#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=У ребенка после первого приема покраснели брови, а после второго высыпало все тело, ребенку три месяца, ужасно перепугалась, скорее всего и зуд тела был, потому что совершенно спокойный ребенок капризничал весь день.
1-1	0-1	У	_	_	
1-2	2-9	ребенка	_	_	
1-3	10-15	после	_	_	
1-4	16-23	первого	_	_	
1-5	24-30	приема	_	_	
1-6	31-41	покраснели	*[1]	ADR[1]	
1-7	42-47	брови	*[1]	ADR[1]	
1-8	47-48	,	_	_	
1-9	49-50	а	_	_	
1-10	51-56	после	_	_	
1-11	57-64	второго	_	_	
1-12	65-73	высыпало	*	ADR	
1-13	74-77	все	_	_	
1-14	78-82	тело	_	_	
1-15	82-83	,	_	_	
1-16	84-91	ребенку	_	_	
1-17	92-95	три	_	_	
1-18	96-102	месяца	_	_	
1-19	102-103	,	_	_	
1-20	104-110	ужасно	_	_	
1-21	111-123	перепугалась	_	_	
1-22	123-124	,	_	_	
1-23	125-131	скорее	_	_	
1-24	132-137	всего	_	_	
1-25	138-139	и	_	_	
1-26	140-143	зуд	*[2]	ADR[2]	
1-27	144-148	тела	*[2]	ADR[2]	
1-28	149-152	был	_	_	
1-29	152-153	,	_	_	
1-30	154-160	потому	_	_	
1-31	161-164	что	_	_	
1-32	165-175	совершенно	_	_	
1-33	176-185	спокойный	_	_	
1-34	186-193	ребенок	_	_	
1-35	194-205	капризничал	_	_	
1-36	206-210	весь	_	_	
1-37	211-215	день	_	_	
1-38	215-216	.	_	_	

#Text=Вообщем ужасно, за три месяца первый раз столкнулась с таким, совершенно здоровому ребенку подняла иммунитет так, что он теперь пятнистый прошло через 4 дня.
2-1	217-224	Вообщем	_	_	
2-2	225-231	ужасно	_	_	
2-3	231-232	,	_	_	
2-4	233-235	за	_	_	
2-5	236-239	три	_	_	
2-6	240-246	месяца	_	_	
2-7	247-253	первый	_	_	
2-8	254-257	раз	_	_	
2-9	258-269	столкнулась	_	_	
2-10	270-271	с	_	_	
2-11	272-277	таким	_	_	
2-12	277-278	,	_	_	
2-13	279-289	совершенно	_	_	
2-14	290-299	здоровому	_	_	
2-15	300-307	ребенку	_	_	
2-16	308-315	подняла	_	_	
2-17	316-325	иммунитет	_	_	
2-18	326-329	так	_	_	
2-19	329-330	,	_	_	
2-20	331-334	что	_	_	
2-21	335-337	он	_	_	
2-22	338-344	теперь	_	_	
2-23	345-354	пятнистый	*	ADR	
2-24	355-361	прошло	_	_	
2-25	362-367	через	_	_	
2-26	368-369	4	_	_	
2-27	370-373	дня	_	_	
2-28	373-374	.	_	_	

#Text=Общее впечатление : Не понравился
3-1	375-380	Общее	_	_	
3-2	381-392	впечатление	_	_	
3-3	393-394	:	_	_	
3-4	395-397	Не	_	_	
3-5	398-408	понравился	_	_	
