#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Нам врач прописала достаточно большую дозу, по 1 таблетке 3 раза в день.
1-1	0-3	Нам	_	_	
1-2	4-8	врач	_	_	
1-3	9-18	прописала	_	_	
1-4	19-29	достаточно	_	_	
1-5	30-37	большую	_	_	
1-6	38-42	дозу	_	_	
1-7	42-43	,	_	_	
1-8	44-46	по	_	_	
1-9	47-48	1	_	_	
1-10	49-57	таблетке	*	Drugform	
1-11	58-59	3	_	_	
1-12	60-64	раза	_	_	
1-13	65-66	в	_	_	
1-14	67-71	день	_	_	
1-15	71-72	.	_	_	

#Text=малыш у меня гиперактивный, но спусть дней 15 я вижу что препарат малыша еще сильнее активизирует.
2-1	73-78	малыш	_	_	
2-2	79-80	у	_	_	
2-3	81-85	меня	_	_	
2-4	86-99	гиперактивный	*	DI	
2-5	99-100	,	_	_	
2-6	101-103	но	_	_	
2-7	104-110	спусть	_	_	
2-8	111-115	дней	_	_	
2-9	116-118	15	_	_	
2-10	119-120	я	_	_	
2-11	121-125	вижу	_	_	
2-12	126-129	что	_	_	
2-13	130-138	препарат	_	_	
2-14	139-145	малыша	_	_	
2-15	146-149	еще	*[1]	ADR[1]	
2-16	150-157	сильнее	*[1]	ADR[1]	
2-17	158-170	активизирует	*[1]	ADR[1]	
2-18	170-171	.	_	_	

#Text=малышу 1,3 месяца.
3-1	172-178	малышу	_	_	
3-2	179-182	1,3	_	_	
3-3	183-189	месяца	_	_	
3-4	189-190	.	_	_	
