#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Вообще у меня такая проблема-хронический насморк, если простуда-то это вообще беда.
1-1	0-6	Вообще	_	_	_	_	
1-2	7-8	у	_	_	_	_	
1-3	9-13	меня	_	_	_	_	
1-4	14-19	такая	_	_	_	_	
1-5	20-40	проблема-хронический	*[1]	SSI[1]	_	_	
1-6	41-48	насморк	*[1]	SSI[1]	_	_	
1-7	48-49	,	_	_	_	_	
1-8	50-54	если	_	_	_	_	
1-9	55-66	простуда-то	_	_	_	_	
1-10	67-70	это	_	_	_	_	
1-11	71-77	вообще	_	_	_	_	
1-12	78-82	беда	_	_	_	_	
1-13	82-83	.	_	_	_	_	

#Text=От постоянного использования капель эффекта никакого-привыкаешь и результата нет, и тем более слизистая оболочка страдает.
2-1	84-86	От	_	_	_	_	
2-2	87-98	постоянного	_	_	_	_	
2-3	99-112	использования	_	_	_	_	
2-4	113-119	капель	*	Drugform	_	_	
2-5	120-127	эффекта	_	_	_	_	
2-6	128-147	никакого-привыкаешь	_	_	_	_	
2-7	148-149	и	_	_	_	_	
2-8	150-160	результата	_	_	_	_	
2-9	161-164	нет	_	_	_	_	
2-10	164-165	,	_	_	_	_	
2-11	166-167	и	_	_	_	_	
2-12	168-171	тем	_	_	_	_	
2-13	172-177	более	_	_	_	_	
2-14	178-187	слизистая	_	_	_	_	
2-15	188-196	оболочка	_	_	_	_	
2-16	197-205	страдает	_	_	_	_	
2-17	205-206	.	_	_	_	_	

#Text=У подруги увидела эту "звездочку" и решила пробовать-все равно недорого.
3-1	207-208	У	_	_	_	_	
3-2	209-216	подруги	_	_	_	_	
3-3	217-224	увидела	_	_	_	_	
3-4	225-228	эту	_	_	_	_	
3-5	229-230	"	_	_	_	_	
3-6	230-239	звездочку	*	Drugname	_	_	
3-7	239-240	"	_	_	_	_	
3-8	241-242	и	_	_	_	_	
3-9	243-249	решила	_	_	_	_	
3-10	250-263	пробовать-все	_	_	_	_	
3-11	264-269	равно	_	_	_	_	
3-12	270-278	недорого	_	_	_	_	
3-13	278-279	.	_	_	_	_	

#Text=От эффекта я обалдела.
4-1	280-282	От	_	_	_	_	
4-2	283-290	эффекта	_	_	_	_	
4-3	291-292	я	_	_	_	_	
4-4	293-301	обалдела	_	_	_	_	
4-5	301-302	.	_	_	_	_	

#Text=Буквально через 3-4 дня насморк полностью проходит.
5-1	303-312	Буквально	_	_	*->1-1	EF[1]	
5-2	313-318	через	_	_	*->1-1	EF[1]	
5-3	319-322	3-4	_	_	*->1-1	EF[1]	
5-4	323-326	дня	_	_	*->1-1	EF[1]	
5-5	327-334	насморк	*	DI	*->1-1	EF[1]	
5-6	335-344	полностью	_	_	*->1-1	EF[1]	
5-7	345-353	проходит	_	_	*->1-1	EF[1]	
5-8	353-354	.	_	_	*->1-1	EF[1]	

#Text=Еще одним плюсом для меня стало упаковка, он на столько удобен в использовании, я думаю что теперь откажусь от капель в нос.
6-1	355-358	Еще	_	_	_	_	
6-2	359-364	одним	_	_	_	_	
6-3	365-371	плюсом	_	_	_	_	
6-4	372-375	для	_	_	_	_	
6-5	376-380	меня	_	_	_	_	
6-6	381-386	стало	_	_	_	_	
6-7	387-395	упаковка	_	_	_	_	
6-8	395-396	,	_	_	_	_	
6-9	397-399	он	_	_	_	_	
6-10	400-402	на	_	_	_	_	
6-11	403-410	столько	_	_	_	_	
6-12	411-417	удобен	_	_	_	_	
6-13	418-419	в	_	_	_	_	
6-14	420-433	использовании	_	_	_	_	
6-15	433-434	,	_	_	_	_	
6-16	435-436	я	_	_	_	_	
6-17	437-442	думаю	_	_	_	_	
6-18	443-446	что	_	_	_	_	
6-19	447-453	теперь	_	_	_	_	
6-20	454-462	откажусь	_	_	_	_	
6-21	463-465	от	_	_	_	_	
6-22	466-472	капель	*	Drugform	_	_	
6-23	473-474	в	_	_	_	_	
6-24	475-478	нос	_	_	_	_	
6-25	478-479	.	_	_	_	_	

#Text=Его еще реально приобрести, он есть в каждой аптеке и еще раз повторюсь доступный по цене.
7-1	480-483	Его	_	_	_	_	
7-2	484-487	еще	_	_	_	_	
7-3	488-495	реально	_	_	_	_	
7-4	496-506	приобрести	_	_	_	_	
7-5	506-507	,	_	_	_	_	
7-6	508-510	он	_	_	_	_	
7-7	511-515	есть	_	_	_	_	
7-8	516-517	в	_	_	_	_	
7-9	518-524	каждой	_	_	_	_	
7-10	525-531	аптеке	_	_	_	_	
7-11	532-533	и	_	_	_	_	
7-12	534-537	еще	_	_	_	_	
7-13	538-541	раз	_	_	_	_	
7-14	542-551	повторюсь	_	_	_	_	
7-15	552-561	доступный	_	_	_	_	
7-16	562-564	по	_	_	_	_	
7-17	565-569	цене	_	_	_	_	
7-18	569-570	.	_	_	_	_	

#Text=Его и на долго хватает.
8-1	571-574	Его	_	_	_	_	
8-2	575-576	и	_	_	_	_	
8-3	577-579	на	_	_	_	_	
8-4	580-585	долго	_	_	_	_	
8-5	586-593	хватает	_	_	_	_	
8-6	593-594	.	_	_	_	_	

#Text=У меня подруги уже пользуются им не первый год.
9-1	595-596	У	_	_	_	_	
9-2	597-601	меня	_	_	_	_	
9-3	602-609	подруги	_	_	_	_	
9-4	610-613	уже	_	_	_	_	
9-5	614-624	пользуются	_	_	_	_	
9-6	625-627	им	_	_	_	_	
9-7	628-630	не	_	_	_	_	
9-8	631-637	первый	_	_	_	_	
9-9	638-641	год	_	_	_	_	
