#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Эту мазь как -то купила моя мама, когда я простудилась.
1-1	0-3	Эту	_	_	_	_	
1-2	4-8	мазь	*	Drugform	_	_	
1-3	9-12	как	_	_	_	_	
1-4	13-16	-то	_	_	_	_	
1-5	17-23	купила	_	_	_	_	
1-6	24-27	моя	_	_	_	_	
1-7	28-32	мама	_	_	_	_	
1-8	32-33	,	_	_	_	_	
1-9	34-39	когда	_	_	_	_	
1-10	40-41	я	_	_	_	_	
1-11	42-54	простудилась	*	DI	_	_	
1-12	54-55	.	_	_	_	_	

#Text=Мазь продаеться в любой аптеки цена не высокая где-то 35 грн, на сегодняшний день это не много.
2-1	56-60	Мазь	*	Drugform	_	_	
2-2	61-71	продаеться	_	_	_	_	
2-3	72-73	в	_	_	_	_	
2-4	74-79	любой	_	_	_	_	
2-5	80-86	аптеки	_	_	_	_	
2-6	87-91	цена	_	_	_	_	
2-7	92-94	не	_	_	_	_	
2-8	95-102	высокая	_	_	_	_	
2-9	103-109	где-то	_	_	_	_	
2-10	110-112	35	_	_	_	_	
2-11	113-116	грн	_	_	_	_	
2-12	116-117	,	_	_	_	_	
2-13	118-120	на	_	_	_	_	
2-14	121-132	сегодняшний	_	_	_	_	
2-15	133-137	день	_	_	_	_	
2-16	138-141	это	_	_	_	_	
2-17	142-144	не	_	_	_	_	
2-18	145-150	много	_	_	_	_	
2-19	150-151	.	_	_	_	_	

#Text=Изготовитель Житомирская фармацевтическая фабрика.
3-1	152-164	Изготовитель	_	_	_	_	
3-2	165-176	Житомирская	_	_	_	_	
3-3	177-193	фармацевтическая	_	_	_	_	
3-4	194-201	фабрика	_	_	_	_	
3-5	201-202	.	_	_	_	_	

#Text=Мазь выпускается в небольшой стеклянной баночке объёмом 25 г, её хватает на долго.
4-1	203-207	Мазь	*	Drugform	_	_	
4-2	208-219	выпускается	_	_	_	_	
4-3	220-221	в	_	_	_	_	
4-4	222-231	небольшой	_	_	_	_	
4-5	232-242	стеклянной	_	_	_	_	
4-6	243-250	баночке	_	_	_	_	
4-7	251-258	объёмом	_	_	_	_	
4-8	259-261	25	_	_	_	_	
4-9	262-263	г	_	_	_	_	
4-10	263-264	,	_	_	_	_	
4-11	265-267	её	_	_	_	_	
4-12	268-275	хватает	_	_	_	_	
4-13	276-278	на	_	_	_	_	
4-14	279-284	долго	_	_	_	_	
4-15	284-285	.	_	_	_	_	

#Text=Цвет бело-прозрачный, жырная, легко наноситься, кстате если у вас ногти, то воспользуйтесь ну например палочкой от мороженого так как она попадёт под ногти.
5-1	286-290	Цвет	_	_	_	_	
5-2	291-306	бело-прозрачный	_	_	_	_	
5-3	306-307	,	_	_	_	_	
5-4	308-314	жырная	_	_	_	_	
5-5	314-315	,	_	_	_	_	
5-6	316-321	легко	_	_	_	_	
5-7	322-332	наноситься	_	_	_	_	
5-8	332-333	,	_	_	_	_	
5-9	334-340	кстате	_	_	_	_	
5-10	341-345	если	_	_	_	_	
5-11	346-347	у	_	_	_	_	
5-12	348-351	вас	_	_	_	_	
5-13	352-357	ногти	_	_	_	_	
5-14	357-358	,	_	_	_	_	
5-15	359-361	то	_	_	_	_	
5-16	362-376	воспользуйтесь	_	_	_	_	
5-17	377-379	ну	_	_	_	_	
5-18	380-388	например	_	_	_	_	
5-19	389-397	палочкой	_	_	_	_	
5-20	398-400	от	_	_	_	_	
5-21	401-411	мороженого	_	_	_	_	
5-22	412-415	так	_	_	_	_	
5-23	416-419	как	_	_	_	_	
5-24	420-423	она	_	_	_	_	
5-25	424-431	попадёт	_	_	_	_	
5-26	432-435	под	_	_	_	_	
5-27	436-441	ногти	_	_	_	_	
5-28	441-442	.	_	_	_	_	

#Text=Я например люблю мази в тюбиках, но что поделать.
6-1	443-444	Я	_	_	_	_	
6-2	445-453	например	_	_	_	_	
6-3	454-459	люблю	_	_	_	_	
6-4	460-464	мази	*	Drugform	_	_	
6-5	465-466	в	_	_	_	_	
6-6	467-474	тюбиках	_	_	_	_	
6-7	474-475	,	_	_	_	_	
6-8	476-478	но	_	_	_	_	
6-9	479-482	что	_	_	_	_	
6-10	483-491	поделать	_	_	_	_	
6-11	491-492	.	_	_	_	_	

#Text=Мазь имеет приятный, не резкий аромат, как только вы её нанесёте она начнёт вас согревать.
7-1	493-497	Мазь	*	Drugform	_	_	
7-2	498-503	имеет	_	_	_	_	
7-3	504-512	приятный	_	_	_	_	
7-4	512-513	,	_	_	_	_	
7-5	514-516	не	_	_	_	_	
7-6	517-523	резкий	_	_	_	_	
7-7	524-530	аромат	_	_	_	_	
7-8	530-531	,	_	_	_	_	
7-9	532-535	как	_	_	_	_	
7-10	536-542	только	_	_	_	_	
7-11	543-545	вы	_	_	_	_	
7-12	546-548	её	_	_	_	_	
7-13	549-557	нанесёте	_	_	_	_	
7-14	558-561	она	_	_	_	_	
7-15	562-568	начнёт	_	_	_	_	
7-16	569-572	вас	_	_	_	_	
7-17	573-582	согревать	_	_	_	_	
7-18	582-583	.	_	_	_	_	

#Text=Наносить нужно не слишком много и не очень втирайте, а то может печь.
8-1	584-592	Наносить	_	_	_	_	
8-2	593-598	нужно	_	_	_	_	
8-3	599-601	не	_	_	_	_	
8-4	602-609	слишком	_	_	_	_	
8-5	610-615	много	_	_	_	_	
8-6	616-617	и	_	_	_	_	
8-7	618-620	не	_	_	_	_	
8-8	621-626	очень	_	_	_	_	
8-9	627-635	втирайте	_	_	_	_	
8-10	635-636	,	_	_	_	_	
8-11	637-638	а	_	_	_	_	
8-12	639-641	то	_	_	_	_	
8-13	642-647	может	_	_	_	_	
8-14	648-652	печь	_	_	_	_	
8-15	652-653	.	_	_	_	_	

#Text=Я эту мазь наношу как только почувствую небольшую слабость, и на утро мне намного лучше.
9-1	654-655	Я	_	_	*->1-1	EF[1]	
9-2	656-659	эту	_	_	*->1-1	EF[1]	
9-3	660-664	мазь	*	Drugform	*->1-1	EF[1]	
9-4	665-671	наношу	_	_	*->1-1	EF[1]	
9-5	672-675	как	_	_	*->1-1	EF[1]	
9-6	676-682	только	_	_	*->1-1	EF[1]	
9-7	683-693	почувствую	_	_	*->1-1	EF[1]	
9-8	694-703	небольшую	_	_	*->1-1	EF[1]	
9-9	704-712	слабость	*	DI	*->1-1	EF[1]	
9-10	712-713	,	_	_	*->1-1	EF[1]	
9-11	714-715	и	_	_	*->1-1	EF[1]	
9-12	716-718	на	_	_	*->1-1	EF[1]	
9-13	719-723	утро	_	_	*->1-1	EF[1]	
9-14	724-727	мне	_	_	*->1-1	EF[1]	
9-15	728-735	намного	_	_	*->1-1	EF[1]	
9-16	736-741	лучше	_	_	*->1-1	EF[1]	
9-17	741-742	.	_	_	*->1-1	EF[1]	

#Text=Состав мази мне нравиться, её можно использовать во время беременности, а так же разтирать детей.
10-1	743-749	Состав	_	_	_	_	
10-2	750-754	мази	*	Drugform	_	_	
10-3	755-758	мне	_	_	_	_	
10-4	759-768	нравиться	_	_	_	_	
10-5	768-769	,	_	_	_	_	
10-6	770-772	её	_	_	_	_	
10-7	773-778	можно	_	_	_	_	
10-8	779-791	использовать	_	_	_	_	
10-9	792-794	во	_	_	_	_	
10-10	795-800	время	_	_	_	_	
10-11	801-813	беременности	_	_	_	_	
10-12	813-814	,	_	_	_	_	
10-13	815-816	а	_	_	_	_	
10-14	817-820	так	_	_	_	_	
10-15	821-823	же	_	_	_	_	
10-16	824-833	разтирать	_	_	_	_	
10-17	834-839	детей	_	_	_	_	
10-18	839-840	.	_	_	_	_	

#Text=Будьте здоровы:)
11-1	841-847	Будьте	_	_	_	_	
