#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Ремантадин я знаю уже давно и он зарекомендовал себя с хорошей стороны.
1-1	0-10	Ремантадин	*	Drugname	_	_	
1-2	11-12	я	_	_	_	_	
1-3	13-17	знаю	_	_	_	_	
1-4	18-21	уже	_	_	_	_	
1-5	22-27	давно	_	_	_	_	
1-6	28-29	и	_	_	_	_	
1-7	30-32	он	_	_	_	_	
1-8	33-47	зарекомендовал	_	_	_	_	
1-9	48-52	себя	_	_	_	_	
1-10	53-54	с	_	_	_	_	
1-11	55-62	хорошей	_	_	_	_	
1-12	63-70	стороны	_	_	_	_	
1-13	70-71	.	_	_	_	_	

#Text=Лет пять назад мне его посоветовала врач.
2-1	72-75	Лет	_	_	_	_	
2-2	76-80	пять	_	_	_	_	
2-3	81-86	назад	_	_	_	_	
2-4	87-90	мне	_	_	_	_	
2-5	91-94	его	_	_	_	_	
2-6	95-107	посоветовала	_	_	_	_	
2-7	108-112	врач	_	_	_	_	
2-8	112-113	.	_	_	_	_	

#Text=С тех пор простуду лечу только им.
3-1	114-115	С	_	_	_	_	
3-2	116-119	тех	_	_	_	_	
3-3	120-123	пор	_	_	_	_	
3-4	124-132	простуду	*	DI	_	_	
3-5	133-137	лечу	_	_	_	_	
3-6	138-144	только	_	_	_	_	
3-7	145-147	им	_	_	_	_	
3-8	147-148	.	_	_	_	_	

#Text=В отличие от других противовирусных препаратов стоит он очень не дорого, за-то помогает лучше некоторых дорогостоящих препаратов.
4-1	149-150	В	_	_	*->1-1	EF[1]	
4-2	151-158	отличие	_	_	*->1-1	EF[1]	
4-3	159-161	от	_	_	*->1-1	EF[1]	
4-4	162-168	других	_	_	*->1-1	EF[1]	
4-5	169-184	противовирусных	*	Drugclass	*->1-1	EF[1]	
4-6	185-195	препаратов	_	_	*->1-1	EF[1]	
4-7	196-201	стоит	_	_	*->1-1	EF[1]	
4-8	202-204	он	_	_	*->1-1	EF[1]	
4-9	205-210	очень	_	_	*->1-1	EF[1]	
4-10	211-213	не	_	_	*->1-1	EF[1]	
4-11	214-220	дорого	_	_	*->1-1	EF[1]	
4-12	220-221	,	_	_	*->1-1	EF[1]	
4-13	222-227	за-то	_	_	*->1-1	EF[1]	
4-14	228-236	помогает	_	_	*->1-1	EF[1]	
4-15	237-242	лучше	_	_	*->1-1	EF[1]	
4-16	243-252	некоторых	_	_	*->1-1	EF[1]	
4-17	253-266	дорогостоящих	_	_	*->1-1	EF[1]	
4-18	267-277	препаратов	_	_	*->1-1	EF[1]	
4-19	277-278	.	_	_	*->1-1	EF[1]	

#Text=И таблеток в упаковке вполне хватает на курс приема.
5-1	279-280	И	_	_	_	_	
5-2	281-289	таблеток	*	Drugform	_	_	
5-3	290-291	в	_	_	_	_	
5-4	292-300	упаковке	_	_	_	_	
5-5	301-307	вполне	_	_	_	_	
5-6	308-315	хватает	_	_	_	_	
5-7	316-318	на	_	_	_	_	
5-8	319-323	курс	_	_	_	_	
5-9	324-330	приема	_	_	_	_	
5-10	330-331	.	_	_	_	_	

#Text=Облегчение чувствуется уже в первый день приема.
6-1	332-342	Облегчение	_	_	_	_	
6-2	343-354	чувствуется	_	_	_	_	
6-3	355-358	уже	_	_	_	_	
6-4	359-360	в	_	_	_	_	
6-5	361-367	первый	_	_	_	_	
6-6	368-372	день	_	_	_	_	
6-7	373-379	приема	_	_	_	_	
6-8	379-380	.	_	_	_	_	

#Text=Если принимать таблетки точно следуя инструкции - от болезни не останется и следа.
7-1	381-385	Если	_	_	_	_	
7-2	386-395	принимать	_	_	_	_	
7-3	396-404	таблетки	*	Drugform	_	_	
7-4	405-410	точно	_	_	_	_	
7-5	411-417	следуя	_	_	_	_	
7-6	418-428	инструкции	_	_	_	_	
7-7	429-430	-	_	_	_	_	
7-8	431-433	от	_	_	_	_	
7-9	434-441	болезни	_	_	_	_	
7-10	442-444	не	_	_	_	_	
7-11	445-454	останется	_	_	_	_	
7-12	455-456	и	_	_	_	_	
7-13	457-462	следа	_	_	_	_	
7-14	462-463	.	_	_	_	_	

#Text=Вот только беременным и кормящим мамам он противопоказан и этот факт меня очень расстроил когда я заболела в период кормления грудью, пришлось подбирать другой препарат.
8-1	464-467	Вот	_	_	_	_	
8-2	468-474	только	_	_	_	_	
8-3	475-485	беременным	_	_	_	_	
8-4	486-487	и	_	_	_	_	
8-5	488-496	кормящим	_	_	_	_	
8-6	497-502	мамам	_	_	_	_	
8-7	503-505	он	_	_	_	_	
8-8	506-520	противопоказан	_	_	_	_	
8-9	521-522	и	_	_	_	_	
8-10	523-527	этот	_	_	_	_	
8-11	528-532	факт	_	_	_	_	
8-12	533-537	меня	_	_	_	_	
8-13	538-543	очень	_	_	_	_	
8-14	544-553	расстроил	_	_	_	_	
8-15	554-559	когда	_	_	_	_	
8-16	560-561	я	_	_	_	_	
8-17	562-570	заболела	_	_	_	_	
8-18	571-572	в	_	_	_	_	
8-19	573-579	период	_	_	_	_	
8-20	580-589	кормления	_	_	_	_	
8-21	590-596	грудью	_	_	_	_	
8-22	596-597	,	_	_	_	_	
8-23	598-606	пришлось	_	_	_	_	
8-24	607-616	подбирать	_	_	_	_	
8-25	617-623	другой	_	_	_	_	
8-26	624-632	препарат	_	_	_	_	
8-27	632-633	.	_	_	_	_	
