#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Прививку против туляремии решила сделать, т. к. в прошлом году в области была вспышка туляремии.
1-1	0-8	Прививку	_	_	
1-2	9-15	против	_	_	
1-3	16-25	туляремии	*	DI	
1-4	26-32	решила	_	_	
1-5	33-40	сделать	_	_	
1-6	40-41	,	_	_	
1-7	42-44	т.	_	_	
1-8	45-47	к.	_	_	
1-9	48-49	в	_	_	
1-10	50-57	прошлом	_	_	
1-11	58-62	году	_	_	
1-12	63-64	в	_	_	
1-13	65-72	области	_	_	
1-14	73-77	была	_	_	
1-15	78-85	вспышка	_	_	
1-16	86-95	туляремии	*	DI	
1-17	95-96	.	_	_	

#Text=Делается детям с 7 лет и иммунитет формируется на 5 лет.
2-1	97-105	Делается	_	_	
2-2	106-111	детям	_	_	
2-3	112-113	с	_	_	
2-4	114-115	7	_	_	
2-5	116-119	лет	_	_	
2-6	120-121	и	_	_	
2-7	122-131	иммунитет	_	_	
2-8	132-143	формируется	_	_	
2-9	144-146	на	_	_	
2-10	147-148	5	_	_	
2-11	149-152	лет	_	_	
2-12	152-153	.	_	_	

#Text=Делается однократно, но сначала делается проба тулярином, так как вакцина живая.
3-1	154-162	Делается	_	_	
3-2	163-173	однократно	_	_	
3-3	173-174	,	_	_	
3-4	175-177	но	_	_	
3-5	178-185	сначала	_	_	
3-6	186-194	делается	_	_	
3-7	195-200	проба	_	_	
3-8	201-210	тулярином	_	_	
3-9	210-211	,	_	_	
3-10	212-215	так	_	_	
3-11	216-219	как	_	_	
3-12	220-227	вакцина	*	Drugform	
3-13	228-233	живая	_	_	
3-14	233-234	.	_	_	

#Text=В понедельник поставили пробу на правое плечо, скарификатором сделали 2 царапины и накапали каплю тулярина.
4-1	235-236	В	_	_	
4-2	237-248	понедельник	_	_	
4-3	249-258	поставили	_	_	
4-4	259-264	пробу	_	_	
4-5	265-267	на	_	_	
4-6	268-274	правое	_	_	
4-7	275-280	плечо	_	_	
4-8	280-281	,	_	_	
4-9	282-296	скарификатором	_	_	
4-10	297-304	сделали	_	_	
4-11	305-306	2	_	_	
4-12	307-315	царапины	_	_	
4-13	316-317	и	_	_	
4-14	318-326	накапали	_	_	
4-15	327-332	каплю	_	_	
4-16	333-341	тулярина	_	_	
4-17	341-342	.	_	_	

#Text=Мочить плечо запретили.
5-1	343-349	Мочить	_	_	
5-2	350-355	плечо	_	_	
5-3	356-365	запретили	_	_	
5-4	365-366	.	_	_	

#Text=Через 48 часов в среду проба была отрицательная, то есть без покраснения и отека.
6-1	367-372	Через	_	_	
6-2	373-375	48	_	_	
6-3	376-381	часов	_	_	
6-4	382-383	в	_	_	
6-5	384-389	среду	_	_	
6-6	390-395	проба	_	_	
6-7	396-400	была	_	_	
6-8	401-414	отрицательная	_	_	
6-9	414-415	,	_	_	
6-10	416-418	то	_	_	
6-11	419-423	есть	_	_	
6-12	424-427	без	_	_	
6-13	428-439	покраснения	*	Other	
6-14	440-441	и	_	_	
6-15	442-447	отека	*	Other	
6-16	447-448	.	_	_	

#Text=И сразу в левое плечо сделали прививку.
7-1	449-450	И	_	_	
7-2	451-456	сразу	_	_	
7-3	457-458	в	_	_	
7-4	459-464	левое	_	_	
7-5	465-470	плечо	_	_	
7-6	471-478	сделали	_	_	
7-7	479-487	прививку	_	_	
7-8	487-488	.	_	_	

#Text=Прививка делается накожно, накапали по 2 капли живой вакцины и через них сделали 2 насечки скарификатором.
8-1	489-497	Прививка	_	_	
8-2	498-506	делается	_	_	
8-3	507-514	накожно	_	_	
8-4	514-515	,	_	_	
8-5	516-524	накапали	_	_	
8-6	525-527	по	_	_	
8-7	528-529	2	_	_	
8-8	530-535	капли	*	Drugform	
8-9	536-541	живой	_	_	
8-10	542-549	вакцины	*	Drugform	
8-11	550-551	и	_	_	
8-12	552-557	через	_	_	
8-13	558-561	них	_	_	
8-14	562-569	сделали	_	_	
8-15	570-571	2	_	_	
8-16	572-579	насечки	_	_	
8-17	580-594	скарификатором	_	_	
8-18	594-595	.	_	_	

#Text=Пришлось подождать 5 минут, пока раствор высохнет на плече.
9-1	596-604	Пришлось	_	_	
9-2	605-614	подождать	_	_	
9-3	615-616	5	_	_	
9-4	617-622	минут	_	_	
9-5	622-623	,	_	_	
9-6	624-628	пока	_	_	
9-7	629-636	раствор	*	Drugform	
9-8	637-645	высохнет	_	_	
9-9	646-648	на	_	_	
9-10	649-654	плече	_	_	
9-11	654-655	.	_	_	

#Text=Через 2 дня появилось покраснение и отечность, была небольшая болезненность.
10-1	656-661	Через	_	_	
10-2	662-663	2	_	_	
10-3	664-667	дня	_	_	
10-4	668-677	появилось	_	_	
10-5	678-689	покраснение	*	ADR	
10-6	690-691	и	_	_	
10-7	692-701	отечность	*	ADR	
10-8	701-702	,	_	_	
10-9	703-707	была	_	_	
10-10	708-717	небольшая	*[1]	ADR[1]	
10-11	718-731	болезненность	*[1]	ADR[1]	
10-12	731-732	.	_	_	

#Text=Через 2 недели начала образовываться корочка.
11-1	733-738	Через	_	_	
11-2	739-740	2	_	_	
11-3	741-747	недели	_	_	
11-4	748-754	начала	_	_	
11-5	755-769	образовываться	_	_	
11-6	770-777	корочка	_	_	
11-7	777-778	.	_	_	

#Text=Главное было - не содрать её нечаянно.
12-1	779-786	Главное	_	_	
12-2	787-791	было	_	_	
12-3	792-793	-	_	_	
12-4	794-796	не	_	_	
12-5	797-804	содрать	_	_	
12-6	805-807	её	_	_	
12-7	808-816	нечаянно	_	_	
12-8	816-817	.	_	_	

#Text=Когда корочка отпала, остался маленький рубчик.
13-1	818-823	Когда	_	_	
13-2	824-831	корочка	_	_	
13-3	832-838	отпала	_	_	
13-4	838-839	,	_	_	
13-5	840-847	остался	_	_	
13-6	848-857	маленький	_	_	
13-7	858-864	рубчик	*	ADR	
13-8	864-865	.	_	_	

#Text=Перенесла я вакцинацию хорошо.
14-1	866-875	Перенесла	_	_	
14-2	876-877	я	_	_	
14-3	878-888	вакцинацию	_	_	
14-4	889-895	хорошо	_	_	
14-5	895-896	.	_	_	

#Text=Единственное, постоянно боялась задеть корочку, пока она не отпала.
15-1	897-909	Единственное	_	_	
15-2	909-910	,	_	_	
15-3	911-920	постоянно	_	_	
15-4	921-928	боялась	_	_	
15-5	929-935	задеть	_	_	
15-6	936-943	корочку	_	_	
15-7	943-944	,	_	_	
15-8	945-949	пока	_	_	
15-9	950-953	она	_	_	
15-10	954-956	не	_	_	
15-11	957-963	отпала	_	_	
15-12	963-964	.	_	_	

#Text=Общее впечатление : Перенесла хорошо.
16-1	965-970	Общее	_	_	
16-2	971-982	впечатление	_	_	
16-3	983-984	:	_	_	
16-4	985-994	Перенесла	_	_	
16-5	995-1001	хорошо	_	_	
16-6	1001-1002	.	_	_	
