sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
Но на второй день- сыпь по всему телу.,0,0,1,0,0,ADR[3],594103,3,0.0022044177167117596,0.0030331858433783054,0.9976105690002441,0.0011723601492121816,0.0035109976306557655
"Общее впечатление : Помогает, но дает сильную сыпь RATING 3 NOTE",1,0,1,0,0,EF[5]|ADR[6],594103,7,0.0010632914490997791,0.0074004014022648335,0.9160094261169434,0.0006369707989506423,0.00399769889190793
Пришлось отказаться.,0,0,0,0,0,NEUTRAL,594103,6,0.0021504047326743603,0.0031538265757262707,0.007447417359799147,0.006138746626675129,0.005995817948132753
Стараюсь делать прививки от гриппа каждый год.,0,0,0,1,0,DI[4],652119,1,0.005293555092066526,0.008940650150179863,0.0037664782721549273,0.10139655321836472,0.9518797397613525
"После прививки температуры не было, общее состояние тоже было хорошее.",1,0,0,0,1,EF[9]|Finding[3],652119,6,0.8819294571876526,0.008861897513270378,0.002647396642714739,0.9926801919937134,0.38350909948349
Сильных ОРВИ не было (прошло 2 мес.,0,0,0,0,1,Finding[5],652119,7,0.9415457844734192,0.014846217818558216,0.002713756635785103,0.990517795085907,0.05461719632148743
"), но было фарингит (красное горло) - сидели на больничном.",0,0,0,1,0,DI[6],652119,8,0.007604185026139021,0.00502108596265316,0.007231630384922028,0.9943878054618835,0.007539444137364626
Первый раз почувствовала недомогания - УЖАСНО болели мышцы на ногах (ниже колен) и на руках - от локтей до кончиков пальцев.,0,0,1,0,0,ADR[7],652119,10,0.0032444149255752563,0.002697262680158019,0.17924301326274872,0.9880140423774719,0.06043605878949165
Т. к. мышечная боль - симптом гриппа - то объяснила себе боли иммунизацией организма.,0,0,1,1,0,ADR[8]|DI[1],652119,14,0.0048433453775942326,0.003975262865424156,0.009517787024378777,0.995466947555542,0.021004218608140945
"Надеюсь, гриппом болеть не буду.",0,0,0,1,0,DI[2],652119,16,0.008313195779919624,0.018800213932991028,0.0009957995498552918,0.9872543215751648,0.11984807997941971
делала в сентябре.,0,0,0,0,0,NEUTRAL,652119,5,0.002397610107436776,0.0020907430443912745,0.011065641418099403,0.007827790454030037,0.004164102487266064
"Мы начинаем прием ""ударной дозы"" при первых признаках простуды, и как ни странно (возможно, это самовнушение), но он помогает.",1,0,0,1,0,EF[6]|DI[5],639476,2,0.9777998924255371,0.023204343393445015,0.0070819854736328125,0.992268979549408,0.01435690838843584
"Заболевание протекает менее выраженно, ребенок чувствует себя хорошо, не лежит весь день от усталости.",1,0,0,0,1,EF[3]|Finding[4],639476,3,0.997677743434906,0.007639910560101271,0.11254138499498367,0.6028125286102295,0.47916486859321594
"У нас бывает, что простуда начинается снова через перу месяцев, тогда пьем что-то другое.",0,0,0,1,0,DI[2],639476,9,0.006982153281569481,0.008646487258374691,0.003538474440574646,0.988678514957428,0.0050776926800608635
"А так даже для профилактики берем, особенно в осенне-зимний период.",0,0,0,1,0,DI[1],639476,10,0.00428531551733613,0.003711182391270995,0.004370105918496847,0.9893814325332642,0.0168924480676651
"В какой-то мере Анаферон относится к гомеопатии, а такие препараты, как известно, действую очень медленно в плане лечения, но зато эффективно, заставляя организм бороться с вирусом самостоятельно.",0,0,0,0,0,NEUTRAL,639476,6,0.08020169287919998,0.009389422833919525,0.0036738053895533085,0.00307173328474164,0.008042403496801853
"Я большой противник всех ... феронов, т. к. они подавляют иммунитет.",0,0,0,0,1,Finding[5],884467,1,0.0016625125426799059,0.006513273809105158,0.0066931103356182575,0.908531665802002,0.7177230715751648
"И рассказывает, что просто невозможно стало: то старший ребенок из школы простуду принесет, вся семья болеет.",0,0,0,1,0,DI[4],884467,4,0.008317316882312298,0.008128944784402847,0.004950080532580614,0.9952695965766907,0.013684147037565708
"То муж на работе грипп подхватит, и снова все болеют.",0,0,0,1,0,DI[1],884467,5,0.0024419634137302637,0.010624581016600132,0.004529109224677086,0.993097722530365,0.06769643723964691
Мазать носики всех членам семьи в простудный и гриппозный период.,0,0,0,1,0,DI[3],884467,8,0.0036206545773893595,0.0034336692187935114,0.004920766223222017,0.9882848262786865,0.008986877277493477
"Общее впечатление : Похоже, и правда помогает от вирусов RATING 3 NOTE",1,0,0,0,0,EF[2],884467,11,0.035225760191679,0.01309787668287754,0.001808212255127728,0.006785701494663954,0.010016487911343575
"Применять их, я считаю, нужно в крайнем случае.",0,0,0,0,0,NEUTRAL,884467,2,0.0038912890013307333,0.001902959542348981,0.005252467002719641,0.009410837665200233,0.005314307287335396
"Раньше я никогда не принимала успокаивающие, только что разве на ночь, когда не могла заснуть.",0,0,0,1,0,DI[3],2491250,1,0.0052611143328249454,0.009406371973454952,0.004837109707295895,0.9961398243904114,0.04716802015900612
"Недавно мне поставили диагноз невроз и я поняла все"" прелести"" заболевания нервной системы-это кошмар.",0,0,0,1,0,DI[1],2491250,2,0.00624198978766799,0.006891754921525717,0.006045289803296328,0.9941446185112,0.007751171477138996
"Начали мучить сердцебиения, раздражительность, плаксивость, бессонница.",0,0,0,1,0,DI[7],2491250,3,0.003300007665529847,0.0025455444119870663,0.9991458654403687,0.006053202319890261,0.0062669082544744015
"К сожалению хочу сказать, что при действительно серьезных проблемах с нервной системой она оказалась бесполезной, все равно что ""мертвому припарка"".",0,1,0,0,0,INF[4],2491250,5,0.05099513754248619,0.9290832281112671,0.01230658683925867,0.9936789870262146,0.011012952774763107
"Даже уснуть не помогает, нужно более сильное средство.",0,1,0,1,0,INF[5]|DI[2],2491250,6,0.09830496460199356,0.9972801208496094,0.02230433002114296,0.8066684603691101,0.015733476728200912
"А так если чисто расстроился, расплакался временно, кто то обидел, то вполне поможет успокоиться.",0,0,0,0,1,Finding[6],2491250,7,0.9947708249092102,0.008161569945514202,0.017006589099764824,0.7929578423500061,0.02610917203128338
Время использования: много раз,0,0,0,0,0,NEUTRAL,2491250,8,0.0035928974393755198,0.0021907975897192955,0.005306884180754423,0.0076896920800209045,0.006757036782801151
"Так как имела проблемы с засыпанием, повышенную активность в течение дня.",0,0,0,1,0,DI[1],2404812,2,0.010676282458007336,0.0046515874564647675,0.006175268907099962,0.991289496421814,0.005239920690655708
Одной из причин моего психического расстройства врачи признали применение данного препарата.,0,0,0,1,0,DI[2],2404812,4,0.0016595007618889213,0.0018326148856431246,0.004938221536576748,0.8859978318214417,0.004056581761687994
А также барбовал провоцирует нарушения женского здоровья.,0,0,1,0,0,ADR[3],2404812,6,0.000856726779602468,0.0017664647893980145,0.9968013763427734,0.0015188754769042134,0.004473917186260223
"Хочу предостеречь любителей растительных препаратов, т. к барбовал содержит фенобарбитал, вызывающий привыкание (похлеще, чем наркотические средства).",0,0,1,0,0,ADR[4],2404812,7,0.007645003031939268,0.011839864775538445,0.022128384560346603,0.005272998474538326,0.9569728970527649
Лечитесь с умом!,0,0,0,0,0,NEUTRAL,2404812,8,0.005754746496677399,0.0026222614105790854,0.007035836111754179,0.006547643803060055,0.003726464230567217
"Средство эффективное, иммунный ответ возрастает чуть ли не с первого дня применения, эффект при грамотном курсовом приеме длится 2-3 месяца.",1,0,0,0,0,EF[1],565283,2,0.9975823163986206,0.02116863988339901,0.06043536216020584,0.034007616341114044,0.04145780950784683
