sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
А вот с аквалором все стало намного проще.,0,0,0,0,0,NEUTRAL,877405,4,0.5196971297264099,0.0017648451030254364,0.0017156326211988926,0.0017595841782167554,0.0011277131270617247
Мои дети не аллергетики.,0,0,0,0,1,Finding[2],2886803,2,0.016476163640618324,0.01712752878665924,0.007288438733667135,0.006324794143438339,0.8903871774673462
У моих деток после начала приема этого препарата появилась тяжелой формы медикаментозная аллергия.,0,0,1,0,0,ADR[3],2886803,3,0.002586543094366789,0.0016899133333936334,0.9963177442550659,0.003105017589405179,0.0031951596029102802
"В то время как мы попали в больницу, доктор нам сообщил, что именно после приема этого препарата очень много детей поступает в больницы скорой помощи с тяжелыми аллергическими реакциями.",0,0,1,0,0,ADR[1],2886803,5,0.011616338044404984,0.013994555920362473,0.14383438229560852,0.04431230574846268,0.987785816192627
И протекала очень тяжело.,0,0,0,0,0,NEUTRAL,2886803,4,0.000695210590492934,0.0035957577638328075,0.004320737440139055,0.003498516045510769,0.0010138028301298618
"Как только я чувствовала, что начинаю заболевать, обычно у меня начинает чесаться нос, я часто чихаю и першит в горле, то сразу же я ставила эти свечи.",0,0,0,1,0,DI[2],5801040,7,0.01954338699579239,0.015566723421216011,0.04662106931209564,0.9976790547370911,0.005370884668081999
Кроме них я никакого лечения не начинала и как правило уже на третий день у меня все проходило.,1,0,0,0,0,EF[1],5801040,10,0.019089920446276665,0.6055203080177307,0.0009565549553371966,0.002576203318312764,0.003171339398249984
"А сейчас и своему маленькому сынульке, если начинает болеть тоже их ставлю, легко и действенно, помогает всегда.",0,0,0,0,0,NEUTRAL,5801040,13,0.9981232285499573,0.007622837089002132,0.008925524540245533,0.016421467065811157,0.009301827289164066
"На работе, ближе к обеду я почувствовала себя плохо, начался озноб, стало болеть все тело.",0,0,0,1,0,DI[1],24065,1,0.005391559563577175,0.00416565453633666,0.04075738042593002,0.9936959147453308,0.019210368394851685
"Как я знала, это были первые признаки простуды, если не принять меры, завтра я не смогу встать с постели.",0,0,0,1,0,DI[5],24065,2,0.008661975152790546,0.004625518806278706,0.007789685856550932,0.9947237968444824,0.01872182823717594
Принимала по инструкции и уже в конце рабочего дня почувствовала себя хорошо.,1,0,0,0,0,EF[3],24065,6,0.957954466342926,0.0018086049240082502,0.0040070246905088425,0.003611377440392971,0.0037773253861814737
"Для профилактики приняла еще одну таблетку, а сейчас всегда с собой ношу ""Ринзу"", мало ли что.",0,0,0,1,0,DI[2],24065,8,0.029045483097434044,0.005563592538237572,0.017156602814793587,0.9948564767837524,0.003597933566197753
"Не знаю как вам, но в моем случае помог, поэтому пока я ему доверяю.",1,0,0,0,0,EF[4],24065,10,0.9949465394020081,0.006651450879871845,0.006105529144406319,0.0058340951800346375,0.005703129805624485
"Во время обеда пошла в аптеку, где мне посоветовали купить ""Арбидол"" или ""Ринза"", исходя из цены купила второе лекарство.",0,0,0,0,0,NEUTRAL,24065,4,0.0008201048476621509,0.0017994786612689495,0.0032349852845072746,0.0063279480673372746,0.014911902137100697
"К сожалению результата он не дал, через две недели мы заболели.",0,1,0,0,0,INF[2],217439,4,0.02489456534385681,0.9929177761077881,0.007388406433165073,0.009322740137577057,0.012228245846927166
"Вылечились, опять в сад с ИРС-19, но опять слегли, причем с сильным ринитом.",0,0,1,0,0,ADR[5],217439,5,0.9589501023292542,0.03931856155395508,0.001230720430612564,0.9904672503471375,0.012004143558442593
Я таких зеленых и густых соплей еще ни разу у своей дочки не видела.,0,0,1,0,0,ADR[4],217439,6,0.0027119051665067673,0.00688626803457737,0.013710211962461472,0.9866461753845215,0.007441392168402672
"Мне объяснили, что надо читать инструкцию, там написаны побочные эффекты: бронхит, синусит и ларингит.",0,0,0,0,1,Finding[1],217439,8,0.009265763685107231,0.003596765687689185,0.004457500763237476,0.5334731340408325,0.7809420824050903
В нашем случае оказался сильный ринит.,0,0,1,0,0,ADR[3],217439,9,0.000759803457185626,0.0011225101770833135,0.04650036618113518,0.6361454129219055,0.061841439455747604
"Всегда хочется, чтобы ребенок был здоров, поэтому ищем средства, чтобы защититься от вирусов.",0,0,0,0,0,NEUTRAL,217439,1,0.0012254489120095968,0.0017551288474351168,0.0012235145550221205,0.11026100814342499,0.020633256062865257
"Но он нам не подошел по одной интересной причине: его нельзя ни разгрызать и запивать водой, ни толочь и в разведенным виде пить.",0,1,0,0,0,INF[1],2706079,2,0.0004937901976518333,0.016710525378584862,0.003467990318313241,0.0019122014055028558,0.004570819437503815
Только тогда от приема препарата будет толк с высокой степенью вероятности.,0,0,0,0,0,NEUTRAL,2706079,4,0.001141520100645721,0.20216955244541168,0.005887732375413179,0.001464050030335784,0.0013317955890670419
Я уже около 10 лет каждый год делала прививки от гриппа.,0,0,0,0,1,Finding[4],2734199,1,0.006418656557798386,0.003226840402930975,0.004577426239848137,0.9851040244102478,0.011572513729333878
"Всё было хорошо, гриппом и ОРЗ не болела.",0,0,0,0,1,Finding[2],2734199,3,0.7103309631347656,0.027970178052783012,0.0006133096758276224,0.9945864677429199,0.3225122392177582
"В результате я переболела через две недели без температуры типа ОРЗ с сильнейшим насморком, около недели была жуткая слабость, после этого через две недели заболела гриппом с жуткой ломотой всех суставов, высокой температурой и пр.",0,0,1,1,1,ADR[1]|DI[3]|Finding[5],2734199,6,0.03909564018249512,0.788001298904419,0.7376310229301453,0.9976711869239807,0.100777268409729
Сугубо факты.,0,0,0,0,0,NEUTRAL,2734199,8,0.001780433696694672,0.0017460562521591783,0.0023414376191794872,0.0025918136816471815,0.0008049794705584645
