sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
"Then we tried to smear it in the summer - bitten by mosquitoes, and even combed - did not help either.",0,1,0,0,0,INF[6],591900,4,0.022321149706840515,0.9472022652626038,0.0524904727935791,0.2884567081928253,0.019211262464523315
"Of course, you may need to use it in combination with internal medication, but as a separate tool it didn't help us.",0,1,0,0,0,INF[3],591900,5,0.0228361077606678,0.9183317422866821,0.034659259021282196,0.02292368933558464,0.02450181543827057
"I also suffered from mosquito bites in the summer, also smeared and also itched and itched.",0,1,0,0,0,INF[7],591900,6,0.0021077985875308514,0.0016133300960063934,0.9921398758888245,0.012558495625853539,0.08739235997200012
It seems to me that it is not effective.,0,1,0,0,0,INF[2],591900,7,0.0314486026763916,0.929753303527832,0.04124315828084946,0.019684338942170143,0.025384796783328056
I agree that the same tools work differently for different people.,0,0,0,0,0,NEUTRAL,591900,2,0.005675056017935276,0.0034903434570878744,0.00933100190013647,0.011943917721509933,0.01518290862441063
But ingavirin was able to help me in 3 days.,1,0,0,0,0,EF[3],2663253,4,0.8581995368003845,0.0620763823390007,0.018425684422254562,0.00889066606760025,0.017605790868401527
"I got SARS, bought Ingavirin in capsules at the pharmacy.",0,0,0,1,0,DI[1],2663253,5,0.009042240679264069,0.0064019253477454185,0.011869870126247406,0.9791905283927917,0.010506074875593185
"And helped, on the third day felt great.",1,0,0,0,0,EF[6],2663253,9,0.9764428734779358,0.02774939313530922,0.05901093780994415,0.04422692209482193,0.058936476707458496
An excellent effective tool.,1,0,0,0,0,EF[4],2663253,10,0.9635478258132935,0.026790229603648186,0.03470544144511223,0.037893280386924744,0.04542732238769531
"Though it may seem expensive, but for great action and you can spend, especially when you are sick and want to be in service as early as possible.",1,0,0,0,0,EF[2],2663253,11,0.004500483628362417,0.0026756476145237684,0.06088155880570412,0.003570868633687496,0.0049238046631217
I honestly recommend Ingavirin for the initial symptoms of a cold and even for prevention purposes.,0,0,0,1,0,DI[5],2663253,12,0.014876186847686768,0.011010357178747654,0.009919808246195316,0.9855527281761169,0.008726571686565876
