sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
Но на второй день- сыпь по всему телу.,0,0,1,0,0,ADR[3],594103,3,0.00022561308287549764,0.0030273383017629385,0.9203258156776428,0.0002646425273269415,0.001148946932516992
"Общее впечатление : Помогает, но дает сильную сыпь RATING 3 NOTE",1,0,1,0,0,EF[5]|ADR[6],594103,7,0.001640467206016183,0.030711863189935684,0.007019355893135071,0.012906074523925781,0.0013521177461370826
Пришлось отказаться.,0,0,0,0,0,NEUTRAL,594103,6,0.0009591162670403719,0.002295050537213683,0.002469143131747842,0.0017561586573719978,0.0025002288166433573
Стараюсь делать прививки от гриппа каждый год.,0,0,0,1,0,DI[4],652119,1,0.0013063871301710606,0.002161462092772126,0.002394958632066846,0.0025613459292799234,0.003176528960466385
"После прививки температуры не было, общее состояние тоже было хорошее.",1,0,0,0,1,EF[9]|Finding[3],652119,6,0.0116955004632473,0.21402619779109955,0.04542236030101776,0.020535560324788094,0.24013538658618927
Сильных ОРВИ не было (прошло 2 мес.,0,0,0,0,1,Finding[5],652119,7,0.004289792384952307,0.024442924186587334,0.006984070874750614,0.0032902152743190527,0.058589909225702286
"), но было фарингит (красное горло) - сидели на больничном.",0,0,0,1,0,DI[6],652119,8,0.0005234041600488126,0.0035852747969329357,0.016980931162834167,0.0014233908150345087,0.01477917842566967
Первый раз почувствовала недомогания - УЖАСНО болели мышцы на ногах (ниже колен) и на руках - от локтей до кончиков пальцев.,0,0,1,0,0,ADR[7],652119,10,0.0005644818302243948,0.0009521124302409589,0.996399998664856,0.0006391576025635004,0.0012330859899520874
Т. к. мышечная боль - симптом гриппа - то объяснила себе боли иммунизацией организма.,0,0,1,1,0,ADR[8]|DI[1],652119,14,0.0001838531024986878,0.0017596546094864607,0.8885871767997742,0.0010360146407037973,0.010131966322660446
"Надеюсь, гриппом болеть не буду.",0,0,0,1,0,DI[2],652119,16,0.002856035716831684,0.003927973099052906,0.003430174430832267,0.0014125339221209288,0.006302608642727137
делала в сентябре.,0,0,0,0,0,NEUTRAL,652119,5,0.0013722418807446957,0.0011071934131905437,0.0032290236558765173,0.0015978218289092183,0.0018820238765329123
"Мы начинаем прием ""ударной дозы"" при первых признаках простуды, и как ни странно (возможно, это самовнушение), но он помогает.",1,0,0,1,0,EF[6]|DI[5],639476,2,0.165398970246315,0.475026935338974,0.01888883486390114,0.040270280092954636,0.024667590856552124
"Заболевание протекает менее выраженно, ребенок чувствует себя хорошо, не лежит весь день от усталости.",1,0,0,0,1,EF[3]|Finding[4],639476,3,0.05897973105311394,0.3139478862285614,0.935084342956543,0.009891706518828869,0.005224721040576696
"У нас бывает, что простуда начинается снова через перу месяцев, тогда пьем что-то другое.",0,0,0,1,0,DI[2],639476,9,0.002068251371383667,0.02632102556526661,0.011702893301844597,0.008196301758289337,0.04201772063970566
"А так даже для профилактики берем, особенно в осенне-зимний период.",0,0,0,1,0,DI[1],639476,10,0.03837377950549126,0.0034822525922209024,0.0010494441958144307,0.002133679576218128,0.002890035742893815
"В какой-то мере Анаферон относится к гомеопатии, а такие препараты, как известно, действую очень медленно в плане лечения, но зато эффективно, заставляя организм бороться с вирусом самостоятельно.",0,0,0,0,0,NEUTRAL,639476,6,0.10599705576896667,0.048665158450603485,0.0027310512959957123,0.02080029621720314,0.01652994379401207
"Я большой противник всех ... феронов, т. к. они подавляют иммунитет.",0,0,0,0,1,Finding[5],884467,1,0.0010918903863057494,0.02744120918214321,0.0028135664761066437,0.002270003082230687,0.005178108345717192
"И рассказывает, что просто невозможно стало: то старший ребенок из школы простуду принесет, вся семья болеет.",0,0,0,1,0,DI[4],884467,4,0.0008174778195098042,0.002432330744341016,0.00300655048340559,0.0014067882439121604,0.002087075263261795
"То муж на работе грипп подхватит, и снова все болеют.",0,0,0,1,0,DI[1],884467,5,0.0006682395469397306,0.003204403445124626,0.010269232094287872,0.0010188017040491104,0.003566104220226407
Мазать носики всех членам семьи в простудный и гриппозный период.,0,0,0,1,0,DI[3],884467,8,0.000686036713887006,0.002384124556556344,0.1428987830877304,0.0009524145280010998,0.00297980266623199
"Общее впечатление : Похоже, и правда помогает от вирусов RATING 3 NOTE",1,0,0,0,0,EF[2],884467,11,0.09586971998214722,0.005829731933772564,0.0008663251646794379,0.008395092561841011,0.0007740200380794704
"Применять их, я считаю, нужно в крайнем случае.",0,0,0,0,0,NEUTRAL,884467,2,0.006020796485245228,0.004548192489892244,0.003856645431369543,0.0020242445170879364,0.006193503737449646
"Раньше я никогда не принимала успокаивающие, только что разве на ночь, когда не могла заснуть.",0,0,0,1,0,DI[3],2491250,1,0.0011034207418560982,0.04653242230415344,0.14915044605731964,0.0857144147157669,0.0022311361972242594
"Недавно мне поставили диагноз невроз и я поняла все"" прелести"" заболевания нервной системы-это кошмар.",0,0,0,1,0,DI[1],2491250,2,0.0006739271339029074,0.3478795289993286,0.3573301136493683,0.0015184676740318537,0.011324111372232437
"Начали мучить сердцебиения, раздражительность, плаксивость, бессонница.",0,0,0,1,0,DI[7],2491250,3,0.0006746317376382649,0.00251676794141531,0.9981741905212402,0.0006173865986056626,0.0015289206057786942
"К сожалению хочу сказать, что при действительно серьезных проблемах с нервной системой она оказалась бесполезной, все равно что ""мертвому припарка"".",0,1,0,0,0,INF[4],2491250,5,0.07973974943161011,0.9548293948173523,0.03509478271007538,0.614327609539032,0.03327713906764984
"Даже уснуть не помогает, нужно более сильное средство.",0,1,0,1,0,INF[5]|DI[2],2491250,6,0.0034717428497970104,0.9275131821632385,0.9590387940406799,0.0020068895537406206,0.015039569698274136
"А так если чисто расстроился, расплакался временно, кто то обидел, то вполне поможет успокоиться.",0,0,0,0,1,Finding[6],2491250,7,0.2532087564468384,0.036084458231925964,0.010249738581478596,0.9687986969947815,0.01711345463991165
Время использования: много раз,0,0,0,0,0,NEUTRAL,2491250,8,0.0007481715874746442,0.00035054516047239304,0.14126314222812653,0.0005197667051106691,0.000487985264044255
"Так как имела проблемы с засыпанием, повышенную активность в течение дня.",0,0,0,1,0,DI[1],2404812,2,0.0005373836611397564,0.0023934324271976948,0.9953271150588989,0.0008276589796878397,0.0008248239173553884
Одной из причин моего психического расстройства врачи признали применение данного препарата.,0,0,0,1,0,DI[2],2404812,4,0.00030481984140351415,0.18201671540737152,0.3511950373649597,0.3127884566783905,0.04967634007334709
А также барбовал провоцирует нарушения женского здоровья.,0,0,1,0,0,ADR[3],2404812,6,0.0002710677799768746,0.07395701110363007,0.07712174206972122,0.0013300906866788864,0.003762344131246209
"Хочу предостеречь любителей растительных препаратов, т. к барбовал содержит фенобарбитал, вызывающий привыкание (похлеще, чем наркотические средства).",0,0,1,0,0,ADR[4],2404812,7,0.0014295581495389342,0.012887777760624886,0.004624983295798302,0.009084531106054783,0.018442591652274132
Лечитесь с умом!,0,0,0,0,0,NEUTRAL,2404812,8,0.0035674090031534433,0.004669630900025368,0.012495558708906174,0.0003320501127745956,0.001333071500994265
"Средство эффективное, иммунный ответ возрастает чуть ли не с первого дня применения, эффект при грамотном курсовом приеме длится 2-3 месяца.",1,0,0,0,0,EF[1],565283,2,0.968585729598999,0.08857373148202896,0.21297378838062286,0.17523466050624847,0.025044934824109077
"Простым языком: если вы через 5-6 месяцев не повторите курс, то в этот момент риск подхватить инфекционное заболевание повышается, т. е. это сбивает естественные иммунные настройки организма.",0,0,0,0,1,Finding[2],565283,9,0.0023183333687484264,0.0019290762720629573,0.00530109740793705,0.0014080469263717532,0.0006925842608325183
