sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
А вот с аквалором все стало намного проще.,0,0,0,0,0,NEUTRAL,877405,4,0.5539417266845703,0.03588968142867088,0.0008115337113849819,0.00795221608132124,0.005225761793553829
Мои дети не аллергетики.,0,0,0,0,1,Finding[2],2886803,2,0.0046561663039028645,0.006955745164304972,0.0016791614471003413,0.004190642852336168,0.0048396168276667595
У моих деток после начала приема этого препарата появилась тяжелой формы медикаментозная аллергия.,0,0,1,0,0,ADR[3],2886803,3,0.0015098267467692494,0.3670046031475067,0.022662201896309853,0.005828497000038624,0.03614630550146103
"В то время как мы попали в больницу, доктор нам сообщил, что именно после приема этого препарата очень много детей поступает в больницы скорой помощи с тяжелыми аллергическими реакциями.",0,0,1,0,0,ADR[1],2886803,5,0.002492317697033286,0.007716412656009197,0.002787302015349269,0.005234094802290201,0.005471835378557444
И протекала очень тяжело.,0,0,0,0,0,NEUTRAL,2886803,4,0.0030358878429979086,0.5779264569282532,0.09040243178606033,0.001596581656485796,0.01767588220536709
"Как только я чувствовала, что начинаю заболевать, обычно у меня начинает чесаться нос, я часто чихаю и першит в горле, то сразу же я ставила эти свечи.",0,0,0,1,0,DI[2],5801040,7,0.004411849658936262,0.016577234491705894,0.004987434949725866,0.011734995990991592,0.00538034038618207
Кроме них я никакого лечения не начинала и как правило уже на третий день у меня все проходило.,1,0,0,0,0,EF[1],5801040,10,0.01815400831401348,0.8582221269607544,0.005036563146859407,0.016359321773052216,0.022413790225982666
"А сейчас и своему маленькому сынульке, если начинает болеть тоже их ставлю, легко и действенно, помогает всегда.",0,0,0,0,0,NEUTRAL,5801040,13,0.7978014945983887,0.011453356593847275,0.0010144346160814166,0.01831226795911789,0.003312608227133751
"На работе, ближе к обеду я почувствовала себя плохо, начался озноб, стало болеть все тело.",0,0,0,1,0,DI[1],24065,1,0.0012755150673910975,0.03121873550117016,0.05060701444745064,0.0010266628814861178,0.010247116908431053
"Как я знала, это были первые признаки простуды, если не принять меры, завтра я не смогу встать с постели.",0,0,0,1,0,DI[5],24065,2,0.0015510153025388718,0.0045088594779372215,0.064785435795784,0.0008820074144750834,0.0018933265237137675
Принимала по инструкции и уже в конце рабочего дня почувствовала себя хорошо.,1,0,0,0,0,EF[3],24065,6,0.8589158654212952,0.015318792313337326,0.002545773284509778,0.013296476565301418,0.005204427987337112
"Для профилактики приняла еще одну таблетку, а сейчас всегда с собой ношу ""Ринзу"", мало ли что.",0,0,0,1,0,DI[2],24065,8,0.006816616281867027,0.013110261410474777,0.0019671970512717962,0.007609264459460974,0.00366368074901402
