sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
"Потом попробовали его намазать летом - покусали комарики, да еще и расчесали - не помог тоже.",0,1,0,0,0,INF[6],591900,4,0.022292057052254677,0.8729680180549622,0.9637219905853271,0.119497150182724,0.005509478040039539
"Конечно, может нужно его использовать в комплексе с внутренними препаратами, но как отдельное средство он нам не помог.",0,1,0,0,0,INF[3],591900,5,0.0344729870557785,0.9828110933303833,0.014570989646017551,0.043445829302072525,0.01577221043407917
"Я тоже пострадала от укусов комаров летом, тоже мазалась и тоже как чесалась так и чесалась.",0,1,0,0,0,INF[7],591900,6,0.04367484897375107,0.03892380744218826,0.9763591289520264,0.97699373960495,0.07891353219747543
"Мне кажется, что он не эффективен.",0,1,0,0,0,INF[2],591900,7,0.019904954358935356,0.9404293298721313,0.02270180732011795,0.01119907945394516,0.010046111419796944
"Я согласна с тем, что на разных людей одинаковые средства действуют по-разному.",0,0,0,0,0,NEUTRAL,591900,2,0.007033655419945717,0.006513906177133322,0.0037738122045993805,0.007856546901166439,0.005638071335852146
Но мне ингавирин смог помочь за 3 дня.,1,0,0,0,0,EF[3],2663253,4,0.9207945466041565,0.01476174034178257,0.012203596532344818,0.007217235863208771,0.008297054097056389
"заболела Орви, купила в аптеке Ингавирин в капсулах.",0,0,0,1,0,DI[1],2663253,5,0.005841306410729885,0.00872598122805357,0.00896373949944973,0.9845438599586487,0.005747237242758274
"И помогло, на третий день чувствовала себя уже отлично.",1,0,0,0,0,EF[6],2663253,9,0.9869914650917053,0.015249466523528099,0.01714516617357731,0.01935466378927231,0.018607838079333305
Прекрасное эффективное средство.,1,0,0,0,0,EF[4],2663253,10,0.9736413955688477,0.010336422361433506,0.020764000713825226,0.010291870683431625,0.01758054830133915
"Правда может показаться дороговатым, но за прекрасное действие можно и потратиться, особенно когда болеешь и хочется быть в строю как можно раньше.",1,0,0,0,0,EF[2],2663253,11,0.9531760811805725,0.008951811119914055,0.008805622346699238,0.029497571289539337,0.008036516606807709
Я честно рекомендую Ингавирин при начальных симптомах простуды и даже в целях профилактики.,0,0,0,1,0,DI[5],2663253,12,0.006386986467987299,0.004226134158670902,0.0076245833188295364,0.9879066944122314,0.013044525869190693
"Наверно, благодаря рекламе.",0,0,0,0,0,NEUTRAL,2663253,2,0.0019667241722345352,0.0034331833012402058,0.006299727130681276,0.016796456649899483,0.004451516550034285
С недавних пор начала страдать появлением герпеса на губах.,0,0,0,1,0,DI[7],832817,1,0.005350103136152029,0.009998002089560032,0.009788588620722294,0.9862619042396545,0.006411383394151926
"Двадцать три года прожила и ничего подобного никогда не появлялось, а однажды переболела, иммунитет ослабел и выскочила эта ерунда на губах.",0,0,0,1,0,DI[10],832817,2,0.0007587524596601725,0.0015283346874639392,0.302001029253006,0.4782942533493042,0.00667550740763545
"Я какие только средства не перепробовала: и Герпевир, и Зовиракс и еще какое-то средство было, а еще врач мне порекомендовал еще на ранней стадии появления герпеса присушивать его спиртом, вернее спиртовым раствором (кстати, помог).",0,0,0,1,0,DI[3],832817,3,0.08856919407844543,0.008294441737234592,0.0036428289022296667,0.9884137511253357,0.005100575741380453
А вот однажды у меня опять появился герпес и снова тогда когда я переболела респираторной вирусной инфекцией.,0,0,0,1,0,DI[9],832817,4,0.00801906455308199,0.02209419012069702,0.0076064057648181915,0.9947497248649597,0.012736563570797443
