sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
Но на второй день- сыпь по всему телу.,0,0,1,0,0,ADR[3],594103,3,2.7518026399775408e-05,0.0002571459044702351,0.9845662713050842,0.0012819005642086267,0.014135412871837616
"Общее впечатление : Помогает, но дает сильную сыпь RATING 3 NOTE",1,0,1,0,0,EF[5]|ADR[6],594103,7,6.839104025857523e-05,0.00047977399663068354,0.4105739891529083,0.0022106922697275877,0.0055055031552910805
Пришлось отказаться.,0,0,0,0,0,NEUTRAL,594103,6,4.718871787190437e-05,8.47757764859125e-05,0.025345154106616974,0.010192367248237133,0.19472676515579224
Стараюсь делать прививки от гриппа каждый год.,0,0,0,1,0,DI[4],652119,1,0.004905272740870714,0.0039778295904397964,0.004711517598479986,0.07933641970157623,0.8719159960746765
"После прививки температуры не было, общее состояние тоже было хорошее.",1,0,0,0,1,EF[9]|Finding[3],652119,6,0.0017727400409057736,0.021387645974755287,0.13103166222572327,0.004544715862721205,0.8762913346290588
Сильных ОРВИ не было (прошло 2 мес.,0,0,0,0,1,Finding[5],652119,7,0.0005013420013710856,0.0006608295952901244,0.04523167386651039,0.045418690890073776,0.9043870568275452
"), но было фарингит (красное горло) - сидели на больничном.",0,0,0,1,0,DI[6],652119,8,0.0005295377923175693,0.0010970680741593242,0.0415833555161953,0.043301623314619064,0.934906542301178
Первый раз почувствовала недомогания - УЖАСНО болели мышцы на ногах (ниже колен) и на руках - от локтей до кончиков пальцев.,0,0,1,0,0,ADR[7],652119,10,9.342675912193954e-05,0.00036927248584106565,0.9980446100234985,0.04601316526532173,0.28111547231674194
Т. к. мышечная боль - симптом гриппа - то объяснила себе боли иммунизацией организма.,0,0,1,1,0,ADR[8]|DI[1],652119,14,0.0001998131483560428,0.00033197447191923857,0.029206205159425735,0.15493951737880707,0.8884468078613281
"Надеюсь, гриппом болеть не буду.",0,0,0,1,0,DI[2],652119,16,0.005703751463443041,0.01700393296778202,0.03119003027677536,0.1499648094177246,0.6681404709815979
делала в сентябре.,0,0,0,0,0,NEUTRAL,652119,5,2.838488398992922e-05,1.3106480764690787e-05,0.33325785398483276,0.0018789798486977816,0.0031843415927141905
