sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
Но на второй день- сыпь по всему телу.,0,0,1,0,0,ADR[3],594103,3,0.0013592615723609924,0.09700588881969452,0.08464977890253067,0.0013882244238629937,0.011426922865211964
"Общее впечатление : Помогает, но дает сильную сыпь RATING 3 NOTE",1,0,1,0,0,EF[5]|ADR[6],594103,7,0.008059155195951462,0.34369489550590515,0.04570630565285683,0.004186488222330809,0.0036268136464059353
Пришлось отказаться.,0,0,0,0,0,NEUTRAL,594103,6,0.003548762295395136,0.004411646630614996,0.004347702022641897,0.002675676718354225,0.001754007302224636
Стараюсь делать прививки от гриппа каждый год.,0,0,0,1,0,DI[4],652119,1,0.002978229196742177,0.008530870079994202,0.009284201078116894,0.004249273333698511,0.009243456646800041
"После прививки температуры не было, общее состояние тоже было хорошее.",1,0,0,0,1,EF[9]|Finding[3],652119,6,0.006806980352848768,0.38578182458877563,0.03033086284995079,0.01109567005187273,0.05518482252955437
Сильных ОРВИ не было (прошло 2 мес.,0,0,0,0,1,Finding[5],652119,7,0.0024244124069809914,0.006777655798941851,0.007503123953938484,0.005081102717667818,0.007493386976420879
"), но было фарингит (красное горло) - сидели на больничном.",0,0,0,1,0,DI[6],652119,8,0.0015115522546693683,0.017035797238349915,0.05314766615629196,0.0037700587417930365,0.03190481290221214
Первый раз почувствовала недомогания - УЖАСНО болели мышцы на ногах (ниже колен) и на руках - от локтей до кончиков пальцев.,0,0,1,0,0,ADR[7],652119,10,0.0022040484473109245,0.27160555124282837,0.9353355169296265,0.0063960556872189045,0.041181810200214386
Т. к. мышечная боль - симптом гриппа - то объяснила себе боли иммунизацией организма.,0,0,1,1,0,ADR[8]|DI[1],652119,14,0.0012237727642059326,0.01342009473592043,0.022100258618593216,0.010679501108825207,0.026902059093117714
"Надеюсь, гриппом болеть не буду.",0,0,0,1,0,DI[2],652119,16,0.004556120373308659,0.00488003995269537,0.007135390304028988,0.0024920995347201824,0.002045154571533203
делала в сентябре.,0,0,0,0,0,NEUTRAL,652119,5,0.003103017108514905,0.0040504178032279015,0.010776507668197155,0.001695522340014577,0.001802843646146357
"Мы начинаем прием ""ударной дозы"" при первых признаках простуды, и как ни странно (возможно, это самовнушение), но он помогает.",1,0,0,1,0,EF[6]|DI[5],639476,2,0.4292033612728119,0.3056907653808594,0.06845971196889877,0.15482383966445923,0.009550459682941437
"Заболевание протекает менее выраженно, ребенок чувствует себя хорошо, не лежит весь день от усталости.",1,0,0,0,1,EF[3]|Finding[4],639476,3,0.0045507862232625484,0.01717711240053177,0.21006715297698975,0.00792398490011692,0.006175315473228693
"У нас бывает, что простуда начинается снова через перу месяцев, тогда пьем что-то другое.",0,0,0,1,0,DI[2],639476,9,0.0017428691498935223,0.01728338748216629,0.02877706103026867,0.00440645357593894,0.008624067530035973
"А так даже для профилактики берем, особенно в осенне-зимний период.",0,0,0,1,0,DI[1],639476,10,0.01089433953166008,0.008803724311292171,0.0033245994709432125,0.004654973279684782,0.002779030706733465
"В какой-то мере Анаферон относится к гомеопатии, а такие препараты, как известно, действую очень медленно в плане лечения, но зато эффективно, заставляя организм бороться с вирусом самостоятельно.",0,0,0,0,0,NEUTRAL,639476,6,0.004011832643300295,0.07448830455541611,0.008008141070604324,0.10434627532958984,0.014532942324876785
"Я большой противник всех ... феронов, т. к. они подавляют иммунитет.",0,0,0,0,1,Finding[5],884467,1,0.0021643838845193386,0.007961027324199677,0.004581084009259939,0.005334286950528622,0.007798152510076761
"И рассказывает, что просто невозможно стало: то старший ребенок из школы простуду принесет, вся семья болеет.",0,0,0,1,0,DI[4],884467,4,0.002502935705706477,0.00523442542180419,0.007277676369994879,0.0025197183713316917,0.0024017023388296366
"То муж на работе грипп подхватит, и снова все болеют.",0,0,0,1,0,DI[1],884467,5,0.0012297133216634393,0.009922435507178307,0.08300770819187164,0.002299499697983265,0.006100131664425135
Мазать носики всех членам семьи в простудный и гриппозный период.,0,0,0,1,0,DI[3],884467,8,0.005846996791660786,0.00413849949836731,0.010615902952849865,0.007274373434484005,0.0075059798546135426
"Общее впечатление : Похоже, и правда помогает от вирусов RATING 3 NOTE",1,0,0,0,0,EF[2],884467,11,0.01394050195813179,0.009202172048389912,0.002358968136832118,0.007416934240609407,0.0028781865257769823
"Применять их, я считаю, нужно в крайнем случае.",0,0,0,0,0,NEUTRAL,884467,2,0.003249221947044134,0.005931780207902193,0.005000431090593338,0.00455200020223856,0.002576041966676712
"Раньше я никогда не принимала успокаивающие, только что разве на ночь, когда не могла заснуть.",0,0,0,1,0,DI[3],2491250,1,0.0018134802812710404,0.13484786450862885,0.0989997386932373,0.004059042781591415,0.004156889393925667
"Недавно мне поставили диагноз невроз и я поняла все"" прелести"" заболевания нервной системы-это кошмар.",0,0,0,1,0,DI[1],2491250,2,0.00212475610896945,0.3001699149608612,0.07788858562707901,0.002773081185296178,0.007517814636230469
"Начали мучить сердцебиения, раздражительность, плаксивость, бессонница.",0,0,0,1,0,DI[7],2491250,3,0.0013706216122955084,0.47776126861572266,0.8893383741378784,0.0025663624983280897,0.014515601098537445
"К сожалению хочу сказать, что при действительно серьезных проблемах с нервной системой она оказалась бесполезной, все равно что ""мертвому припарка"".",0,1,0,0,0,INF[4],2491250,5,0.03614050894975662,0.8804770112037659,0.017222346737980843,0.07787294685840607,0.008569691330194473
"Даже уснуть не помогает, нужно более сильное средство.",0,1,0,1,0,INF[5]|DI[2],2491250,6,0.015597991645336151,0.9655908346176147,0.23299674689769745,0.01671510934829712,0.024571053683757782
"А так если чисто расстроился, расплакался временно, кто то обидел, то вполне поможет успокоиться.",0,0,0,0,1,Finding[6],2491250,7,0.016149509698152542,0.06413602083921432,0.005708358716219664,0.14788851141929626,0.002708116313442588
Время использования: много раз,0,0,0,0,0,NEUTRAL,2491250,8,0.002546153496950865,0.0019510587444528937,0.2020007073879242,0.0011320949997752905,0.0009715751511976123
"Так как имела проблемы с засыпанием, повышенную активность в течение дня.",0,0,0,1,0,DI[1],2404812,2,0.0012134278658777475,0.1283504068851471,0.9482250809669495,0.005133648868650198,0.004167817533016205
Одной из причин моего психического расстройства врачи признали применение данного препарата.,0,0,0,1,0,DI[2],2404812,4,0.0010675900848582387,0.15105745196342468,0.03394684940576553,0.18059039115905762,0.014100920408964157
А также барбовал провоцирует нарушения женского здоровья.,0,0,1,0,0,ADR[3],2404812,6,0.0020128674805164337,0.005980547983199358,0.006861379370093346,0.0024635072331875563,0.0032844794914126396
"Хочу предостеречь любителей растительных препаратов, т. к барбовал содержит фенобарбитал, вызывающий привыкание (похлеще, чем наркотические средства).",0,0,1,0,0,ADR[4],2404812,7,0.0025189679581671953,0.0052715204656124115,0.00535421259701252,0.026813356205821037,0.006756042130291462
Лечитесь с умом!,0,0,0,0,0,NEUTRAL,2404812,8,0.00496599730104208,0.005189863033592701,0.0025558050256222486,0.00389791838824749,0.0019131720764562488
"Средство эффективное, иммунный ответ возрастает чуть ли не с первого дня применения, эффект при грамотном курсовом приеме длится 2-3 месяца.",1,0,0,0,0,EF[1],565283,2,0.802335798740387,0.35236483812332153,0.3319486677646637,0.43457674980163574,0.06457233428955078
"Простым языком: если вы через 5-6 месяцев не повторите курс, то в этот момент риск подхватить инфекционное заболевание повышается, т. е. это сбивает естественные иммунные настройки организма.",0,0,0,0,1,Finding[2],565283,9,0.006645263638347387,0.011205350048840046,0.05176340788602829,0.04806269332766533,0.0023568326141685247
Побочек при приеме не наблюдалось.,0,0,0,0,0,NEUTRAL,565283,3,0.003851064248010516,0.027363358065485954,0.006374388933181763,0.01251937635242939,0.0030894028022885323
"На четвертый раз-второй день, у сына начался пристуобразный кашель, нос полностью перестал дышать(отек носа), сын начал тереть горло как будто и там отек произошел.",0,0,1,1,0,ADR[2]|DI[3],2439532,4,0.0024918457493185997,0.19320954382419586,0.09634702652692795,0.0065582627430558205,0.034976642578840256
Он просто стал задыхаться.,0,0,1,0,0,ADR[4],2439532,5,0.004051466006785631,0.009715039283037186,0.006114108022302389,0.0026948906015604734,0.001665374613367021
Я быстро дала Зиртек(от аллергии)-можно сказать впихнула ложку с лекарством и через некоторое время все прошло как будто ничего и не было.,0,0,0,1,0,DI[1],2439532,6,0.004831938538700342,0.06195142865180969,0.0014715846627950668,0.0675213485956192,0.00950104370713234
Читайте побочные эффекты.,0,0,0,0,0,NEUTRAL,2439532,10,0.003208430018275976,0.004378759767860174,0.0029912639874964952,0.006326355505734682,0.002412057016044855
"Людям, когда бывает плохо - депрессия, ухудшение, нарушение сна, прибегают к таблеткам, с желанием избавиться от плохого самочувствия.",0,0,0,1,0,DI[2],877448,1,0.0042868745513260365,0.013824503868818283,0.016427170485258102,0.19602657854557037,0.0038438839837908745
"Когда принимаешь его, кружится голова, давление скачет и если принимаешь продолжительное время, самое неприятное попадаешь в зависимость.",0,0,1,0,0,ADR[3],877448,5,0.0014092111960053444,0.6282254457473755,0.21534346044063568,0.049030739814043045,0.01185262855142355
"не станет лучше и не можешь без него, отечность.",0,0,1,0,0,ADR[4],877448,6,0.0014646888012066483,0.10434514284133911,0.6026409268379211,0.0009088100050576031,0.004078089725226164
"Не лучше ли обратиться к травам (хмель в подушку настои успокоительных трав, валериану и т. д)Мне очень помогла методика Сильва (медитация) при чем когда переживала большое горе, потерю родного человека ( не могла спать, страх).",0,0,0,0,1,Finding[1],877448,7,0.02441556379199028,0.4010603129863739,0.3006850779056549,0.07562021911144257,0.0025646407157182693
"Общее впечатление : Лучше не ис пользовать Амитриптилин,от него лучше будет временно.",0,0,0,0,0,NEUTRAL,877448,9,0.0025948011316359043,0.024567948654294014,0.0028458365704864264,0.031731508672237396,0.005330076441168785
Как то простыла я на работе.,0,0,0,1,0,DI[4],893239,1,0.0021294259931892157,0.00409158319234848,0.03944166377186775,0.0023367239627987146,0.0033948789350688457
"А карандаш для ингаляций очень удобный: и небольшой тоже по размеру, и понюхал, нос пробило.",1,0,1,0,0,EF[1]|ADR[5],893239,11,0.04789021238684654,0.009226759895682335,0.004857410676777363,0.003801661543548107,0.002236026804894209
Может быть конечно аллергия на сам бальзам.,0,0,1,0,0,ADR[6],893239,16,0.0037292055785655975,0.0050766258500516415,0.005141749978065491,0.0021909039933234453,0.001888773520477116
"А в остальном очень удобная штука, которая действительно помогает.",1,0,0,0,0,EF[2],893239,18,0.18695087730884552,0.01316340547055006,0.002284188289195299,0.006736210081726313,0.0021814757492393255
Общее впечатление : хорошо помогает при заложенности носа RATING 4 NOTE,0,0,0,1,0,DI[3],893239,20,0.017272820696234703,0.009466517716646194,0.008031691424548626,0.011928536929190159,0.001949640573002398
И не надо мазать нос.,0,0,0,0,0,NEUTRAL,893239,12,0.00474080815911293,0.0036064430605620146,0.0035735098645091057,0.0034060680773109198,0.0027418280951678753
"Случилось мне заболеть: недомогание, боль в суставах, головная боль, из носа течет, на второй день еще и температура поднялась.",0,0,0,1,0,DI[2],655288,2,0.002742568962275982,0.3411170244216919,0.48566940426826477,0.004667884204536676,0.056519635021686554
"В общем итоге, деньги на ветер, а самочувствие не поправлено.",0,1,0,0,0,INF[1],655288,8,0.01339722890406847,0.906091034412384,0.08570186048746109,0.0167873315513134,0.025984564796090126
Продукт российского производства.,0,0,0,0,0,NEUTRAL,655288,7,0.007445950992405415,0.002910612616688013,0.003934470936655998,0.0021777639631181955,0.0014312814455479383
Она не помогает.,0,1,0,0,0,INF[1],2723162,8,0.01119714230298996,0.8498470187187195,0.019012916833162308,0.0049523054622113705,0.015054574236273766
"Если он сильный, то тебе ничего не страшно.",0,0,0,0,0,NEUTRAL,2723162,10,0.003068226622417569,0.005835201125591993,0.004934322088956833,0.002922195242717862,0.002348293550312519
"Преследует меня проблема герпеса, особенно в холодное время года.",0,0,0,1,0,DI[2],2537356,1,0.0013719465350732207,0.02371853217482567,0.1385352462530136,0.003328468417748809,0.04354419186711311
"И каково было мое разочарование, когда лечила я герпес около 10 дней.",0,1,0,1,0,INF[1]|DI[3],2537356,5,0.0033531535882502794,0.4575856328010559,0.023626025766134262,0.005967152304947376,0.020039763301610947
В дальнейшем он мне не помог даже в начальной стадии.,0,1,0,0,0,INF[4],2537356,6,0.023486264050006866,0.9485735893249512,0.04859892651438713,0.009431099519133568,0.032567765563726425
"В итоги я обратилась к врачу и она прописала мне ацикловир в таблетках http://otzovik.com/review_2537331.html, который и помог мне быстро справиться с проблемой.",1,0,0,0,0,EF[5],2537356,7,0.0032086020801216364,0.008328162133693695,0.0027226770762354136,0.01063980907201767,0.007727175485342741
"К сожалению полностью избавиться от нее невозможно, поэтому борюсь как могу.",0,0,0,0,0,NEUTRAL,2537356,2,0.0021621810737997293,0.006916033569723368,0.012599977664649487,0.0017315931618213654,0.0019292577635496855
Видимый эффект нам наверное рано еще судить но малыш простудился и простуда прошла в легкой форме.,1,0,0,1,0,EF[2]|DI[1],2732647,8,0.0058497111313045025,0.06601715087890625,0.0025213989429175854,0.00846010260283947,0.006351253483444452
Время использования: несколько курсов,0,0,0,0,0,NEUTRAL,2732647,12,0.0033624873030930758,0.0016248913016170263,0.06240613013505936,0.0015055641997605562,0.0010520587675273418
При запущенной простуде.,0,0,0,1,0,DI[2],3129222,2,0.0008420058293268085,0.02695736289024353,0.8983159065246582,0.003997719846665859,0.012757692486047745
Но пошла аллергия!!!,0,0,1,0,0,ADR[3],3129222,4,0.0021382824052125216,0.03510676324367523,0.015189078636467457,0.002228235825896263,0.00605417275801301
"Все тело, лицо, руки, ноги в страшных красных прыщах и пятнах вокруг них.",0,0,1,0,0,ADR[5],3129222,5,0.0012674730969592929,0.013276485726237297,0.9446387887001038,0.0014632040401920676,0.005638723727315664
"Трем коллегам и подруги ингавирин помогал, но вот у девушки одного из коллег тоже вызвал аллергическую реакция, но она раньше меня догадалась, что это из-за ингавирина.",0,0,1,0,0,ADR[6],3129222,9,0.0034032820258289576,0.028296364471316338,0.002535951789468527,0.007940676063299179,0.004727677907794714
Я на него не грешила из-за ситуации с кожей так как уже пила до этого и никаких аллергий не было.,0,0,0,0,1,Finding[1],3129222,10,0.0025109676644206047,0.008854508399963379,0.025679778307676315,0.007488179486244917,0.001817289274185896
Но в отчаинии прочла побочки и вот она родная аллергическая реакция которая типа редко!,0,0,1,0,0,ADR[7],3129222,11,0.0012541379546746612,0.20663511753082275,0.008156538009643555,0.011524857953190804,0.013621662743389606
У меня до этого никогда ни на что не было аллергии!,0,0,0,0,1,Finding[4],3129222,12,0.0019573336467146873,0.023753250017762184,0.00931685883551836,0.0028593456372618675,0.005065243691205978
Успела пропить две таблетки ингавирина.,0,0,0,0,0,NEUTRAL,3129222,6,0.0025363110471516848,0.005703951232135296,0.003620551433414221,0.004432809539139271,0.004104273393750191
