#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Таблетки "Афобазол" очень часто мелькают в телевизионной рекламе.
1-1	0-8	Таблетки	*	Drugform	
1-2	9-10	"	_	_	
1-3	10-18	Афобазол	*	Drugname	
1-4	18-19	"	_	_	
1-5	20-25	очень	_	_	
1-6	26-31	часто	_	_	
1-7	32-40	мелькают	_	_	
1-8	41-42	в	_	_	
1-9	43-56	телевизионной	_	_	
1-10	57-64	рекламе	_	_	
1-11	64-65	.	_	_	

#Text=Вроде бы безобные успокоительные, которые легко купить в аптеке без консультации врача.
2-1	66-71	Вроде	_	_	
2-2	72-74	бы	_	_	
2-3	75-83	безобные	_	_	
2-4	84-98	успокоительные	*	Drugclass	
2-5	98-99	,	_	_	
2-6	100-107	которые	_	_	
2-7	108-113	легко	_	_	
2-8	114-120	купить	_	_	
2-9	121-122	в	_	_	
2-10	123-129	аптеке	_	_	
2-11	130-133	без	_	_	
2-12	134-146	консультации	_	_	
2-13	147-152	врача	_	_	
2-14	152-153	.	_	_	

#Text=В поисках успокоительного для своей нервной системы и я решила побаловаться Афобазолом.
3-1	154-155	В	_	_	
3-2	156-163	поисках	_	_	
3-3	164-179	успокоительного	*	Drugclass	
3-4	180-183	для	_	_	
3-5	184-189	своей	_	_	
3-6	190-197	нервной	_	_	
3-7	198-205	системы	_	_	
3-8	206-207	и	_	_	
3-9	208-209	я	_	_	
3-10	210-216	решила	_	_	
3-11	217-229	побаловаться	_	_	
3-12	230-240	Афобазолом	*	Drugname	
3-13	240-241	.	_	_	

#Text=Эффект от этих транков, а это транквилизатор как оказалось, меня мягко сказать удивил.
4-1	242-248	Эффект	_	_	
4-2	249-251	от	_	_	
4-3	252-256	этих	_	_	
4-4	257-264	транков	_	_	
4-5	264-265	,	_	_	
4-6	266-267	а	_	_	
4-7	268-271	это	_	_	
4-8	272-286	транквилизатор	*	Drugclass	
4-9	287-290	как	_	_	
4-10	291-300	оказалось	_	_	
4-11	300-301	,	_	_	
4-12	302-306	меня	_	_	
4-13	307-312	мягко	_	_	
4-14	313-320	сказать	_	_	
4-15	321-327	удивил	_	_	
4-16	327-328	.	_	_	

#Text=Выпив таблеточк, у я очень хорошо почувствовала на себе угнетенное подавленное состояние.
5-1	329-334	Выпив	_	_	
5-2	335-344	таблеточк	*	Drugform	
5-3	344-345	,	_	_	
5-4	346-347	у	_	_	
5-5	348-349	я	_	_	
5-6	350-355	очень	_	_	
5-7	356-362	хорошо	_	_	
5-8	363-376	почувствовала	_	_	
5-9	377-379	на	_	_	
5-10	380-384	себе	_	_	
5-11	385-395	угнетенное	*[1]	ADR[1]	
5-12	396-407	подавленное	*[1]	ADR[1]	
5-13	408-417	состояние	*[1]	ADR[1]	
5-14	417-418	.	_	_	

#Text=Собственно, это действие всех транквилизаторов, затормозить разум и сознание.
6-1	419-429	Собственно	_	_	
6-2	429-430	,	_	_	
6-3	431-434	это	_	_	
6-4	435-443	действие	_	_	
6-5	444-448	всех	_	_	
6-6	449-465	транквилизаторов	*	Drugclass	
6-7	465-466	,	_	_	
6-8	467-478	затормозить	*[2]	ADR[2]	
6-9	479-484	разум	*[2]	ADR[2]	
6-10	485-486	и	*[2]	ADR[2]	
6-11	487-495	сознание	*[2]	ADR[2]	
6-12	495-496	.	_	_	

#Text=Меня не только успокоили эти таблетки, но и отбили охоту отвечать на вопросы и разговаривать, оставалось только тупо лежать и смотреть телек.
7-1	497-501	Меня	_	_	
7-2	502-504	не	_	_	
7-3	505-511	только	_	_	
7-4	512-521	успокоили	*	ADR	
7-5	522-525	эти	_	_	
7-6	526-534	таблетки	*	Drugform	
7-7	534-535	,	_	_	
7-8	536-538	но	_	_	
7-9	539-540	и	_	_	
7-10	541-547	отбили	*[3]	ADR[3]	
7-11	548-553	охоту	*[3]	ADR[3]	
7-12	554-562	отвечать	*[3]	ADR[3]	
7-13	563-565	на	*[3]	ADR[3]	
7-14	566-573	вопросы	*[3]	ADR[3]	
7-15	574-575	и	*[3]	ADR[3]	
7-16	576-589	разговаривать	*[3]	ADR[3]	
7-17	589-590	,	_	_	
7-18	591-601	оставалось	_	_	
7-19	602-608	только	_	_	
7-20	609-613	тупо	_	_	
7-21	614-620	лежать	_	_	
7-22	621-622	и	_	_	
7-23	623-631	смотреть	_	_	
7-24	632-637	телек	_	_	
7-25	637-638	.	_	_	

#Text=Ну уж нет, это не мое пальто, однозначно.
8-1	639-641	Ну	_	_	
8-2	642-644	уж	_	_	
8-3	645-648	нет	_	_	
8-4	648-649	,	_	_	
8-5	650-653	это	_	_	
8-6	654-656	не	_	_	
8-7	657-660	мое	_	_	
8-8	661-667	пальто	_	_	
8-9	667-668	,	_	_	
8-10	669-679	однозначно	_	_	
8-11	679-680	.	_	_	

#Text=Пролжаю искать свою радость жизни среди химических средств... Время использования: 2015
9-1	681-688	Пролжаю	_	_	
9-2	689-695	искать	_	_	
9-3	696-700	свою	_	_	
9-4	701-708	радость	_	_	
9-5	709-714	жизни	_	_	
9-6	715-720	среди	_	_	
9-7	721-731	химических	_	_	
9-8	732-739	средств	_	_	
9-9	739-742	...	_	_	
9-10	743-748	Время	_	_	
9-11	749-762	использования	_	_	
9-12	762-763	:	_	_	
9-13	764-768	2015	_	_	
