EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,0,1,Finding[3],875711,1,0.02837023138999939,0.01935756206512451,0.023007839918136597,0.9270244836807251,0.08083993196487427
0,0,0,0,1,Finding[4],875711,2,0.029192745685577393,0.018728107213974,0.017553240060806274,0.04318401217460632,0.023120969533920288
0,0,0,0,1,Finding[5],875711,3,0.03224405646324158,0.019508332014083862,0.03331458568572998,0.01883956789970398,0.03785216808319092
0,0,0,1,0,DI[6],875711,5,0.041869789361953735,0.02206742763519287,0.014841407537460327,0.9186211824417114,0.058665692806243896
1,0,0,1,0,EF[1]|DI[2],875711,8,0.311698853969574,0.5026365518569946,0.02956688404083252,0.9693856239318848,0.0765225887298584
0,0,0,0,0,NEUTRAL,875711,4,0.47757381200790405,0.06447309255599976,0.030657082796096802,0.010789364576339722,0.025265902280807495
0,1,0,1,0,INF[5]|DI[3],2657172,1,0.2943766713142395,0.13505569100379944,0.011695176362991333,0.9661037921905518,0.08639556169509888
0,0,0,1,0,DI[6],2657172,2,0.5080223083496094,0.1616789996623993,0.021407663822174072,0.9825665950775146,0.12100178003311157
0,0,0,1,0,DI[2],2657172,4,0.04076996445655823,0.024767160415649414,0.019839763641357422,0.9502626657485962,0.07763615250587463
1,1,0,0,0,INF[1]|EF[4],2657172,5,0.20666047930717468,0.0580710768699646,0.009464532136917114,0.9352889060974121,0.09328380227088928
0,0,0,0,0,NEUTRAL,2657172,6,0.0280320942401886,0.02872726321220398,0.16286787390708923,0.01056179404258728,0.06791681051254272
1,0,0,1,0,EF[2]|DI[3],656340,2,0.17879194021224976,0.017982512712478638,0.01968523859977722,0.9567233920097351,0.0717414915561676
0,0,0,1,0,DI[1],656340,7,0.03552410006523132,0.02133062481880188,0.018309056758880615,0.9297661781311035,0.08275774121284485
0,0,0,0,0,NEUTRAL,656340,1,0.020245462656021118,0.14746609330177307,0.016149520874023438,0.01832941174507141,0.03343164920806885
0,0,1,0,0,ADR[1],668099,6,0.034557044506073,0.02439984679222107,0.024892032146453857,0.01972717046737671,0.022267848253250122
0,0,1,0,0,ADR[4],668099,7,0.03994870185852051,0.024021893739700317,0.03525856137275696,0.014737874269485474,0.02256682515144348
0,0,1,0,0,ADR[3],668099,8,0.029159069061279297,0.015614956617355347,0.7163557410240173,0.04357963800430298,0.10171756148338318
0,0,1,0,0,ADR[2],668099,11,0.021996617317199707,0.012194603681564331,0.382943332195282,0.05693104863166809,0.07530111074447632
0,0,0,0,0,NEUTRAL,668099,13,0.013311952352523804,0.025786399841308594,0.35558176040649414,0.056467652320861816,0.272897869348526
0,0,0,1,0,DI[3],1325273,1,0.0443304181098938,0.022889554500579834,0.01756909489631653,0.9328513145446777,0.05799776315689087
1,0,1,1,0,EF[1]|ADR[6]|DI[2],1325273,2,0.31671613454818726,0.10472431778907776,0.937179684638977,0.5924186706542969,0.11461043357849121
0,0,1,0,0,ADR[5],1325273,4,0.054280221462249756,0.040315181016922,0.9175188541412354,0.03836128115653992,0.05533239245414734
0,0,0,0,1,Finding[4],1325273,5,0.0180814266204834,0.0352056622505188,0.7858407497406006,0.04650905728340149,0.3323935866355896
0,0,0,0,0,NEUTRAL,1325273,3,0.2505243122577667,0.5305458903312683,0.037301599979400635,0.01344066858291626,0.022650063037872314
0,0,0,1,0,DI[5],2412180,1,0.03235238790512085,0.023407965898513794,0.02850782871246338,0.952119767665863,0.08379510045051575
1,0,0,0,0,EF[3],2412180,2,0.0367467999458313,0.063426673412323,0.07954344153404236,0.7899576425552368,0.4871077537536621
1,0,0,0,0,EF[1],2412180,3,0.232387512922287,0.03515896201133728,0.007891714572906494,0.8331234455108643,0.05996251106262207
1,0,0,1,0,EF[4]|DI[2],2412180,5,0.4594487249851227,0.19743213057518005,0.0239296555519104,0.983592689037323,0.10011136531829834
0,0,0,0,0,NEUTRAL,2412180,4,0.03906005620956421,0.03727111220359802,0.023217082023620605,0.014256060123443604,0.02645072340965271
0,0,0,1,0,DI[2],2451820,2,0.0165388286113739,0.014359086751937866,0.025499790906906128,0.0669431984424591,0.0464683473110199
1,0,0,0,0,EF[1],2451820,7,0.9566638469696045,0.06281611323356628,0.056048572063446045,0.878317654132843,0.12440705299377441
1,0,0,0,0,EF[3],2451820,8,0.9121609926223755,0.06608512997627258,0.0354764461517334,0.04104533791542053,0.034024178981781006
0,0,0,0,0,NEUTRAL,2451820,1,0.052980631589889526,0.018944889307022095,0.022083252668380737,0.02319929003715515,0.019049227237701416
0,0,0,1,0,DI[1],588478,2,0.027729690074920654,0.02159634232521057,0.033749938011169434,0.9522806406021118,0.10942491888999939
0,0,0,1,0,DI[4],588478,3,0.033166348934173584,0.027964144945144653,0.028557777404785156,0.9560513496398926,0.08967539668083191
0,0,0,1,0,DI[6],588478,4,0.02092921733856201,0.01748758554458618,0.03156331181526184,0.9050031304359436,0.10264259576797485
0,0,0,1,0,DI[7],588478,5,0.02598285675048828,0.02659955620765686,0.016120731830596924,0.8964319229125977,0.05802130699157715
0,1,0,0,0,INF[5],588478,8,0.014232397079467773,0.04321664571762085,0.0713014006614685,0.05737656354904175,0.17076453566551208
0,0,0,0,1,Finding[2],588478,11,0.07705101370811462,0.0558125376701355,0.010254144668579102,0.9416838884353638,0.07026037573814392
0,0,0,0,1,Finding[3],588478,12,0.0637671947479248,0.0062408447265625,0.031686246395111084,0.2832452654838562,0.06506192684173584
0,0,0,0,0,NEUTRAL,588478,1,0.057342529296875,0.043863773345947266,0.01591402292251587,0.015750348567962646,0.02008041739463806
1,0,0,1,0,EF[3]|DI[4],2436411,3,0.9487899541854858,0.10035738348960876,0.05106461048126221,0.9247238636016846,0.12244856357574463
1,0,0,1,0,EF[1]|DI[2],2436411,4,0.026453346014022827,0.0521676242351532,0.01962950825691223,0.9322847723960876,0.0744888186454773
0,0,0,0,0,NEUTRAL,2436411,1,0.03400483727455139,0.027972549200057983,0.01653018593788147,0.026338398456573486,0.019604593515396118
0,0,0,1,0,DI[4],2510045,1,0.032184720039367676,0.020350098609924316,0.018325597047805786,0.912489652633667,0.05889841914176941
1,0,0,0,0,EF[5],2510045,3,0.9265451431274414,0.03872257471084595,0.047500818967819214,0.059232473373413086,0.04453766345977783
1,0,0,1,0,EF[2]|DI[1],2510045,8,0.9468650817871094,0.04542401432991028,0.047071754932403564,0.7797825336456299,0.09501048922538757
0,1,0,0,0,INF[3],2510045,13,0.06169992685317993,0.9417641162872314,0.052137166261672974,0.06096619367599487,0.06347358226776123
0,0,0,0,0,NEUTRAL,2510045,6,0.024785667657852173,0.3845801055431366,0.019986718893051147,0.01475575566291809,0.0397183895111084
0,0,0,1,0,DI[7],2700413,1,0.19236257672309875,0.01477038860321045,0.04944029450416565,0.9564770460128784,0.10208702087402344
1,1,0,0,0,EF[1]|INF[5],2700413,4,0.05556124448776245,0.9309704303741455,0.041043370962142944,0.05954340100288391,0.06195133924484253
1,0,0,1,0,EF[2]|DI[6],2700413,5,0.8871499300003052,0.03338155150413513,0.03294938802719116,0.8769627809524536,0.10584071278572083
0,0,1,0,0,ADR[4],2700413,6,0.026774823665618896,0.01884859800338745,0.8115635514259338,0.04100322723388672,0.14745822548866272
0,0,1,0,0,ADR[3],2700413,8,0.021527647972106934,0.01441192626953125,0.181488037109375,0.907958984375,0.14811745285987854
0,0,0,0,0,NEUTRAL,2700413,9,0.01248595118522644,0.011797040700912476,0.05053117871284485,0.3165966868400574,0.099803626537323
0,0,0,1,0,DI[3],591673,1,0.02600213885307312,0.029025524854660034,0.02609652280807495,0.9245942831039429,0.1480296552181244
1,0,0,1,0,EF[1]|DI[4],591673,2,0.9489402770996094,0.03285115957260132,0.042300254106521606,0.5900677442550659,0.08988580107688904
0,0,0,1,0,DI[2],591673,3,0.03228873014450073,0.02322438359260559,0.02980053424835205,0.9572271704673767,0.098136305809021
0,0,0,0,1,Finding[5],591673,4,0.015107065439224243,0.019769996404647827,0.052244722843170166,0.9032626152038574,0.14747068285942078
0,1,0,0,0,INF[6],591673,7,0.05469602346420288,0.9271669387817383,0.043667107820510864,0.05251950025558472,0.05816105008125305
1,0,0,0,0,EF[7],591673,9,0.9373070001602173,0.04891124367713928,0.050179243087768555,0.05552735924720764,0.0449085533618927
0,0,0,0,0,NEUTRAL,591673,8,0.10002696514129639,0.2638663053512573,0.02265775203704834,0.009263992309570312,0.028259754180908203
0,0,0,1,0,DI[5],273783,2,0.042276203632354736,0.028843581676483154,0.0220068097114563,0.9613195657730103,0.08450508117675781
0,1,0,1,0,INF[1]|DI[2],273783,5,0.051209062337875366,0.9031498432159424,0.02967408299446106,0.5891755819320679,0.12869855761528015
0,1,0,0,0,INF[4],273783,7,0.010623902082443237,0.15050196647644043,0.026708781719207764,0.156955748796463,0.20469269156455994
0,1,0,0,0,INF[3],273783,10,0.931560754776001,0.09069406986236572,0.0385192334651947,0.04200735688209534,0.0391140878200531
0,0,0,0,0,NEUTRAL,273783,9,0.016834169626235962,0.03403353691101074,0.8527650237083435,0.057558923959732056,0.17076539993286133
1,0,0,0,0,EF[2],4540580,2,0.8821262121200562,0.21059349179267883,0.019215822219848633,0.13413336873054504,0.030629754066467285
0,1,0,0,0,INF[3],4540580,4,0.9504752159118652,0.23923811316490173,0.035180091857910156,0.7584743499755859,0.13340675830841064
0,1,0,0,0,INF[1],4540580,5,0.20120278000831604,0.045398831367492676,0.011858135461807251,0.02161547541618347,0.015027374029159546
0,0,1,0,0,ADR[4],4540580,8,0.03500828146934509,0.05047124624252319,0.949644148349762,0.05318531394004822,0.10629722476005554
0,0,0,0,0,NEUTRAL,4540580,1,0.03761261701583862,0.05308133363723755,0.014208406209945679,0.019622325897216797,0.019555747509002686
0,0,1,0,0,ADR[1],450633,2,0.04958102107048035,0.07958978414535522,0.9461435079574585,0.03977152705192566,0.07237151265144348
0,0,0,0,0,NEUTRAL,450633,6,0.02727457880973816,0.0903732180595398,0.029355347156524658,0.010883569717407227,0.030056685209274292
0,0,0,1,0,DI[2],2436921,1,0.22758722305297852,0.06481477618217468,0.01691681146621704,0.9702259302139282,0.06578025221824646
1,0,0,1,0,EF[5]|DI[7],2436921,3,0.9621785879135132,0.1060706079006195,0.05757981538772583,0.8177689909934998,0.12283241748809814
1,0,0,1,0,EF[1]|DI[6],2436921,4,0.9526016712188721,0.03947645425796509,0.09436452388763428,0.8615766763687134,0.11420395970344543
1,0,0,1,0,EF[4]|DI[3],2436921,6,0.9535155296325684,0.043408364057540894,0.153018057346344,0.4490821957588196,0.059506118297576904
0,0,0,0,0,NEUTRAL,2436921,2,0.05333578586578369,0.01391562819480896,0.010473549365997314,0.14316654205322266,0.023013681173324585
0,0,0,1,0,DI[3],2499624,1,0.014082074165344238,0.019648462533950806,0.5055447816848755,0.33893901109695435,0.09179556369781494
0,0,0,1,0,DI[4],2499624,4,0.05101427435874939,0.034726113080978394,0.015759974718093872,0.9561823010444641,0.07086694240570068
0,0,0,1,0,DI[2],2499624,5,0.035284578800201416,0.02307155728340149,0.019883275032043457,0.9381004571914673,0.07435229420661926
0,0,0,1,0,DI[1],2499624,7,0.030132710933685303,0.022376269102096558,0.018567651510238647,0.9235104322433472,0.07209271192550659
0,0,0,0,0,NEUTRAL,2499624,3,0.022102415561676025,0.01204952597618103,0.02554696798324585,0.062330931425094604,0.028365224599838257
0,0,0,1,0,DI[1],2546667,1,0.04079917073249817,0.02779296040534973,0.022521883249282837,0.9604271650314331,0.08924800157546997
0,0,0,0,0,NEUTRAL,2546667,7,0.025327831506729126,0.022234588861465454,0.02241051197052002,0.0272100567817688,0.025868386030197144
0,0,0,1,0,DI[1],818395,1,0.03553670644760132,0.023590296506881714,0.021791934967041016,0.948504626750946,0.08467385172843933
0,0,0,1,0,DI[3],818395,2,0.02404037117958069,0.018790453672409058,0.017393499612808228,0.8684197068214417,0.06228706240653992
1,0,0,0,0,EF[4],818395,3,0.9322510361671448,0.04496258497238159,0.05114343762397766,0.058040112257003784,0.04001513123512268
1,0,0,0,0,EF[2],818395,4,0.3527522087097168,0.09704923629760742,0.04501083493232727,0.0071592628955841064,0.038850873708724976
0,0,0,0,0,NEUTRAL,818395,5,0.022593647241592407,0.012858480215072632,0.06447145342826843,0.03324156999588013,0.03635367751121521
0,0,0,1,0,DI[2],2445928,1,0.052773475646972656,0.06757840514183044,0.03203296661376953,0.9817654490470886,0.13659730553627014
0,1,0,0,0,INF[3],2445928,7,0.055432140827178955,0.9213576316833496,0.04336455464363098,0.04783979058265686,0.05394509434700012
