EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,1,0,0,ADR[3],594103,3,0.01601356267929077,0.025416672229766846,0.9737030267715454,0.015601009130477905,0.011211007833480835
1,0,1,0,0,EF[5]|ADR[6],594103,7,0.13265958428382874,0.06196293234825134,0.9842841625213623,0.0161970853805542,0.01070740818977356
0,0,0,0,0,NEUTRAL,594103,6,0.003695935010910034,0.008100837469100952,0.01924985647201538,0.008996009826660156,0.006024152040481567
0,0,0,1,0,DI[4],652119,1,0.020339608192443848,0.021669715642929077,0.02713271975517273,0.07783439755439758,0.9731151461601257
1,0,0,0,1,EF[9]|Finding[3],652119,6,0.9666881561279297,0.003294438123703003,0.011648744344711304,0.8572500944137573,0.4402894973754883
0,0,0,0,1,Finding[5],652119,7,0.8366143703460693,0.0351901650428772,0.004734218120574951,0.9904491901397705,0.5753293037414551
0,0,0,1,0,DI[6],652119,8,0.008857280015945435,0.008738994598388672,0.005951493978500366,0.9911545515060425,0.010285258293151855
0,0,1,0,0,ADR[7],652119,10,0.013024210929870605,0.005608677864074707,0.009973585605621338,0.9944294691085815,0.017956912517547607
0,0,1,1,0,ADR[8]|DI[1],652119,14,0.008432716131210327,0.0075546205043792725,0.007333040237426758,0.9941929578781128,0.0237065851688385
0,0,0,1,0,DI[2],652119,16,0.02581167221069336,0.010708272457122803,0.003828704357147217,0.7969310879707336,0.8140940070152283
0,0,0,0,0,NEUTRAL,652119,5,0.004949748516082764,0.004800468683242798,0.015758395195007324,0.012906014919281006,0.0055477917194366455
1,0,0,1,0,EF[6]|DI[5],639476,2,0.9788467884063721,0.02697095274925232,0.015295624732971191,0.9902880787849426,0.029447972774505615
1,0,0,0,1,EF[3]|Finding[4],639476,3,0.9939597845077515,0.005528926849365234,0.01854759454727173,0.7799978256225586,0.11618250608444214
0,0,0,1,0,DI[2],639476,9,0.014053493738174438,0.01150822639465332,0.00501444935798645,0.9917346239089966,0.007411688566207886
0,0,0,1,0,DI[1],639476,10,0.011912792921066284,0.0070431530475616455,0.004986792802810669,0.9882910251617432,0.00981360673904419
0,0,0,0,0,NEUTRAL,639476,6,0.9269624948501587,0.013162434101104736,0.012092918157577515,0.00342559814453125,0.02360624074935913
0,0,0,0,1,Finding[5],884467,1,0.01916491985321045,0.012855172157287598,0.2469392716884613,0.025491327047348022,0.973292350769043
0,0,0,1,0,DI[4],884467,4,0.012170076370239258,0.005870223045349121,0.004160106182098389,0.9849724173545837,0.008409053087234497
0,0,0,1,0,DI[1],884467,5,0.006014406681060791,0.016380131244659424,0.005005627870559692,0.9905208349227905,0.15717867016792297
0,0,0,1,0,DI[3],884467,8,0.0039525628089904785,0.004757553339004517,0.005359917879104614,0.9779049754142761,0.03377237915992737
1,0,0,0,0,EF[2],884467,11,0.05062481760978699,0.0016126036643981934,0.0017926990985870361,0.2053436040878296,0.007712066173553467
0,0,0,0,0,NEUTRAL,884467,2,0.014090746641159058,0.0031738877296447754,0.012098312377929688,0.007491946220397949,0.007894515991210938
0,0,0,1,0,DI[3],2491250,1,0.0051763951778411865,0.014003932476043701,0.007626175880432129,0.9910449981689453,0.012922495603561401
0,0,0,1,0,DI[1],2491250,2,0.011403143405914307,0.010300159454345703,0.005810737609863281,0.9907746315002441,0.006474047899246216
