EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,0,1,Finding[3],875711,1,0.014209359884262085,0.010478198528289795,0.006045401096343994,0.9872665405273438,0.007138967514038086
0,0,0,0,1,Finding[4],875711,2,0.015246331691741943,0.011576801538467407,0.004681587219238281,0.9742230176925659,0.003955155611038208
0,0,0,0,1,Finding[5],875711,3,0.005248725414276123,0.003854513168334961,0.007650285959243774,0.013347208499908447,0.013581037521362305
0,0,0,1,0,DI[6],875711,5,0.009784668684005737,0.0074069201946258545,0.006798446178436279,0.9770303964614868,0.005529522895812988
1,0,0,1,0,EF[1]|DI[2],875711,8,0.9803714156150818,0.016648560762405396,0.0061833858489990234,0.9753094911575317,0.016861557960510254
0,0,0,0,0,NEUTRAL,875711,4,0.013415426015853882,0.0335446298122406,0.006173133850097656,0.0056726932525634766,0.0040427446365356445
0,1,0,1,0,INF[5]|DI[3],2657172,1,0.840983510017395,0.5070698261260986,0.005624979734420776,0.9959440231323242,0.03056088089942932
0,0,0,1,0,DI[6],2657172,2,0.06509512662887573,0.04369869828224182,0.008188754320144653,0.9963690638542175,0.00948306918144226
0,0,0,1,0,DI[2],2657172,4,0.021641045808792114,0.01456722617149353,0.0068284571170806885,0.988634467124939,0.004549950361251831
1,1,0,0,0,INF[1]|EF[4],2657172,5,0.04635429382324219,0.004944115877151489,0.0023669302463531494,0.03633114695549011,0.0027819573879241943
0,0,0,0,0,NEUTRAL,2657172,6,0.005106598138809204,0.009317278861999512,0.009289801120758057,0.012794703245162964,0.004140734672546387
1,0,0,1,0,EF[2]|DI[3],656340,2,0.014835357666015625,0.005983859300613403,0.005366623401641846,0.9873384833335876,0.01182737946510315
0,0,0,1,0,DI[1],656340,7,0.009877651929855347,0.0048194825649261475,0.009587883949279785,0.9464507699012756,0.3957100808620453
0,0,0,0,0,NEUTRAL,656340,1,0.00459665060043335,0.004050910472869873,0.006765633821487427,0.018488943576812744,0.010781526565551758
0,0,1,0,0,ADR[1],668099,6,0.008122444152832031,0.004831135272979736,0.011652231216430664,0.01146802306175232,0.0036897361278533936
0,0,1,0,0,ADR[4],668099,7,0.013834714889526367,0.006182461977005005,0.008138775825500488,0.013064026832580566,0.0027655959129333496
