#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Проблемы с засыпанием появились после посещения санатория: в 11 лет впервые уехала без родителей в Трускавец на "воды" из за гастрита.
1-1	0-8	Проблемы	*[1]	DI[1]	_	_	
1-2	9-10	с	*[1]	DI[1]	_	_	
1-3	11-21	засыпанием	*[1]	DI[1]	_	_	
1-4	22-31	появились	_	_	_	_	
1-5	32-37	после	_	_	_	_	
1-6	38-47	посещения	_	_	_	_	
1-7	48-57	санатория	_	_	_	_	
1-8	57-58	:	_	_	_	_	
1-9	59-60	в	_	_	_	_	
1-10	61-63	11	_	_	_	_	
1-11	64-67	лет	_	_	_	_	
1-12	68-75	впервые	_	_	_	_	
1-13	76-82	уехала	_	_	_	_	
1-14	83-86	без	_	_	_	_	
1-15	87-96	родителей	_	_	_	_	
1-16	97-98	в	_	_	_	_	
1-17	99-108	Трускавец	_	_	_	_	
1-18	109-111	на	_	_	_	_	
1-19	112-113	"	_	_	_	_	
1-20	113-117	воды	_	_	_	_	
1-21	117-118	"	_	_	_	_	
1-22	119-121	из	_	_	_	_	
1-23	122-124	за	_	_	_	_	
1-24	125-133	гастрита	*	DI	_	_	
1-25	133-134	.	_	_	_	_	

#Text=Но, как говорится:"одно лечишь, а другое..." Начала плохо спать изза стресса, ведь никогда не покидала родной дом на длительный период.
2-1	135-137	Но	_	_	_	_	
2-2	137-138	,	_	_	_	_	
2-3	139-142	как	_	_	_	_	
2-4	143-152	говорится	_	_	_	_	
2-5	152-153	:	_	_	_	_	
2-6	153-154	"	_	_	_	_	
2-7	154-158	одно	_	_	_	_	
2-8	159-165	лечишь	_	_	_	_	
2-9	165-166	,	_	_	_	_	
2-10	167-168	а	_	_	_	_	
2-11	169-175	другое	_	_	_	_	
2-12	175-178	...	_	_	_	_	
2-13	178-179	"	_	_	_	_	
2-14	180-186	Начала	_	_	_	_	
2-15	187-192	плохо	_	_	_	_	
2-16	193-198	спать	_	_	_	_	
2-17	199-203	изза	_	_	_	_	
2-18	204-211	стресса	*	DI	_	_	
2-19	211-212	,	_	_	_	_	
2-20	213-217	ведь	_	_	_	_	
2-21	218-225	никогда	_	_	_	_	
2-22	226-228	не	_	_	_	_	
2-23	229-237	покидала	_	_	_	_	
2-24	238-244	родной	_	_	_	_	
2-25	245-248	дом	_	_	_	_	
2-26	249-251	на	_	_	_	_	
2-27	252-262	длительный	_	_	_	_	
2-28	263-269	период	_	_	_	_	
2-29	269-270	.	_	_	_	_	

#Text=По возвращению врач порекомендовал настойку пустырника(тогда еще - без спирта).
3-1	271-273	По	_	_	_	_	
3-2	274-285	возвращению	_	_	_	_	
3-3	286-290	врач	_	_	_	_	
3-4	291-305	порекомендовал	_	_	_	_	
3-5	306-314	настойку	*[2]	Drugname[2]	_	_	
3-6	315-325	пустырника	*[2]	Drugname[2]	_	_	
3-7	325-326	(	_	_	_	_	
3-8	326-331	тогда	_	_	_	_	
3-9	332-335	еще	_	_	_	_	
3-10	336-337	-	_	_	_	_	
3-11	338-341	без	_	_	_	_	
3-12	342-348	спирта	_	_	_	_	
3-13	348-349	)	_	_	_	_	
3-14	349-350	.	_	_	_	_	

#Text=Настроился режим сна, стала легче засыпать.
4-1	351-361	Настроился	_	_	*->2-1	EF[2]	
4-2	362-367	режим	_	_	*->2-1	EF[2]	
4-3	368-371	сна	_	_	*->2-1	EF[2]	
4-4	371-372	,	_	_	*->2-1	EF[2]	
4-5	373-378	стала	_	_	*->2-1	EF[2]	
4-6	379-384	легче	_	_	*->2-1	EF[2]	
4-7	385-393	засыпать	_	_	*->2-1	EF[2]	
4-8	393-394	.	_	_	*->2-1	EF[2]	

#Text=Но во взрослой жизни, конечно-же стрессов куда больше... Поэтому, когда опять в глаза "хоть спички вставляй", пью 30 капель настойки пустырника.
5-1	395-397	Но	_	_	_	_	
5-2	398-400	во	_	_	_	_	
5-3	401-409	взрослой	_	_	_	_	
5-4	410-415	жизни	_	_	_	_	
5-5	415-416	,	_	_	_	_	
