sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
Colds are a very common phenomenon in our time.,0,0,0,0,1,Finding[3],875711,1,2.233237501059193e-05,1.638442336115986e-05,0.9912477731704712,0.004198702052235603,0.005855365190654993
every person in their life has caught a cold more than once.,0,0,0,0,1,Finding[4],875711,2,5.702977068722248e-05,0.0001958652719622478,0.0337718166410923,0.4258720576763153,0.27180159091949463
"Over the years, many different drugs have been invented, and this is not surprising, because the body has such a property as getting used to the drug.",0,0,0,0,1,Finding[5],875711,3,0.0002927625901065767,0.00011735026055248454,0.004650788381695747,0.018628286197781563,0.004706699401140213
"With another cold, the doctor prescribed this remedy (Amixin).",0,0,0,1,0,DI[6],875711,5,6.604711234103888e-05,2.560902248660568e-05,0.803655207157135,0.04474415257573128,0.624890923500061
"After a few days, the cold was gone.",1,0,0,1,0,EF[1]|DI[2],875711,8,4.7580033424310386e-05,8.501038246322423e-05,0.9975199103355408,0.0020376075990498066,0.005679634865373373
"That is, when the drug eventually ceases to have an effective effect on the body.",0,0,0,0,0,NEUTRAL,875711,4,0.00030494079692289233,4.766619167639874e-05,0.004153789486736059,0.004867943935096264,0.000886018096935004
"From my personal experience, I can say that the drug only stops the manifestations of colds, relieves the symptoms, but does not cure completely.",0,1,0,1,0,INF[5]|DI[3],2657172,1,0.005277727730572224,0.010121717117726803,0.006890212185680866,0.9845135807991028,0.007670932915061712
"I developed a long-lasting bronchitis, because I thought I had recovered, but in fact only brought down the symptoms and became more ill again only a couple of days after the apparent cure.",0,0,0,1,0,DI[6],2657172,2,0.00042687877430580556,0.0037482096813619137,0.9949334263801575,0.38775530457496643,0.714706540107727
"You need to use a comprehensive treatment, warming up and taking medications for cough and runny nose separately.",0,0,0,1,0,DI[2],2657172,4,0.00021331137395463884,0.00016820836754050106,0.9967644214630127,0.0013009110698476434,0.0008065231377258897
"The drug is suitable for rapid relief of symptoms and ease of existence, but it is not suitable for recovery.",1,1,0,0,0,INF[1]|EF[4],2657172,5,0.0010066585382446647,0.0014002828393131495,0.25232189893722534,0.8440003991127014,0.0011284900829195976
The impression is twofold.,0,0,0,0,0,NEUTRAL,2657172,6,0.00022019782045390457,0.00010091222793562338,0.9975994229316711,0.001176699879579246,0.0009130011894740164
