sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
But phrase everything became much easier.,0,0,0,0,0,NEUTRAL,877405,4,3.0273007723735645e-05,2.2488176909973845e-05,0.995524525642395,0.0016354075632989407,0.002233122242614627
My children are not allergic.,0,0,0,0,1,Finding[2],2886803,2,0.0007695506792515516,0.0018012329237535596,0.002294431673362851,0.03312814608216286,0.7524451613426208
My children after the start of taking this drug had a severe form of drug Allergy.,0,0,1,0,0,ADR[3],2886803,3,8.94281838554889e-05,0.00022878310119267553,0.9123573899269104,0.048764824867248535,0.49148890376091003
"While we were in the hospital, the doctor told us that it is after taking this drug that a lot of children are admitted to emergency hospitals with severe allergic reactions.",0,0,1,0,0,ADR[1],2886803,5,3.0011458875378594e-05,0.00013027893146499991,0.9747775197029114,0.012214137241244316,0.09286800771951675
And it leaked very heavily.,0,0,0,0,0,NEUTRAL,2886803,4,3.976337393396534e-05,5.575668910751119e-05,0.997420072555542,0.0011515652295202017,0.002383885672315955
"As soon as I felt that I was beginning to get sick, usually my nose starts to itch, I often sneeze and have a sore throat, then immediately I put these candles on.",0,0,0,1,0,DI[2],5801040,7,3.983381611760706e-05,0.00010591091267997399,0.9984980821609497,0.0020164819434285164,0.005865507759153843
"In addition to them, I did not start any treatment, and as a rule, everything went away on the third day.",1,0,0,0,0,EF[1],5801040,10,0.000544624519534409,0.005007632076740265,0.0015095412964001298,0.27082517743110657,0.004985381383448839
"And now, if my little son starts to get sick, I also put them on, easily and effectively, it always helps.",0,0,0,0,0,NEUTRAL,5801040,13,0.0014764511724933982,0.00021202217612881213,0.9243369102478027,0.031349752098321915,0.0009664498502388597
"At work the afternoon I felt ill, started vomiting, became ill the whole body.",0,0,0,1,0,DI[1],24065,1,6.614909216295928e-05,6.734409544151276e-05,0.9977957010269165,0.0010850467951968312,0.0020367081742733717
"As I knew, these were the first signs of a cold, if I don't take action, I won't be able to get out of bed tomorrow.",0,0,0,1,0,DI[5],24065,2,0.0020130369812250137,0.003297248622402549,0.031045017763972282,0.014084667898714542,0.9842827916145325
I took it according to the instructions and at the end of the working day I felt good.,1,0,0,0,0,EF[3],24065,6,0.002556347521021962,7.544852996943519e-05,0.010226544924080372,0.0007001240155659616,0.001103624701499939
"For prevention, I took another pill, and now I always carry ""Rinza""with me, you never know what.",0,0,0,1,0,DI[2],24065,8,0.00042040026164613664,6.717566429870203e-05,0.0066861179657280445,0.014073574915528297,0.000691408000420779
"I don't know about you, but in my case helped, so I trust him.",1,0,0,0,0,EF[4],24065,10,0.005965842865407467,0.00011387344420654699,0.7424864172935486,0.0003831559151876718,0.0009468545322306454
"During lunch I went to the pharmacy where I was advised to buy ""Arbidol"" or ""Rien"", based on the price I bought the second cure.",0,0,0,0,0,NEUTRAL,24065,4,2.8764361559296958e-05,4.2705205487436615e-06,0.26114726066589355,0.14832919836044312,0.0057722171768546104
"Unfortunately, it didn't give any results, and two weeks later we got sick.",0,1,0,0,0,INF[2],217439,4,4.5162880269344896e-05,0.00010863305942621082,0.9979909658432007,0.0013048856053501368,0.003518979763612151
"Recovered, again in the garden with IRS-19, but again came down, and with a strong rhinitis.",0,0,1,0,0,ADR[5],217439,5,9.943053009919822e-05,0.00011080066178692505,0.9983432292938232,0.0015172563726082444,0.0020309968385845423
I have never seen such green and thick snot from my daughter.,0,0,1,0,0,ADR[4],217439,6,4.7359262680402026e-05,4.8049598262878135e-05,0.99542635679245,0.0016904119402170181,0.0020937458612024784
"I was told that I need to read the manual, it says side effects: bronchitis, sinusitis and laryngitis.",0,0,0,0,1,Finding[1],217439,8,0.0008751537534408271,0.0008859593654051423,0.017690807580947876,0.9843630194664001,0.03699807450175285
"In our case, there was a strong rhinitis.",0,0,1,0,0,ADR[3],217439,9,3.755004581762478e-05,6.427282642107457e-05,0.9977853298187256,0.0016144179971888661,0.002863979898393154
"We always want the child to be healthy, so we are looking for ways to protect ourselves from viruses.",0,0,0,0,0,NEUTRAL,217439,1,0.0009465849725529552,0.0007442799396812916,0.0010006931843236089,0.7768526077270508,0.3622582256793976
"But it did not suit us for one interesting reason: it can not be chewed and washed down with water, nor crushed and diluted to drink.",0,1,0,0,0,INF[1],2706079,2,6.551978731295094e-05,5.739137122873217e-05,0.9981435537338257,0.001478377846069634,0.0027757540810853243
Only then will the drug be useful with a high degree of probability.,0,0,0,0,0,NEUTRAL,2706079,4,0.00597791001200676,0.00012822527787648141,0.007771835196763277,0.0009845428867265582,0.0009925966151058674
I have been getting flu shots every year for about 10 years.,0,0,0,0,1,Finding[4],2734199,1,4.953503957949579e-05,8.382032683584839e-05,0.9983008503913879,0.0015428990591317415,0.002603093860670924
"Everything was fine, I didn't have the flu and ARI.",0,0,0,0,1,Finding[2],2734199,3,0.005202436354011297,0.00011838755017379299,0.006002665031701326,0.005034924019128084,0.003394274041056633
"As a result I had two weeks without temperature type ARI with the strongest cold of the past week was a terrible weakness, then two weeks later got the flu with horrible body aches all joints, high temperature and so on.",0,0,1,1,1,ADR[1]|DI[3]|Finding[5],2734199,6,6.878963176859543e-05,7.766109774820507e-05,0.9983242154121399,0.0013804985210299492,0.003192247822880745
Strictly facts.,0,0,0,0,0,NEUTRAL,2734199,8,7.80583195592044e-06,3.202590278306161e-06,0.045329999178647995,0.006885899696499109,0.015843302011489868
"At the 3-month examination, the neurologist diagnosed motor disorders and prescribed a 10-day course of injections with a gradual increase in the dose.",0,0,0,1,0,DI[3],2689254,2,0.000693611684255302,0.0004184664285276085,0.3167579770088196,0.9332451224327087,0.02076507732272148
"I don't know if the two facts are related, the child has developed severe atopic dermatitis.",0,0,1,0,0,ADR[1],2689254,6,0.0019431322580203414,0.005721434950828552,0.01136508397758007,0.012391666881740093,0.9763575196266174
"The neurologist said that Cortexin often causes allergic reactions, because it is synthesized from the brain of animals, most often pigs and cows.",0,0,1,0,0,ADR[2],2689254,7,0.0028601710218936205,0.004257956054061651,0.867520809173584,0.11498525738716125,0.9216593503952026
"After Cortexin with our diagnosis, progress was made, but children with allergies should be prescribed with extreme caution.",0,0,0,0,1,Finding[4],2689254,8,0.0014791383873671293,0.000324166874634102,0.04171939939260483,0.9754389524459839,0.01916440948843956
The neurologist noted improvements after treatment.,0,0,0,0,0,NEUTRAL,2689254,5,0.00012013567902613431,0.00010347560601076111,0.014041733928024769,0.6885606646537781,0.09109366685152054
The allergist prescribed us this drug as a preventive measure.,0,0,0,1,0,DI[1],2883218,2,0.0014676256105303764,0.0011029131710529327,0.008606543764472008,0.9859017133712769,0.014406533911824226
"After three days of taking the child awful a sore throat, then ear, then another ear, fever.",0,0,1,0,0,ADR[2],2883218,4,5.168497591512278e-05,9.786740702111274e-05,0.9983643889427185,0.0014901329996064305,0.0028455713763833046
Again I give Ismigen and again on the third day a sore throat.,0,0,1,0,0,ADR[3],2883218,9,4.62155876448378e-05,5.727371899411082e-05,0.9978579878807068,0.001336204237304628,0.0023703689221292734
"As a result, the illness was prolonged.",0,0,0,0,0,NEUTRAL,2883218,7,3.1799732823856175e-05,3.070679304073565e-05,0.9974912405014038,0.002307664370164275,0.0032027375418692827
"I don't like to drink immunomodulators, antivirals, etc., but I got very ill, flu, temperature 38.7.",0,0,0,1,0,DI[6],901487,1,1.2648227311728988e-05,6.119456429587444e-06,0.7996515035629272,0.003662083065137267,0.007361949421465397
Paracetamol helped for an hour and waited for its action for a very long time.,0,1,0,0,0,INF[5],901487,2,0.002802616450935602,6.440528522944078e-05,0.0034641853999346495,0.0018698463682085276,0.00111295934766531
"2 days of temperature hell held, on the 3rd day 37.4, then 37, then the temperature fell and the intoxication began terrible!",1,1,1,1,0,EF[1]|INF[7]|ADR[8]|DI[4],901487,5,4.345814886619337e-05,8.836179040372372e-05,0.9980759620666504,0.0013127856655046344,0.0038551106117665768
"I was sick, my eyes were blurry, and so on.",0,0,1,0,0,ADR[2],901487,6,4.209511826047674e-05,7.782479224260896e-05,0.9978638291358948,0.0012330508325248957,0.002741219475865364
"If you type in the search engine ""amexin makes you sick "" gives out a Ukrainian site where 7 out of 10 reviews people write about nausea and a wild headache that can not be removed with a pill - here you have amexin!!!""",0,0,1,0,0,ADR[3],901487,8,9.892597881844267e-05,0.0003576239396352321,0.9800782203674316,0.017252402380108833,0.5899842977523804
"Dare to drink ameksin, maybe there was one in another city with a 3 year old daughter, my husband went on a business trip and there was none to help.",0,0,0,0,0,NEUTRAL,901487,3,2.610468800412491e-05,3.161600761814043e-05,0.44595301151275635,0.03793875500559807,0.1498674750328064
"Recently, a friend looking for permanent colds son, advised tablets Likopid.",0,0,0,1,0,DI[3],2869916,1,0.0007008687825873494,0.00040645551052875817,0.9889950752258301,0.8850756287574768,0.022413991391658783
"She said she was giving their daughter and now they get sick much less often, even when in kindergarten, the epidemic of colds.",0,0,0,1,0,DI[1],2869916,2,0.0029967469163239002,0.013030126690864563,0.9588208794593811,0.1181836873292923,0.9340565800666809
"b Now we are going through the second course of taking pills, I can say for sure that they really help.",1,0,0,0,0,EF[2],2869916,8,0.001754992757923901,0.0014857908245176077,0.03925572708249092,0.9621727466583252,0.005052185617387295
"If we used to get sick every month in the winter, this month after taking the pills, we didn't even have the slightest signs of a cold.",1,0,0,1,0,EF[4]|DI[5],2869916,9,0.0009059242438524961,0.0044769831001758575,0.9575958847999573,0.012277144007384777,0.9021298885345459
This drug is specially designed for children who often suffer from colds and inflammatory diseases.,0,0,0,1,0,DI[6],2869916,11,0.005931828171014786,0.001969772158190608,0.004866973962634802,0.9892944097518921,0.012311119586229324
"I bought a package at the pharmacy, the price is quite reasonable.",0,0,0,0,0,NEUTRAL,2869916,4,0.0001275455579161644,4.492845619097352e-06,0.3440668284893036,0.001818799297325313,0.0007604252896271646
Constant internal experiences and feelings of anxiety really made my life very difficult.,0,0,0,1,0,DI[6],792635,1,5.725356095354073e-05,0.00012651558790821582,0.9983812570571899,0.0013926617102697492,0.0029363560024648905
"It got to the point where I started, at the moment of this state, biting my nails and breaking off the burrs.",0,0,0,1,0,DI[4],792635,2,7.36746151233092e-05,9.071056410903111e-05,0.9981983304023743,0.0011780698550865054,0.002275323960930109
"After weeks, I became less nervous, and my hands began to heal.",1,0,0,1,0,EF[2]|DI[8],792635,7,0.00020588311599567533,7.375974382739514e-05,0.9984146356582642,0.0014739343896508217,0.0018526819767430425
"But Novo-passit in tablets is a little more effective, but it makes you sleepy.",1,0,1,0,0,EF[3]|ADR[1],792635,10,0.00027050470816902816,0.0002365229302085936,0.999175488948822,0.0044092112220823765,0.0020538121461868286
"Therefore, I would recommend Afobazol to people with minor nervous disorders.",0,0,0,1,0,DI[7],792635,11,0.0007376120192930102,0.0006866852636449039,0.02090502344071865,0.9829603433609009,0.028214510530233383
And look carefully for any allergic reactions to the drug.,0,0,0,0,1,Finding[5],792635,13,0.00030836480436846614,9.567072993377224e-06,0.1021467074751854,0.0016971826553344727,0.0006480658776126802
There really was something in common with my inner state.,0,0,0,0,0,NEUTRAL,792635,5,5.87237773288507e-05,0.00013159262016415596,0.9968894124031067,0.0011512285564094782,0.0021794040221720934
Our baby got a cold-we ran to the pharmacy.,0,0,0,1,0,DI[3],641485,3,0.00042734169983305037,0.0005678721354342997,0.017653269693255424,0.015357502736151218,0.9326731562614441
"The first time it helped-there's no arguing, but the second and subsequent times-we did not move, only it became even worse from the loss of time that we had to drink an antibiotic.",0,1,0,0,0,INF[2],641485,5,0.0003998026659246534,8.853765029925853e-05,0.9946368336677551,0.0013788521755486727,0.0016063558869063854
"The drug is only for one time, it will help the body, but then there is no point in wasting money.",0,1,0,0,0,INF[1],641485,6,0.005829552188515663,9.004395542433485e-05,0.04515952989459038,0.0005691066617146134,0.000860889267642051
So it happened with us.,0,0,0,0,0,NEUTRAL,641485,2,4.245662421453744e-05,2.6768106181407347e-05,0.025555187836289406,0.008047102950513363,0.14512011408805847
"Good day, started from my sleep problems about a month suffered was not able to sleep, if you had difficulty with falling asleep then waking up 3-4 hours in the night already fell asleep., I decided to go to the doctor recommended this medicine in the pharmacy is strictly demanded the recipe after reading the notation, there was so much written side effects like any other drug, Well, that's when the nightfall, I drank my prescribed dose of the drug, and fell asleep for the first time in a month I fell asleep for what seemed to me 10-18 minutes.",1,0,0,1,0,EF[1]|DI[2],594839,1,0.00038823485374450684,0.0005820323131047189,0.9994814991950989,0.007482291664928198,0.006864418275654316
"I got up only in the morning, but my head was like a plague, and the next day everything went the same way.",0,0,1,0,0,ADR[5],594839,2,9.914166730595753e-05,0.00010037833271780983,0.9984700083732605,0.0012801558477804065,0.002169051906093955
"Then there was apparently an addiction of the body to the drug, I began to fall asleep worse and worse.",1,1,0,1,0,INF[3]|EF[6]|DI[4],594839,3,4.785200871992856e-05,0.00010872125130845234,0.9980015158653259,0.0012997195590287447,0.0037214697804301977
Overall impression: 1 RATING 4 NOTE,0,0,0,0,0,NEUTRAL,594839,5,1.3353526810533367e-05,1.5483061361010186e-05,0.9614924192428589,0.0014826313126832247,0.00370112550444901
"I used this drug for difficult nasal breathing, dryness in the nose and the presence of crusts in it.",0,0,0,1,0,DI[1],2533802,6,0.0006263251998461783,0.0001914375025080517,0.9986131191253662,0.0017083024140447378,0.0016425843350589275
You can use the spray for any inflammatory processes of the nasal cavity.,0,0,0,1,0,DI[2],2533802,8,0.0002585755137261003,2.9306871510925703e-05,0.1739111691713333,0.2754964530467987,0.0016180429374799132
Good day to all.,0,0,0,0,0,NEUTRAL,2533802,1,1.418232568539679e-05,9.450710422242992e-06,0.9664947390556335,0.000902769563253969,0.0017491958569735289
"I will say that the result is there if you take it clearly according to the scheme, namely before eating.",1,0,0,0,0,EF[1],822720,3,4.609634925145656e-05,0.00011497295054141432,0.9960582256317139,0.0017003450775519013,0.0044008041732013226
"We are not getting a grasp in part, but also trusting the spring weather, she underwent two courses.",0,0,0,0,0,NEUTRAL,822720,2,0.00017759657930582762,7.631701009813696e-05,0.9981829524040222,0.001380527508445084,0.0015537351137027144
A very good and effective remedy when you need to relieve aching heart pain or calm down.,1,0,1,1,0,EF[7]|ADR[1]|DI[4],2685800,2,0.0005309793050400913,1.654811239859555e-05,0.002359926700592041,0.015115032903850079,0.001333854510448873
It helps quickly.,1,0,0,0,0,EF[2],2685800,3,0.0008559520356357098,5.9395442804088816e-05,0.00130523054394871,0.004144409205764532,0.0018403962021693587
And so very effective tool.,1,0,0,0,0,EF[8],2685800,6,0.0024084236938506365,8.562667790101841e-05,0.0016878623282536864,0.0022701078560203314,0.001739721978083253
"My work is associated with constant stress, so I often save myself with Corvalol.",0,0,0,1,0,DI[5],2685800,7,0.0021924618631601334,0.0004248993645887822,0.0033321164082735777,0.9248049855232239,0.006499227602034807
"I heard information that it has a bad effect on memory, but I didn't notice.",0,0,0,0,1,Finding[3],2685800,8,1.709558637230657e-05,0.00011461957910796627,0.9082673192024231,0.0021634025033563375,0.048222992569208145
I recommend it to everyone in cases where you need to calm down quickly or relieve heart pain.,0,0,0,1,0,DI[6],2685800,11,0.00011762373469537124,4.6493325498886406e-05,0.0015900394646450877,0.009834795258939266,0.003926536999642849
"If you take Corvalol, the smell immediately spreads throughout the room.",0,0,0,0,0,NEUTRAL,2685800,5,0.00016388123913202435,5.7505760196363553e-05,0.0045182714238762856,0.22981341183185577,0.020964480936527252
"It is effective if, for example, in an epidemic to visit some public places, for a couple of hours.",1,0,0,0,0,EF[1],2452343,11,0.0017504842253401875,0.0001686934265308082,0.0008628424839116633,0.009745791554450989,0.002108238870278001
"Then Yes, the cream will help not to get sick, do not let the infection through the nose.",1,0,0,0,0,EF[2],2452343,13,9.351955668535084e-05,5.983678056509234e-05,0.9975618124008179,0.00206011557020247,0.005583678837865591
Many mothers do this procedure before visiting a kindergarten child.,0,0,0,0,0,NEUTRAL,2452343,7,0.0003012348897755146,0.00022466920199804008,0.00133507139980793,0.32243555784225464,0.41995635628700256
"Dry mouth is not so bad, but not pleasant.",0,0,1,0,0,ADR[3],2693866,9,0.00011150699720019475,0.00011005492706317455,0.9983183145523071,0.0011882212711498141,0.001991836354136467
More pronounced discomfort causes heart palpitations.,0,0,1,0,0,ADR[1],2693866,11,5.817969577037729e-05,7.693789666518569e-05,0.9979708790779114,0.001211816444993019,0.0021290620788931847
"There doesn't seem to be any load, and your heart is beating unusually fast, as if you were just catching up with a departing bus.",0,0,1,0,0,ADR[2],2693866,12,5.3594467317452654e-05,5.4166441259440035e-05,0.9977707862854004,0.0017131151398643851,0.0031208794098347425
He has a lot of contraindications.,0,0,0,0,0,NEUTRAL,2693866,4,5.909961328143254e-05,3.83099504688289e-05,0.0414159819483757,0.06333630532026291,0.5934337973594666
"This drug is familiar to many, some consider it a panacea for viral diseases, others an absolute dummy.",0,0,0,1,0,DI[4],2547762,2,0.000423156627221033,0.0011238695587962866,0.0007892708526924253,0.575303316116333,0.534170925617218
"Personally, I felt the same way about Anaferon until I encountered a tick bite in the summer.",0,0,0,1,0,DI[2],2547762,3,0.00012012319348286837,0.00037459968007169664,0.9968113303184509,0.07927388697862625,0.10200852900743484
"When a tick bit a child, and we were in the village.",0,0,0,1,0,DI[5],2547762,4,0.0012926672352477908,0.0007673283107578754,0.005147826857864857,0.027218498289585114,0.965715765953064
"After reading a lot of information about emergency measures for tick bites, I found Anaferon in the recommendations for use.",0,0,0,1,0,DI[7],2547762,6,0.00012171643174951896,3.493425538181327e-05,0.04050952568650246,0.49849623441696167,0.018756261095404625
"fortunately, we didn't find any tick-borne infections.",1,0,0,1,0,EF[3]|DI[6],2547762,8,0.001931900274939835,0.001541395322419703,0.0035265940241515636,0.019693464040756226,0.968011200428009
"During this period the daughter was not sick with any viral infection, maybe it has nothing to do with taking Anaferon.",0,0,0,0,1,Finding[1],2547762,9,0.004536036867648363,0.008694032207131386,0.1891348659992218,0.1514585018157959,0.8281428217887878
"And to get to the lab, so that you can't take the tick for analysis.",0,0,0,0,0,NEUTRAL,2547762,5,1.2699136277660728e-05,1.1889978850376792e-05,0.9770553112030029,0.0014840962830930948,0.0030883867293596268
