#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Барбовал принимала в течение 1,5 месяцев.
1-1	0-8	Барбовал	*	Drugname	
1-2	9-18	принимала	_	_	
1-3	19-20	в	_	_	
1-4	21-28	течение	_	_	
1-5	29-32	1,5	_	_	
1-6	33-40	месяцев	_	_	
1-7	40-41	.	_	_	

#Text=Так как имела проблемы с засыпанием, повышенную активность в течение дня.
2-1	42-45	Так	_	_	
2-2	46-49	как	_	_	
2-3	50-55	имела	_	_	
2-4	56-64	проблемы	*[1]	DI[1]	
2-5	65-66	с	*[1]	DI[1]	
2-6	67-77	засыпанием	*[1]	DI[1]	
2-7	77-78	,	_	_	
2-8	79-89	повышенную	*[2]	DI[2]	
2-9	90-100	активность	*[2]	DI[2]	
2-10	101-102	в	_	_	
2-11	103-110	течение	_	_	
2-12	111-114	дня	_	_	
2-13	114-115	.	_	_	

#Text=В итоге, через 2 месяца оказалась в психиатрической лечебнице.
3-1	116-117	В	_	_	
3-2	118-123	итоге	_	_	
3-3	123-124	,	_	_	
3-4	125-130	через	_	_	
3-5	131-132	2	_	_	
3-6	133-139	месяца	_	_	
3-7	140-149	оказалась	_	_	
3-8	150-151	в	_	_	
3-9	152-167	психиатрической	_	_	
3-10	168-177	лечебнице	_	_	
3-11	177-178	.	_	_	

#Text=Одной из причин моего психического расстройства врачи признали применение данного препарата.
4-1	179-184	Одной	_	_	
4-2	185-187	из	_	_	
4-3	188-194	причин	_	_	
4-4	195-200	моего	_	_	
4-5	201-213	психического	*[3]	DI[3]	
4-6	214-226	расстройства	*[3]	DI[3]	
4-7	227-232	врачи	_	_	
4-8	233-241	признали	_	_	
4-9	242-252	применение	_	_	
4-10	253-260	данного	_	_	
4-11	261-270	препарата	_	_	
4-12	270-271	.	_	_	

#Text=Оказывается, длительное лечение барбовалом (более 1 месяца), без назначения врача - прямой путь в психиатрическую больницу.
5-1	272-283	Оказывается	_	_	
5-2	283-284	,	_	_	
5-3	285-295	длительное	_	_	
5-4	296-303	лечение	_	_	
5-5	304-314	барбовалом	*	Drugname	
5-6	315-316	(	_	_	
5-7	316-321	более	_	_	
5-8	322-323	1	_	_	
5-9	324-330	месяца	_	_	
5-10	330-331	)	_	_	
5-11	331-332	,	_	_	
5-12	333-336	без	_	_	
5-13	337-347	назначения	_	_	
5-14	348-353	врача	_	_	
5-15	354-355	-	_	_	
5-16	356-362	прямой	_	_	
5-17	363-367	путь	_	_	
5-18	368-369	в	_	_	
5-19	370-385	психиатрическую	_	_	
5-20	386-394	больницу	_	_	
5-21	394-395	.	_	_	

#Text=А также барбовал провоцирует нарушения женского здоровья.
6-1	396-397	А	_	_	
6-2	398-403	также	_	_	
6-3	404-412	барбовал	*	Drugname	
6-4	413-424	провоцирует	*[4]	ADR[4]	
6-5	425-434	нарушения	*[4]	ADR[4]	
6-6	435-443	женского	*[4]	ADR[4]	
6-7	444-452	здоровья	*[4]	ADR[4]	
6-8	452-453	.	_	_	

#Text=Хочу предостеречь любителей растительных препаратов, т. к барбовал содержит фенобарбитал, вызывающий привыкание (похлеще, чем наркотические средства).
7-1	454-458	Хочу	_	_	
7-2	459-471	предостеречь	_	_	
7-3	472-481	любителей	_	_	
7-4	482-494	растительных	_	_	
7-5	495-505	препаратов	_	_	
7-6	505-506	,	_	_	
7-7	507-509	т.	_	_	
7-8	510-511	к	_	_	
7-9	512-520	барбовал	*	Drugname	
7-10	521-529	содержит	_	_	
7-11	530-542	фенобарбитал	*	Drugname	
7-12	542-543	,	_	_	
7-13	544-554	вызывающий	_	_	
7-14	555-565	привыкание	*	ADR	
7-15	566-567	(	_	_	
7-16	567-574	похлеще	_	_	
7-17	574-575	,	_	_	
7-18	576-579	чем	_	_	
7-19	580-593	наркотические	_	_	
7-20	594-602	средства	_	_	
7-21	602-603	)	_	_	
7-22	603-604	.	_	_	

#Text=Лечитесь с умом!
8-1	605-613	Лечитесь	_	_	
8-2	614-615	с	_	_	
8-3	616-620	умом	_	_	
8-4	620-621	!	_	_	
