sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
Простудные заболевания - очень распространенное явление в наше время.,0,0,0,0,1,Finding[3],875711,1,0.0012905088951811194,0.00429739011451602,0.9895960688591003,0.001960279420018196,0.005598710849881172
каждый человек в своей жизни простужался не по одному разу.,0,0,0,0,1,Finding[4],875711,2,0.0012054317630827427,0.004059316124767065,0.9769600629806519,0.0013068346306681633,0.0033321355003863573
"В течение многих лет изобретено множество различных лекарств и это неудивительно, ведь организм имеет такое свойство, как привыкание к лекарству.",0,0,0,0,1,Finding[5],875711,3,0.0022825924679636955,0.004313225857913494,0.0034813524689525366,0.0014984714798629284,0.0033291976433247328
При очередном простудном заболевании врач выписал на это средство (Амиксин).,0,0,0,1,0,DI[6],875711,5,0.0016355180414393544,0.004097585566341877,0.005674318410456181,0.0030317786149680614,0.013474606908857822
Через несколько дней от простуды не осталось и следа.,1,0,0,1,0,EF[1]|DI[2],875711,8,0.0020316571462899446,0.004626014735549688,0.0028615500777959824,0.004018815699964762,0.003921761643141508
То есть когда препарат со временем перестает оказывать эффективное действие на организм.,0,0,0,0,0,NEUTRAL,875711,4,0.002015767153352499,0.003486961591988802,0.005210732109844685,0.0013578595826402307,0.0016578836366534233
"По своему личному опыту могу сказать, что препарат лишь купирует проявления простудного заболевания, избавляет от симптомов, но не вылечивает полностью.",0,1,0,1,0,INF[5]|DI[3],2657172,1,0.002262423513457179,0.003258913056924939,0.018307741731405258,0.0029596975073218346,0.014159946702420712
"У меня развился затяжной бронхит, так как я считал, что поправился, а на деле лишь сбил симптомы и заболел сильнее по новой спустя лишь пару дней после казавшегося излечения.",0,0,0,1,0,DI[6],2657172,2,0.0016536249313503504,0.009281995706260204,0.994729220867157,0.005852182395756245,0.030356677249073982
"Нужно использовать комплексное лечение, прогревание и принимать лекарства от кашля и насморка отдельно.",0,0,0,1,0,DI[2],2657172,4,0.0024611554108560085,0.0027987502980977297,0.00312442216090858,0.0024794493801891804,0.004890482872724533
"Препарат подходит для быстрого снятия симптомов и облегчения существования, но для выздоровления не годится.",1,1,0,0,0,INF[1]|EF[4],2657172,5,0.0020862591918557882,0.002834197599440813,0.02886243350803852,0.002672192407771945,0.016458546742796898
Впечатление двоякое.,0,0,0,0,0,NEUTRAL,2657172,6,0.002217369619756937,0.001910692430101335,0.9838219285011292,0.0017913618357852101,0.00237631076015532
"Иммунофлазид один из немногих препаратов, который облегчает протекание ОРВИ.",1,0,0,1,0,EF[2]|DI[3],656340,2,0.0014031616738066077,0.0036842895206063986,0.014124220237135887,0.0020902706310153008,0.009215903468430042
"Препарат желательно применять не только во время болезни, но и после, как бы для подкрепления иммунитета.",0,0,0,1,0,DI[1],656340,7,0.002086111344397068,0.002616827143356204,0.004925337620079517,0.0021790938917547464,0.005706894677132368
