#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Недавно мой ребенок заболел, и врач не могла поставить диагноз, он кашлял и горло было красное, выписала лечение, но оно не помогало.
1-1	0-7	Недавно	_	_	_	_	
1-2	8-11	мой	_	_	_	_	
1-3	12-19	ребенок	_	_	_	_	
1-4	20-27	заболел	_	_	_	_	
1-5	27-28	,	_	_	_	_	
1-6	29-30	и	_	_	_	_	
1-7	31-35	врач	_	_	_	_	
1-8	36-38	не	_	_	_	_	
1-9	39-44	могла	_	_	_	_	
1-10	45-54	поставить	_	_	_	_	
1-11	55-62	диагноз	_	_	_	_	
1-12	62-63	,	_	_	_	_	
1-13	64-66	он	_	_	_	_	
1-14	67-73	кашлял	*	DI	_	_	
1-15	74-75	и	_	_	_	_	
1-16	76-81	горло	*[1]	DI[1]	_	_	
1-17	82-86	было	*[1]	DI[1]	_	_	
1-18	87-94	красное	*[1]	DI[1]	_	_	
1-19	94-95	,	_	_	_	_	
1-20	96-104	выписала	_	_	_	_	
1-21	105-112	лечение	_	_	_	_	
1-22	112-113	,	_	_	_	_	
1-23	114-116	но	_	_	_	_	
1-24	117-120	оно	_	_	_	_	
1-25	121-123	не	_	_	_	_	
1-26	124-132	помогало	_	_	_	_	
1-27	132-133	.	_	_	_	_	

#Text=Потом пошли к лору сделали все обследования, ничего не было на них, что указывало на лор заболевания, сдали анализы все в норме, но кашель так и не проходил не смотря на все это, лечение не помогало.
2-1	134-139	Потом	_	_	_	_	
2-2	140-145	пошли	_	_	_	_	
2-3	146-147	к	_	_	_	_	
2-4	148-152	лору	_	_	_	_	
2-5	153-160	сделали	_	_	_	_	
2-6	161-164	все	_	_	_	_	
2-7	165-177	обследования	_	_	_	_	
2-8	177-178	,	_	_	_	_	
2-9	179-185	ничего	_	_	_	_	
2-10	186-188	не	_	_	_	_	
2-11	189-193	было	_	_	_	_	
2-12	194-196	на	_	_	_	_	
2-13	197-200	них	_	_	_	_	
2-14	200-201	,	_	_	_	_	
2-15	202-205	что	_	_	_	_	
2-16	206-215	указывало	_	_	_	_	
2-17	216-218	на	_	_	_	_	
2-18	219-222	лор	_	_	_	_	
2-19	223-234	заболевания	_	_	_	_	
2-20	234-235	,	_	_	_	_	
2-21	236-241	сдали	_	_	_	_	
2-22	242-249	анализы	_	_	_	_	
2-23	250-253	все	_	_	_	_	
2-24	254-255	в	_	_	_	_	
2-25	256-261	норме	_	_	_	_	
2-26	261-262	,	_	_	_	_	
2-27	263-265	но	_	_	_	_	
2-28	266-272	кашель	*	DI	_	_	
2-29	273-276	так	_	_	_	_	
2-30	277-278	и	_	_	_	_	
2-31	279-281	не	_	_	_	_	
2-32	282-290	проходил	_	_	_	_	
2-33	291-293	не	_	_	_	_	
2-34	294-300	смотря	_	_	_	_	
2-35	301-303	на	_	_	_	_	
2-36	304-307	все	_	_	_	_	
2-37	308-311	это	_	_	_	_	
2-38	311-312	,	_	_	_	_	
2-39	313-320	лечение	_	_	_	_	
2-40	321-323	не	_	_	_	_	
2-41	324-332	помогало	_	_	_	_	
2-42	332-333	.	_	_	_	_	

#Text=И тогда врач нам выписал сумомед, мы его пропили, но ребенок болел, пошли снова к врачу.
3-1	334-335	И	_	_	*->1-1	INF[1]	
3-2	336-341	тогда	_	_	*->1-1	INF[1]	
3-3	342-346	врач	_	_	*->1-1	INF[1]	
3-4	347-350	нам	_	_	*->1-1	INF[1]	
3-5	351-358	выписал	_	_	*->1-1	INF[1]	
3-6	359-366	сумомед	*	Drugname	*->1-1	INF[1]	
3-7	366-367	,	_	_	*->1-1	INF[1]	
3-8	368-370	мы	_	_	*->1-1	INF[1]	
3-9	371-374	его	_	_	*->1-1	INF[1]	
3-10	375-382	пропили	_	_	*->1-1	INF[1]	
3-11	382-383	,	_	_	*->1-1	INF[1]	
3-12	384-386	но	_	_	*->1-1	INF[1]	
3-13	387-394	ребенок	_	_	*->1-1	INF[1]	
3-14	395-400	болел	_	_	*->1-1	INF[1]	
3-15	400-401	,	_	_	*->1-1	INF[1]	
3-16	402-407	пошли	_	_	*->1-1	INF[1]	
3-17	408-413	снова	_	_	*->1-1	INF[1]	
3-18	414-415	к	_	_	*->1-1	INF[1]	
3-19	416-421	врачу	_	_	*->1-1	INF[1]	
3-20	421-422	.	_	_	*->1-1	INF[1]	

#Text=Обсуждали долго, что и как, и тут мы заговорили о том что антибиотики сейчас очень дорогие, и многие имеют много очень сильных побочных эффектов.
4-1	423-432	Обсуждали	_	_	_	_	
4-2	433-438	долго	_	_	_	_	
4-3	438-439	,	_	_	_	_	
4-4	440-443	что	_	_	_	_	
4-5	444-445	и	_	_	_	_	
4-6	446-449	как	_	_	_	_	
4-7	449-450	,	_	_	_	_	
4-8	451-452	и	_	_	_	_	
4-9	453-456	тут	_	_	_	_	
4-10	457-459	мы	_	_	_	_	
4-11	460-470	заговорили	_	_	_	_	
4-12	471-472	о	_	_	_	_	
4-13	473-476	том	_	_	_	_	
4-14	477-480	что	_	_	_	_	
4-15	481-492	антибиотики	*	Drugclass	_	_	
4-16	493-499	сейчас	_	_	_	_	
4-17	500-505	очень	_	_	_	_	
4-18	506-513	дорогие	_	_	_	_	
4-19	513-514	,	_	_	_	_	
4-20	515-516	и	_	_	_	_	
4-21	517-523	многие	_	_	_	_	
4-22	524-529	имеют	_	_	_	_	
4-23	530-535	много	_	_	_	_	
4-24	536-541	очень	_	_	_	_	
4-25	542-549	сильных	_	_	_	_	
4-26	550-558	побочных	_	_	_	_	
4-27	559-567	эффектов	_	_	_	_	
4-28	567-568	.	_	_	_	_	

#Text=Они и говорит надо купить сульфадиметоксин из нашего детства, как же я не вспомнила про него сразу.
5-1	569-572	Они	_	_	_	_	
5-2	573-574	и	_	_	_	_	
5-3	575-582	говорит	_	_	_	_	
5-4	583-587	надо	_	_	_	_	
5-5	588-594	купить	_	_	_	_	
5-6	595-611	сульфадиметоксин	*	Drugname	_	_	
5-7	612-614	из	_	_	_	_	
5-8	615-621	нашего	_	_	_	_	
5-9	622-629	детства	_	_	_	_	
5-10	629-630	,	_	_	_	_	
5-11	631-634	как	_	_	_	_	
5-12	635-637	же	_	_	_	_	
5-13	638-639	я	_	_	_	_	
5-14	640-642	не	_	_	_	_	
5-15	643-652	вспомнила	_	_	_	_	
5-16	653-656	про	_	_	_	_	
5-17	657-661	него	_	_	_	_	
5-18	662-667	сразу	_	_	_	_	
5-19	667-668	.	_	_	_	_	

#Text=Мы купили.
6-1	669-671	Мы	_	_	_	_	
6-2	672-678	купили	_	_	_	_	
6-3	678-679	.	_	_	_	_	

#Text=Начали принимать все по инструкции.
7-1	680-686	Начали	_	_	_	_	
7-2	687-696	принимать	_	_	_	_	
7-3	697-700	все	_	_	_	_	
7-4	701-703	по	_	_	_	_	
7-5	704-714	инструкции	_	_	_	_	
7-6	714-715	.	_	_	_	_	

#Text=И болезнь начала отступать.
8-1	716-717	И	_	_	*->2-1	EF[2]	
8-2	718-725	болезнь	_	_	*->2-1	EF[2]	
8-3	726-732	начала	_	_	*->2-1	EF[2]	
8-4	733-742	отступать	_	_	*->2-1	EF[2]	
8-5	742-743	.	_	_	*->2-1	EF[2]	

#Text=Не забывайте про лекарства которые не так дорого стоят, но так замечательно помогают.
9-1	744-746	Не	_	_	_	_	
9-2	747-756	забывайте	_	_	_	_	
9-3	757-760	про	_	_	_	_	
9-4	761-770	лекарства	_	_	_	_	
9-5	771-778	которые	_	_	_	_	
9-6	779-781	не	_	_	_	_	
9-7	782-785	так	_	_	_	_	
9-8	786-792	дорого	_	_	_	_	
9-9	793-798	стоят	_	_	_	_	
9-10	798-799	,	_	_	_	_	
9-11	800-802	но	_	_	_	_	
9-12	803-806	так	_	_	_	_	
9-13	807-819	замечательно	_	_	_	_	
9-14	820-828	помогают	_	_	_	_	
9-15	828-829	.	_	_	_	_	

#Text=Общее впечатление : Из нашего детства RATING 4 NOTE
10-1	830-835	Общее	_	_	_	_	
10-2	836-847	впечатление	_	_	_	_	
10-3	848-849	:	_	_	_	_	
10-4	850-852	Из	_	_	_	_	
10-5	853-859	нашего	_	_	_	_	
10-6	860-867	детства	_	_	_	_	
10-7	868-874	RATING	_	_	_	_	
10-8	875-876	4	_	_	_	_	
10-9	877-881	NOTE	_	_	_	_	
