#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Начала пить недавно.
1-1	0-6	Начала	_	_	
1-2	7-11	пить	_	_	
1-3	12-19	недавно	_	_	
1-4	19-20	.	_	_	

#Text=Прочитала отзывы вроде все хорошо отзывались.
2-1	21-30	Прочитала	_	_	
2-2	31-37	отзывы	_	_	
2-3	38-43	вроде	_	_	
2-4	44-47	все	_	_	
2-5	48-54	хорошо	_	_	
2-6	55-65	отзывались	_	_	
2-7	65-66	.	_	_	

#Text=Стала спокойной даже чересчур, на работе стала тупить, коллеги сказали что я какая то заторможенная, все время клонит в сон.
3-1	67-72	Стала	_	_	
3-2	73-82	спокойной	*	DI	
3-3	83-87	даже	_	_	
3-4	88-96	чересчур	_	_	
3-5	96-97	,	_	_	
3-6	98-100	на	_	_	
3-7	101-107	работе	_	_	
3-8	108-113	стала	*[1]	ADR[1]	
3-9	114-120	тупить	*[1]	ADR[1]	
3-10	120-121	,	_	_	
3-11	122-129	коллеги	_	_	
3-12	130-137	сказали	_	_	
3-13	138-141	что	_	_	
3-14	142-143	я	_	_	
3-15	144-149	какая	_	_	
3-16	150-152	то	_	_	
3-17	153-166	заторможенная	*	ADR	
3-18	166-167	,	_	_	
3-19	168-171	все	_	_	
3-20	172-177	время	_	_	
3-21	178-184	клонит	*[2]	ADR[2]	
3-22	185-186	в	*[2]	ADR[2]	
3-23	187-190	сон	*[2]	ADR[2]	
3-24	190-191	.	_	_	

#Text=Буду бросать пить эти таблетки.
4-1	192-196	Буду	_	_	
4-2	197-204	бросать	_	_	
4-3	205-209	пить	_	_	
4-4	210-213	эти	_	_	
4-5	214-222	таблетки	*	Drugform	
4-6	222-223	.	_	_	

#Text=Общее впечатление : Помог чересчур
5-1	224-229	Общее	_	_	
5-2	230-241	впечатление	_	_	
5-3	242-243	:	_	_	
5-4	244-249	Помог	_	_	
5-5	250-258	чересчур	_	_	
