#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=После приема 1 таблетки начался сильный менингеальный симптом - голова начала сама по себе подниматься вверх, и было не возможно ее опустить.
1-1	0-5	После	_	_	
1-2	6-12	приема	_	_	
1-3	13-14	1	_	_	
1-4	15-23	таблетки	*	Drugform	
1-5	24-31	начался	_	_	
1-6	32-39	сильный	_	_	
1-7	40-53	менингеальный	*[1]	ADR[1]	
1-8	54-61	симптом	*[1]	ADR[1]	
1-9	62-63	-	_	_	
1-10	64-70	голова	_	_	
1-11	71-77	начала	_	_	
1-12	78-82	сама	_	_	
1-13	83-85	по	_	_	
1-14	86-90	себе	_	_	
1-15	91-102	подниматься	_	_	
1-16	103-108	вверх	_	_	
1-17	108-109	,	_	_	
1-18	110-111	и	_	_	
1-19	112-116	было	_	_	
1-20	117-119	не	_	_	
1-21	120-128	возможно	_	_	
1-22	129-131	ее	_	_	
1-23	132-140	опустить	_	_	
1-24	140-141	.	_	_	

#Text=Помогла только большая доза Карвалола.
2-1	142-149	Помогла	_	_	
2-2	150-156	только	_	_	
2-3	157-164	большая	_	_	
2-4	165-169	доза	_	_	
2-5	170-179	Карвалола	*	Drugname	
2-6	179-180	.	_	_	
