#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Здравствуй Кортексин и прощай!
1-1	0-10	Здравствуй	_	_	
1-2	11-20	Кортексин	*	Drugname	
1-3	21-22	и	_	_	
1-4	23-29	прощай	_	_	
1-5	29-30	!	_	_	

#Text=Ребенку в 2,4 поставили задержку РР, прописали курс №10мг.
2-1	31-38	Ребенку	_	_	
2-2	39-40	в	_	_	
2-3	41-44	2,4	_	_	
2-4	45-54	поставили	_	_	
2-5	55-63	задержку	*[1]	DI[1]	
2-6	64-66	РР	*[1]	DI[1]	
2-7	66-67	,	_	_	
2-8	68-77	прописали	_	_	
2-9	78-82	курс	_	_	
2-10	83-88	№10мг	_	_	
2-11	88-89	.	_	_	

#Text=Первый укол, перенес нормально, вечером ребенка как подменили... Дикий крик, кидание игрушками, слезы.
3-1	90-96	Первый	_	_	
3-2	97-101	укол	_	_	
3-3	101-102	,	_	_	
3-4	103-110	перенес	_	_	
3-5	111-120	нормально	_	_	
3-6	120-121	,	_	_	
3-7	122-129	вечером	_	_	
3-8	130-137	ребенка	_	_	
3-9	138-141	как	_	_	
3-10	142-151	подменили	_	_	
3-11	151-154	...	_	_	
3-12	155-160	Дикий	_	_	
3-13	161-165	крик	*	ADR	
3-14	165-166	,	_	_	
3-15	167-174	кидание	*[2]	ADR[2]	
3-16	175-184	игрушками	*[2]	ADR[2]	
3-17	184-185	,	_	_	
3-18	186-191	слезы	*	*	
3-19	191-192	.	_	_	

#Text=Списали на усталость, но ночью крик повторился.
4-1	193-200	Списали	_	_	
4-2	201-203	на	_	_	
4-3	204-213	усталость	*	Other	
4-4	213-214	,	_	_	
4-5	215-217	но	_	_	
4-6	218-223	ночью	_	_	
4-7	224-228	крик	*	ADR	
4-8	229-239	повторился	_	_	
4-9	239-240	.	_	_	

#Text=Утром был дикий ужас.
5-1	241-246	Утром	_	_	
5-2	247-250	был	_	_	
5-3	251-256	дикий	_	_	
5-4	257-261	ужас	_	_	
5-5	261-262	.	_	_	

#Text=Ребенка не могла разбудить проснулсябледный, синяки под глазами, встать не может падает, глаза закатываются, от еды отказывается, попил водички и лежать.
6-1	263-270	Ребенка	_	_	
6-2	271-273	не	_	_	
6-3	274-279	могла	_	_	
6-4	280-289	разбудить	_	_	
6-5	290-306	проснулсябледный	*	ADR	
6-6	306-307	,	_	_	
6-7	308-314	синяки	*[3]	ADR[3]	
6-8	315-318	под	*[3]	ADR[3]	
6-9	319-326	глазами	*[3]	ADR[3]	
6-10	326-327	,	_	_	
6-11	328-334	встать	*[4]	ADR[4]	
6-12	335-337	не	*[4]	ADR[4]	
6-13	338-343	может	*[4]	ADR[4]	
6-14	344-350	падает	_	_	
6-15	350-351	,	_	_	
6-16	352-357	глаза	*[5]	ADR[5]	
6-17	358-370	закатываются	*[5]	ADR[5]	
6-18	370-371	,	_	_	
6-19	372-374	от	*[6]	ADR[6]	
6-20	375-378	еды	*[6]	ADR[6]	
6-21	379-391	отказывается	*[6]	ADR[6]	
6-22	391-392	,	_	_	
6-23	393-398	попил	_	_	
