sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
А вот с аквалором все стало намного проще.,0,0,0,0,0,NEUTRAL,877405,4,0.0034983200021088123,0.0018528583459556103,0.0016055263113230467,0.000968127220403403,0.0005444661946967244
Мои дети не аллергетики.,0,0,0,0,1,Finding[2],2886803,2,0.0018665386596694589,0.0013992796884849668,0.0018953129183501005,0.0009810064220800996,0.002053563017398119
У моих деток после начала приема этого препарата появилась тяжелой формы медикаментозная аллергия.,0,0,1,0,0,ADR[3],2886803,3,0.0007582225953228772,0.007646051701158285,0.9925470948219299,0.0015090815722942352,0.015397990122437477
"В то время как мы попали в больницу, доктор нам сообщил, что именно после приема этого препарата очень много детей поступает в больницы скорой помощи с тяжелыми аллергическими реакциями.",0,0,1,0,0,ADR[1],2886803,5,0.003369136480614543,0.0024101347662508488,0.004755883943289518,0.005533755291253328,0.06179245188832283
И протекала очень тяжело.,0,0,0,0,0,NEUTRAL,2886803,4,0.0007192670018412173,0.0016644068527966738,0.02892589382827282,0.00035078288055956364,0.0006092146504670382
"Как только я чувствовала, что начинаю заболевать, обычно у меня начинает чесаться нос, я часто чихаю и першит в горле, то сразу же я ставила эти свечи.",0,0,0,1,0,DI[2],5801040,7,0.0020211394876241684,0.0017525868024677038,0.08369018137454987,0.49153977632522583,0.06382191926240921
Кроме них я никакого лечения не начинала и как правило уже на третий день у меня все проходило.,1,0,0,0,0,EF[1],5801040,10,0.0007215627701953053,0.01408376730978489,0.0021747054997831583,0.0020094411447644234,0.005951357074081898
"А сейчас и своему маленькому сынульке, если начинает болеть тоже их ставлю, легко и действенно, помогает всегда.",0,0,0,0,0,NEUTRAL,5801040,13,0.2266988605260849,0.0009924633195623755,0.0005774694727733731,0.07693171501159668,0.003047107718884945
"На работе, ближе к обеду я почувствовала себя плохо, начался озноб, стало болеть все тело.",0,0,0,1,0,DI[1],24065,1,0.001043685246258974,0.0071636466309428215,0.9955378770828247,0.0007154723862186074,0.002178042894229293
"Как я знала, это были первые признаки простуды, если не принять меры, завтра я не смогу встать с постели.",0,0,0,1,0,DI[5],24065,2,0.0022257945965975523,0.0010347220813855529,0.00301154307089746,0.0014484222047030926,0.006533436942845583
