sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
Но на второй день- сыпь по всему телу.,0,0,1,0,0,ADR[3],594103,3,0.001571947941556573,0.002295182552188635,0.9970818161964417,0.0015531590906903148,0.0020578005351126194
"Общее впечатление : Помогает, но дает сильную сыпь RATING 3 NOTE",1,0,1,0,0,EF[5]|ADR[6],594103,7,0.9794560074806213,0.021656429395079613,0.897297203540802,0.008145089261233807,0.010478515177965164
Пришлось отказаться.,0,0,0,0,0,NEUTRAL,594103,6,0.001130525255575776,0.0012921630404889584,0.005511586554348469,0.0007067216793075204,0.000941614736802876
Стараюсь делать прививки от гриппа каждый год.,0,0,0,1,0,DI[4],652119,1,0.0021138982847332954,0.002522488124668598,0.004949155729264021,0.0020920000970363617,0.02517077513039112
"После прививки температуры не было, общее состояние тоже было хорошее.",1,0,0,0,1,EF[9]|Finding[3],652119,6,0.1519523561000824,0.0020401631481945515,0.01227472722530365,0.0033388740848749876,0.007441110908985138
Сильных ОРВИ не было (прошло 2 мес.,0,0,0,0,1,Finding[5],652119,7,0.0029186084866523743,0.004511630162596703,0.005658370908349752,0.007958297617733479,0.03273855894804001
"), но было фарингит (красное горло) - сидели на больничном.",0,0,0,1,0,DI[6],652119,8,0.0006019750144332647,0.0013786908239126205,0.38744232058525085,0.0009507127688266337,0.012105904519557953
Первый раз почувствовала недомогания - УЖАСНО болели мышцы на ногах (ниже колен) и на руках - от локтей до кончиков пальцев.,0,0,1,0,0,ADR[7],652119,10,0.0013836818980053067,0.001804998842999339,0.9956932663917542,0.0019003574270755053,0.004430499859154224
Т. к. мышечная боль - симптом гриппа - то объяснила себе боли иммунизацией организма.,0,0,1,1,0,ADR[8]|DI[1],652119,14,0.001847142819315195,0.005720369517803192,0.12947465479373932,0.004022856708616018,0.1775324046611786
"Надеюсь, гриппом болеть не буду.",0,0,0,1,0,DI[2],652119,16,0.0024858282413333654,0.00296449544839561,0.003524898551404476,0.004496509674936533,0.009654911234974861
делала в сентябре.,0,0,0,0,0,NEUTRAL,652119,5,0.00312459166161716,0.0010819007875397801,0.0016197306104004383,0.0014632890233770013,0.0011612826492637396
"Мы начинаем прием ""ударной дозы"" при первых признаках простуды, и как ни странно (возможно, это самовнушение), но он помогает.",1,0,0,1,0,EF[6]|DI[5],639476,2,0.7957245707511902,0.005213281139731407,0.0011708976235240698,0.05523223802447319,0.007622231729328632
"Заболевание протекает менее выраженно, ребенок чувствует себя хорошо, не лежит весь день от усталости.",1,0,0,0,1,EF[3]|Finding[4],639476,3,0.7976098656654358,0.0019572859164327383,0.0022134126629680395,0.006375881377607584,0.0026891729794442654
"У нас бывает, что простуда начинается снова через перу месяцев, тогда пьем что-то другое.",0,0,0,1,0,DI[2],639476,9,0.0012568369274958968,0.004555164370685816,0.004954653326421976,0.0033111097291111946,0.03105263225734234
"А так даже для профилактики берем, особенно в осенне-зимний период.",0,0,0,1,0,DI[1],639476,10,0.0029322821646928787,0.0013219707179814577,0.0025713094510138035,0.001262678182683885,0.0018733274191617966
"В какой-то мере Анаферон относится к гомеопатии, а такие препараты, как известно, действую очень медленно в плане лечения, но зато эффективно, заставляя организм бороться с вирусом самостоятельно.",0,0,0,0,0,NEUTRAL,639476,6,0.0024182023480534554,0.019816061481833458,0.004219383001327515,0.04102490097284317,0.04193786159157753
"Я большой противник всех ... феронов, т. к. они подавляют иммунитет.",0,0,0,0,1,Finding[5],884467,1,0.001208328758366406,0.003710671328008175,0.0018175981240347028,0.0009585575899109244,0.0015402905410155654
"И рассказывает, что просто невозможно стало: то старший ребенок из школы простуду принесет, вся семья болеет.",0,0,0,1,0,DI[4],884467,4,0.0023985945153981447,0.0017510518664494157,0.0019007328664883971,0.0015758104855194688,0.001309837563894689
"То муж на работе грипп подхватит, и снова все болеют.",0,0,0,1,0,DI[1],884467,5,0.002391423797234893,0.002869335236027837,0.010961804538965225,0.001159323612228036,0.020583631470799446
Мазать носики всех членам семьи в простудный и гриппозный период.,0,0,0,1,0,DI[3],884467,8,0.005542302969843149,0.0012788488529622555,0.001218213583342731,0.0024788961745798588,0.0014785228995606303
"Общее впечатление : Похоже, и правда помогает от вирусов RATING 3 NOTE",1,0,0,0,0,EF[2],884467,11,0.0383470319211483,0.020543338730931282,0.0005715801380574703,0.05747579038143158,0.014453276991844177
"Применять их, я считаю, нужно в крайнем случае.",0,0,0,0,0,NEUTRAL,884467,2,0.0017271669348701835,0.0011692814296111465,0.003440856235101819,0.001819802913814783,0.0018493306124582887
"Раньше я никогда не принимала успокаивающие, только что разве на ночь, когда не могла заснуть.",0,0,0,1,0,DI[3],2491250,1,0.0013883241917937994,0.0020869967993348837,0.0016512947622686625,0.0022507943212985992,0.001590430736541748
"Недавно мне поставили диагноз невроз и я поняла все"" прелести"" заболевания нервной системы-это кошмар.",0,0,0,1,0,DI[1],2491250,2,0.0013498880434781313,0.0019069187110289931,0.01819823868572712,0.0011268733069300652,0.020411742851138115
"Начали мучить сердцебиения, раздражительность, плаксивость, бессонница.",0,0,0,1,0,DI[7],2491250,3,0.0011414199834689498,0.0017872899770736694,0.9942643046379089,0.0011575878597795963,0.0017113309586420655
"К сожалению хочу сказать, что при действительно серьезных проблемах с нервной системой она оказалась бесполезной, все равно что ""мертвому припарка"".",0,1,0,0,0,INF[4],2491250,5,0.04981771484017372,0.931926965713501,0.0027677679900079966,0.7464127540588379,0.036732304841279984
"Даже уснуть не помогает, нужно более сильное средство.",0,1,0,1,0,INF[5]|DI[2],2491250,6,0.0007267859764397144,0.03276361897587776,0.8794885873794556,0.0004917640471830964,0.002004721900448203
"А так если чисто расстроился, расплакался временно, кто то обидел, то вполне поможет успокоиться.",0,0,0,0,1,Finding[6],2491250,7,0.36514201760292053,0.0018485764740034938,0.0030590612441301346,0.38033080101013184,0.004845357034355402
Время использования: много раз,0,0,0,0,0,NEUTRAL,2491250,8,0.0025001063477247953,0.002514977939426899,0.0012438376434147358,0.00130840006750077,0.0008954723016358912
"Так как имела проблемы с засыпанием, повышенную активность в течение дня.",0,0,0,1,0,DI[1],2404812,2,0.0009848633781075478,0.00424284627661109,0.00956221204251051,0.0011856784112751484,0.006588210351765156
Одной из причин моего психического расстройства врачи признали применение данного препарата.,0,0,0,1,0,DI[2],2404812,4,0.0012526486534625292,0.010872375220060349,0.0019134397152811289,0.19658024609088898,0.02676287293434143
А также барбовал провоцирует нарушения женского здоровья.,0,0,1,0,0,ADR[3],2404812,6,0.0007430783589370549,0.0012487147469073534,0.07127560675144196,0.0010710408678278327,0.008586430922150612
"Хочу предостеречь любителей растительных препаратов, т. к барбовал содержит фенобарбитал, вызывающий привыкание (похлеще, чем наркотические средства).",0,0,1,0,0,ADR[4],2404812,7,0.0016191116301342845,0.0008330984856002033,0.00729431351646781,0.001143030822277069,0.0020156155806034803
Лечитесь с умом!,0,0,0,0,0,NEUTRAL,2404812,8,0.0018987121293321252,0.0012727463617920876,0.0025340020656585693,0.0011142328148707747,0.0012072030222043395
"Средство эффективное, иммунный ответ возрастает чуть ли не с первого дня применения, эффект при грамотном курсовом приеме длится 2-3 месяца.",1,0,0,0,0,EF[1],565283,2,0.9984246492385864,0.004228378180414438,0.00634112348780036,0.062095578759908676,0.00680916290730238
"Простым языком: если вы через 5-6 месяцев не повторите курс, то в этот момент риск подхватить инфекционное заболевание повышается, т. е. это сбивает естественные иммунные настройки организма.",0,0,0,0,1,Finding[2],565283,9,0.0011240954045206308,0.007440180983394384,0.006593271624296904,0.005248432978987694,0.06827656924724579
Побочек при приеме не наблюдалось.,0,0,0,0,0,NEUTRAL,565283,3,0.001929246005602181,0.001401046640239656,0.0025073313154280186,0.0008832570747472346,0.0014308411628007889
"На четвертый раз-второй день, у сына начался пристуобразный кашель, нос полностью перестал дышать(отек носа), сын начал тереть горло как будто и там отек произошел.",0,0,1,1,0,ADR[2]|DI[3],2439532,4,0.0012286098208278418,0.012239937670528889,0.9980331063270569,0.0017104571452364326,0.007106820587068796
Он просто стал задыхаться.,0,0,1,0,0,ADR[4],2439532,5,0.0010394958080723882,0.00110207824036479,0.9701021313667297,0.0008562167058698833,0.0012623725924640894
Я быстро дала Зиртек(от аллергии)-можно сказать впихнула ложку с лекарством и через некоторое время все прошло как будто ничего и не было.,0,0,0,1,0,DI[1],2439532,6,0.0011972049251198769,0.0033244306687265635,0.002096360782161355,0.001339504960924387,0.0027605413924902678
Читайте побочные эффекты.,0,0,0,0,0,NEUTRAL,2439532,10,0.002476911526173353,0.0009622690267860889,0.002175793284550309,0.0012426889734342694,0.0012737188953906298
"Людям, когда бывает плохо - депрессия, ухудшение, нарушение сна, прибегают к таблеткам, с желанием избавиться от плохого самочувствия.",0,0,0,1,0,DI[2],877448,1,0.00624755909666419,0.0032446030527353287,0.0008558427216485143,0.13099613785743713,0.0048172310926020145
"Когда принимаешь его, кружится голова, давление скачет и если принимаешь продолжительное время, самое неприятное попадаешь в зависимость.",0,0,1,0,0,ADR[3],877448,5,0.004700451157987118,0.011616766452789307,0.9988929629325867,0.001982400892302394,0.0032899773214012384
"не станет лучше и не можешь без него, отечность.",0,0,1,0,0,ADR[4],877448,6,0.0012140653561800718,0.006515202112495899,0.9896240830421448,0.0009727441356517375,0.001806518412195146
"Не лучше ли обратиться к травам (хмель в подушку настои успокоительных трав, валериану и т. д)Мне очень помогла методика Сильва (медитация) при чем когда переживала большое горе, потерю родного человека ( не могла спать, страх).",0,0,0,0,1,Finding[1],877448,7,0.024090591818094254,0.0009314300841651857,0.001099349930882454,0.0017637552227824926,0.0014008251018822193
"Общее впечатление : Лучше не ис пользовать Амитриптилин,от него лучше будет временно.",0,0,0,0,0,NEUTRAL,877448,9,0.0022422310430556536,0.001468930277042091,0.002052898518741131,0.0009646096150390804,0.001145379152148962
Как то простыла я на работе.,0,0,0,1,0,DI[4],893239,1,0.0017817509360611439,0.002494294662028551,0.003495805663987994,0.0009639367344789207,0.007856669835746288
"А карандаш для ингаляций очень удобный: и небольшой тоже по размеру, и понюхал, нос пробило.",1,0,1,0,0,EF[1]|ADR[5],893239,11,0.001877464703284204,0.0014651769306510687,0.00503251887857914,0.0017412571469321847,0.006251772399991751
