EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,0,1,Finding[3],875711,1,0.15836593508720398,0.04076492786407471,0.02070966362953186,0.9494503140449524,0.07560056447982788
0,0,0,0,1,Finding[4],875711,2,0.0751299262046814,0.04109907150268555,0.027506530284881592,0.9459066390991211,0.08503922820091248
0,0,0,0,1,Finding[5],875711,3,0.04191318154335022,0.055880993604660034,0.06246137619018555,0.033754169940948486,0.06060326099395752
0,0,0,1,0,DI[6],875711,5,0.05068805813789368,0.023388445377349854,0.029946953058242798,0.9054447412490845,0.06387722492218018
1,0,0,1,0,EF[1]|DI[2],875711,8,0.1790485978126526,0.256521999835968,0.0210760235786438,0.9432460069656372,0.14326298236846924
0,0,0,0,0,NEUTRAL,875711,4,0.22285115718841553,0.5975461006164551,0.05201038718223572,0.01943090558052063,0.1023593544960022
0,1,0,1,0,INF[5]|DI[3],2657172,1,0.12496554851531982,0.31121721863746643,0.014223426580429077,0.6579874157905579,0.109365314245224
0,0,0,1,0,DI[6],2657172,2,0.6077920198440552,0.15845313668251038,0.05579891800880432,0.9668136835098267,0.19147828221321106
0,0,0,1,0,DI[2],2657172,4,0.06358972191810608,0.02338653802871704,0.022136300802230835,0.9015028476715088,0.06044936180114746
1,1,0,0,0,INF[1]|EF[4],2657172,5,0.4494011104106903,0.48272499442100525,0.019254475831985474,0.02674323320388794,0.05405527353286743
0,0,0,0,0,NEUTRAL,2657172,6,0.04338061809539795,0.0222511887550354,0.053614914417266846,0.0619543194770813,0.02379286289215088
1,0,0,1,0,EF[2]|DI[3],656340,2,0.6370699405670166,0.11635386943817139,0.04782339930534363,0.877048134803772,0.14696568250656128
0,0,0,1,0,DI[1],656340,7,0.18274393677711487,0.03574034571647644,0.01971164345741272,0.9205592274665833,0.07692021131515503
0,0,0,0,0,NEUTRAL,656340,1,0.053779006004333496,0.14551109075546265,0.023841500282287598,0.026660263538360596,0.0348488986492157
0,0,1,0,0,ADR[1],668099,6,0.034778058528900146,0.026744931936264038,0.04330211877822876,0.06249886751174927,0.026622474193572998
0,0,1,0,0,ADR[4],668099,7,0.13882789015769958,0.06594458222389221,0.03307896852493286,0.022894948720932007,0.02048894762992859
0,0,1,0,0,ADR[3],668099,8,0.15705761313438416,0.04726630449295044,0.6432799696922302,0.04771500825881958,0.07996976375579834
0,0,1,0,0,ADR[2],668099,11,0.07631942629814148,0.0551450252532959,0.8707744479179382,0.06120297312736511,0.1059175431728363
0,0,0,0,0,NEUTRAL,668099,13,0.32771456241607666,0.13182735443115234,0.0649152398109436,0.018574804067611694,0.045549869537353516
0,0,0,1,0,DI[3],1325273,1,0.044193118810653687,0.02166643738746643,0.034625351428985596,0.8854827880859375,0.06285640597343445
1,0,1,1,0,EF[1]|ADR[6]|DI[2],1325273,2,0.09189572930335999,0.060991764068603516,0.9274724125862122,0.15076777338981628,0.15762344002723694
0,0,1,0,0,ADR[5],1325273,4,0.04939499497413635,0.04291340708732605,0.6315244436264038,0.05158910155296326,0.07870349287986755
0,0,0,0,1,Finding[4],1325273,5,0.05446264147758484,0.10367518663406372,0.8526396751403809,0.048577845096588135,0.20317521691322327
0,0,0,0,0,NEUTRAL,1325273,3,0.19072365760803223,0.7537924647331238,0.32346826791763306,0.02652221918106079,0.2502950429916382
0,0,0,1,0,DI[5],2412180,1,0.09943550825119019,0.027537256479263306,0.03437095880508423,0.9564509391784668,0.08352068066596985
1,0,0,0,0,EF[3],2412180,2,0.1304224133491516,0.038110584020614624,0.027666151523590088,0.9622550010681152,0.09208506345748901
1,0,0,0,0,EF[1],2412180,3,0.06818720698356628,0.09849947690963745,0.029739826917648315,0.038747191429138184,0.04798942804336548
1,0,0,1,0,EF[4]|DI[2],2412180,5,0.5067113637924194,0.278644859790802,0.028784245252609253,0.9550833106040955,0.16198864579200745
0,0,0,0,0,NEUTRAL,2412180,4,0.5205328464508057,0.11775165796279907,0.022318243980407715,0.03211396932601929,0.02693241834640503
0,0,0,1,0,DI[2],2451820,2,0.02763780951499939,0.016551285982131958,0.031144410371780396,0.4868755638599396,0.0422462522983551
1,0,0,0,0,EF[1],2451820,7,0.8810795545578003,0.21237120032310486,0.2683728337287903,0.7914907932281494,0.2424597144126892
1,0,0,0,0,EF[3],2451820,8,0.8384079337120056,0.09386113286018372,0.056242287158966064,0.10439786314964294,0.036901384592056274
0,0,0,0,0,NEUTRAL,2451820,1,0.24994200468063354,0.02951785922050476,0.036929816007614136,0.24471190571784973,0.034239262342453
0,0,0,1,0,DI[1],588478,2,0.05523651838302612,0.020931333303451538,0.029838353395462036,0.9025731086730957,0.06377109885215759
0,0,0,1,0,DI[4],588478,3,0.05010092258453369,0.022893160581588745,0.025514572858810425,0.8715474605560303,0.05941620469093323
0,0,0,1,0,DI[6],588478,4,0.058608800172805786,0.023722350597381592,0.03069356083869934,0.9027060866355896,0.07185512781143188
0,0,0,1,0,DI[7],588478,5,0.056605637073516846,0.12148594856262207,0.023565471172332764,0.8754804134368896,0.10865366458892822
0,1,0,0,0,INF[5],588478,8,0.5640016794204712,0.13380593061447144,0.02026107907295227,0.08793139457702637,0.034655869007110596
0,0,0,0,1,Finding[2],588478,11,0.7428690791130066,0.21469268202781677,0.018237143754959106,0.8161559104919434,0.09225645661354065
0,0,0,0,1,Finding[3],588478,12,0.11842697858810425,0.02298232913017273,0.0475139319896698,0.7737143635749817,0.0845765769481659
0,0,0,0,0,NEUTRAL,588478,1,0.15356040000915527,0.10588943958282471,0.023413777351379395,0.021272391080856323,0.022008836269378662
1,0,0,1,0,EF[3]|DI[4],2436411,3,0.6237231492996216,0.08840474486351013,0.023083001375198364,0.917072594165802,0.08481591939926147
1,0,0,1,0,EF[1]|DI[2],2436411,4,0.049156516790390015,0.18073588609695435,0.025301098823547363,0.4496644139289856,0.13609400391578674
0,0,0,0,0,NEUTRAL,2436411,1,0.05727604031562805,0.032739609479904175,0.03469371795654297,0.03836733102798462,0.022131800651550293
0,0,0,1,0,DI[4],2510045,1,0.056830137968063354,0.02264586091041565,0.029648005962371826,0.8986271619796753,0.05821102857589722
1,0,0,0,0,EF[5],2510045,3,0.6227379441261292,0.10167273879051208,0.024284929037094116,0.04155579209327698,0.027820706367492676
1,0,0,1,0,EF[2]|DI[1],2510045,8,0.8814361095428467,0.19260942935943604,0.06011512875556946,0.8209587335586548,0.12643301486968994
0,1,0,0,0,INF[3],2510045,13,0.11826103925704956,0.9029473066329956,0.08327457308769226,0.1059751808643341,0.21003147959709167
0,0,0,0,0,NEUTRAL,2510045,6,0.12180015444755554,0.7947748303413391,0.045370668172836304,0.03881332278251648,0.11096939444541931
0,0,0,1,0,DI[7],2700413,1,0.0961894690990448,0.02322140336036682,0.02277776598930359,0.9229981899261475,0.06776687502861023
1,1,0,0,0,EF[1]|INF[5],2700413,4,0.43638092279434204,0.3719446361064911,0.02240583300590515,0.026781737804412842,0.031164437532424927
1,0,0,1,0,EF[2]|DI[6],2700413,5,0.7546530365943909,0.11152586340904236,0.035778820514678955,0.7990120649337769,0.083354651927948
0,0,1,0,0,ADR[4],2700413,6,0.1220504641532898,0.11577972769737244,0.8284604549407959,0.05239534378051758,0.25517988204956055
0,0,1,0,0,ADR[3],2700413,8,0.13455632328987122,0.03089126944541931,0.29963475465774536,0.8819599151611328,0.16046327352523804
0,0,0,0,0,NEUTRAL,2700413,9,0.05449157953262329,0.015600472688674927,0.031129032373428345,0.7501364946365356,0.04520624876022339
0,0,0,1,0,DI[3],591673,1,0.10161975026130676,0.02883926033973694,0.02189725637435913,0.9265785217285156,0.07307681441307068
1,0,0,1,0,EF[1]|DI[4],591673,2,0.8943343758583069,0.12431779503822327,0.04909291863441467,0.6840027570724487,0.08098840713500977
0,0,0,1,0,DI[2],591673,3,0.0936017632484436,0.025263845920562744,0.04290136694908142,0.9380537271499634,0.078793466091156
0,0,0,0,1,Finding[5],591673,4,0.05142414569854736,0.022240251302719116,0.08333447575569153,0.8406318426132202,0.0991881787776947
0,1,0,0,0,INF[6],591673,7,0.11158514022827148,0.8712382316589355,0.06159457564353943,0.06964480876922607,0.16108116507530212
1,0,0,0,0,EF[7],591673,9,0.7841547727584839,0.08509901165962219,0.03832927346229553,0.09104114770889282,0.039633095264434814
0,0,0,0,0,NEUTRAL,591673,8,0.3755307197570801,0.23752111196517944,0.0338919460773468,0.02409479022026062,0.03919818997383118
0,0,0,1,0,DI[5],273783,2,0.06644019484519958,0.028326362371444702,0.03441008925437927,0.9430970549583435,0.07817995548248291
0,1,0,1,0,INF[1]|DI[2],273783,5,0.1619293987751007,0.8826150894165039,0.06491339206695557,0.4647603929042816,0.28611552715301514
0,1,0,0,0,INF[4],273783,7,0.10844513773918152,0.3520418405532837,0.023300647735595703,0.0241582989692688,0.043752461671829224
0,1,0,0,0,INF[3],273783,10,0.20089882612228394,0.8749008178710938,0.0524631142616272,0.06136372685432434,0.11267170310020447
0,0,0,0,0,NEUTRAL,273783,9,0.05925479531288147,0.03440070152282715,0.555252194404602,0.09291446208953857,0.11009112000465393
1,0,0,0,0,EF[2],4540580,2,0.4670605957508087,0.16101306676864624,0.07377532124519348,0.33383744955062866,0.0697503387928009
0,1,0,0,0,INF[3],4540580,4,0.6487247347831726,0.12439525127410889,0.22173824906349182,0.6434652805328369,0.1856064796447754
0,1,0,0,0,INF[1],4540580,5,0.030952870845794678,0.017194658517837524,0.03694221377372742,0.1533893644809723,0.02475413680076599
0,0,1,0,0,ADR[4],4540580,8,0.05653226375579834,0.038285911083221436,0.8722071647644043,0.12067851424217224,0.14542773365974426
0,0,0,0,0,NEUTRAL,4540580,1,0.04887580871582031,0.026803195476531982,0.03856047987937927,0.049375712871551514,0.022983282804489136
0,0,1,0,0,ADR[1],450633,2,0.06441426277160645,0.06809771060943604,0.8818542957305908,0.06742328405380249,0.11745971441268921
0,0,0,0,0,NEUTRAL,450633,6,0.0459781289100647,0.08407661318778992,0.04446491599082947,0.026148885488510132,0.02938699722290039
