EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,0,0,NEUTRAL,877405,4,0.7360298037528992,0.11505866050720215,0.039201557636260986,0.05568951368331909,0.04559910297393799
0,0,0,0,1,Finding[2],2886803,2,0.025878220796585083,0.039692968130111694,0.5341976881027222,0.05675005912780762,0.1756056249141693
0,0,1,0,0,ADR[3],2886803,3,0.05645418167114258,0.04203897714614868,0.8655359745025635,0.051770955324172974,0.1587647795677185
0,0,1,0,0,ADR[1],2886803,5,0.03589344024658203,0.010664045810699463,0.07050669193267822,0.340512752532959,0.05431187152862549
0,0,0,0,0,NEUTRAL,2886803,4,0.6913707852363586,0.1239941418170929,0.031086117029190063,0.06666767597198486,0.03609171509742737
0,0,0,1,0,DI[2],5801040,7,0.15647849440574646,0.03566241264343262,0.04246336221694946,0.9667353630065918,0.07049548625946045
1,0,0,0,0,EF[1],5801040,10,0.0894453227519989,0.7734496593475342,0.04816734790802002,0.08960160613059998,0.07809144258499146
0,0,0,0,0,NEUTRAL,5801040,13,0.8291015625,0.24333113431930542,0.048532694578170776,0.060796499252319336,0.057602643966674805
0,0,0,1,0,DI[1],24065,1,0.6743170022964478,0.160467267036438,0.23388203978538513,0.6146978735923767,0.15628951787948608
0,0,0,1,0,DI[5],24065,2,0.19833573698997498,0.09159168601036072,0.04074421525001526,0.9709738492965698,0.08871272206306458
1,0,0,0,0,EF[3],24065,6,0.7899163961410522,0.08744144439697266,0.0616413950920105,0.083462655544281,0.05010715126991272
0,0,0,1,0,DI[2],24065,8,0.09332853555679321,0.04420667886734009,0.03839462995529175,0.9642316699028015,0.07847192883491516
1,0,0,0,0,EF[4],24065,10,0.8031973242759705,0.14114004373550415,0.04330107569694519,0.06819126009941101,0.051813364028930664
0,0,0,0,0,NEUTRAL,24065,4,0.027760446071624756,0.01198527216911316,0.07174360752105713,0.323167622089386,0.053523480892181396
0,1,0,0,0,INF[2],217439,4,0.11309555172920227,0.8706412315368652,0.0753355622291565,0.0892283022403717,0.09169912338256836
0,0,1,0,0,ADR[5],217439,5,0.3042982220649719,0.11832436919212341,0.06954678893089294,0.18364420533180237,0.0864342749118805
0,0,1,0,0,ADR[4],217439,6,0.03622788190841675,0.061409175395965576,0.03521782159805298,0.13884201645851135,0.060522258281707764
0,0,0,0,1,Finding[1],217439,8,0.0492284893989563,0.0232485830783844,0.10470572113990784,0.5831833481788635,0.1070365309715271
0,0,1,0,0,ADR[3],217439,9,0.16529741883277893,0.01843893527984619,0.04414692521095276,0.7677516937255859,0.07239875197410583
0,0,0,0,0,NEUTRAL,217439,1,0.062010616064071655,0.01363113522529602,0.08047148585319519,0.18484783172607422,0.06352251768112183
0,1,0,0,0,INF[1],2706079,2,0.03471750020980835,0.3628239035606384,0.313808411359787,0.05311805009841919,0.20416957139968872
0,0,0,0,0,NEUTRAL,2706079,4,0.04871159791946411,0.03598681092262268,0.8034869432449341,0.04654178023338318,0.16466540098190308
0,0,0,0,1,Finding[4],2734199,1,0.04785066843032837,0.02441689372062683,0.03896316885948181,0.9164074659347534,0.0647209882736206
0,0,0,0,1,Finding[2],2734199,3,0.37617671489715576,0.7574176788330078,0.044257134199142456,0.934999942779541,0.13570356369018555
0,0,1,1,1,ADR[1]|DI[3]|Finding[5],2734199,6,0.3442493975162506,0.0851297378540039,0.11036700010299683,0.981273353099823,0.151192307472229
0,0,0,0,0,NEUTRAL,2734199,8,0.41796958446502686,0.08812761306762695,0.02901691198348999,0.031990647315979004,0.03199252486228943
0,0,0,1,0,DI[3],2689254,2,0.03703293204307556,0.014698266983032227,0.054605573415756226,0.8275524377822876,0.06402155756950378
