EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,1,1,DI[3]|Finding[1],252298,4,0.16818678379058838,0.10997503995895386,0.935064435005188,0.4137129783630371,0.11310118436813354
1,0,0,0,0,EF[2],252298,7,0.9030764698982239,0.10584437847137451,0.17218193411827087,0.2126430869102478,0.10693874955177307
0,0,0,0,0,NEUTRAL,252298,8,0.05162641406059265,0.0876147449016571,0.027649015188217163,0.33244284987449646,0.22588768601417542
0,0,0,1,0,DI[1],2457636,2,0.07304549217224121,0.025849610567092896,0.0355200469493866,0.9534665942192078,0.04272878170013428
0,1,0,1,0,INF[3]|DI[2],2457636,5,0.2436889410018921,0.8647689819335938,0.0551837682723999,0.8348566293716431,0.14761576056480408
0,1,0,0,0,INF[4],2457636,6,0.02956414222717285,0.13697674870491028,0.03672373294830322,0.08660140633583069,0.3116781711578369
0,0,0,0,0,NEUTRAL,2457636,1,0.1345120668411255,0.9177073240280151,0.06465831398963928,0.04764193296432495,0.06928762793540955
0,0,0,1,0,DI[1],902248,1,0.06792077422142029,0.021464288234710693,0.03443822264671326,0.9489388465881348,0.04709970951080322
0,1,0,0,0,INF[2],902248,4,0.17549869418144226,0.917323112487793,0.06124982237815857,0.04640388488769531,0.05711662769317627
0,1,0,0,0,INF[3],902248,13,0.07969099283218384,0.9025148153305054,0.059786587953567505,0.061172425746917725,0.09352758526802063
0,1,0,0,0,INF[4],902248,17,0.10723930597305298,0.9024615287780762,0.05351516604423523,0.05745336413383484,0.06284508109092712
0,0,0,0,0,NEUTRAL,902248,2,0.31718385219573975,0.06416809558868408,0.021997928619384766,0.021657794713974,0.04075172543525696
0,0,0,1,0,DI[5],1410682,1,0.04627633094787598,0.026465147733688354,0.5205459594726562,0.06789416074752808,0.042270004749298096
0,0,0,1,0,DI[8],1410682,3,0.13077712059020996,0.14073753356933594,0.8931971192359924,0.06555920839309692,0.0666266679763794
1,0,0,0,0,EF[4],1410682,6,0.8478994965553284,0.06501787900924683,0.07764819264411926,0.09046041965484619,0.048289865255355835
1,0,0,1,1,EF[1]|DI[2]|Finding[6],1410682,7,0.11418357491493225,0.03674894571304321,0.8854556083679199,0.17037653923034668,0.06558889150619507
0,0,1,0,0,ADR[3],1410682,9,0.06568828225135803,0.05969083309173584,0.8459477424621582,0.04547908902168274,0.09216037392616272
0,0,1,0,0,ADR[7],1410682,10,0.07290741801261902,0.058272749185562134,0.8751551508903503,0.05589398741722107,0.08968579769134521
0,0,0,0,0,NEUTRAL,1410682,12,0.1666000485420227,0.06875330209732056,0.02269589900970459,0.021623879671096802,0.016769826412200928
0,0,1,0,0,ADR[1],828011,2,0.10652828216552734,0.0655924379825592,0.918119490146637,0.08628371357917786,0.08129012584686279
0,0,0,0,0,NEUTRAL,828011,3,0.08241355419158936,0.022144347429275513,0.03397741913795471,0.031064003705978394,0.01811179518699646
0,0,0,1,0,DI[1],2670520,3,0.04169672727584839,0.023106098175048828,0.0288238525390625,0.9084131717681885,0.05111861228942871
0,0,0,1,0,DI[3],2670520,6,0.09417948126792908,0.01340949535369873,0.06147792935371399,0.8648972511291504,0.04163137078285217
1,0,0,1,0,EF[2]|DI[4],2670520,8,0.7662116289138794,0.04762551188468933,0.04341188073158264,0.8497952222824097,0.048738300800323486
0,0,0,0,0,NEUTRAL,2670520,5,0.04529005289077759,0.027784645557403564,0.3512360155582428,0.026793330907821655,0.05671936273574829
0,0,1,0,0,ADR[1],2388814,2,0.08159762620925903,0.04204258322715759,0.896207332611084,0.09948113560676575,0.08503314852714539
0,0,1,0,0,ADR[2],2388814,5,0.3458256721496582,0.04952773451805115,0.8874529600143433,0.1400909721851349,0.0967179536819458
0,0,0,0,0,NEUTRAL,2388814,3,0.07915642857551575,0.0970858633518219,0.017316967248916626,0.02007618546485901,0.0199165940284729
1,0,0,0,0,EF[1],2732826,6,0.8341653347015381,0.041579633951187134,0.06308862566947937,0.42789870500564575,0.06896224617958069
0,0,0,0,0,NEUTRAL,2732826,3,0.05047944188117981,0.039123088121414185,0.02820679545402527,0.02336546778678894,0.0551169216632843
0,0,1,1,0,ADR[3]|DI[1],2800633,4,0.1711881458759308,0.5167734026908875,0.10899677872657776,0.7221497297286987,0.5904765129089355
0,0,1,0,0,ADR[2],2800633,5,0.08620378375053406,0.052797913551330566,0.15178483724594116,0.15118995308876038,0.03914517164230347
0,0,0,0,0,NEUTRAL,2800633,3,0.022875070571899414,0.02196437120437622,0.11042463779449463,0.19022014737129211,0.21769925951957703
