EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,1,1,DI[3]|Finding[1],252298,4,0.01123952865600586,0.024667799472808838,0.9925662279129028,0.05722600221633911,0.05601227283477783
1,0,0,0,0,EF[2],252298,7,0.8346689343452454,0.005177170038223267,0.008003205060958862,0.018589496612548828,0.0194091796875
0,0,0,0,0,NEUTRAL,252298,8,0.13559642434120178,0.027340173721313477,0.6723763942718506,0.002533853054046631,0.14578351378440857
0,0,0,1,0,DI[1],2457636,2,0.03744840621948242,0.007064074277877808,0.0061394572257995605,0.9860687255859375,0.004590123891830444
0,1,0,1,0,INF[3]|DI[2],2457636,5,0.022683918476104736,0.9722665548324585,0.050347715616226196,0.9638068675994873,0.05980035662651062
0,1,0,0,0,INF[4],2457636,6,0.0056150853633880615,0.02158263325691223,0.008042186498641968,0.0062077343463897705,0.009613722562789917
0,0,0,0,0,NEUTRAL,2457636,1,0.035811781883239746,0.9839277267456055,0.02228066325187683,0.026473402976989746,0.017589151859283447
0,0,0,1,0,DI[1],902248,1,0.010077446699142456,0.0070934295654296875,0.008556991815567017,0.9794293642044067,0.0054128170013427734
0,1,0,0,0,INF[2],902248,4,0.04529258608818054,0.9832811951637268,0.02009609341621399,0.017054319381713867,0.024899154901504517
0,1,0,0,0,INF[3],902248,13,0.014238178730010986,0.968045711517334,0.02128121256828308,0.027127951383590698,0.014266729354858398
0,1,0,0,0,INF[4],902248,17,0.018980562686920166,0.9739444255828857,0.025756418704986572,0.0169733464717865,0.018618375062942505
0,0,0,0,0,NEUTRAL,902248,2,0.007031500339508057,0.00807371735572815,0.005759567022323608,0.024533361196517944,0.003985673189163208
0,0,0,1,0,DI[5],1410682,1,0.005230635404586792,0.005773961544036865,0.04053810238838196,0.985355019569397,0.014597415924072266
0,0,0,1,0,DI[8],1410682,3,0.0892978310585022,0.5227198004722595,0.461252361536026,0.8986509442329407,0.0031926333904266357
1,0,0,0,0,EF[4],1410682,6,0.9804925918579102,0.023752659559249878,0.021061837673187256,0.022883176803588867,0.016847193241119385
1,0,0,1,1,EF[1]|DI[2]|Finding[6],1410682,7,0.024999558925628662,0.019069314002990723,0.9750872850418091,0.2714468240737915,0.00897267460823059
0,0,1,0,0,ADR[3],1410682,9,0.011285781860351562,0.011514157056808472,0.9518405795097351,0.008762836456298828,0.026733040809631348
0,0,1,0,0,ADR[7],1410682,10,0.023493528366088867,0.014256209135055542,0.9733731150627136,0.019748836755752563,0.011404961347579956
0,0,0,0,0,NEUTRAL,1410682,12,0.4965682923793793,0.014836102724075317,0.010098397731781006,0.004686325788497925,0.007303059101104736
0,0,1,0,0,ADR[1],828011,2,0.013433068990707397,0.030541956424713135,0.989930272102356,0.02847418189048767,0.028573691844940186
0,0,0,0,0,NEUTRAL,828011,3,0.013252109289169312,0.00782167911529541,0.004915863275527954,0.010245203971862793,0.007491588592529297
0,0,0,1,0,DI[1],2670520,3,0.0064009130001068115,0.003889322280883789,0.007531911134719849,0.9669807553291321,0.009597450494766235
0,0,0,1,0,DI[3],2670520,6,0.005505293607711792,0.013178378343582153,0.8152376413345337,0.631133496761322,0.0064178407192230225
1,0,0,1,0,EF[2]|DI[4],2670520,8,0.9494493007659912,0.011862903833389282,0.007766097784042358,0.9695070385932922,0.015704989433288574
0,0,0,0,0,NEUTRAL,2670520,5,0.009404957294464111,0.004352301359176636,0.05800679326057434,0.010841608047485352,0.005304962396621704
0,0,1,0,0,ADR[1],2388814,2,0.010481655597686768,0.0119742751121521,0.9739617109298706,0.02643299102783203,0.018871396780014038
0,0,1,0,0,ADR[2],2388814,5,0.044651806354522705,0.011023521423339844,0.9896552562713623,0.024909526109695435,0.05984216928482056
0,0,0,0,0,NEUTRAL,2388814,3,0.006735056638717651,0.025987327098846436,0.007314532995223999,0.007944971323013306,0.004961222410202026
1,0,0,0,0,EF[1],2732826,6,0.9836180210113525,0.011147737503051758,0.012325912714004517,0.5504249930381775,0.014755845069885254
0,0,0,0,0,NEUTRAL,2732826,3,0.012988924980163574,0.007337898015975952,0.004282474517822266,0.011936336755752563,0.0069338977336883545
0,0,1,1,0,ADR[3]|DI[1],2800633,4,0.007056891918182373,0.015284955501556396,0.9281599521636963,0.5977716445922852,0.4812913239002228
0,0,1,0,0,ADR[2],2800633,5,0.021966934204101562,0.009617239236831665,0.010628968477249146,0.9004901051521301,0.0532909631729126
0,0,0,0,0,NEUTRAL,2800633,3,0.012778490781784058,0.009528368711471558,0.005256056785583496,0.01149606704711914,0.004584908485412598
0,0,0,1,0,DI[2],2492997,1,0.018391191959381104,0.006109744310379028,0.007017463445663452,0.9847075939178467,0.006074696779251099
1,1,0,1,0,INF[4]|EF[3]|DI[1],2492997,3,0.96590656042099,0.026109695434570312,0.01159292459487915,0.9845684170722961,0.026629924774169922
0,0,0,0,0,NEUTRAL,2492997,2,0.03501567244529724,0.008372634649276733,0.001278311014175415,0.051662832498550415,0.07322558760643005
0,0,0,1,0,DI[4],2433935,1,0.006616562604904175,0.00821143388748169,0.012011319398880005,0.9814967513084412,0.0063263773918151855
0,1,0,0,0,INF[5],2433935,3,0.00854673981666565,0.9204394817352295,0.030151039361953735,0.01911267638206482,0.014728546142578125
0,1,0,1,0,INF[1]|DI[6],2433935,4,0.028641611337661743,0.9839603900909424,0.037189871072769165,0.9696903228759766,0.04889443516731262
0,0,0,1,0,DI[3],2433935,8,0.008938878774642944,0.011679857969284058,0.010780513286590576,0.9815534353256226,0.004441112279891968
0,1,0,0,0,INF[2],2433935,9,0.021428793668746948,0.977058470249176,0.022545456886291504,0.0192110538482666,0.021085739135742188
0,0,0,0,0,NEUTRAL,2433935,10,0.006261050701141357,0.0069307684898376465,0.006912887096405029,0.01608380675315857,0.005843669176101685
0,0,0,1,0,DI[7],826379,2,0.0040264129638671875,0.018026769161224365,0.2098691463470459,0.9865484237670898,0.019694387912750244
1,0,1,0,0,EF[5]|ADR[8],826379,7,0.06219497323036194,0.03923410177230835,0.9896098375320435,0.03780168294906616,0.013667196035385132
0,0,1,0,0,ADR[1],826379,8,0.012228399515151978,0.012269347906112671,0.9685049653053284,0.014045625925064087,0.022322267293930054
0,0,0,0,1,Finding[3],826379,10,0.02748572826385498,0.025891631841659546,0.05134725570678711,0.029192298650741577,0.9633867740631104
0,0,0,0,1,Finding[2],826379,11,0.030838608741760254,0.03773275017738342,0.03921318054199219,0.030207931995391846,0.9634397625923157
0,0,0,1,0,DI[4],826379,13,0.022848904132843018,0.014303207397460938,0.016514331102371216,0.9245543479919434,0.85060715675354
0,0,1,0,0,ADR[6],826379,15,0.009193658828735352,0.012999355792999268,0.9600602984428406,0.012666463851928711,0.022948086261749268
0,0,0,0,0,NEUTRAL,826379,3,0.010346382856369019,0.006739765405654907,0.00890415906906128,0.98722243309021,0.008662879467010498
0,0,0,1,0,DI[1],2540685,1,0.011011719703674316,0.005659133195877075,0.00646054744720459,0.984649658203125,0.011091351509094238
1,0,0,0,0,EF[3],2540685,2,0.9787800312042236,0.014316529035568237,0.014391332864761353,0.05511826276779175,0.014157354831695557
0,0,0,1,0,DI[2],2540685,5,0.008086562156677246,0.004688441753387451,0.011665165424346924,0.9852744936943054,0.011738359928131104
0,0,0,0,0,NEUTRAL,2540685,8,0.01796528697013855,0.013503849506378174,0.0036222338676452637,0.016047179698944092,0.003282785415649414
0,0,0,1,0,DI[4],1133905,2,0.02840706706047058,0.007244586944580078,0.023383229970932007,0.9923217296600342,0.006121277809143066
0,0,1,0,0,ADR[2],1133905,4,0.022244572639465332,0.011985450983047485,0.10336741805076599,0.9947264194488525,0.016251295804977417
0,0,1,0,0,ADR[3],1133905,5,0.021258503198623657,0.043570369482040405,0.9949880838394165,0.03215166926383972,0.06567686796188354
0,0,1,0,0,ADR[1],1133905,6,0.037932515144348145,0.5170084834098816,0.002096623182296753,0.43715450167655945,0.006554305553436279
0,0,0,0,0,NEUTRAL,1133905,7,0.21015167236328125,0.5817583799362183,0.006916671991348267,0.002808183431625366,0.012822180986404419
1,0,0,1,0,EF[2]|DI[3],2402827,2,0.7924318313598633,0.9336774945259094,0.010872185230255127,0.9827826023101807,0.022307544946670532
0,0,0,1,0,DI[1],2402827,3,0.010067522525787354,0.004728883504867554,0.00518190860748291,0.974163293838501,0.009462237358093262
1,0,0,0,0,EF[4],2402827,7,0.2256377935409546,0.9796479344367981,0.016415715217590332,0.014217019081115723,0.016667723655700684
