EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,0,1,Finding[3],875711,1,0.006435692310333252,0.007374942302703857,0.006214648485183716,0.9691096544265747,0.017032355070114136
0,0,0,0,1,Finding[4],875711,2,0.007889896631240845,0.0046340227127075195,0.009163856506347656,0.03695422410964966,0.00619623064994812
0,0,0,0,1,Finding[5],875711,3,0.012897014617919922,0.012037336826324463,0.025811493396759033,0.01631787419319153,0.5359119176864624
0,0,0,1,0,DI[6],875711,5,0.010901957750320435,0.009003043174743652,0.00845479965209961,0.9821703433990479,0.009064733982086182
1,0,0,1,0,EF[1]|DI[2],875711,8,0.917122483253479,0.7456178069114685,0.007305562496185303,0.983058512210846,0.03367576003074646
0,0,0,0,0,NEUTRAL,875711,4,0.009710371494293213,0.00895911455154419,0.01176503300666809,0.006289303302764893,0.01321190595626831
0,1,0,1,0,INF[5]|DI[3],2657172,1,0.025755196809768677,0.0234716534614563,0.0036030113697052,0.990957498550415,0.021375834941864014
0,0,0,1,0,DI[6],2657172,2,0.3080960512161255,0.06287401914596558,0.006837218999862671,0.9961280822753906,0.01578301191329956
0,0,0,1,0,DI[2],2657172,4,0.00832986831665039,0.009081155061721802,0.005747050046920776,0.9777565002441406,0.012885332107543945
1,1,0,0,0,INF[1]|EF[4],2657172,5,0.874678373336792,0.004218339920043945,0.0040045976638793945,0.22985520958900452,0.1105126440525055
0,0,0,0,0,NEUTRAL,2657172,6,0.007124006748199463,0.0081251859664917,0.019463062286376953,0.006546080112457275,0.03541472554206848
1,0,0,1,0,EF[2]|DI[3],656340,2,0.06735542416572571,0.009858816862106323,0.005699038505554199,0.9913487434387207,0.011757135391235352
0,0,0,1,0,DI[1],656340,7,0.009054422378540039,0.005356580018997192,0.009644001722335815,0.9824403524398804,0.0325947105884552
0,0,0,0,0,NEUTRAL,656340,1,0.004551023244857788,0.03346186876296997,0.008570998907089233,0.006970047950744629,0.05146723985671997
0,0,1,0,0,ADR[1],668099,6,0.009374380111694336,0.01336166262626648,0.009717762470245361,0.009619265794754028,0.004445791244506836
0,0,1,0,0,ADR[4],668099,7,0.01273295283317566,0.012248605489730835,0.010156095027923584,0.0070307254791259766,0.004744291305541992
0,0,1,0,0,ADR[3],668099,8,0.007306396961212158,0.005625665187835693,0.1415635049343109,0.02825048565864563,0.4288066029548645
0,0,1,0,0,ADR[2],668099,11,0.003292560577392578,0.004862695932388306,0.013732314109802246,0.5551425814628601,0.007970809936523438
0,0,0,0,0,NEUTRAL,668099,13,0.001488327980041504,0.057867228984832764,0.8935396671295166,0.41720595955848694,0.15188086032867432
0,0,0,1,0,DI[3],1325273,1,0.013738811016082764,0.012682914733886719,0.009294241666793823,0.9839900732040405,0.006455034017562866
1,0,1,1,0,EF[1]|ADR[6]|DI[2],1325273,2,0.018074095249176025,0.02241671085357666,0.9867263436317444,0.17545199394226074,0.019253402948379517
0,0,1,0,0,ADR[5],1325273,4,0.01314842700958252,0.011389613151550293,0.954769492149353,0.01054641604423523,0.023854196071624756
0,0,0,0,1,Finding[4],1325273,5,0.044348448514938354,0.04041281342506409,0.12484660744667053,0.28613632917404175,0.9789539575576782
0,0,0,0,0,NEUTRAL,1325273,3,0.08320283889770508,0.007369488477706909,0.8301315307617188,0.00955343246459961,0.009871453046798706
0,0,0,1,0,DI[5],2412180,1,0.005918323993682861,0.010685384273529053,0.007666200399398804,0.9831220507621765,0.055294960737228394
1,0,0,0,0,EF[3],2412180,2,0.3831595182418823,0.005398273468017578,0.009420454502105713,0.8360917568206787,0.5704144835472107
1,0,0,0,0,EF[1],2412180,3,0.8279740810394287,0.005485028028488159,0.003331810235977173,0.7402433156967163,0.0069005489349365234
1,0,0,1,0,EF[4]|DI[2],2412180,5,0.9502357840538025,0.0397399365901947,0.010991185903549194,0.9863086938858032,0.01680654287338257
0,0,0,0,0,NEUTRAL,2412180,4,0.015375733375549316,0.008643686771392822,0.00816681981086731,0.008217662572860718,0.0057777464389801025
0,0,0,1,0,DI[2],2451820,2,0.005058497190475464,0.006294608116149902,0.006056487560272217,0.05348119139671326,0.0086306631565094
1,0,0,0,0,EF[1],2451820,7,0.9927176237106323,0.009202778339385986,0.026732027530670166,0.187051922082901,0.11165648698806763
1,0,0,0,0,EF[3],2451820,8,0.9772260189056396,0.09119659662246704,0.008942633867263794,0.019179731607437134,0.0176125168800354
0,0,0,0,0,NEUTRAL,2451820,1,0.014090180397033691,0.01253405213356018,0.00743374228477478,0.010508477687835693,0.0036784708499908447
0,0,0,1,0,DI[1],588478,2,0.00503656268119812,0.004207253456115723,0.013098746538162231,0.9471436738967896,0.09229740500450134
0,0,0,1,0,DI[4],588478,3,0.007487982511520386,0.04440063238143921,0.008046180009841919,0.9856736660003662,0.01425597071647644
0,0,0,1,0,DI[6],588478,4,0.007788300514221191,0.012219488620758057,0.004134148359298706,0.19532623887062073,0.0025300979614257812
0,0,0,1,0,DI[7],588478,5,0.010013937950134277,0.03764826059341431,0.006712377071380615,0.9848043918609619,0.007856041193008423
0,1,0,0,0,INF[5],588478,8,0.011195391416549683,0.008832544088363647,0.012643873691558838,0.00983971357345581,0.0049619972705841064
0,0,0,0,1,Finding[2],588478,11,0.006409257650375366,0.004533708095550537,0.005648314952850342,0.9123210906982422,0.05584686994552612
0,0,0,0,1,Finding[3],588478,12,0.013660013675689697,0.004414349794387817,0.003380686044692993,0.8195223808288574,0.0570732057094574
0,0,0,0,0,NEUTRAL,588478,1,0.00976613163948059,0.012707769870758057,0.0077773332595825195,0.006987035274505615,0.01080942153930664
1,0,0,1,0,EF[3]|DI[4],2436411,3,0.9895817041397095,0.01682552695274353,0.01350519061088562,0.9479882717132568,0.04573392868041992
1,0,0,1,0,EF[1]|DI[2],2436411,4,0.00577130913734436,0.004237085580825806,0.008531540632247925,0.853927493095398,0.007659435272216797
0,0,0,0,0,NEUTRAL,2436411,1,0.01348811388015747,0.010232746601104736,0.008487939834594727,0.010301560163497925,0.003909379243850708
0,0,0,1,0,DI[4],2510045,1,0.00935983657836914,0.011800169944763184,0.009934931993484497,0.9847664833068848,0.008830249309539795
1,0,0,0,0,EF[5],2510045,3,0.9743492603302002,0.01675751805305481,0.014345318078994751,0.013529449701309204,0.022011280059814453
1,0,0,1,0,EF[2]|DI[1],2510045,8,0.9877055883407593,0.020203769207000732,0.021970033645629883,0.9789474010467529,0.05677533149719238
0,1,0,0,0,INF[3],2510045,13,0.020931243896484375,0.9818397760391235,0.021022260189056396,0.023100703954696655,0.018086403608322144
0,0,0,0,0,NEUTRAL,2510045,6,0.009755760431289673,0.15039369463920593,0.007493197917938232,0.004758477210998535,0.006300121545791626
0,0,0,1,0,DI[7],2700413,1,0.020506829023361206,0.014656096696853638,0.00888940691947937,0.9903020858764648,0.00883185863494873
1,1,0,0,0,EF[1]|INF[5],2700413,4,0.021017789840698242,0.9523297548294067,0.009558618068695068,0.01599404215812683,0.01457861065864563
1,0,0,1,0,EF[2]|DI[6],2700413,5,0.8682963252067566,0.017523497343063354,0.004355341196060181,0.9583307504653931,0.012900680303573608
0,0,1,0,0,ADR[4],2700413,6,0.015126526355743408,0.01020464301109314,0.9767962694168091,0.015094727277755737,0.05031886696815491
0,0,1,0,0,ADR[3],2700413,8,0.007327675819396973,0.008088886737823486,0.01423981785774231,0.988606870174408,0.02659502625465393
