#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Прописал педиатр.
1-1	0-8	Прописал	_	_	
1-2	9-16	педиатр	_	_	
1-3	16-17	.	_	_	

#Text=сразу же после первого приема у ребенка высыпали на лице пятна, а потом стали увеличиваться.
2-1	18-23	сразу	_	_	
2-2	24-26	же	_	_	
2-3	27-32	после	_	_	
2-4	33-40	первого	_	_	
2-5	41-47	приема	_	_	
2-6	48-49	у	_	_	
2-7	50-57	ребенка	_	_	
2-8	58-66	высыпали	*[1]	ADR[1]	
2-9	67-69	на	*[1]	ADR[1]	
2-10	70-74	лице	*[1]	ADR[1]	
2-11	75-80	пятна	*[1]	ADR[1]	
2-12	80-81	,	_	_	
2-13	82-83	а	_	_	
2-14	84-89	потом	_	_	
2-15	90-95	стали	_	_	
2-16	96-109	увеличиваться	_	_	
2-17	109-110	.	_	_	

#Text=Среди побочек есть аллергические реакции в инструкции.
3-1	111-116	Среди	_	_	
3-2	117-124	побочек	_	_	
3-3	125-129	есть	_	_	
3-4	130-143	аллергические	*[2]	ADR[2]	
3-5	144-151	реакции	*[2]	ADR[2]	
3-6	152-153	в	_	_	
3-7	154-164	инструкции	_	_	
3-8	164-165	.	_	_	

#Text=Нам не подошел.
4-1	166-169	Нам	_	_	
4-2	170-172	не	_	_	
4-3	173-180	подошел	_	_	
4-4	180-181	.	_	_	

#Text=Больше его использовать не буду .
5-1	182-188	Больше	_	_	
5-2	189-192	его	_	_	
5-3	193-205	использовать	_	_	
5-4	206-208	не	_	_	
5-5	209-213	буду	_	_	
5-6	214-215	.	_	_	

#Text=Жалко потерянных денег.
6-1	216-221	Жалко	_	_	
6-2	222-232	потерянных	_	_	
6-3	233-238	денег	_	_	
6-4	238-239	.	_	_	
