sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
"Стала нервной, капризной, чуть что -сразу визг, к бабушкам и дедушкам не идет, все рядом со мной да на ручках... Тяжело( А ведь перед яслями это был активный, общительный и жизнерадостный малыш... Врачи посоветовали попить успокоительное.",0,0,0,1,1,DI[3]|Finding[1],252298,4,0.000612809497397393,0.016002222895622253,0.016875123605132103,0.992885410785675,0.003937202040106058
"После недельного приема дочурка легче стала оставаться в саду, и хоть мы все равно еще плачем там, процесс привыкания идет немного легче.",1,0,0,0,0,EF[2],252298,7,0.9990304708480835,0.0028711436316370964,0.002913069911301136,0.28488314151763916,0.014456919394433498
"Очень радует то, что таблетки не горькие, я растворяю их в воде и дочка без проблем их пьет не запивая водой.",0,0,0,0,0,NEUTRAL,252298,8,0.008726753294467926,0.0004294301033951342,0.0018718177452683449,0.0009674195316620171,0.0036790682934224606
"И так с появление ребенка в нашей семье и частыми простудными и вирусными заболеваниями в нашей аптечке надолго и крепко поселился ""Афлубин"".",0,0,0,1,0,DI[1],2457636,2,0.006128070410341024,0.006868456955999136,0.0011014228221029043,0.9912589192390442,0.0015931209782138467
"Болезнь немного отступала, но потом с новой силой приходила и уже не какой ""Афлубин"" не помогал (хотя и пили мы его для профилактики по целому месяцу).",0,1,0,1,0,INF[3]|DI[2],2457636,5,0.1133386641740799,0.9979954957962036,0.005169994197785854,0.9762818217277527,0.014327168464660645
Иногда казалось что вирусы привыкли к лекарству и попросту на него не реагируют.,0,1,0,0,0,INF[4],2457636,6,0.0007726693293079734,0.000954463379457593,0.0013817724538967013,0.0016932293074205518,0.011557485908269882
Ну как сказать не совсем и бесполезный но нам при длительном использовании перестал помогать вообще.,0,0,0,0,0,NEUTRAL,2457636,1,0.07381618022918701,0.9964549541473389,0.009462337009608746,0.004710350185632706,0.007094352971762419
Я перепрбовала очень много средсвт от простуды.,0,0,0,1,0,DI[1],902248,1,0.001253213151358068,0.0016748273046687245,0.0021020302083343267,0.9849981665611267,0.007331622298806906
Но эффекта было ноль.,0,1,0,0,0,INF[2],902248,4,0.005459603387862444,0.9945360422134399,0.012579001486301422,0.00670657167211175,0.006348098162561655
Но на себе его действия я не обнаружила.,0,1,0,0,0,INF[3],902248,13,0.006421479396522045,0.9921173453330994,0.0067656259052455425,0.00783862266689539,0.005012395791709423
Общее впечатление : Мне не помогает.Не нравится.,0,1,0,0,0,INF[4],902248,17,0.019804514944553375,0.9963638186454773,0.007491812575608492,0.007665910758078098,0.007393146399408579
Ппри первых симптомах я принимаю порошки.,0,0,0,0,0,NEUTRAL,902248,2,0.02104390785098076,0.00039578945143148303,0.0009236583719030023,0.029279138892889023,0.00039811100577935576
"После удаления небольшой паппиломы на лице (которая появилась повторно спустя 6 месяцев), дерматолог упомянула этот препарат, сказала, можно попробовать.",0,0,0,1,0,DI[5],1410682,1,0.00460461713373661,0.002195224864408374,0.005899105686694384,0.9954008460044861,0.003258985700085759
"Но через какое-то время паппилома на лице снова стала возвращаться, да и еще на пальцах рук стали появляться небольшие новообразования.",0,0,0,1,0,DI[8],1410682,3,0.0008299247710965574,0.01992242969572544,0.9956417083740234,0.016239404678344727,0.0017195121617987752
Помог на 120%!,1,0,0,0,0,EF[4],1410682,6,0.995215892791748,0.004082362167537212,0.004277694970369339,0.003209225833415985,0.0036631948314607143
"Бесследно прошла паппилома на лице, прошли новообразования на пальцах рук + прошла бородавка на подушечке указательного пальца, которая была со мной уже лет 10-15.",1,0,0,1,1,EF[1]|DI[2]|Finding[6],1410682,7,0.9982397556304932,0.001507747103460133,0.8072280287742615,0.9477829337120056,0.047988925129175186
Из побочных действий у меня были головная боль и сонливость.,0,0,1,0,0,ADR[3],1410682,9,0.0022497633472085,0.0013263082364574075,0.9954718351364136,0.0015746309654787183,0.002504051197320223
Немного стали выпадать волосы (может не из-за этого).,0,0,1,0,0,ADR[7],1410682,10,0.005263475235551596,0.0020696467254310846,0.9978383183479309,0.005166569259017706,0.0016953196609392762
Не жалею и только рада!,0,0,0,0,0,NEUTRAL,1410682,12,0.9937014579772949,0.00512334518134594,0.0019917094614356756,0.0062987483106553555,0.0022568022832274437
"Приняла полтаблетки за полчаса до сна, заснула, как будто провалилась куда-то... через час открылись глаза и началось, тело горит, во рту пересохло, язык к небу прилипает, встала такая вялость.",0,0,1,0,0,ADR[1],828011,2,0.004578123800456524,0.002978499745950103,0.9991340041160583,0.005570476874709129,0.004928587004542351
"В итоге выпиоа Полисорб, чтобы промыться.",0,0,0,0,0,NEUTRAL,828011,3,0.0005390334990806878,0.0004548989818431437,0.003079204121604562,0.0031340091954916716,0.0019471377599984407
"Я очень часто болею простудными заболеваниями, поэтому покупаю разные противовирусные средства.",0,0,0,1,0,DI[1],2670520,3,0.0019405632046982646,0.0027669561095535755,0.0013559052022174,0.9911742210388184,0.007520119659602642
"Мазь нужно закладывать в каждую ноздрю на несколько часов, но обычно через минут 15-20 начинаются сильные выделения из носа и приходится его очищать.",0,0,0,1,0,DI[3],2670520,6,0.0002589248470030725,0.0012646472314372659,0.016480691730976105,0.2929416298866272,0.0022508534602820873
С ее помощью насморк быстрее проходит.,1,0,0,1,0,EF[2]|DI[4],2670520,8,0.9853754043579102,0.0034740499686449766,0.001751862931996584,0.9931039214134216,0.005849331151694059
"Мазь имеет удобную упаковку, с широкой крышечкой, которая плотно закрывается, густую консистенцию, я использую ее ватной палочкой.",0,0,0,0,0,NEUTRAL,2670520,5,0.0018217822071164846,0.0003700227243825793,0.006864990573376417,0.0011450251331552863,0.000985138351097703
"На следующее утро появились высыпания на лице и руках, похожие на комариные укусы.",0,0,1,0,0,ADR[1],2388814,2,0.0010727272601798177,0.001713978941552341,0.9962903261184692,0.002173920162022114,0.005405212752521038
После отмены сыпь проходила медленно.,0,0,1,0,0,ADR[2],2388814,5,0.003688911208882928,0.0019718871917575598,0.9965946078300476,0.0020306266378611326,0.004216440953314304
Один-два комарика такое сделать не смогли бы.,0,0,0,0,0,NEUTRAL,2388814,3,0.0005660587921738625,0.0010069198906421661,0.0022489777766168118,0.0012553862761706114,0.0028891058173030615
Кстати таблетки помогли несколько уменьшить симптомы болезни.,1,0,0,0,0,EF[1],2732826,6,0.9988069534301758,0.002217163797467947,0.005405212752521038,0.04210527241230011,0.0075519210658967495
"Данные таблетки идут как антибиотик, точнее противовирусное средство.",0,0,0,0,0,NEUTRAL,2732826,3,0.0006760412361472845,0.000969112734310329,0.0007618244271725416,0.017772430554032326,0.001396105857565999
"Если бы лежала дома и болела, то и не заметила бы побочных эффектов, а именно сонливость, когда лежала в следующий раз дома при ОРВИ, то спала отлично.",0,0,1,1,0,ADR[3]|DI[1],2800633,4,0.024503745138645172,0.0005088598700240254,0.2929764688014984,0.9962634444236755,0.11682096868753433
"Но если Вы болезнь переносите на ногах, то это не Ваше средство и не дай Бог, если за рулём транспортного средства, предупреждение на упаковке есть... Так как я болезнь переносила на ногах, то выпив в течение рабочего дня 2 таблетки, через час после применения последней меня начало ""вырубать"" в маршрутном такси, пришлось себя щипать за руку)))) В своей жизни применяла 2 раза лично для себя, членам своей семьи не давала вообще.",0,0,1,0,0,ADR[2],2800633,5,0.007842020131647587,0.0066006965935230255,0.9951100945472717,0.8871987462043762,0.009762376546859741
"В сотаве препарата: парацетамол, цетиризин гидрохлорид, хлорфенирамин малеат, декстрометорфан гидробромид.",0,0,0,0,0,NEUTRAL,2800633,3,0.000782084243837744,0.0006572773563675582,0.001679011038504541,0.0023902091197669506,0.00229567289352417
"Болею я довольно часто, и приходится как-то бороться с простудой.",0,0,0,1,0,DI[2],2492997,1,0.0025983008090406656,0.0037185237742960453,0.0012139665195718408,0.9920676946640015,0.004665023181587458
"""Альтабор"" я стала использовать при простуде постоянно и вот мои наблюдения: - действует медленно, то есть, тем людям, которые ходят на работу и требуют быстрого обесболивающего эффекта, такой препарат не подойдет; - говоря об обесболивании - в этом плане препарат не работает практически никак - только постепенное лечение; - состав, безусловно, порадовал - на травах и только скрепляющие компоненты, что крайне подходит для лечения; Общее лечение длится до 5 дней - за это время боль в горле проходит полностью и воспаление тоже.",1,1,0,1,0,INF[4]|EF[3]|DI[1],2492997,3,0.2713175117969513,0.3901330530643463,0.0037137025501579046,0.9992262125015259,0.0060758404433727264
"А так как свекровь - фармацевт, то у меня дома вседа лучшие препараты для лечения в самые болезненные периоды.",0,0,0,0,0,NEUTRAL,2492997,2,0.002173355547711253,0.0009752645855769515,0.000597715494222939,0.004092710558325052,0.0009041684097610414
"Когда заболела ОРВИ и поделилась этой новостью с двоюродной сестрой, та подогнала мне пару пачек ""Ангрикапс Максима"".",0,0,0,1,0,DI[4],2433935,1,0.007417716551572084,0.0016255397349596024,0.0023820367641747,0.9939090013504028,0.0023834204766899347
"Для меня это лекарство оказалось абсолютно бесполезным, как мертвому припарка.",0,1,0,0,0,INF[5],2433935,3,0.0012909704819321632,0.8861580491065979,0.008467121049761772,0.001909808604978025,0.0026562660932540894
"Оно абсолютно не сбивает температуру 39, и другие симптомы гриппа не убирает, облегчения никакого.",0,1,0,1,0,INF[1]|DI[6],2433935,4,0.004529687110334635,0.9953473210334778,0.018847832456231117,0.9933261871337891,0.04718947038054466
"Когда я почувствовала легкое недомогание и ощущение того, что болезнь надвигается начала прием ангрикапса.",0,0,0,1,0,DI[3],2433935,8,0.006468737497925758,0.0023493682965636253,0.016155200079083443,0.9970371723175049,0.0025288995821028948
"Жаль, никакой помощи не последовало, болезнь прогрессировала.",0,1,0,0,0,INF[2],2433935,9,0.0037161698564887047,0.9918347597122192,0.005773342214524746,0.017949718981981277,0.005893565248697996
"Так и валяются остатки этих капсул в аптечке, нужно будет выкинуть.",0,0,0,0,0,NEUTRAL,2433935,10,0.000539860047865659,0.00548569904640317,0.001943394192494452,0.002210550243034959,0.0006249864818528295
"Было красное горло, и температура.",0,0,0,1,0,DI[7],826379,2,0.0004036229511257261,0.004150242544710636,0.417228639125824,0.9204463362693787,0.0019295756937935948
