#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Препарат "Меновален" мне выписал невропатолог.
1-1	0-8	Препарат	_	_	_	_	
1-2	9-10	"	_	_	_	_	
1-3	10-19	Меновален	*	Drugname	_	_	
1-4	19-20	"	_	_	_	_	
1-5	21-24	мне	_	_	_	_	
1-6	25-32	выписал	_	_	_	_	
1-7	33-45	невропатолог	_	_	_	_	
1-8	45-46	.	_	_	_	_	

#Text=Пришла я к нему с жалобами на хроническую усталость и проблемы с засыпанием.
2-1	47-53	Пришла	_	_	_	_	
2-2	54-55	я	_	_	_	_	
2-3	56-57	к	_	_	_	_	
2-4	58-62	нему	_	_	_	_	
2-5	63-64	с	_	_	_	_	
2-6	65-73	жалобами	_	_	_	_	
2-7	74-76	на	_	_	_	_	
2-8	77-88	хроническую	*[1]	DI[1]	_	_	
2-9	89-98	усталость	*[1]	DI[1]	_	_	
2-10	99-100	и	_	_	_	_	
2-11	101-109	проблемы	*[2]	DI[2]	_	_	
2-12	110-111	с	*[2]	DI[2]	_	_	
2-13	112-122	засыпанием	*[2]	DI[2]	_	_	
2-14	122-123	.	_	_	_	_	

#Text=Он сказал, что ничего серьезного, однако наблюдается (в некоторой степени) истощение нервной системы и нужно немного поберечь нервы.
3-1	124-126	Он	_	_	_	_	
3-2	127-133	сказал	_	_	_	_	
3-3	133-134	,	_	_	_	_	
3-4	135-138	что	_	_	_	_	
3-5	139-145	ничего	_	_	_	_	
3-6	146-156	серьезного	_	_	_	_	
3-7	156-157	,	_	_	_	_	
3-8	158-164	однако	_	_	_	_	
3-9	165-176	наблюдается	_	_	_	_	
3-10	177-178	(	_	_	_	_	
3-11	178-179	в	_	_	_	_	
3-12	180-189	некоторой	_	_	_	_	
3-13	190-197	степени	_	_	_	_	
3-14	197-198	)	_	_	_	_	
3-15	199-208	истощение	*[3]	DI[3]	_	_	
3-16	209-216	нервной	*[3]	DI[3]	_	_	
3-17	217-224	системы	*[3]	DI[3]	_	_	
3-18	225-226	и	_	_	_	_	
3-19	227-232	нужно	_	_	_	_	
3-20	233-240	немного	_	_	_	_	
3-21	241-249	поберечь	_	_	_	_	
3-22	250-255	нервы	_	_	_	_	
3-23	255-256	.	_	_	_	_	

