#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Доброго времени суток, дорогие мои друзья и посетители сайта Отзовик!
1-1	0-7	Доброго	_	_	
1-2	8-15	времени	_	_	
1-3	16-21	суток	_	_	
1-4	21-22	,	_	_	
1-5	23-30	дорогие	_	_	
1-6	31-34	мои	_	_	
1-7	35-41	друзья	_	_	
1-8	42-43	и	_	_	
1-9	44-54	посетители	_	_	
1-10	55-60	сайта	_	_	
1-11	61-68	Отзовик	_	_	
1-12	68-69	!	_	_	

#Text=Я хочу написать сегодня свой отзыв про ректальные свечи под названием Виферон.
2-1	70-71	Я	_	_	
2-2	72-76	хочу	_	_	
2-3	77-85	написать	_	_	
2-4	86-93	сегодня	_	_	
2-5	94-98	свой	_	_	
2-6	99-104	отзыв	_	_	
2-7	105-108	про	_	_	
2-8	109-119	ректальные	_	_	
2-9	120-125	свечи	*	Drugform	
2-10	126-129	под	_	_	
2-11	130-139	названием	_	_	
2-12	140-147	Виферон	*	Drugname	
2-13	147-148	.	_	_	

#Text=Такие свечи нам выписывал наш педиатр.
3-1	149-154	Такие	_	_	
3-2	155-160	свечи	*	Drugform	
3-3	161-164	нам	_	_	
3-4	165-174	выписывал	_	_	
3-5	175-178	наш	_	_	
3-6	179-186	педиатр	_	_	
3-7	186-187	.	_	_	

#Text=Это было когда моя дочка первый раз заболела.
4-1	188-191	Это	_	_	
4-2	192-196	было	_	_	
4-3	197-202	когда	_	_	
4-4	203-206	моя	_	_	
4-5	207-212	дочка	_	_	
4-6	213-219	первый	_	_	
4-7	220-223	раз	_	_	
4-8	224-232	заболела	_	_	
4-9	232-233	.	_	_	

#Text=На тот момент ей было 9 месяцев.
5-1	234-236	На	_	_	
5-2	237-240	тот	_	_	
5-3	241-247	момент	_	_	
5-4	248-250	ей	_	_	
5-5	251-255	было	_	_	
5-6	256-257	9	_	_	
5-7	258-265	месяцев	_	_	
5-8	265-266	.	_	_	

#Text=Свечи вставляются в попу.
6-1	267-272	Свечи	*	Drugform	
6-2	273-284	вставляются	_	_	
6-3	285-286	в	_	_	
6-4	287-291	попу	_	_	
6-5	291-292	.	_	_	

#Text=Использовать их нужно по определенной схеме.
7-1	293-305	Использовать	_	_	
7-2	306-308	их	_	_	
7-3	309-314	нужно	_	_	
7-4	315-317	по	_	_	
7-5	318-330	определенной	_	_	
7-6	331-336	схеме	_	_	
7-7	336-337	.	_	_	

#Text=Лично я не заметила какого то эффекта от них.
8-1	338-343	Лично	_	_	
8-2	344-345	я	_	_	
8-3	346-348	не	_	_	
8-4	349-357	заметила	_	_	
8-5	358-364	какого	_	_	
8-6	365-367	то	_	_	
8-7	368-375	эффекта	_	_	
8-8	376-378	от	_	_	
8-9	379-382	них	_	_	
8-10	382-383	.	_	_	

#Text=Болезнь протекала средней тяжестью.
9-1	384-391	Болезнь	_	_	
9-2	392-401	протекала	_	_	
9-3	402-409	средней	_	_	
9-4	410-418	тяжестью	_	_	
9-5	418-419	.	_	_	

#Text=Я думаю, что их нужно было начать принимать немного раньше, а не тогда, когда уже ребенок прям заболел.
10-1	420-421	Я	_	_	
10-2	422-427	думаю	_	_	
10-3	427-428	,	_	_	
10-4	429-432	что	_	_	
10-5	433-435	их	_	_	
10-6	436-441	нужно	_	_	
10-7	442-446	было	_	_	
10-8	447-453	начать	_	_	
10-9	454-463	принимать	_	_	
10-10	464-471	немного	_	_	
10-11	472-478	раньше	_	_	
10-12	478-479	,	_	_	
10-13	480-481	а	_	_	
10-14	482-484	не	_	_	
10-15	485-490	тогда	_	_	
10-16	490-491	,	_	_	
10-17	492-497	когда	_	_	
10-18	498-501	уже	_	_	
10-19	502-509	ребенок	_	_	
10-20	510-514	прям	_	_	
10-21	515-522	заболел	_	_	
10-22	522-523	.	_	_	

#Text=Ну и вообще я как то против феронов.
11-1	524-526	Ну	_	_	
11-2	527-528	и	_	_	
11-3	529-535	вообще	_	_	
11-4	536-537	я	_	_	
11-5	538-541	как	_	_	
11-6	542-544	то	_	_	
11-7	545-551	против	_	_	
11-8	552-559	феронов	*	Drugname	
11-9	559-560	.	_	_	

#Text=Поэтому с тех пор мы как то не приобретаем подобного рода препараты.
12-1	561-568	Поэтому	_	_	
12-2	569-570	с	_	_	
12-3	571-574	тех	_	_	
12-4	575-578	пор	_	_	
12-5	579-581	мы	_	_	
12-6	582-585	как	_	_	
12-7	586-588	то	_	_	
12-8	589-591	не	_	_	
12-9	592-603	приобретаем	_	_	
12-10	604-613	подобного	_	_	
12-11	614-618	рода	_	_	
12-12	619-628	препараты	_	_	
12-13	628-629	.	_	_	

#Text=Обходимся без них.
13-1	630-639	Обходимся	_	_	
13-2	640-643	без	_	_	
13-3	644-647	них	_	_	
13-4	647-648	.	_	_	
