EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,1,0,0,ADR[3],594103,3,0.003667861223220825,0.0022284090518951416,0.9949854612350464,0.0029236674308776855,0.004200011491775513
1,0,1,0,0,EF[5]|ADR[6],594103,7,0.9806938171386719,0.0770648717880249,0.9831662178039551,0.00390779972076416,0.011747121810913086
0,0,0,0,0,NEUTRAL,594103,6,0.0027152597904205322,0.0013535022735595703,0.004988193511962891,0.00204506516456604,0.0006296336650848389
0,0,0,1,0,DI[4],652119,1,0.0020108819007873535,0.0033592581748962402,0.0053965747356414795,0.9442195892333984,0.17611083388328552
1,0,0,0,1,EF[9]|Finding[3],652119,6,0.9960489273071289,0.0697614848613739,0.004520922899246216,0.9958800673484802,0.03655010461807251
0,0,0,0,1,Finding[5],652119,7,0.8659899234771729,0.03855326771736145,0.003414243459701538,0.9987814426422119,0.01751697063446045
0,0,0,1,0,DI[6],652119,8,0.002956181764602661,0.009825795888900757,0.014904826879501343,0.9929565191268921,0.017098456621170044
0,0,1,0,0,ADR[7],652119,10,0.0021096467971801758,0.005522668361663818,0.7412118911743164,0.10704287886619568,0.9421430826187134
0,0,1,1,0,ADR[8]|DI[1],652119,14,0.006626218557357788,0.011988222599029541,0.02887377142906189,0.822100818157196,0.9759386777877808
0,0,0,1,0,DI[2],652119,16,0.005137711763381958,0.1745905578136444,0.005511432886123657,0.9940022230148315,0.008599579334259033
0,0,0,0,0,NEUTRAL,652119,5,0.0015502572059631348,0.001964062452316284,0.005353808403015137,0.0023764967918395996,0.0006088316440582275
1,0,0,1,0,EF[6]|DI[5],639476,2,0.9949586391448975,0.007662683725357056,0.006381332874298096,0.9915465712547302,0.023541182279586792
1,0,0,0,1,EF[3]|Finding[4],639476,3,0.9992104768753052,0.004753202199935913,0.240278959274292,0.8422285318374634,0.03111475706100464
0,0,0,1,0,DI[2],639476,9,0.04903054237365723,0.007343173027038574,0.003666490316390991,0.9892797470092773,0.0019387602806091309
0,0,0,1,0,DI[1],639476,10,0.006677687168121338,0.00403207540512085,0.005635619163513184,0.990893542766571,0.011162161827087402
0,0,0,0,0,NEUTRAL,639476,6,0.697577953338623,0.00512811541557312,0.0011793971061706543,0.001518934965133667,0.002651900053024292
0,0,0,0,1,Finding[5],884467,1,0.0018484294414520264,0.004810750484466553,0.0020140409469604492,0.7699301838874817,0.015496224164962769
0,0,0,1,0,DI[4],884467,4,0.026021957397460938,0.02479386329650879,0.004011183977127075,0.9951114654541016,0.003309011459350586
0,0,0,1,0,DI[1],884467,5,0.019012629985809326,0.6452232599258423,0.002691298723220825,0.9955600500106812,0.058108121156692505
0,0,0,1,0,DI[3],884467,8,0.005619704723358154,0.006423741579055786,0.005947023630142212,0.9923070669174194,0.009863108396530151
1,0,0,0,0,EF[2],884467,11,0.8571884036064148,0.011616438627243042,0.0009031295776367188,0.002897888422012329,0.002109825611114502
0,0,0,0,0,NEUTRAL,884467,2,0.001529097557067871,0.0013542473316192627,0.00623282790184021,0.0017402470111846924,0.0009887218475341797
0,0,0,1,0,DI[3],2491250,1,0.011269688606262207,0.0029042959213256836,0.009363770484924316,0.9925134181976318,0.009994328022003174
0,0,0,1,0,DI[1],2491250,2,0.0034202635288238525,0.006121128797531128,0.007830917835235596,0.9904955625534058,0.01394432783126831
0,0,0,1,0,DI[7],2491250,3,0.0007051229476928711,0.0012777447700500488,0.9132839441299438,0.055744707584381104,0.006876260042190552
0,1,0,0,0,INF[4],2491250,5,0.005310565233230591,0.006627380847930908,0.007869869470596313,0.9929295778274536,0.009423583745956421
0,1,0,1,0,INF[5]|DI[2],2491250,6,0.0682976245880127,0.9843642711639404,0.010184764862060547,0.9487205743789673,0.013065725564956665
0,0,0,0,1,Finding[6],2491250,7,0.8928017616271973,0.004636108875274658,0.5422892570495605,0.9872632026672363,0.49003079533576965
0,0,0,0,0,NEUTRAL,2491250,8,0.0014310181140899658,0.0013733208179473877,0.004328489303588867,0.0021390318870544434,0.0012472569942474365
0,0,0,1,0,DI[1],2404812,2,0.009057343006134033,0.008196115493774414,0.021547824144363403,0.9894182682037354,0.0018509328365325928
0,0,0,1,0,DI[2],2404812,4,0.003574877977371216,0.00559648871421814,0.006986558437347412,0.9857673645019531,0.006864577531814575
0,0,1,0,0,ADR[3],2404812,6,0.0020106732845306396,0.0007830560207366943,0.027207911014556885,0.5250157117843628,0.3547121286392212
0,0,1,0,0,ADR[4],2404812,7,0.013966649770736694,0.015814989805221558,0.052233338356018066,0.013208180665969849,0.9890204668045044
0,0,0,0,0,NEUTRAL,2404812,8,0.9664298295974731,0.004459887742996216,0.0028209686279296875,0.00405651330947876,0.0019246041774749756
1,0,0,0,0,EF[1],565283,2,0.99678635597229,0.009615093469619751,0.004614412784576416,0.013578742742538452,0.012774795293807983
0,0,0,0,1,Finding[2],565283,9,0.024234771728515625,0.0014312267303466797,0.01270100474357605,0.9206457138061523,0.12329486012458801
0,0,0,0,0,NEUTRAL,565283,3,0.004482775926589966,0.01246759295463562,0.0019613802433013916,0.0006777346134185791,0.0017975270748138428
0,0,1,1,0,ADR[2]|DI[3],2439532,4,0.0880500078201294,0.27492961287498474,0.958133339881897,0.9882545471191406,0.0025446414947509766
0,0,1,0,0,ADR[4],2439532,5,0.01679527759552002,0.010237306356430054,0.006976664066314697,0.519108235836029,0.00040015578269958496
0,0,0,1,0,DI[1],2439532,6,0.005336850881576538,0.0033700764179229736,0.009346336126327515,0.8874488472938538,0.741411566734314
0,0,0,0,0,NEUTRAL,2439532,10,0.0015119314193725586,0.0018695294857025146,0.0052606165409088135,0.0012840330600738525,0.001164078712463379
0,0,0,1,0,DI[2],877448,1,0.005357205867767334,0.005088210105895996,0.0072224438190460205,0.9906467199325562,0.008340001106262207
0,0,1,0,0,ADR[3],877448,5,0.0038112998008728027,0.003189265727996826,0.9973664283752441,0.005400896072387695,0.0062367916107177734
0,0,1,0,0,ADR[4],877448,6,0.0024327337741851807,0.008619964122772217,0.9483261704444885,0.0005757510662078857,0.02225896716117859
0,0,0,0,1,Finding[1],877448,7,0.9942308068275452,0.005824565887451172,0.0549275279045105,0.9981038570404053,0.0724179744720459
0,0,0,0,0,NEUTRAL,877448,9,0.0034645795822143555,0.0029793083667755127,0.0028277337551116943,0.001359313726425171,0.0006124675273895264
0,0,0,1,0,DI[4],893239,1,0.00713995099067688,0.22300687432289124,0.004663586616516113,0.977326512336731,0.00197485089302063
1,0,1,0,0,EF[1]|ADR[5],893239,11,0.1814870834350586,0.05474710464477539,0.00045859813690185547,0.012822449207305908,0.0013851821422576904
0,0,1,0,0,ADR[6],893239,16,0.002758502960205078,0.002383023500442505,0.9934499859809875,0.0023012757301330566,0.003877609968185425
1,0,0,0,0,EF[2],893239,18,0.9884963035583496,0.0031219422817230225,0.006542623043060303,0.0051198601722717285,0.005701690912246704
0,0,0,1,0,DI[3],893239,20,0.8826239109039307,0.0024015605449676514,0.008878558874130249,0.9945286512374878,0.0057298243045806885
0,0,0,0,0,NEUTRAL,893239,12,0.007636815309524536,0.2890242636203766,0.001886606216430664,0.0021026432514190674,0.0010556578636169434
0,0,0,1,0,DI[2],655288,2,0.0006634891033172607,0.012153387069702148,0.7168217897415161,0.934066653251648,0.3514096736907959
0,1,0,0,0,INF[1],655288,8,0.00882771611213684,0.9842414855957031,0.012333840131759644,0.004941225051879883,0.006431996822357178
0,0,0,0,0,NEUTRAL,655288,7,0.0028344690799713135,0.001889050006866455,0.0018076002597808838,0.0016830861568450928,0.0018484890460968018
0,1,0,0,0,INF[1],2723162,8,0.01197129487991333,0.9936805963516235,0.017873257398605347,0.017343640327453613,0.006379902362823486
0,0,0,0,0,NEUTRAL,2723162,10,0.0015501081943511963,0.0019369423389434814,0.007521092891693115,0.008891314268112183,0.13996317982673645
0,0,0,1,0,DI[2],2537356,1,0.011947304010391235,0.0052935779094696045,0.005464226007461548,0.9913759231567383,0.0038144290447235107
0,1,0,1,0,INF[1]|DI[3],2537356,5,0.003619670867919922,0.027908235788345337,0.008046537637710571,0.9928905367851257,0.006590336561203003
0,1,0,0,0,INF[4],2537356,6,0.011764317750930786,0.9944397807121277,0.016963809728622437,0.022464394569396973,0.006803572177886963
1,0,0,0,0,EF[5],2537356,7,0.9833952188491821,0.009848326444625854,0.0014743804931640625,0.008221417665481567,0.0036791861057281494
0,0,0,0,0,NEUTRAL,2537356,2,0.2215805947780609,0.007867515087127686,0.0021053552627563477,0.0008952319622039795,0.0006324052810668945
1,0,0,1,0,EF[2]|DI[1],2732647,8,0.918470025062561,0.05567049980163574,0.007519811391830444,0.9977573752403259,0.006053507328033447
0,0,0,0,0,NEUTRAL,2732647,12,0.003188401460647583,0.0018908679485321045,0.0036657750606536865,0.001808255910873413,0.0005228221416473389
0,0,0,1,0,DI[2],3129222,2,0.01481899619102478,0.006011277437210083,0.006033778190612793,0.992804765701294,0.0034119486808776855
0,0,1,0,0,ADR[3],3129222,4,0.0017109513282775879,0.0023821890354156494,0.9772660136222839,0.001218259334564209,0.0024563968181610107
0,0,1,0,0,ADR[5],3129222,5,0.002980858087539673,0.002152562141418457,0.9920806288719177,0.0019910037517547607,0.004037290811538696
0,0,1,0,0,ADR[6],3129222,9,0.04490387439727783,0.41080135107040405,0.9961433410644531,0.0015842318534851074,0.06255728006362915
0,0,0,0,1,Finding[1],3129222,10,0.03848758339881897,0.038038045167922974,0.025481820106506348,0.09443652629852295,0.9963870048522949
0,0,1,0,0,ADR[7],3129222,11,0.0014879107475280762,0.0011698603630065918,0.6464973092079163,0.0005519688129425049,0.010861217975616455
0,0,0,0,1,Finding[4],3129222,12,0.018631458282470703,0.015086114406585693,0.012357443571090698,0.013380616903305054,0.9769514799118042
0,0,0,0,0,NEUTRAL,3129222,6,0.002035588026046753,0.000789940357208252,0.0042219460010528564,0.0056962668895721436,0.0010314881801605225
0,0,0,1,0,DI[1],910748,1,0.010892510414123535,0.05930265784263611,0.0015994608402252197,0.9908418655395508,0.011010468006134033
0,0,0,0,0,NEUTRAL,910748,2,0.0010156631469726562,0.006081938743591309,0.9400942921638489,0.0013566017150878906,0.25530344247817993
1,1,0,0,0,EF[4]|INF[5],2671902,2,0.016380399465560913,0.5931668877601624,0.9233071804046631,0.23480406403541565,0.022543281316757202
1,0,1,1,0,EF[3]|ADR[1]|DI[6],2671902,3,0.018788903951644897,0.0016313493251800537,0.9919699430465698,0.5170934200286865,0.020233631134033203
0,0,0,0,1,Finding[7],2671902,5,0.009557515382766724,0.005362749099731445,0.009885728359222412,0.9927099943161011,0.004092186689376831
0,1,0,0,0,INF[2],2671902,6,0.013527363538742065,0.9860242605209351,0.013293206691741943,0.00581398606300354,0.004861950874328613
0,0,0,0,0,NEUTRAL,2671902,4,0.061248987913131714,0.0014775097370147705,0.004404544830322266,0.0006992220878601074,0.0008556246757507324
0,0,0,1,1,DI[7]|Finding[1],108315,1,0.004424631595611572,0.005877435207366943,0.008395373821258545,0.9916362762451172,0.009396165609359741
0,0,0,1,0,DI[2],108315,3,0.15659332275390625,0.18115752935409546,0.007697314023971558,0.9980335235595703,0.004030704498291016
1,0,0,0,0,EF[3],108315,4,0.0019142627716064453,0.03140285611152649,0.015362739562988281,0.984522819519043,0.004538089036941528
0,0,1,0,1,ADR[6]|Finding[9],108315,5,0.9748719334602356,0.08054566383361816,0.5716243386268616,0.9990373849868774,0.03761345148086548
0,0,1,0,0,ADR[8],108315,6,0.6668343544006348,0.02175167202949524,0.9376678466796875,0.0012724101543426514,0.004434168338775635
0,0,1,0,0,ADR[10],108315,7,0.0023784339427948,0.2757982313632965,0.003394991159439087,0.11478015780448914,0.02087298035621643
0,0,1,0,0,ADR[4],108315,9,0.0016919374465942383,0.0018162429332733154,0.9797146320343018,0.0017628371715545654,0.027490466833114624
1,0,0,0,0,EF[5],108315,11,0.670559823513031,0.011107325553894043,0.003034442663192749,0.993054211139679,0.0024532079696655273
0,0,0,0,0,NEUTRAL,108315,2,0.0011861026287078857,0.0021362602710723877,0.003215193748474121,0.005632251501083374,0.0013768374919891357
0,0,0,1,0,DI[5],2408295,1,0.024437159299850464,0.0043513476848602295,0.0010760724544525146,0.9830399751663208,0.01990857720375061
0,0,0,1,1,DI[3]|Finding[1],2408295,6,0.019030004739761353,0.01880091428756714,0.034239500761032104,0.12950322031974792,0.9946463108062744
0,1,0,0,1,INF[2]|Finding[6],2408295,7,0.00237119197845459,0.9668647050857544,0.020043641328811646,0.0032335519790649414,0.05984151363372803
0,1,0,0,0,INF[4],2408295,10,0.0013379156589508057,0.04186895489692688,0.002730637788772583,0.0007446408271789551,0.01131710410118103
0,0,0,0,0,NEUTRAL,2408295,3,0.0011825859546661377,0.0010123848915100098,0.003869473934173584,0.0033745169639587402,0.003469318151473999
0,0,0,1,0,DI[2],609507,1,0.013318300247192383,0.003851771354675293,0.007479488849639893,0.9915638566017151,0.003990799188613892
0,0,0,1,0,DI[1],609507,5,0.013797223567962646,0.005164444446563721,0.004430651664733887,0.9889242053031921,0.0030137300491333008
1,0,0,0,0,EF[9],609507,9,0.992434024810791,0.004532992839813232,0.005509793758392334,0.007294267416000366,0.004750251770019531
1,1,0,0,0,EF[5]|INF[10],609507,14,0.9842090010643005,0.015245199203491211,0.0038481056690216064,0.0025623738765716553,0.004273861646652222
