EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,0,0,NEUTRAL,877405,4,0.9720573425292969,0.021022260189056396,0.0008746981620788574,0.012880653142929077,0.00254783034324646
0,0,0,0,1,Finding[2],2886803,2,0.0023419857025146484,0.001820594072341919,0.0023112893104553223,0.572666585445404,0.22935891151428223
0,0,1,0,0,ADR[3],2886803,3,0.0025851428508758545,0.004309505224227905,0.9949265718460083,0.002656877040863037,0.0018289387226104736
0,0,1,0,0,ADR[1],2886803,5,0.0033371150493621826,0.0025646090507507324,0.004394203424453735,0.9811710119247437,0.01274043321609497
0,0,0,0,0,NEUTRAL,2886803,4,0.0011471807956695557,0.004429996013641357,0.0012745559215545654,0.0026676058769226074,0.002854973077774048
0,0,0,1,0,DI[2],5801040,7,0.018492668867111206,0.004579722881317139,0.02932080626487732,0.9964931011199951,0.002491474151611328
1,0,0,0,0,EF[1],5801040,10,0.011400461196899414,0.9759963750839233,0.006337106227874756,0.005145251750946045,0.0046707093715667725
0,0,0,0,0,NEUTRAL,5801040,13,0.9963924884796143,0.027961552143096924,0.004907369613647461,0.005573362112045288,0.009586066007614136
0,0,0,1,0,DI[1],24065,1,0.0004144012928009033,0.020827442407608032,0.9856640696525574,0.08763617277145386,0.07636123895645142
0,0,0,1,0,DI[5],24065,2,0.02358493208885193,0.007705032825469971,0.0048205554485321045,0.9968715906143188,0.0033132433891296387
1,0,0,0,0,EF[3],24065,6,0.9144214391708374,0.0044765472412109375,0.0029963552951812744,0.001486450433731079,0.0015701651573181152
0,0,0,1,0,DI[2],24065,8,0.11474686861038208,0.0031867921352386475,0.012278228998184204,0.9986298084259033,0.011235177516937256
1,0,0,0,0,EF[4],24065,10,0.9940184354782104,0.005225658416748047,0.006469070911407471,0.006222397089004517,0.004182904958724976
0,0,0,0,0,NEUTRAL,24065,4,0.0013206899166107178,0.0010305047035217285,0.017189115285873413,0.0010553300380706787,0.026012510061264038
0,1,0,0,0,INF[2],217439,4,0.0119742751121521,0.9966987371444702,0.018334180116653442,0.04165387153625488,0.007436990737915039
0,0,1,0,0,ADR[5],217439,5,0.0011251270771026611,0.6140835285186768,0.004820883274078369,0.0021780729293823242,0.02031746506690979
0,0,1,0,0,ADR[4],217439,6,0.0022087693214416504,0.0030961036682128906,0.0015418529510498047,0.9091721773147583,0.01915264129638672
0,0,0,0,1,Finding[1],217439,8,0.00529906153678894,0.0037230849266052246,0.005174875259399414,0.9888962507247925,0.004175454378128052
0,0,1,0,0,ADR[3],217439,9,0.0010635554790496826,0.000942617654800415,0.31714895367622375,0.4201830327510834,0.0022872090339660645
0,0,0,0,0,NEUTRAL,217439,1,0.0033806562423706055,0.0009886324405670166,0.001342862844467163,0.004125624895095825,0.005738049745559692
0,1,0,0,0,INF[1],2706079,2,0.0017951726913452148,0.5614526867866516,0.008576810359954834,0.000629723072052002,0.032763779163360596
