EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,1,1,DI[3]|Finding[1],252298,4,0.0029949545860290527,0.029112547636032104,0.8615174293518066,0.970451831817627,0.6369110941886902
1,0,0,0,0,EF[2],252298,7,0.9958854913711548,0.015773922204971313,0.010585516691207886,0.005894690752029419,0.012737184762954712
0,0,0,0,0,NEUTRAL,252298,8,0.0049791038036346436,0.0043163001537323,0.004455894231796265,0.003745466470718384,0.5942660570144653
0,0,0,1,0,DI[1],2457636,2,0.005146890878677368,0.0040025413036346436,0.006010949611663818,0.9887343049049377,0.004751324653625488
0,1,0,1,0,INF[3]|DI[2],2457636,5,0.03504374623298645,0.997035562992096,0.01294177770614624,0.9683483839035034,0.04106244444847107
0,1,0,0,0,INF[4],2457636,6,0.0012650787830352783,0.01400691270828247,0.0008478462696075439,0.002603977918624878,0.01862165331840515
0,0,0,0,0,NEUTRAL,2457636,1,0.3206353783607483,0.9920953512191772,0.0069786012172698975,0.018629789352416992,0.005365312099456787
0,0,0,1,0,DI[1],902248,1,0.009372472763061523,0.004647582769393921,0.004677921533584595,0.9887590408325195,0.0023727715015411377
0,1,0,0,0,INF[2],902248,4,0.006880253553390503,0.9904725551605225,0.013629704713821411,0.011222004890441895,0.0041506290435791016
0,1,0,0,0,INF[3],902248,13,0.007893979549407959,0.9933381080627441,0.011694848537445068,0.018170088529586792,0.005114078521728516
0,1,0,0,0,INF[4],902248,17,0.011358946561813354,0.9951335191726685,0.029022037982940674,0.01394110918045044,0.00515514612197876
0,0,0,0,0,NEUTRAL,902248,2,0.0014375746250152588,0.0007596015930175781,0.005354702472686768,0.0033386945724487305,0.0011107921600341797
0,0,0,1,0,DI[5],1410682,1,0.0063124895095825195,0.004598945379257202,0.05801478028297424,0.524158775806427,0.9732967615127563
0,0,0,1,0,DI[8],1410682,3,0.07621800899505615,0.8899291753768921,0.040587276220321655,0.025821983814239502,0.4539410173892975
1,0,0,0,0,EF[4],1410682,6,0.994957447052002,0.006215006113052368,0.004866600036621094,0.01039808988571167,0.0041453540325164795
1,0,0,1,1,EF[1]|DI[2]|Finding[6],1410682,7,0.02521553635597229,0.0036342740058898926,0.9979517459869385,0.005896389484405518,0.06090381741523743
0,0,1,0,0,ADR[3],1410682,9,0.002587556838989258,0.0028989017009735107,0.9936951398849487,0.002907007932662964,0.0032987892627716064
0,0,1,0,0,ADR[7],1410682,10,0.009618818759918213,0.0018052756786346436,0.9945406913757324,0.0028996169567108154,0.0029408931732177734
0,0,0,0,0,NEUTRAL,1410682,12,0.005383551120758057,0.010628193616867065,0.0027604997158050537,0.0013546347618103027,0.0003312528133392334
0,0,1,0,0,ADR[1],828011,2,0.0044235289096832275,0.00484699010848999,0.9975790977478027,0.006942451000213623,0.003154546022415161
0,0,0,0,0,NEUTRAL,828011,3,0.00413203239440918,0.0014266669750213623,0.0012434422969818115,0.003738313913345337,0.0007699131965637207
0,0,0,1,0,DI[1],2670520,3,0.006010830402374268,0.004397481679916382,0.004561722278594971,0.9864315986633301,0.0032141506671905518
0,0,0,1,0,DI[3],2670520,6,0.0016714930534362793,0.0005409717559814453,0.04712846875190735,0.012521952390670776,0.09081763029098511
1,0,0,1,0,EF[2]|DI[4],2670520,8,0.9918321371078491,0.006658464670181274,0.002041459083557129,0.9856505393981934,0.008761584758758545
0,0,0,0,0,NEUTRAL,2670520,5,0.005535513162612915,0.0005683302879333496,0.9011014699935913,0.0011229217052459717,0.0021446049213409424
0,0,1,0,0,ADR[1],2388814,2,0.0033347606658935547,0.0028227269649505615,0.9940695762634277,0.003017038106918335,0.002464860677719116
0,0,1,0,0,ADR[2],2388814,5,0.9863238334655762,0.0008681416511535645,0.12817326188087463,0.5354713797569275,0.07370525598526001
0,0,0,0,0,NEUTRAL,2388814,3,0.0015680491924285889,0.004955172538757324,0.0016063153743743896,0.0019278526306152344,0.001039057970046997
1,0,0,0,0,EF[1],2732826,6,0.9750968813896179,0.009950250387191772,0.0007908046245574951,0.02150905132293701,0.00206756591796875
0,0,0,0,0,NEUTRAL,2732826,3,0.0009760856628417969,0.016862332820892334,0.0018330812454223633,0.001261591911315918,0.0051479339599609375
0,0,1,1,0,ADR[3]|DI[1],2800633,4,0.3222236633300781,0.09180417656898499,0.8595812320709229,0.9988506436347961,0.12651485204696655
0,0,1,0,0,ADR[2],2800633,5,0.0009387433528900146,0.8258718252182007,0.003859907388687134,0.012715637683868408,0.020363539457321167
0,0,0,0,0,NEUTRAL,2800633,3,0.00429651141166687,0.00840449333190918,0.00131988525390625,0.00212898850440979,0.11104181408882141
0,0,0,1,0,DI[2],2492997,1,0.006736338138580322,0.005773633718490601,0.005301535129547119,0.988929033279419,0.0025586485862731934
1,1,0,1,0,INF[4]|EF[3]|DI[1],2492997,3,0.9356313943862915,0.0044009387493133545,0.0019859671592712402,0.9947938919067383,0.009258180856704712
0,0,0,0,0,NEUTRAL,2492997,2,0.005399346351623535,0.002798616886138916,0.0009345114231109619,0.00355374813079834,0.0006511211395263672
0,0,0,1,0,DI[4],2433935,1,0.3471405804157257,0.002883315086364746,0.00163346529006958,0.9934554100036621,0.0034984350204467773
0,1,0,0,0,INF[5],2433935,3,0.001536726951599121,0.017003506422042847,0.0014634132385253906,0.0010484755039215088,0.0029064714908599854
0,1,0,1,0,INF[1]|DI[6],2433935,4,0.08184608817100525,0.9974842667579651,0.028485655784606934,0.9900044798851013,0.29027795791625977
0,0,0,1,0,DI[3],2433935,8,0.0013265907764434814,0.013828307390213013,0.011539101600646973,0.9860126972198486,0.019993096590042114
0,1,0,0,0,INF[2],2433935,9,0.050866663455963135,0.9133589863777161,0.0014440715312957764,0.017965644598007202,0.003209322690963745
0,0,0,0,0,NEUTRAL,2433935,10,0.0030308961868286133,0.0014738738536834717,0.0025231540203094482,0.0018407702445983887,0.000655829906463623
