sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
"Then we tried to smear it in the summer - bitten by mosquitoes, and even combed - did not help either.",0,1,0,0,0,INF[6],591900,4,0.0033123865723609924,0.9614957571029663,0.028193268924951553,0.8399788737297058,0.01668614335358143
"Of course, you may need to use it in combination with internal medication, but as a separate tool it didn't help us.",0,1,0,0,0,INF[3],591900,5,0.01471420656889677,0.9870803952217102,0.02722824737429619,0.021471694111824036,0.018661806359887123
"I also suffered from mosquito bites in the summer, also smeared and also itched and itched.",0,1,0,0,0,INF[7],591900,6,0.00265277037397027,0.003458864288404584,0.9992130994796753,0.10603126138448715,0.14049498736858368
It seems to me that it is not effective.,0,1,0,0,0,INF[2],591900,7,0.016250362619757652,0.01716603897511959,0.004681449383497238,0.003810984082520008,0.00225769798271358
I agree that the same tools work differently for different people.,0,0,0,0,0,NEUTRAL,591900,2,0.007658160291612148,0.005217105615884066,0.006259031593799591,0.0032878920901566744,0.0029492275789380074
But ingavirin was able to help me in 3 days.,1,0,0,0,0,EF[3],2663253,4,0.9605791568756104,0.06830741465091705,0.00837385468184948,0.010053384117782116,0.009573712944984436
"I got SARS, bought Ingavirin in capsules at the pharmacy.",0,0,0,1,0,DI[1],2663253,5,0.009810242801904678,0.004939376842230558,0.004865939263254404,0.9902668595314026,0.00582946976646781
"And helped, on the third day felt great.",1,0,0,0,0,EF[6],2663253,9,0.985146701335907,0.021928712725639343,0.027502359822392464,0.008200031705200672,0.02740699052810669
An excellent effective tool.,1,0,0,0,0,EF[4],2663253,10,0.9857046604156494,0.015194500796496868,0.02520226500928402,0.012916063889861107,0.018627291545271873
"Though it may seem expensive, but for great action and you can spend, especially when you are sick and want to be in service as early as possible.",1,0,0,0,0,EF[2],2663253,11,0.9747092723846436,0.01971445605158806,0.023259680718183517,0.011323652230203152,0.009210588410496712
I honestly recommend Ingavirin for the initial symptoms of a cold and even for prevention purposes.,0,0,0,1,0,DI[5],2663253,12,0.022280534729361534,0.0021889065392315388,0.00902416743338108,0.9930216670036316,0.009840945713222027
Probably because of the ads.,0,0,0,0,0,NEUTRAL,2663253,2,0.00138225092086941,0.001695716753602028,0.015477512963116169,0.003531854599714279,0.004307728726416826
"Recently, I began to suffer from the appearance of herpes on the lips.",0,0,0,1,0,DI[7],832817,1,0.006062473636120558,0.0035907847341150045,0.005425973329693079,0.9795207381248474,0.004126299638301134
"I lived for twenty-three years and nothing like this ever appeared, and once I got sick, my immune system weakened and this nonsense popped out on my lips.",0,0,0,1,0,DI[10],832817,2,0.0004900883068330586,0.0016696013044565916,0.033705852925777435,0.8401612043380737,0.005550201516598463
"I have tried all sorts of remedies: Herpevir, Zovirax and some other means, and the doctor recommended me to dry it with alcohol, or rather alcohol solution (by the way, it helped) at an early stage of the appearance of herpes.",0,0,0,1,0,DI[3],832817,3,0.987377941608429,0.016740668565034866,0.008658798411488533,0.9348072409629822,0.008180119097232819
But once I had herpes again and again when I had a respiratory viral infection.,0,0,0,1,0,DI[9],832817,4,0.014860479161143303,0.011051910929381847,0.0038186130113899708,0.9970763921737671,0.02785079926252365
And the next day I was all over.,1,0,0,0,0,EF[6],832817,7,0.0006551528931595385,0.0006573948194272816,0.976150393486023,0.0010194849455729127,0.0016331651713699102
"True, there was still a small wound, but the lip did not swell, did not spread, further herpes did not go.",1,0,0,1,1,EF[1]|DI[8]|Finding[2],832817,8,0.8468619585037231,0.1663123220205307,0.0025411678943783045,0.9986616373062134,0.028327470645308495
An excellent tool for fighting herpes.,1,0,0,1,0,EF[5]|DI[4],832817,11,0.9373969435691833,0.006619210820645094,0.005563877522945404,0.9862792491912842,0.02122120000422001
"Overall impression: the main thing is to start using it at an early stage, the effect is RATING 4 NOTE",0,0,0,0,0,NEUTRAL,832817,13,0.19978083670139313,0.006007293704897165,0.0034370110370218754,0.0100831538438797,0.0025724628940224648
"We were first prescribed it by a doctor for ARVI, gave it a week, no result, then went to the hospital and we were prescribed other drugs.",1,0,0,1,0,EF[4]|DI[2],905423,1,0.007590555585920811,0.26879289746284485,0.010609569028019905,0.99676114320755,0.009850586764514446
"In General, I would not recommend buying it, as several times bought and the result was the same, no!",0,1,0,0,0,INF[1],905423,6,0.004810366779565811,0.769178032875061,0.008040186017751694,0.006188229192048311,0.012632915750145912
The General impression : and treated and prevention bullshit!,0,1,0,1,0,INF[3]|DI[5],905423,7,0.0023537457454949617,0.010873524472117424,0.0047046891413629055,0.9893937110900879,0.01820755936205387
"However, this syringe is very hard to see the numbers, the markings are dim.",0,0,0,0,0,NEUTRAL,905423,5,0.003091834019869566,0.0019487213576212525,0.010233541019260883,0.005428287200629711,0.0024348474107682705
"They prescribe for children with any cold, although I did not notice any special effects from them, what you eat, what you listen to the radio.",0,0,0,1,0,DI[3],578508,1,0.0491151288151741,0.9659731984138489,0.01358348410576582,0.9936560392379761,0.06477795541286469
"I tried to give separately as prevention, eat the whole pack, and it's meaningless, and are not cheap.",0,1,0,1,0,INF[1]|DI[2],578508,4,0.003130941651761532,0.012573115527629852,0.009590012021362782,0.9938200116157532,0.013832221738994122
"One plus can be given to children from birth, does no harm, and mothers quietly it seems that give to protect.""""",0,0,0,0,0,NEUTRAL,578508,6,0.0028589065186679363,0.37670597434043884,0.006848379038274288,0.003350238548591733,0.02646169438958168
"And I alternate it with Nurofen, when the child's temperature quickly rises between Nurofen doses, and it is still too early to drink Nurofen.",0,0,0,1,0,DI[1],2707053,2,0.013317507691681385,0.005142425186932087,0.005788541864603758,0.9907878041267395,0.005365666933357716
"And that's why we always have two of these medications in our first-aid kit at home: Nurofen and an Analgesic and antipyretic ""Synthesis "" paracetamol for children in suspension.""",0,0,0,0,0,NEUTRAL,2707053,5,0.0029543018899858,0.0012813048670068383,0.006323823239654303,0.006559757515788078,0.007989078760147095
"Last fall, I decided to try Ratiopharm Echinacea""tablets for prevention.""",0,0,0,1,0,DI[1],2443835,2,0.005078781861811876,0.003883690806105733,0.010653878562152386,0.9918239712715149,0.008487128652632236
"I drank the course, got sick after all, but the disease was easier and I recovered faster.",1,0,0,0,0,EF[2],2443835,5,0.8738502264022827,0.8839288949966431,0.010953485034406185,0.007584276609122753,0.025874705985188484
"I don't know, maybe it was just a suggestion that I saw a preventive drug, and can, indeed, ""Echinacea"" it worked.",0,0,0,1,0,DI[3],2443835,6,0.9038883447647095,0.08436036109924316,0.006206698250025511,0.9828790426254272,0.0029127306770533323
"They are certainly more expensive than their domestic counterparts, but I think the quality is a little better.",0,0,0,0,0,NEUTRAL,2443835,3,0.027188224717974663,0.0038779762107878923,0.0029660759028047323,0.005976408254355192,0.004171448294073343
"Valerian-type remedies don't help me at all, so I started looking for a new remedy.",0,1,0,0,0,INF[1],264987,2,0.006224952172487974,0.9493299722671509,0.011477623134851456,0.0177041944116354,0.015484539791941643
"Tried some, but from some headache, some no effect.",0,1,1,0,0,INF[5]|ADR[7],264987,3,0.0028418446891009808,0.03162529692053795,0.9906548857688904,0.0009724781266413629,0.001761481398716569
"Calms very well, no headaches, as I had from other means, drank for a month, the effect is very noticeable, became less irritable, more calm.",1,0,0,1,1,EF[8]|DI[2]|Finding[10],264987,8,0.9958122372627258,0.010655847378075123,0.28015103936195374,0.9749100804328918,0.41698166728019714
"Now I have stopped drinking constantly, but I only use it in stressful situations.",0,0,0,1,0,DI[3],264987,9,0.001452497555874288,0.0028806549962610006,0.00427936902269721,0.9422556161880493,0.023461822420358658
It is also good to drink at night-it normalizes sleep.,1,0,1,0,0,EF[12]|ADR[9],264987,10,0.9886808395385742,0.003854630747810006,0.06514373421669006,0.938571035861969,0.07087932527065277
"If you drink during the day, no sleepiness is observed, which is important at work.",0,0,0,0,1,Finding[6],264987,11,0.00518801948055625,0.030034352093935013,0.0007251787465065718,0.5776803493499756,0.7948436141014099
"This tool is definitely suitable for me, but everything is purely individual.",1,0,0,0,0,EF[4],264987,12,0.6304920315742493,0.014401402324438095,0.0047837006859481335,0.00676077650859952,0.004066240508109331
Overall impression: the Only thing that helps me,1,0,0,0,0,EF[11],264987,13,0.9667414426803589,0.037970975041389465,0.015247433446347713,0.0072915623895823956,0.010142894461750984
"If you believe the composition, it is based on herbs, honestly, I did not expect the effect, because I decided that herbs will not help me.",0,0,0,0,0,NEUTRAL,264987,5,0.012710723094642162,0.9869816899299622,0.01684410870075226,0.0226060152053833,0.0343262255191803
"The first time I encountered the drug when my grandmother was treated, she was already quite elderly and probably in her old age, she was recently worried about hypertension.",0,0,0,1,0,DI[1],618094,1,0.004470552317798138,0.009522423148155212,0.05392686277627945,0.9959432482719421,0.009409554302692413
"I took pills, but at one time I had a micro-stroke and my left side was paralyzed, so one of the drugs was Cavinton.",0,0,0,1,0,DI[6],618094,2,0.0036830082535743713,0.01285926066339016,0.317475825548172,0.9937439560890198,0.009381801821291447
"For about two years, they used all kinds of drugs and had a good complex treatment, but the result was still weak, it let go a little, but the grandmother's arm and leg did not completely let go.",1,1,0,0,0,EF[4]|INF[3],618094,3,0.06976933032274246,0.8782846927642822,0.8766003847122192,0.16518521308898926,0.0035876077599823475
"I personally encountered the drug in lore's office, was bothered by tinnitus, and to my surprise, I was prescribed Cavinton Forte.",0,0,0,1,0,DI[5],618094,4,0.006737587973475456,0.013515889644622803,0.019772032275795937,0.9941800832748413,0.0036973189562559128
"About a week taking the drug and threw it, started insomnia and tachycardia, he came up.",0,1,1,0,0,INF[9]|ADR[7],618094,5,0.0031604834366589785,0.005210341420024633,0.9989913105964661,0.001666416646912694,0.0034607204142957926
