#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Когда моя дочь приболела, подруга посоветовала мне этот препарат.
1-1	0-5	Когда	_	_	
1-2	6-9	моя	_	_	
1-3	10-14	дочь	_	_	
1-4	15-24	приболела	_	_	
1-5	24-25	,	_	_	
1-6	26-33	подруга	_	_	
1-7	34-46	посоветовала	_	_	
1-8	47-50	мне	_	_	
1-9	51-55	этот	_	_	
1-10	56-64	препарат	_	_	
1-11	64-65	.	_	_	

#Text=Сказала, что с ним простуда проходит очень легко и быстро.
2-1	66-73	Сказала	_	_	
2-2	73-74	,	_	_	
2-3	75-78	что	_	_	
2-4	79-80	с	_	_	
2-5	81-84	ним	_	_	
2-6	85-93	простуда	*	DI	
2-7	94-102	проходит	_	_	
2-8	103-108	очень	_	_	
2-9	109-114	легко	_	_	
2-10	115-116	и	_	_	
2-11	117-123	быстро	_	_	
2-12	123-124	.	_	_	

#Text=Попрбовав его единожды я поняла, что это чудодейственное средство.
3-1	125-134	Попрбовав	_	_	
3-2	135-138	его	_	_	
3-3	139-147	единожды	_	_	
3-4	148-149	я	_	_	
3-5	150-156	поняла	_	_	
3-6	156-157	,	_	_	
3-7	158-161	что	_	_	
3-8	162-165	это	_	_	
3-9	166-181	чудодейственное	_	_	
3-10	182-190	средство	_	_	
3-11	190-191	.	_	_	

#Text=Его особенность в том, что в состав входят вещества подобные тем которые вырабатывает иммунитет организма при борьбе с вирусами.
4-1	192-195	Его	_	_	
4-2	196-207	особенность	_	_	
4-3	208-209	в	_	_	
4-4	210-213	том	_	_	
4-5	213-214	,	_	_	
4-6	215-218	что	_	_	
4-7	219-220	в	_	_	
4-8	221-227	состав	_	_	
4-9	228-234	входят	_	_	
4-10	235-243	вещества	_	_	
4-11	244-252	подобные	_	_	
4-12	253-256	тем	_	_	
4-13	257-264	которые	_	_	
4-14	265-277	вырабатывает	_	_	
4-15	278-287	иммунитет	_	_	
4-16	288-297	организма	_	_	
4-17	298-301	при	_	_	
4-18	302-308	борьбе	_	_	
4-19	309-310	с	_	_	
4-20	311-319	вирусами	*	DI	
4-21	319-320	.	_	_	

#Text=Он сам с болезнью не борется, зато заставляет организм "включится" и изгнать всех вирусов из организма.
5-1	321-323	Он	_	_	
5-2	324-327	сам	_	_	
5-3	328-329	с	_	_	
5-4	330-338	болезнью	_	_	
5-5	339-341	не	_	_	
5-6	342-349	борется	_	_	
5-7	349-350	,	_	_	
5-8	351-355	зато	_	_	
5-9	356-366	заставляет	_	_	
5-10	367-375	организм	_	_	
5-11	376-377	"	_	_	
5-12	377-386	включится	_	_	
5-13	386-387	"	_	_	
5-14	388-389	и	_	_	
5-15	390-397	изгнать	_	_	
5-16	398-402	всех	_	_	
5-17	403-410	вирусов	*	DI	
5-18	411-413	из	_	_	
5-19	414-423	организма	_	_	
5-20	423-424	.	_	_	

#Text=Но для того чтобы эффект был максимальным использовать его необходимо сразу, как только вы заметили у ребенка первые симптомы болезни.
6-1	425-427	Но	_	_	
6-2	428-431	для	_	_	
6-3	432-436	того	_	_	
6-4	437-442	чтобы	_	_	
6-5	443-449	эффект	_	_	
6-6	450-453	был	_	_	
6-7	454-466	максимальным	_	_	
6-8	467-479	использовать	_	_	
6-9	480-483	его	_	_	
6-10	484-494	необходимо	_	_	
6-11	495-500	сразу	_	_	
6-12	500-501	,	_	_	
6-13	502-505	как	_	_	
6-14	506-512	только	_	_	
6-15	513-515	вы	_	_	
6-16	516-524	заметили	_	_	
6-17	525-526	у	_	_	
6-18	527-534	ребенка	_	_	
6-19	535-541	первые	_	_	
6-20	542-550	симптомы	_	_	
6-21	551-558	болезни	_	_	
6-22	558-559	.	_	_	

#Text=Также его нельзя использовать часто так как, иммунитет привыкает и в дальнейшем без посторонней помощи не борится с простудой.
7-1	560-565	Также	_	_	
7-2	566-569	его	_	_	
7-3	570-576	нельзя	_	_	
7-4	577-589	использовать	_	_	
7-5	590-595	часто	_	_	
7-6	596-599	так	_	_	
7-7	600-603	как	_	_	
7-8	603-604	,	_	_	
7-9	605-614	иммунитет	_	_	
7-10	615-624	привыкает	_	_	
7-11	625-626	и	_	_	
7-12	627-628	в	_	_	
7-13	629-639	дальнейшем	_	_	
7-14	640-643	без	_	_	
7-15	644-655	посторонней	_	_	
7-16	656-662	помощи	_	_	
7-17	663-665	не	_	_	
7-18	666-673	борится	_	_	
7-19	674-675	с	_	_	
7-20	676-685	простудой	*	DI	
7-21	685-686	.	_	_	

#Text=Еще мне нравится, что есть разная дозировка для малышей и для детей более старшего возраста.
8-1	687-690	Еще	_	_	
8-2	691-694	мне	_	_	
8-3	695-703	нравится	_	_	
8-4	703-704	,	_	_	
8-5	705-708	что	_	_	
8-6	709-713	есть	_	_	
8-7	714-720	разная	_	_	
8-8	721-730	дозировка	_	_	
8-9	731-734	для	_	_	
8-10	735-742	малышей	_	_	
8-11	743-744	и	_	_	
8-12	745-748	для	_	_	
8-13	749-754	детей	_	_	
8-14	755-760	более	_	_	
8-15	761-769	старшего	_	_	
8-16	770-778	возраста	_	_	
8-17	778-779	.	_	_	

#Text=Есть предосторожность может слегка повышать температуру.
9-1	780-784	Есть	_	_	
9-2	785-801	предосторожность	_	_	
9-3	802-807	может	_	_	
9-4	808-814	слегка	_	_	
9-5	815-823	повышать	*[1]	ADR[1]	
9-6	824-835	температуру	*[1]	ADR[1]	
9-7	835-836	.	_	_	

#Text=Более детальные инструкции вы прочитаете в аннотации.
10-1	837-842	Более	_	_	
10-2	843-852	детальные	_	_	
10-3	853-863	инструкции	_	_	
10-4	864-866	вы	_	_	
10-5	867-877	прочитаете	_	_	
10-6	878-879	в	_	_	
10-7	880-889	аннотации	_	_	
10-8	889-890	.	_	_	

#Text=Общее впечатление : Есть подозрение, что у ребенка ОРВИ.
11-1	891-896	Общее	_	_	
11-2	897-908	впечатление	_	_	
11-3	909-910	:	_	_	
11-4	911-915	Есть	_	_	
11-5	916-926	подозрение	_	_	
11-6	926-927	,	_	_	
11-7	928-931	что	_	_	
11-8	932-933	у	_	_	
11-9	934-941	ребенка	_	_	
11-10	942-946	ОРВИ	*	DI	
11-11	946-947	.	_	_	

#Text=Лаферобион всегда поможет.
12-1	948-958	Лаферобион	*	Drugname	
12-2	959-965	всегда	_	_	
12-3	966-973	поможет	_	_	
12-4	973-974	.	_	_	

#Text=RATING 4 NOTE
13-1	975-981	RATING	_	_	
13-2	982-983	4	_	_	
13-3	984-988	NOTE	_	_	
