#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Мне как-то доводилось принимать Барбовал - это хорошее успокаивающее, которое при депрессивном состоянии, при психических растройствах успокаивает человека и востанавливает его в нормальное состояние.
1-1	0-3	Мне	_	_	
1-2	4-10	как-то	_	_	
1-3	11-21	доводилось	_	_	
1-4	22-31	принимать	_	_	
1-5	32-40	Барбовал	*	Drugname	
1-6	41-42	-	_	_	
1-7	43-46	это	_	_	
1-8	47-54	хорошее	_	_	
1-9	55-68	успокаивающее	*	Drugclass	
1-10	68-69	,	_	_	
1-11	70-77	которое	_	_	
1-12	78-81	при	_	_	
1-13	82-94	депрессивном	*[1]	DI[1]	
1-14	95-104	состоянии	*[1]	DI[1]	
1-15	104-105	,	_	_	
1-16	106-109	при	_	_	
1-17	110-121	психических	*[2]	DI[2]	
1-18	122-134	растройствах	*[2]	DI[2]	
1-19	135-146	успокаивает	_	_	
1-20	147-155	человека	_	_	
1-21	156-157	и	_	_	
1-22	158-172	востанавливает	_	_	
1-23	173-176	его	_	_	
1-24	177-178	в	_	_	
1-25	179-189	нормальное	_	_	
1-26	190-199	состояние	_	_	
1-27	199-200	.	_	_	

#Text=Я этот препарат в основном принимал на вечер, так как от Барбовала идёт спецефичесский запах, за рулём употребляя данный препарат ездить нельзя, у меня нарушались функции движения и координации, такое впечатление, что я был пьяный, а в таком состояние страшновато садиться за руль автомобиля.
2-1	201-202	Я	_	_	
2-2	203-207	этот	_	_	
2-3	208-216	препарат	_	_	
2-4	217-218	в	_	_	
2-5	219-227	основном	_	_	
2-6	228-236	принимал	_	_	
2-7	237-239	на	_	_	
2-8	240-245	вечер	_	_	
2-9	245-246	,	_	_	
2-10	247-250	так	_	_	
2-11	251-254	как	_	_	
2-12	255-257	от	_	_	
2-13	258-267	Барбовала	*	Drugname	
2-14	268-272	идёт	_	_	
2-15	273-287	спецефичесский	_	_	
2-16	288-293	запах	_	_	
2-17	293-294	,	_	_	
2-18	295-297	за	_	_	
2-19	298-303	рулём	_	_	
