sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
Colds are a very common phenomenon in our time.,0,0,0,0,1,Finding[3],875711,1,0.004106932785362005,0.003368366276845336,0.0051979124546051025,0.0030062401201575994,0.002534917090088129
every person in their life has caught a cold more than once.,0,0,0,0,1,Finding[4],875711,2,0.0024745878763496876,0.010660856030881405,0.5957587957382202,0.0009349554311484098,0.0017684855265542865
"Over the years, many different drugs have been invented, and this is not surprising, because the body has such a property as getting used to the drug.",0,0,0,0,1,Finding[5],875711,3,0.0037408240605145693,0.006289839744567871,0.005725288297981024,0.002214366104453802,0.0023904070258140564
"With another cold, the doctor prescribed this remedy (Amixin).",0,0,0,1,0,DI[6],875711,5,0.0035785813815891743,0.0025204636622220278,0.005983125884085894,0.0035357146989554167,0.002908581867814064
"After a few days, the cold was gone.",1,0,0,1,0,EF[1]|DI[2],875711,8,0.004072980023920536,0.004955057520419359,0.023911654949188232,0.01228539738804102,0.01488044485449791
"That is, when the drug eventually ceases to have an effective effect on the body.",0,0,0,0,0,NEUTRAL,875711,4,0.003682758193463087,0.0036966532934457064,0.009061676450073719,0.0020612285006791353,0.002423314843326807
"From my personal experience, I can say that the drug only stops the manifestations of colds, relieves the symptoms, but does not cure completely.",0,1,0,1,0,INF[5]|DI[3],2657172,1,0.37084531784057617,0.08737943321466446,0.1114857867360115,0.7681997418403625,0.01852607913315296
"I developed a long-lasting bronchitis, because I thought I had recovered, but in fact only brought down the symptoms and became more ill again only a couple of days after the apparent cure.",0,0,0,1,0,DI[6],2657172,2,0.0027304731775075197,0.020530780777335167,0.018440090119838715,0.0814732238650322,0.0779314711689949
"You need to use a comprehensive treatment, warming up and taking medications for cough and runny nose separately.",0,0,0,1,0,DI[2],2657172,4,0.002202053787186742,0.003903933335095644,0.011783127672970295,0.007376030553132296,0.007478351239115
"The drug is suitable for rapid relief of symptoms and ease of existence, but it is not suitable for recovery.",1,1,0,0,0,INF[1]|EF[4],2657172,5,0.43425822257995605,0.0544465072453022,0.0036416868679225445,0.9102371335029602,0.024601636454463005
The impression is twofold.,0,0,0,0,0,NEUTRAL,2657172,6,0.005750156473368406,0.0031110693234950304,0.005109475459903479,0.0028238086961209774,0.002405396429821849
Immunoflazid is one of the few drugs that facilitates the course of SARS.,1,0,0,1,0,EF[2]|DI[3],656340,2,0.0034795994870364666,0.003463652217760682,0.00474794115871191,0.0036206445656716824,0.0036255039740353823
"The drug should be used not only during the disease, but also after, as if to strengthen the immune system.",0,0,0,1,0,DI[1],656340,7,0.010107896290719509,0.03969528526067734,0.8601003885269165,0.012966559268534184,0.00903980154544115
"How long have tried all sorts of different antiviral drugs on the fingers to count, and every time you go to a drugstore with the recipe, I think maybe that's what we need( Sometimes disappointed in quality, sometimes in price.",0,0,0,0,0,NEUTRAL,656340,1,0.002600030042231083,0.0028708786703646183,0.006280836649239063,0.004960098769515753,0.0054476880468428135
bought 2 packs assigned to 2 tab.,0,0,1,0,0,ADR[1],668099,6,0.004081495571881533,0.0020015237387269735,0.007098108064383268,0.003323048586025834,0.0027484700549393892
"a day, for 10 days.",0,0,1,0,0,ADR[4],668099,7,0.005906195379793644,0.003742658533155918,0.005110025871545076,0.002105777384713292,0.0024492316879332066
"I had a drink last night, I woke up to feed the baby and I just can't get up.",0,0,1,0,0,ADR[3],668099,8,0.0022582265082746744,0.0019911532290279865,0.01694980449974537,0.0040303547866642475,0.005502243060618639
"The whole day walking like an old lady, limping, dragging the leg behind you!",0,0,1,0,0,ADR[2],668099,11,0.0011776491301134229,0.0014070944162085652,0.7475061416625977,0.001054891967214644,0.0013279919512569904
"I read that there may be pain in the muscles, they say a side effect!",0,0,0,0,0,NEUTRAL,668099,13,0.0016984586836770177,0.0012804977595806122,0.0449754036962986,0.002034405479207635,0.001828481676056981
"My husband is ill with SARS, they bought ingavirin at the pharmacy.",0,0,0,1,0,DI[3],1325273,1,0.004675696138292551,0.0027472523506730795,0.004332302138209343,0.004100203979760408,0.0033848995808511972
"The temperature really was asleep, but after taking the third pill began to cough ash to vomit, mandras waves 130 pressure(although pressure is generally had no problems), terrible headache.",1,0,1,1,0,EF[1]|ADR[6]|DI[2],1325273,2,0.002292079385370016,0.004073898773640394,0.9936304688453674,0.0009054162655957043,0.001577157061547041
"And head as if going somewhere, Hz where.",0,0,1,0,0,ADR[5],1325273,4,0.0011580531718209386,0.0007946959231048822,0.13931897282600403,0.001988045871257782,0.0018329621525481343
"A terrible drug, do not buy it, before that they drank kagocel, cytovir, which I was tempted to buy... I threw everything away... By the way, when poboochke first gave Lactofiltrum, and then an hour later a tablet for allergies.",0,0,0,0,1,Finding[4],1325273,5,0.0026170711498707533,0.002769573125988245,0.008466781117022038,0.004563691560178995,0.005126578733325005
"It was after the second pill, but I didn't even think about ingavirin, and the next day they didn't take any pills, only ingavirin and it started.",0,0,0,0,0,NEUTRAL,1325273,3,0.004240930546075106,0.007371325511485338,0.00435358053073287,0.0023552142083644867,0.002699406584724784
"I am very afraid of drafts, as a result of which I often get a cold on my lips and eyes.",0,0,0,1,0,DI[5],2412180,1,0.0024814114440232515,0.002022969536483288,0.009882383979856968,0.0035703887697309256,0.003198588965460658
"For me, the real salvation in such situations was the use of tablets ""Acyclovir Sandoz"", which not only kill the infection but also increase immunity to it.",1,0,0,0,0,EF[3],2412180,2,0.7754682898521423,0.01724872551858425,0.03691967949271202,0.7886198163032532,0.00969839096069336
"Therefore, after a course of treatment, you can live normally for the next 7-8 months without worrying about drafts and viruses.",1,0,0,0,0,EF[1],2412180,3,0.00192619941662997,0.021298276260495186,0.028701694682240486,0.0025097557809203863,0.005523900035768747
I have enough when sores appear to take tablets for 2 days as herpes does not leave a trace.,1,0,0,1,0,EF[4]|DI[2],2412180,5,0.0038468902930617332,0.0030374641064554453,0.005250153131783009,0.0031730071641504765,0.0027564254123717546
"There is also an ointment with the same name, but it is less effective than tablets, except that they are used in a complex.",0,0,0,0,0,NEUTRAL,2412180,4,0.2607216536998749,0.06091341748833656,0.9850613474845886,0.006648789159953594,0.004555255640298128
Almost all my family members have sinusitis.,0,0,0,1,0,DI[2],2451820,2,0.005182451102882624,0.006016057450324297,0.004641656763851643,0.002764221979305148,0.0026555524673312902
"But for now, what can I say: after I apply it, it becomes easier in the nose, the smell and taste are not unpleasant, and it is not noticeable how it gets into the nose.",1,0,0,0,0,EF[1],2451820,7,0.0014844227116554976,0.0014961807755753398,0.9199004173278809,0.0007164098788052797,0.000936632975935936
"So far, it helps.",1,0,0,0,0,EF[3],2451820,8,0.9798866510391235,0.01089827623218298,0.014868118800222874,0.011211833916604519,0.005907973740249872
Hello!,0,0,0,0,0,NEUTRAL,2451820,1,0.006904456298798323,0.0032354698050767183,0.003916081041097641,0.0032423490192741156,0.002730282489210367
"Just recently, I made my husband and daughter get a flu shot, as there is a one-year-old baby in the house.",0,0,0,1,0,DI[1],588478,2,0.003753271885216236,0.002380156423896551,0.0058480920270085335,0.0037752953357994556,0.003654260654002428
Last year for our friends was just a nightmare for the incidence of flu.,0,0,0,1,0,DI[4],588478,3,0.0034430234227329493,0.0025725571904331446,0.005433314014226198,0.005197096150368452,0.004953919909894466
"Three families (this is only those whom I know) lay flat for a week with a temperature under 40 and how only by a miracle we did not get infected, God only knows.",0,0,0,1,0,DI[6],588478,4,0.0025369254872202873,0.0032729576341807842,0.009104241617023945,0.0022351895458996296,0.0024972017854452133
Last year's statistics on the incidence of SARS are not comforting.,0,0,0,1,0,DI[7],588478,5,0.002278931438922882,0.010495293885469437,0.007314474321901798,0.0027057582046836615,0.0038346906658262014
But my husband got sick on day 5 and infected me.,0,1,0,0,0,INF[5],588478,8,0.0032498412765562534,0.00227791047655046,0.006438779644668102,0.003908638842403889,0.003430319484323263
"Time will tell whether the vaccine is effective, but friends and relatives who are vaccinated annually with flu plus flu Did not get sick.",0,0,0,0,1,Finding[2],588478,11,0.004955869168043137,0.007657006848603487,0.004658071789890528,0.0019966985564678907,0.0023511035833507776
"And they tolerate it well, without raising the temperature.",0,0,0,0,1,Finding[3],588478,12,0.008354581892490387,0.0053984057158231735,0.0037341692950576544,0.002194200409576297,0.0023817613255232573
"I am against vaccinations, but some vaccinations are necessary.",0,0,0,0,0,NEUTRAL,588478,1,0.00476038409397006,0.010101295076310635,0.0041869888082146645,0.002553608501330018,0.0026965353172272444
"I noticed that children have become less ill, and if they still get sick, the disease is easier and sometimes is limited only by a runny nose.",1,0,0,1,0,EF[3]|DI[4],2436411,3,0.3508240282535553,0.766967236995697,0.061292245984077454,0.4894971251487732,0.0113481180742383
It's been a long time since you had a serious fever.,1,0,0,1,0,EF[1]|DI[2],2436411,4,0.0033344055991619825,0.0021791509352624416,0.006422121077775955,0.003998031374067068,0.0032547416631132364
We have been giving this drug to children for two or three years.,0,0,0,0,0,NEUTRAL,2436411,1,0.003674861742183566,0.002389403060078621,0.0058487155474722385,0.003821304067969322,0.0030399311799556017
I bought this drug to be re-treated for a cold.,0,0,0,1,0,DI[4],2510045,1,0.002892131917178631,0.0018930654041469097,0.007564951665699482,0.004934720229357481,0.004078959580510855
This is a good remedy for the virus.,1,0,0,0,0,EF[5],2510045,3,0.005580213852226734,0.005102148745208979,0.0038051954470574856,0.0027964769396930933,0.0025405611377209425
The effect is significant-relief and rapid disappearance of cold syndromes.,1,0,0,1,0,EF[2]|DI[1],2510045,8,0.0034586426336318254,0.006971759721636772,0.015597193501889706,0.006739689037203789,0.009307810105383396
But Arbidol doesn't help me at the moment.,0,1,0,0,0,INF[3],2510045,13,0.04075871407985687,0.84078049659729,0.029879678040742874,0.014106807298958302,0.021218307316303253
There is no point in abusing one drug and there will be no effect.,0,0,0,0,0,NEUTRAL,2510045,6,0.0029937953222543,0.002870155032724142,0.006784053053706884,0.002917176578193903,0.0027351866010576487
"When you get nervous and your heart hurts, we drink these drops.",0,0,0,1,0,DI[7],2700413,1,0.0010218813549727201,0.0007526754634454846,0.4476037323474884,0.0014652293175458908,0.001160158310085535
"In our family, he did not want to help.",1,1,0,0,0,EF[1]|INF[5],2700413,4,0.004530825186520815,0.002835289342328906,0.004970488138496876,0.00318848411552608,0.002770667662844062
"But it suited me and my mother better than Corvalol, etc.When I can't sleep for a long time, I also drink at night, only in a smaller dosage.",1,0,0,1,0,EF[2]|DI[6],2700413,5,0.002735747490078211,0.007724638096988201,0.00650386605411768,0.0076576885767281055,0.010280618444085121
"The specific smell of all drops is certainly present, if you do not dilute a little water, you can burn the mucous membranes, you must be careful with this.",0,0,1,0,0,ADR[4],2700413,6,0.0014371414436027408,0.006780493538826704,0.01839781180024147,0.0018455189419910312,0.002543825889006257
"My mother always has a stomach ache after it, it is very rare for a poet to Consult a doctor because there are contraindications and it is desirable to specify the dosage of this drug for you.",0,0,1,0,0,ADR[3],2700413,8,0.002923262072727084,0.0029780056793242693,0.005629539489746094,0.0039134034886956215,0.0038458839990198612
As I was told at the hospital it depends on age and weight,0,0,0,0,0,NEUTRAL,2700413,9,0.0037229713052511215,0.002018282888457179,0.007985169067978859,0.003654508851468563,0.0032385867089033127
"Kipferon is familiar with antiviral candles for a long time, the first time we encountered them when my wife had an inflammatory process, very expensive in cost, but the doctor recommended it as the best drug.",0,0,0,1,0,DI[3],591673,1,0.0030012312345206738,0.004475748632103205,0.0043992712162435055,0.008061191067099571,0.010821537114679813
"It helped my wife, the inflammation was related to gynecology.",1,0,0,1,0,EF[1]|DI[4],591673,2,0.572243332862854,0.02409263886511326,0.002220091875642538,0.2162589430809021,0.01407469343394041
"But just a few days ago, the child became ill and was diagnosed with bronchitis when examined by doctors.",0,0,0,1,0,DI[2],591673,3,0.0038026205729693174,0.004033362492918968,0.013318252749741077,0.033982232213020325,0.052271049469709396
"Began to fear that chyut if not pneumonia, and all the rest and treatment.",0,0,0,0,1,Finding[5],591673,4,0.002531708450987935,0.0029866343829780817,0.006729392800480127,0.007137633860111237,0.0064874859526753426
"Therefore, in this case, I did not observe a positive effect.",0,1,0,0,0,INF[6],591673,7,0.01306239701807499,0.14199158549308777,0.06015193462371826,0.0012177100870758295,0.0032062558457255363
Overall impression: the Result is good with complex treatment.,1,0,0,0,0,EF[7],591673,9,0.0339580699801445,0.017421837896108627,0.0068817138671875,0.0017597473924979568,0.0026205882895737886
"There is a disadvantage, candles are very expensive, and the quality is bad, when opening the package, the candles broken, simply crumble, 50% package lost.",0,0,0,0,0,NEUTRAL,591673,8,0.003943342249840498,0.003005964681506157,0.005033908877521753,0.003322653705254197,0.003224749118089676
"As always, the doctor prescribed the eldest daughter as a prevention from SARS and flu.",0,0,0,1,0,DI[5],273783,2,0.00299835461191833,0.002400497207418084,0.006247499957680702,0.004670146852731705,0.0041730101220309734
But Anaferon did not provide proper prevention.,0,1,0,1,0,INF[1]|DI[2],273783,5,0.002828058786690235,0.0054830568842589855,0.005430609453469515,0.0028003768529742956,0.0032135427463799715
But the child got sick regardless of whether we took Anaferon or not.,0,1,0,0,0,INF[4],273783,7,0.002918767975643277,0.002497028326615691,0.007012632209807634,0.0035604562144726515,0.0034841413144022226
"Maybe the drug does help, but I didn't realize it.",0,1,0,0,0,INF[3],273783,10,0.005348471459001303,0.005562872625887394,0.004077892284840345,0.0023032124154269695,0.0024515907280147076
It felt like oganism itself was winning the sore.,0,0,0,0,0,NEUTRAL,273783,9,0.9889178276062012,0.019854076206684113,0.01245769951492548,0.017732005566358566,0.005488056689500809
"We begin to treat, within five, approximately, days, the General symptoms go down.",1,0,0,0,0,EF[2],4540580,2,0.0015546681825071573,0.006264206953346729,0.057306643575429916,0.001944882795214653,0.002047178102657199
"So, every time the course of candles ends, the child is quite healthy and I am relieved to finish therapy, suddenly after a couple of days the symptoms return again.",0,1,0,0,0,INF[3],4540580,4,0.0021755932830274105,0.01075844094157219,0.005678342189639807,0.00484891701489687,0.0061113303527235985
And again we are ill and treated.,0,1,0,0,0,INF[1],4540580,5,0.0042183371260762215,0.0034515990410000086,0.004366499371826649,0.0034445831552147865,0.0031185911502689123
"Still, until the pile, the older in a recent drug suddenly was allergic type of urticaria.",0,0,1,0,0,ADR[4],4540580,8,0.010106679052114487,0.36386343836784363,0.02434018813073635,0.0667203888297081,0.02425175905227661
My pediatrician only prescribes these candles for my two children.,0,0,0,0,0,NEUTRAL,4540580,1,0.003646690398454666,0.002870375057682395,0.004532995168119669,0.004428743850439787,0.003681967267766595
"Every minute I began to throw in a fever, there was a strong weakness, tachycardia, confusion of consciousness, dullness, indifference, I do not want to see or hear anyone, you can not go out on the street, and I do not want to.",0,0,1,0,0,ADR[1],450633,2,0.0020255367271602154,0.0027834782376885414,0.9918577075004578,0.0008914294885471463,0.0014436019118875265
Overall impression: did Not fit,0,0,0,0,0,NEUTRAL,450633,6,0.007447661366313696,0.02172774262726307,0.005642981268465519,0.0018646138487383723,0.00225681415759027
I stopped the optic nerve atrophy with Semax.,0,0,0,1,0,DI[2],2436921,1,0.004152286797761917,0.008276985958218575,0.012483437545597553,0.07647736370563507,0.07295150309801102
"As a result, vision has ceased to worsen, now noticeable improvement.",1,0,0,1,0,EF[5]|DI[7],2436921,3,0.016922472044825554,0.3397825360298157,0.9676282405853271,0.005493688862770796,0.009100964292883873
"The field of vision has expanded – the side vision has become better, clarity is returning.",1,0,0,1,0,EF[1]|DI[6],2436921,4,0.3635944128036499,0.017561811953783035,0.02094339393079281,0.0009736379724927247,0.0017951952759176493
My eyes are less tired now.,1,0,0,1,0,EF[4]|DI[3],2436921,6,0.002991002518683672,0.004981416743248701,0.9932469129562378,0.0009012144873850048,0.0016366714844480157
"I have already completed two courses, including electrophoresis.",0,0,0,0,0,NEUTRAL,2436921,2,0.003556004958227277,0.005461941938847303,0.13856631517410278,0.028303969651460648,0.056749798357486725
"The cold came, with them a weakening of the immune system and colds.",0,0,0,1,0,DI[3],2499624,1,0.002790068043395877,0.002156583359465003,0.013970574364066124,0.005316212773323059,0.004345172084867954
"It happened to me during pregnancy to get a runny nose and the only drug that can be pregnant was grippferon, because there is no chemistry in it.",0,0,0,1,0,DI[4],2499624,4,0.0020622597075998783,0.005078926216810942,0.005899910349398851,0.0071737091057002544,0.009174156002700329
It can be used both for prevention and for treatment.,0,0,0,1,0,DI[2],2499624,5,0.012347365729510784,0.04909665137529373,0.01728862151503563,0.463880330324173,0.11885109543800354
So now I decided to use it for prevention for myself and children.,0,0,0,1,0,DI[1],2499624,7,0.0027728609275072813,0.003964656963944435,0.006062700878828764,0.004588790703564882,0.003530456917360425
I met him when I was still pregnant.,0,0,0,0,0,NEUTRAL,2499624,3,0.0025999941863119602,0.002351688453927636,0.006801160983741283,0.004909324459731579,0.004198350943624973
"In the yard of autumn, the cold period, the pharmacy took children Hematogen and in front of the checkout were bottles of rosehip syrup, and I somehow forgot that as a child they were drunk to increase immunity, because it has a high content of vitamin C and other useful components.",0,0,0,1,0,DI[1],2546667,1,0.0028622073587030172,0.0070177242159843445,0.09162953495979309,0.008676678873598576,0.021832333877682686
In what dosages to drink it is written on the package.,0,0,0,0,0,NEUTRAL,2546667,7,0.003510010428726673,0.0020787962712347507,0.008344407193362713,0.0032254003453999758,0.002818787470459938
Peony tincture was prescribed in a complex for the treatment of vegetative-vascular dystonia.,0,0,0,1,0,DI[1],818395,1,0.004640180617570877,0.012690083123743534,0.06603889912366867,0.06605954468250275,0.14434842765331268
I also take it separately for pressure surges.,0,0,0,1,0,DI[3],818395,2,0.004082294646650553,0.004610790871083736,0.9950820207595825,0.0012946213828399777,0.0024310133885592222
It helps.,1,0,0,0,0,EF[4],818395,3,0.9778217077255249,0.011909915134310722,0.01266839075833559,0.010044319555163383,0.00532577047124505
"I don't know if it's auto-suggestion, but for me, this drug has a positive effect.",1,0,0,0,0,EF[2],818395,4,0.9860957264900208,0.023763639852404594,0.015622121281921864,0.009449808858335018,0.005879889242351055
Overall impression: positive RATING 4 NOTE,0,0,0,0,0,NEUTRAL,818395,5,0.8861770033836365,0.016135158017277718,0.006741690449416637,0.0026986764278262854,0.004030610900372267
"Good day to all the time of day) winter is coming, and with it the flu epidemic, and we need to decide now on prevention, and perhaps on its treatment.",0,0,0,1,0,DI[2],2445928,1,0.002936221659183502,0.003049275605008006,0.005461185239255428,0.005144777707755566,0.004717683885246515
"And, to be honest, it didn't help me.",0,1,0,0,0,INF[3],2445928,7,0.1393265575170517,0.8554744720458984,0.025892261415719986,0.05396227911114693,0.04830757528543472
"Neither for prevention ( after a preventive course, I got sick, and still very much), nor for subsequent treatment.",0,0,1,1,0,ADR[4]|DI[5],2445928,8,0.008655774407088757,0.3472974896430969,0.008400429040193558,0.01680367812514305,0.016694938763976097
"In addition, during its reception, there was a constant taste of iodine in the mouth, very unpleasant.",0,0,1,0,0,ADR[1],2445928,9,0.0027824859134852886,0.0034207168500870466,0.9947240948677063,0.0011672202963382006,0.0019562123343348503
This is a new form of the familiar Amizon.,0,0,0,0,0,NEUTRAL,2445928,3,0.0038452516309916973,0.00304558128118515,0.008097831159830093,0.002201205352321267,0.0019580575171858072
"One day she got a fever, and I called a doctor at home.",0,0,0,1,0,DI[4],624086,3,0.0025250581093132496,0.002039314014837146,0.00941152311861515,0.004548369441181421,0.004455971531569958
"When the doctor came, after examining the child, she concluded that it was a viral infection, and prescribed Kipferon.",0,0,0,1,0,DI[3],624086,4,0.0036592273972928524,0.0028735839296132326,0.004275091923773289,0.0062854839488863945,0.005553836934268475
The child's temperature dropped about an hour after application.,1,0,0,1,0,EF[1]|DI[2],624086,8,0.002845156006515026,0.0026218011043965816,0.007597743533551693,0.0035690804943442345,0.003907094243913889
