sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
But on the second day-a rash all over the body.,0,0,1,0,0,ADR[3],594103,3,0.0009277876233682036,0.0014716050354763865,0.9984031319618225,0.0009059880394488573,0.001435918384231627
"Overall impression: Helps, but gives a strong rash RATING 3 NOTE",1,0,1,0,0,EF[5]|ADR[6],594103,7,0.9501050710678101,0.00354325445368886,0.985675036907196,0.1491985023021698,0.0055086649954319
I had to refuse.,0,0,0,0,0,NEUTRAL,594103,6,0.0013004234060645103,0.0011774779995903373,0.0036903012078255415,0.0009760234388522804,0.0009876296389847994
I try to get flu shots every year.,0,0,0,1,0,DI[4],652119,1,0.0010613403283059597,0.0007955904584378004,0.006765071302652359,0.0008450126042589545,0.0010054054437205195
"After vaccination, there was no fever, General condition was good too.",1,0,0,0,1,EF[9]|Finding[3],652119,6,0.0013970719883218408,0.0018411909695714712,0.0017003784887492657,0.0026313571725040674,0.004025505390018225
SARS was not strong (it took 2 months.,0,0,0,0,1,Finding[5],652119,7,0.0013284453889355063,0.001374147366732359,0.0023094159550964832,0.0015151002444326878,0.0014157372061163187
"), but there was pharyngitis (red throat) - they were on sick leave.",0,0,0,1,0,DI[6],652119,8,0.0005835740594193339,0.0013463770737871528,0.006453942507505417,0.00340517470613122,0.02890566736459732
For the first time felt malaise - TERRIBLE aching muscles in my legs (below the knees) and arms from elbows to fingertips.,0,0,1,0,0,ADR[7],652119,10,0.0004327121132519096,0.0065915449522435665,0.9938856959342957,0.0005201844614930451,0.0011180398287251592
"Since muscle pain is a symptom of the flu , I explained the pain to myself by immunizing the body.",0,0,1,1,0,ADR[8]|DI[1],652119,14,0.00010288203338859603,0.0024765755515545607,0.9431660771369934,0.0009931636741384864,0.0024264014791697264
I hope I won't get the flu.,0,0,0,1,0,DI[2],652119,16,0.0012868347112089396,0.001063584815710783,0.0024961638264358044,0.0015375349903479218,0.0015596813755109906
I did it in September.,0,0,0,0,0,NEUTRAL,652119,5,0.0021984430495649576,0.0013029644032940269,0.0021253544837236404,0.0013140079099684954,0.0010865264339372516
"We start taking the"" shock dose "" at the first sign of a cold, and oddly enough (it may be autosuggestion), but it helps.",1,0,0,1,0,EF[6]|DI[5],639476,2,0.9013194441795349,0.0029268779326230288,0.0026176823303103447,0.2732175886631012,0.0010843549389392138
"The disease is less pronounced, the child feels well, does not lie all day from fatigue.",1,0,0,0,1,EF[3]|Finding[4],639476,3,0.08732406049966812,0.5040682554244995,0.010437543503940105,0.061956729739904404,0.004084673710167408
"Sometimes, we have cold starts again in Peru months, then drink something else.",0,0,0,1,0,DI[2],639476,9,0.00040525305666960776,0.0042638652957975864,0.029744643718004227,0.0011833484750241041,0.013975691050291061
"And so even for prevention we take, especially in the autumn-winter period.",0,0,0,1,0,DI[1],639476,10,0.0018800023244693875,0.0014481469988822937,0.0016618154477328062,0.0018077045679092407,0.0016434219432994723
"To some extent, Anaferon belongs to homeopathy, and such drugs are known to act very slowly in terms of treatment, but it is effective, forcing the body to fight the virus on its own.",0,0,0,0,0,NEUTRAL,639476,6,0.9887552857398987,0.01670685037970543,0.000844852882437408,0.39607003331184387,0.008745652623474598
"I am a big opponent of everyone ... ferons, because they suppress the immune system.",0,0,0,0,1,Finding[5],884467,1,0.0011296350276097655,0.0014562828000634909,0.0021838932298123837,0.0017041228711605072,0.0038264156319200993
"And he says that it is simply impossible: the eldest child from school will bring a cold, the whole family is ill.",0,0,0,1,0,DI[4],884467,4,0.0010683760046958923,0.0015858352417126298,0.0021115648560225964,0.0016429948154836893,0.002756768837571144
"Then my husband will get the flu at work, and everyone will get sick again.",0,0,0,1,0,DI[1],884467,5,0.0008836362394504249,0.0008040967513807118,0.005345902405679226,0.0011595251271501184,0.001385413226671517
Smear the noses of all family members in the cold and flu period.,0,0,0,1,0,DI[3],884467,8,0.0003278464137110859,0.00033971070661209524,0.9754966497421265,0.0006032087258063257,0.0006039513973519206
Overall impression : it is really helps from viruses RATING 3 NOTE,1,0,0,0,0,EF[2],884467,11,0.010579015128314495,0.001952337916009128,0.0010615718783810735,0.0015069030923768878,0.0013619899982586503
I think they should be used as a last resort.,0,0,0,0,0,NEUTRAL,884467,2,0.0012316968059167266,0.0020964464638382196,0.0020386260002851486,0.0013478967593982816,0.0018512337701395154
"I've never taken a sedative before, except at night when I couldn't sleep.",0,0,0,1,0,DI[3],2491250,1,0.00029523903504014015,0.0003302726545371115,0.5773464441299438,0.0007870038389228284,0.0005057597300037742
"Recently I was diagnosed with neurosis and I realized all the ""charms "" diseases of the nervous system-it's a nightmare.""",0,0,0,1,0,DI[1],2491250,2,0.0004956358461640775,0.0006874687387607992,0.007354607805609703,0.0171377994120121,0.01866636611521244
"I began to suffer from palpitations, irritability, tearfulness, insomnia.",0,0,0,1,0,DI[7],2491250,3,0.0002489696198608726,0.0005841650418005884,0.25884950160980225,0.0010521991644054651,0.0006492556422017515
"Unfortunately, I want to say that with really serious problems with the nervous system, it turned out to be useless, just like a dead poultice"".""",0,1,0,0,0,INF[4],2491250,5,0.00013898132601752877,0.00047222268767654896,0.8899866342544556,0.0017458942020311952,0.0014881534734740853
