#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Когда сыну исполнилось 9 мес.
1-1	0-5	Когда	_	_	
1-2	6-10	сыну	_	_	
1-3	11-22	исполнилось	_	_	
1-4	23-24	9	_	_	
1-5	25-28	мес	_	_	
1-6	28-29	.	_	_	

#Text=мы впервые столкнулись с тем, что у него было красное горло.
2-1	30-32	мы	_	_	
2-2	33-40	впервые	_	_	
2-3	41-52	столкнулись	_	_	
2-4	53-54	с	_	_	
2-5	55-58	тем	_	_	
2-6	58-59	,	_	_	
2-7	60-63	что	_	_	
2-8	64-65	у	_	_	
2-9	66-70	него	_	_	
2-10	71-75	было	_	_	
2-11	76-83	красное	*[1]	DI[1]	
2-12	84-89	горло	*[1]	DI[1]	
2-13	89-90	.	_	_	

#Text=Врач сразу же выписала Тонзилгон.
3-1	91-95	Врач	_	_	
3-2	96-101	сразу	_	_	
3-3	102-104	же	_	_	
3-4	105-113	выписала	_	_	
3-5	114-123	Тонзилгон	*	Drugname	
3-6	123-124	.	_	_	

#Text=Лекарство на травкам, можно и малышам.
4-1	125-134	Лекарство	_	_	
4-2	135-137	на	_	_	
4-3	138-145	травкам	_	_	
4-4	145-146	,	_	_	
4-5	147-152	можно	_	_	
4-6	153-154	и	_	_	
4-7	155-162	малышам	_	_	
4-8	162-163	.	_	_	

#Text=Знаю это и сама, т. к. старшему ребенку до года давали его постоянно, помогало первое время быстро, но потом видимо организм привык и после года перешли на другие лекарства.
5-1	164-168	Знаю	_	_	
5-2	169-172	это	_	_	
5-3	173-174	и	_	_	
5-4	175-179	сама	_	_	
5-5	179-180	,	_	_	
5-6	181-183	т.	_	_	
5-7	184-186	к.	_	_	
5-8	187-195	старшему	_	_	
5-9	196-203	ребенку	_	_	
5-10	204-206	до	_	_	
5-11	207-211	года	_	_	
5-12	212-218	давали	_	_	
5-13	219-222	его	_	_	
5-14	223-232	постоянно	_	_	
5-15	232-233	,	_	_	
5-16	234-242	помогало	_	_	
5-17	243-249	первое	_	_	
5-18	250-255	время	_	_	
5-19	256-262	быстро	_	_	
5-20	262-263	,	_	_	
5-21	264-266	но	_	_	
5-22	267-272	потом	_	_	
5-23	273-279	видимо	_	_	
5-24	280-288	организм	_	_	
5-25	289-295	привык	_	_	
5-26	296-297	и	_	_	
5-27	298-303	после	_	_	
5-28	304-308	года	_	_	
5-29	309-316	перешли	_	_	
5-30	317-319	на	_	_	
5-31	320-326	другие	_	_	
5-32	327-336	лекарства	_	_	
5-33	336-337	.	_	_	

#Text=Так вот, начали давать его и маленькому, но на голове снова появилась "родовая грязь", я особо не обратила на это внимания, потому что ребенок почти каждый день пробовал что-то новое.
6-1	338-341	Так	_	_	
6-2	342-345	вот	_	_	
6-3	345-346	,	_	_	
