EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,1,0,0,ADR[3],594103,3,0.020126521587371826,0.03130897879600525,0.9751941561698914,0.016319632530212402,0.02061435580253601
1,0,1,0,0,EF[5]|ADR[6],594103,7,0.8286350965499878,0.29919445514678955,0.9416784048080444,0.1775703728199005,0.019630461931228638
0,0,0,0,0,NEUTRAL,594103,6,0.004515856504440308,0.007510781288146973,0.01732775568962097,0.01256406307220459,0.05282467603683472
0,0,0,1,0,DI[4],652119,1,0.019733279943466187,0.03622955083847046,0.020233958959579468,0.36625659465789795,0.923731803894043
1,0,0,0,1,EF[9]|Finding[3],652119,6,0.9939497709274292,0.17481955885887146,0.09471714496612549,0.028194695711135864,0.04018697142601013
0,0,0,0,1,Finding[5],652119,7,0.059457361698150635,0.6430646181106567,0.012064874172210693,0.9872568845748901,0.012062489986419678
0,0,0,1,0,DI[6],652119,8,0.003710031509399414,0.006873905658721924,0.005662769079208374,0.17215558886528015,0.016713052988052368
0,0,1,0,0,ADR[7],652119,10,0.011844396591186523,0.01367408037185669,0.016387641429901123,0.9916324615478516,0.037446528673172
0,0,1,1,0,ADR[8]|DI[1],652119,14,0.0094071626663208,0.020208418369293213,0.01445344090461731,0.9819554090499878,0.2688137888908386
0,0,0,1,0,DI[2],652119,16,0.0034066736698150635,0.014123737812042236,0.003937214612960815,0.7640892267227173,0.046002209186553955
0,0,0,0,0,NEUTRAL,652119,5,0.007846176624298096,0.015549123287200928,0.008397072553634644,0.01033782958984375,0.009560585021972656
1,0,0,1,0,EF[6]|DI[5],639476,2,0.9633867740631104,0.012107878923416138,0.03525054454803467,0.9886465072631836,0.04314449429512024
1,0,0,0,1,EF[3]|Finding[4],639476,3,0.9591246843338013,0.008814722299575806,0.061069101095199585,0.9882872104644775,0.04761520028114319
0,0,0,1,0,DI[2],639476,9,0.02604067325592041,0.03207343816757202,0.011154651641845703,0.9900999069213867,0.007667481899261475
0,0,0,1,0,DI[1],639476,10,0.017508000135421753,0.024419397115707397,0.008181661367416382,0.986659049987793,0.008850723505020142
0,0,0,0,0,NEUTRAL,639476,6,0.007039099931716919,0.012149184942245483,0.004930973052978516,0.9321504235267639,0.023535460233688354
0,0,0,0,1,Finding[5],884467,1,0.015889734029769897,0.015956073999404907,0.01742580533027649,0.07654395699501038,0.8085586428642273
0,0,0,1,0,DI[4],884467,4,0.023274242877960205,0.009356707334518433,0.008193731307983398,0.9771449565887451,0.0077283382415771484
0,0,0,1,0,DI[1],884467,5,0.13582700490951538,0.03341543674468994,0.00859987735748291,0.9846326112747192,0.005826234817504883
0,0,0,1,0,DI[3],884467,8,0.007511138916015625,0.013302892446517944,0.00931161642074585,0.9824026823043823,0.02205553650856018
1,0,0,0,0,EF[2],884467,11,0.9907326102256775,0.016571342945098877,0.042576342821121216,0.056541621685028076,0.019777357578277588
0,0,0,0,0,NEUTRAL,884467,2,0.009127318859100342,0.005399763584136963,0.012868374586105347,0.013488471508026123,0.012277871370315552
0,0,0,1,0,DI[3],2491250,1,0.008824974298477173,0.01025959849357605,0.011612802743911743,0.30174726247787476,0.6758956909179688
0,0,0,1,0,DI[1],2491250,2,0.017236769199371338,0.01763904094696045,0.010002285242080688,0.9890096187591553,0.013001203536987305
0,0,0,1,0,DI[7],2491250,3,0.02050071954727173,0.009097099304199219,0.9763164520263672,0.024555563926696777,0.0740199089050293
0,1,0,0,0,INF[4],2491250,5,0.00221291184425354,0.41961225867271423,0.008526891469955444,0.9107809066772461,0.06543248891830444
0,1,0,1,0,INF[5]|DI[2],2491250,6,0.01567348837852478,0.930083155632019,0.016300082206726074,0.018115311861038208,0.01545417308807373
0,0,0,0,1,Finding[6],2491250,7,0.1259661316871643,0.009252578020095825,0.014311671257019043,0.9922201633453369,0.017667680978775024
0,0,0,0,0,NEUTRAL,2491250,8,0.009291857481002808,0.008701503276824951,0.010468006134033203,0.01637890934944153,0.0068867504596710205
0,0,0,1,0,DI[1],2404812,2,0.05300700664520264,0.023781508207321167,0.010179460048675537,0.9920235872268677,0.00972786545753479
0,0,0,1,0,DI[2],2404812,4,0.004471004009246826,0.01314052939414978,0.007572740316390991,0.7998523712158203,0.39149242639541626
0,0,1,0,0,ADR[3],2404812,6,0.019740283489227295,0.006504058837890625,0.006567925214767456,0.9737076759338379,0.014488637447357178
0,0,1,0,0,ADR[4],2404812,7,0.03152909874916077,0.033140331506729126,0.03478521108627319,0.08157414197921753,0.9395512342453003
0,0,0,0,0,NEUTRAL,2404812,8,0.008402496576309204,0.0051462650299072266,0.01397937536239624,0.018700748682022095,0.008319228887557983
1,0,0,0,0,EF[1],565283,2,0.9981054067611694,0.02381870150566101,0.13599660992622375,0.2042941153049469,0.06734493374824524
