EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
0,0,0,0,0,NEUTRAL,877405,4,0.846028208732605,0.012376338243484497,0.014700710773468018,0.010250687599182129,0.008744090795516968
0,0,0,0,1,Finding[2],2886803,2,0.05643472075462341,0.06181281805038452,0.03781309723854065,0.04989305138587952,0.9165206551551819
0,0,1,0,0,ADR[3],2886803,3,0.026658982038497925,0.018573790788650513,0.9674205780029297,0.015010684728622437,0.02689000964164734
0,0,1,0,0,ADR[1],2886803,5,0.029053807258605957,0.027338624000549316,0.08212238550186157,0.0383472740650177,0.8780140280723572
0,0,0,0,0,NEUTRAL,2886803,4,0.008782833814620972,0.04504552483558655,0.007149815559387207,0.011840969324111938,0.017227470874786377
0,0,0,1,0,DI[2],5801040,7,0.013579189777374268,0.013942152261734009,0.011331260204315186,0.9875739812850952,0.02246493101119995
1,0,0,0,0,EF[1],5801040,10,0.0049980878829956055,0.31013405323028564,0.01777195930480957,0.0074475109577178955,0.022323817014694214
0,0,0,0,0,NEUTRAL,5801040,13,0.9909007549285889,0.014305979013442993,0.12551766633987427,0.027378559112548828,0.042831093072891235
0,0,0,1,0,DI[1],24065,1,0.013463854789733887,0.011110782623291016,0.9617890119552612,0.020213395357131958,0.11964112520217896
0,0,0,1,0,DI[5],24065,2,0.007579535245895386,0.01756209135055542,0.009737223386764526,0.9831880331039429,0.026380807161331177
1,0,0,0,0,EF[3],24065,6,0.9562423825263977,0.008513391017913818,0.018151789903640747,0.05558747053146362,0.009098142385482788
0,0,0,1,0,DI[2],24065,8,0.04999798536300659,0.022921741008758545,0.010790795087814331,0.9920997619628906,0.016696065664291382
1,0,0,0,0,EF[4],24065,10,0.973397970199585,0.017895668745040894,0.04221373796463013,0.00975450873374939,0.02279984951019287
0,0,0,0,0,NEUTRAL,24065,4,0.004515647888183594,0.0038781166076660156,0.03815865516662598,0.047829777002334595,0.028310179710388184
0,1,0,0,0,INF[2],217439,4,0.027166426181793213,0.9821901321411133,0.028189510107040405,0.1731095016002655,0.026546448469161987
0,0,1,0,0,ADR[5],217439,5,0.011725634336471558,0.028141707181930542,0.007590353488922119,0.9789109230041504,0.016223520040512085
0,0,1,0,0,ADR[4],217439,6,0.0067453086376190186,0.014597535133361816,0.008064210414886475,0.9773807525634766,0.027313441038131714
0,0,0,0,1,Finding[1],217439,8,0.011461406946182251,0.01944977045059204,0.017904311418533325,0.597646176815033,0.7555158138275146
0,0,1,0,0,ADR[3],217439,9,0.005864053964614868,0.010263502597808838,0.017978817224502563,0.7742512226104736,0.47976505756378174
0,0,0,0,0,NEUTRAL,217439,1,0.007888644933700562,0.006113260984420776,0.015135318040847778,0.02426394820213318,0.03354141116142273
0,1,0,0,0,INF[1],2706079,2,0.016848742961883545,0.9539625644683838,0.016666710376739502,0.03444525599479675,0.027796000242233276
0,0,0,0,0,NEUTRAL,2706079,4,0.011969298124313354,0.007727086544036865,0.03619644045829773,0.007609814405441284,0.018720239400863647
0,0,0,0,1,Finding[4],2734199,1,0.014376938343048096,0.01184701919555664,0.0068434178829193115,0.979564905166626,0.01820230484008789
0,0,0,0,1,Finding[2],2734199,3,0.19314178824424744,0.05537346005439758,0.00982654094696045,0.991705060005188,0.019125044345855713
0,0,1,1,1,ADR[1]|DI[3]|Finding[5],2734199,6,0.021145254373550415,0.5228626132011414,0.37707293033599854,0.9409050345420837,0.9332250356674194
0,0,0,0,0,NEUTRAL,2734199,8,0.017268657684326172,0.019122302532196045,0.009201914072036743,0.010125339031219482,0.009720951318740845
0,0,0,1,0,DI[3],2689254,2,0.006100088357925415,0.009575098752975464,0.008665710687637329,0.969455897808075,0.0360143780708313
0,0,1,0,0,ADR[1],2689254,6,0.01935291290283203,0.009846121072769165,0.9726675152778625,0.03880271315574646,0.06365078687667847
0,0,1,0,0,ADR[2],2689254,7,0.03517088294029236,0.032016366720199585,0.09289303421974182,0.061691224575042725,0.9224522709846497
0,0,0,0,1,Finding[4],2689254,8,0.009257793426513672,0.03206095099449158,0.011241316795349121,0.8140270709991455,0.6669524908065796
0,0,0,0,0,NEUTRAL,2689254,5,0.9523375630378723,0.010560005903244019,0.020449012517929077,0.021959364414215088,0.011268317699432373
0,0,0,1,0,DI[1],2883218,2,0.005951225757598877,0.010102510452270508,0.00795629620552063,0.9709991216659546,0.044131189584732056
0,0,1,0,0,ADR[2],2883218,4,0.03479090332984924,0.023790448904037476,0.9775336980819702,0.01956343650817871,0.027739346027374268
0,0,1,0,0,ADR[3],2883218,9,0.2414451241493225,0.05152466893196106,0.8986595869064331,0.9773046970367432,0.05859056115150452
0,0,0,0,0,NEUTRAL,2883218,7,0.9103292226791382,0.018987447023391724,0.013906687498092651,0.012433648109436035,0.010358691215515137
0,0,0,1,0,DI[6],901487,1,0.006372034549713135,0.028959572315216064,0.026184946298599243,0.9041880369186401,0.6729437112808228
0,1,0,0,0,INF[5],901487,2,0.05954441428184509,0.04471677541732788,0.006040126085281372,0.007777154445648193,0.0054399073123931885
1,1,1,1,0,EF[1]|INF[7]|ADR[8]|DI[4],901487,5,0.24407872557640076,0.026974231004714966,0.9858742952346802,0.14935478568077087,0.049454450607299805
0,0,1,0,0,ADR[2],901487,6,0.003839433193206787,0.009215295314788818,0.02019461989402771,0.9219532012939453,0.23602673411369324
0,0,1,0,0,ADR[3],901487,8,0.012911349534988403,0.011809855699539185,0.9304431676864624,0.010478019714355469,0.041254401206970215
0,0,0,0,0,NEUTRAL,901487,3,0.006289035081863403,0.006721854209899902,0.03095826506614685,0.017465919256210327,0.01389014720916748
0,0,0,1,0,DI[3],2869916,1,0.01655784249305725,0.009072691202163696,0.007816314697265625,0.975554347038269,0.015833288431167603
0,0,0,1,0,DI[1],2869916,2,0.013698160648345947,0.012905746698379517,0.008090496063232422,0.9836640954017639,0.02016383409500122
1,0,0,0,0,EF[2],2869916,8,0.9773944616317749,0.02051389217376709,0.04566490650177002,0.009618818759918213,0.02389580011367798
1,0,0,1,0,EF[4]|DI[5],2869916,9,0.011452406644821167,0.01686134934425354,0.009886622428894043,0.9859083294868469,0.02086356282234192
0,0,0,1,0,DI[6],2869916,11,0.01080980896949768,0.008815675973892212,0.007362663745880127,0.9713574647903442,0.021855324506759644
0,0,0,0,0,NEUTRAL,2869916,4,0.0211675763130188,0.016428977251052856,0.008456587791442871,0.013779699802398682,0.00809931755065918
0,0,0,1,0,DI[6],792635,1,0.8813394904136658,0.01229935884475708,0.015164792537689209,0.9770234823226929,0.024847745895385742
0,0,0,1,0,DI[4],792635,2,0.019154995679855347,0.01319873332977295,0.020443081855773926,0.9898580312728882,0.022707343101501465
1,0,0,1,0,EF[2]|DI[8],792635,7,0.9926032423973083,0.11548367142677307,0.23388808965682983,0.9759237766265869,0.1914779543876648
