#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Были в шесть месяцев у невролога.
1-1	0-4	Были	_	_	
1-2	5-6	в	_	_	
1-3	7-12	шесть	_	_	
1-4	13-20	месяцев	_	_	
1-5	21-22	у	_	_	
1-6	23-32	невролога	_	_	
1-7	32-33	.	_	_	

#Text=Она нам прописала лекарственное средство Пантогам, сказала просто пропить для лучшей мозговой деятельности.
2-1	34-37	Она	_	_	
2-2	38-41	нам	_	_	
2-3	42-51	прописала	_	_	
2-4	52-65	лекарственное	_	_	
2-5	66-74	средство	_	_	
2-6	75-83	Пантогам	*	Drugname	
2-7	83-84	,	_	_	
2-8	85-92	сказала	_	_	
2-9	93-99	просто	_	_	
2-10	100-107	пропить	_	_	
2-11	108-111	для	_	_	
2-12	112-118	лучшей	_	_	
2-13	119-127	мозговой	*[1]	DI[1]	
2-14	128-140	деятельности	*[1]	DI[1]	
2-15	140-141	.	_	_	

#Text=У меня ребенок сам по себе спокойный был, а тут начала давать пантогам, он начал орать, капризничать, не спать по ночам.
3-1	142-143	У	_	_	
3-2	144-148	меня	_	_	
3-3	149-156	ребенок	_	_	
3-4	157-160	сам	_	_	
3-5	161-163	по	_	_	
3-6	164-168	себе	_	_	
3-7	169-178	спокойный	_	_	
3-8	179-182	был	_	_	
3-9	182-183	,	_	_	
3-10	184-185	а	_	_	
3-11	186-189	тут	_	_	
3-12	190-196	начала	_	_	
3-13	197-203	давать	_	_	
3-14	204-212	пантогам	_	_	
3-15	212-213	,	_	_	
3-16	214-216	он	_	_	
3-17	217-222	начал	_	_	
3-18	223-228	орать	*	ADR	
3-19	228-229	,	_	_	
3-20	230-242	капризничать	*	ADR	
3-21	242-243	,	_	_	
3-22	244-246	не	*[2]	ADR[2]	
3-23	247-252	спать	*[2]	ADR[2]	
3-24	253-255	по	_	_	
3-25	256-261	ночам	_	_	
3-26	261-262	.	_	_	

#Text=Сначала я не понимала в чем дело, а потом прочитала побочные эффекты этого лекарства, сразу же поняла, что причина в этом препарате.
4-1	263-270	Сначала	_	_	
4-2	271-272	я	_	_	
4-3	273-275	не	_	_	
4-4	276-284	понимала	_	_	
4-5	285-286	в	_	_	
4-6	287-290	чем	_	_	
4-7	291-295	дело	_	_	
4-8	295-296	,	_	_	
4-9	297-298	а	_	_	
4-10	299-304	потом	_	_	
4-11	305-314	прочитала	_	_	
4-12	315-323	побочные	_	_	
4-13	324-331	эффекты	_	_	
4-14	332-337	этого	_	_	
4-15	338-347	лекарства	_	_	
4-16	347-348	,	_	_	
4-17	349-354	сразу	_	_	
4-18	355-357	же	_	_	
4-19	358-364	поняла	_	_	
4-20	364-365	,	_	_	
4-21	366-369	что	_	_	
4-22	370-377	причина	_	_	
4-23	378-379	в	_	_	
4-24	380-384	этом	_	_	
4-25	385-394	препарате	_	_	
4-26	394-395	.	_	_	

#Text=Я отменила его, перестала давать, через два дня ребенок стал опять спокойненький.
5-1	396-397	Я	_	_	
5-2	398-406	отменила	_	_	
5-3	407-410	его	_	_	
5-4	410-411	,	_	_	
5-5	412-421	перестала	_	_	
5-6	422-428	давать	_	_	
5-7	428-429	,	_	_	
5-8	430-435	через	_	_	
5-9	436-439	два	_	_	
5-10	440-443	дня	_	_	
5-11	444-451	ребенок	_	_	
5-12	452-456	стал	_	_	
5-13	457-462	опять	_	_	
5-14	463-476	спокойненький	*	Other	
5-15	476-477	.	_	_	

#Text=Так, что я не рекомендую и не советую покупать лекарственное средство Пантогам особенно детям.
6-1	478-481	Так	_	_	
6-2	481-482	,	_	_	
6-3	483-486	что	_	_	
6-4	487-488	я	_	_	
6-5	489-491	не	_	_	
6-6	492-502	рекомендую	_	_	
6-7	503-504	и	_	_	
6-8	505-507	не	_	_	
6-9	508-515	советую	_	_	
6-10	516-524	покупать	_	_	
6-11	525-538	лекарственное	_	_	
6-12	539-547	средство	_	_	
6-13	548-556	Пантогам	*	Drugname	
6-14	557-565	особенно	_	_	
6-15	566-571	детям	_	_	
6-16	571-572	.	_	_	

#Text=Но если все таки вам его прописали прочитайте хорошо аннотацию прежде чем его давать Общее впечатление : ребенок стал возбужденным
7-1	573-575	Но	_	_	
7-2	576-580	если	_	_	
7-3	581-584	все	_	_	
7-4	585-589	таки	_	_	
7-5	590-593	вам	_	_	
7-6	594-597	его	_	_	
7-7	598-607	прописали	_	_	
7-8	608-618	прочитайте	_	_	
7-9	619-625	хорошо	_	_	
7-10	626-635	аннотацию	_	_	
7-11	636-642	прежде	_	_	
7-12	643-646	чем	_	_	
7-13	647-650	его	_	_	
7-14	651-657	давать	_	_	
7-15	658-663	Общее	_	_	
7-16	664-675	впечатление	_	_	
7-17	676-677	:	_	_	
7-18	678-685	ребенок	_	_	
7-19	686-690	стал	_	_	
7-20	691-703	возбужденным	*	ADR	
