#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Сыну было почти 3 года, а говорил всего несколько слов.
1-1	0-4	Сыну	_	_	_	_	
1-2	5-9	было	_	_	_	_	
1-3	10-15	почти	_	_	_	_	
1-4	16-17	3	_	_	_	_	
1-5	18-22	года	_	_	_	_	
1-6	22-23	,	_	_	_	_	
1-7	24-25	а	_	_	_	_	
1-8	26-33	говорил	*[1]	DI[1]	_	_	
1-9	34-39	всего	*[1]	DI[1]	_	_	
1-10	40-49	несколько	*[1]	DI[1]	_	_	
1-11	50-54	слов	*[1]	DI[1]	_	_	
1-12	54-55	.	_	_	_	_	

#Text=Сходили на прием к неврологу и нам назначили Кортексин.
2-1	56-63	Сходили	_	_	_	_	
2-2	64-66	на	_	_	_	_	
2-3	67-72	прием	_	_	_	_	
2-4	73-74	к	_	_	_	_	
2-5	75-84	неврологу	_	_	_	_	
2-6	85-86	и	_	_	_	_	
2-7	87-90	нам	_	_	_	_	
2-8	91-100	назначили	_	_	_	_	
2-9	101-110	Кортексин	*	Drugname	_	_	
2-10	110-111	.	_	_	_	_	

#Text=Уколы болезненные (взрослые люди рассказывали), посоветовали разводить новокаином, мы так и поступили.
3-1	112-117	Уколы	_	_	_	_	
3-2	118-129	болезненные	_	_	_	_	
3-3	130-131	(	_	_	_	_	
3-4	131-139	взрослые	_	_	_	_	
3-5	140-144	люди	_	_	_	_	
3-6	145-157	рассказывали	_	_	_	_	
3-7	157-158	)	_	_	_	_	
3-8	158-159	,	_	_	_	_	
3-9	160-172	посоветовали	_	_	_	_	
3-10	173-182	разводить	_	_	_	_	
3-11	183-193	новокаином	*	Drugname	_	_	
3-12	193-194	,	_	_	_	_	
3-13	195-197	мы	_	_	_	_	
3-14	198-201	так	_	_	_	_	
3-15	202-203	и	_	_	_	_	
3-16	204-213	поступили	_	_	_	_	
3-17	213-214	.	_	_	_	_	

#Text=Эффект сразу поразил.
4-1	215-221	Эффект	_	_	_	_	
4-2	222-227	сразу	_	_	_	_	
4-3	228-235	поразил	_	_	_	_	
4-4	235-236	.	_	_	_	_	

#Text=Уже после пары иньекций сын начал с удовольствием заниматься, слушать стихи, раньше его было не заставить.
5-1	237-240	Уже	_	_	*->1-1	EF[1]	
5-2	241-246	после	_	_	*->1-1	EF[1]	
5-3	247-251	пары	_	_	*->1-1	EF[1]	
5-4	252-260	иньекций	_	_	*->1-1	EF[1]	
5-5	261-264	сын	_	_	*->1-1	EF[1]	
5-6	265-270	начал	_	_	*->1-1	EF[1]	
5-7	271-272	с	_	_	*->1-1	EF[1]	
5-8	273-286	удовольствием	_	_	*->1-1	EF[1]	
5-9	287-297	заниматься	_	_	*->1-1	EF[1]	
5-10	297-298	,	_	_	*->1-1	EF[1]	
5-11	299-306	слушать	_	_	*->1-1	EF[1]	
5-12	307-312	стихи	_	_	*->1-1	EF[1]	
5-13	312-313	,	_	_	*->1-1	EF[1]	
5-14	314-320	раньше	_	_	*->1-1	EF[1]	
5-15	321-324	его	_	_	*->1-1	EF[1]	
5-16	325-329	было	_	_	*->1-1	EF[1]	
5-17	330-332	не	_	_	*->1-1	EF[1]	
5-18	333-342	заставить	_	_	*->1-1	EF[1]	
5-19	342-343	.	_	_	*->1-1	EF[1]	

#Text=А потом и говорить начал.
6-1	344-345	А	_	_	*->3-1	EF[3]	
6-2	346-351	потом	_	_	*->3-1	EF[3]	
6-3	352-353	и	_	_	*->3-1	EF[3]	
6-4	354-362	говорить	_	_	*->3-1	EF[3]	
6-5	363-368	начал	_	_	*->3-1	EF[3]	
6-6	368-369	.	_	_	*->3-1	EF[3]	

#Text=Не развернутыми предложениями, конечно, но с каждым днем все лучше и лучше.
7-1	370-372	Не	_	_	*->2-1	EF[2]	
7-2	373-385	развернутыми	_	_	*->2-1	EF[2]	
7-3	386-399	предложениями	_	_	*->2-1	EF[2]	
7-4	399-400	,	_	_	*->2-1	EF[2]	
7-5	401-408	конечно	_	_	*->2-1	EF[2]	
7-6	408-409	,	_	_	*->2-1	EF[2]	
7-7	410-412	но	_	_	*->2-1	EF[2]	
7-8	413-414	с	_	_	*->2-1	EF[2]	
7-9	415-421	каждым	_	_	*->2-1	EF[2]	
7-10	422-426	днем	_	_	*->2-1	EF[2]	
7-11	427-430	все	_	_	*->2-1	EF[2]	
7-12	431-436	лучше	_	_	*->2-1	EF[2]	
7-13	437-438	и	_	_	*->2-1	EF[2]	
7-14	439-444	лучше	_	_	*->2-1	EF[2]	
7-15	444-445	.	_	_	*->2-1	EF[2]	

#Text=Так мы сделали все 10 иньекций, потом наше лечение продолжилось, но первый толчок нам дал именно этот препарат.
8-1	446-449	Так	_	_	_	_	
8-2	450-452	мы	_	_	_	_	
8-3	453-460	сделали	_	_	_	_	
8-4	461-464	все	_	_	_	_	
8-5	465-467	10	_	_	_	_	
8-6	468-476	иньекций	_	_	_	_	
8-7	476-477	,	_	_	_	_	
8-8	478-483	потом	_	_	_	_	
8-9	484-488	наше	_	_	_	_	
8-10	489-496	лечение	_	_	_	_	
8-11	497-509	продолжилось	_	_	_	_	
8-12	509-510	,	_	_	_	_	
8-13	511-513	но	_	_	_	_	
8-14	514-520	первый	_	_	_	_	
8-15	521-527	толчок	_	_	_	_	
8-16	528-531	нам	_	_	_	_	
8-17	532-535	дал	_	_	_	_	
8-18	536-542	именно	_	_	_	_	
8-19	543-547	этот	_	_	_	_	
8-20	548-556	препарат	_	_	_	_	
8-21	556-557	.	_	_	_	_	

#Text=В анатации указано, что детям его ставить нельзя, но мы сделали, раз врач назначил... И не пожалели.
9-1	558-559	В	_	_	_	_	
9-2	560-568	анатации	_	_	_	_	
9-3	569-576	указано	_	_	_	_	
9-4	576-577	,	_	_	_	_	
9-5	578-581	что	_	_	_	_	
9-6	582-587	детям	_	_	_	_	
9-7	588-591	его	_	_	_	_	
9-8	592-599	ставить	_	_	_	_	
9-9	600-606	нельзя	_	_	_	_	
9-10	606-607	,	_	_	_	_	
9-11	608-610	но	_	_	_	_	
9-12	611-613	мы	_	_	_	_	
9-13	614-621	сделали	_	_	_	_	
9-14	621-622	,	_	_	_	_	
9-15	623-626	раз	_	_	_	_	
9-16	627-631	врач	_	_	_	_	
9-17	632-640	назначил	_	_	_	_	
9-18	640-643	...	_	_	_	_	
9-19	644-645	И	_	_	_	_	
9-20	646-648	не	_	_	_	_	
9-21	649-657	пожалели	_	_	_	_	
9-22	657-658	.	_	_	_	_	

#Text=Время использования: октябрь 2012
10-1	659-664	Время	_	_	_	_	
10-2	665-678	использования	_	_	_	_	
10-3	678-679	:	_	_	_	_	
10-4	680-687	октябрь	_	_	_	_	
10-5	688-692	2012	_	_	_	_	
