#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Ветряная оспа (простым языком ветрянка) - вирусное заболевание, вызываемое вирусом герпеса 3 типа.
1-1	0-8	Ветряная	*[1]	DI[1]	
1-2	9-13	оспа	*[1]	DI[1]	
1-3	14-15	(	_	_	
1-4	15-22	простым	_	_	
1-5	23-29	языком	_	_	
1-6	30-38	ветрянка	*	DI	
1-7	38-39	)	_	_	
1-8	40-41	-	_	_	
1-9	42-50	вирусное	*	DI	
1-10	51-62	заболевание	_	_	
1-11	62-63	,	_	_	
1-12	64-74	вызываемое	_	_	
1-13	75-82	вирусом	*[2]	DI[2]	
1-14	83-90	герпеса	*[2]	DI[2]	
1-15	91-92	3	*[2]	DI[2]	
1-16	93-97	типа	*[2]	DI[2]	
1-17	97-98	.	_	_	

#Text=Достаточно распросраненное, болеет за всю жизнь 99% населения планеты.
2-1	99-109	Достаточно	_	_	
2-2	110-125	распросраненное	_	_	
2-3	125-126	,	_	_	
2-4	127-133	болеет	_	_	
2-5	134-136	за	_	_	
2-6	137-140	всю	_	_	
2-7	141-146	жизнь	_	_	
2-8	147-149	99	_	_	
2-9	149-150	%	_	_	
2-10	151-160	населения	_	_	
2-11	161-168	планеты	_	_	
2-12	168-169	.	_	_	

#Text=Никакой угрозы не представляет, бояться нечего.
3-1	170-177	Никакой	_	_	
3-2	178-184	угрозы	_	_	
3-3	185-187	не	_	_	
3-4	188-200	представляет	_	_	
3-5	200-201	,	_	_	
3-6	202-209	бояться	_	_	
3-7	210-216	нечего	_	_	
3-8	216-217	.	_	_	

#Text=Появляется множество высыпаний, которые чешутся, их лучше не срывать.
4-1	218-228	Появляется	_	_	
4-2	229-238	множество	_	_	
4-3	239-248	высыпаний	*	DI	
4-4	248-249	,	_	_	
4-5	250-257	которые	_	_	
4-6	258-265	чешутся	_	_	
4-7	265-266	,	_	_	
4-8	267-269	их	_	_	
4-9	270-275	лучше	_	_	
4-10	276-278	не	_	_	
4-11	279-286	срывать	_	_	
4-12	286-287	.	_	_	

#Text=Прижигать зеленкой следует только с той целью, чтобы определить дату последних высыпаний - лечебного эффекта она не имеет.
5-1	288-297	Прижигать	_	_	
5-2	298-306	зеленкой	*	Drugname	
5-3	307-314	следует	_	_	
5-4	315-321	только	_	_	
5-5	322-323	с	_	_	
5-6	324-327	той	_	_	
5-7	328-333	целью	_	_	
5-8	333-334	,	_	_	
5-9	335-340	чтобы	_	_	
5-10	341-351	определить	_	_	
5-11	352-356	дату	_	_	
5-12	357-366	последних	_	_	
5-13	367-376	высыпаний	*	DI	
5-14	377-378	-	_	_	
5-15	379-388	лечебного	_	_	
5-16	389-396	эффекта	_	_	
5-17	397-400	она	_	_	
5-18	401-403	не	_	_	
5-19	404-409	имеет	_	_	
5-20	409-410	.	_	_	

#Text=Ну или же сли ребенок сорвал паппулу - продезинфецировать.
6-1	411-413	Ну	_	_	
6-2	414-417	или	_	_	
6-3	418-420	же	_	_	
6-4	421-424	сли	_	_	
6-5	425-432	ребенок	_	_	
6-6	433-439	сорвал	_	_	
6-7	440-447	паппулу	_	_	
6-8	448-449	-	_	_	
6-9	450-468	продезинфецировать	_	_	
6-10	468-469	.	_	_	

#Text=Осложнения ветряная оспа дает крайне редко (в 0,01% случаев), и то - только у лиц с иммунодефицитом может развиться герпетический энцефалит или менингит.
7-1	470-480	Осложнения	_	_	
7-2	481-489	ветряная	*[3]	DI[3]	
7-3	490-494	оспа	*[3]	DI[3]	
7-4	495-499	дает	_	_	
7-5	500-506	крайне	_	_	
7-6	507-512	редко	_	_	
7-7	513-514	(	_	_	
7-8	514-515	в	_	_	
7-9	516-520	0,01	_	_	
7-10	520-521	%	_	_	
7-11	522-529	случаев	_	_	
7-12	529-530	)	_	_	
7-13	530-531	,	_	_	
7-14	532-533	и	_	_	
7-15	534-536	то	_	_	
7-16	537-538	-	_	_	
7-17	539-545	только	_	_	
7-18	546-547	у	_	_	
7-19	548-551	лиц	_	_	
7-20	552-553	с	_	_	
7-21	554-569	иммунодефицитом	_	_	
7-22	570-575	может	_	_	
7-23	576-585	развиться	_	_	
7-24	586-599	герпетический	*[4]	DI[4]	
7-25	600-609	энцефалит	*[4]	DI[4]	
7-26	610-613	или	_	_	
7-27	614-622	менингит	*	DI	
7-28	622-623	.	_	_	

#Text=Касатьльно вакцины против ветрянки - не вижу смысла, так как это заболевание не представляет опасности для жизни ребенка.
8-1	624-634	Касатьльно	_	_	
8-2	635-642	вакцины	*	Drugform	
8-3	643-649	против	_	_	
8-4	650-658	ветрянки	*	DI	
8-5	659-660	-	_	_	
8-6	661-663	не	_	_	
8-7	664-668	вижу	_	_	
8-8	669-675	смысла	_	_	
8-9	675-676	,	_	_	
8-10	677-680	так	_	_	
8-11	681-684	как	_	_	
8-12	685-688	это	_	_	
8-13	689-700	заболевание	_	_	
8-14	701-703	не	_	_	
8-15	704-716	представляет	_	_	
8-16	717-726	опасности	_	_	
8-17	727-730	для	_	_	
8-18	731-736	жизни	_	_	
8-19	737-744	ребенка	_	_	
8-20	744-745	.	_	_	

#Text=Если бы существовала комплексная вакцина, в состав которой бы входил ветряночный компонент - возможно и стоило бы, а так- незачем абсолютно.
9-1	746-750	Если	_	_	
9-2	751-753	бы	_	_	
9-3	754-766	существовала	_	_	
9-4	767-778	комплексная	_	_	
9-5	779-786	вакцина	*	Drugform	
9-6	786-787	,	_	_	
9-7	788-789	в	_	_	
