#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Так случилась, во время беременности простудилась.
1-1	0-3	Так	_	_	_	_	
1-2	4-13	случилась	_	_	_	_	
1-3	13-14	,	_	_	_	_	
1-4	15-17	во	_	_	_	_	
1-5	18-23	время	_	_	_	_	
1-6	24-36	беременности	_	_	_	_	
1-7	37-49	простудилась	*	DI	_	_	
1-8	49-50	.	_	_	_	_	

#Text=Нос заложило, кашель, поднялась высокая температура.
2-1	51-54	Нос	*[1]	DI[1]	_	_	
2-2	55-63	заложило	*[1]	DI[1]	_	_	
2-3	63-64	,	_	_	_	_	
2-4	65-71	кашель	*	DI	_	_	
2-5	71-72	,	_	_	_	_	
2-6	73-82	поднялась	_	_	_	_	
2-7	83-90	высокая	*[2]	DI[2]	_	_	
2-8	91-102	температура	*[2]	DI[2]	_	_	
2-9	102-103	.	_	_	_	_	

#Text=Не секрет, что вынашивания малыша пить какие либо препараты от простуды запрещено особенно на ранних сроках.
3-1	104-106	Не	_	_	_	_	
3-2	107-113	секрет	_	_	_	_	
3-3	113-114	,	_	_	_	_	
3-4	115-118	что	_	_	_	_	
3-5	119-130	вынашивания	_	_	_	_	
3-6	131-137	малыша	_	_	_	_	
3-7	138-142	пить	_	_	_	_	
3-8	143-148	какие	_	_	_	_	
3-9	149-153	либо	_	_	_	_	
3-10	154-163	препараты	_	_	_	_	
3-11	164-166	от	_	_	_	_	
3-12	167-175	простуды	*	DI	_	_	
3-13	176-185	запрещено	_	_	_	_	
3-14	186-194	особенно	_	_	_	_	
3-15	195-197	на	_	_	_	_	
3-16	198-204	ранних	_	_	_	_	
3-17	205-211	сроках	_	_	_	_	
3-18	211-212	.	_	_	_	_	

#Text=У меня уже был третий триместр.
4-1	213-214	У	_	_	_	_	
4-2	215-219	меня	_	_	_	_	
4-3	220-223	уже	_	_	_	_	
4-4	224-227	был	_	_	_	_	
4-5	228-234	третий	_	_	_	_	
4-6	235-243	триместр	_	_	_	_	
4-7	243-244	.	_	_	_	_	

#Text=Что бы не навредить своей ляльки лечилась народными средствами.
5-1	245-248	Что	_	_	_	_	
5-2	249-251	бы	_	_	_	_	
5-3	252-254	не	_	_	_	_	
5-4	255-264	навредить	_	_	_	_	
5-5	265-270	своей	_	_	_	_	
5-6	271-277	ляльки	_	_	_	_	
5-7	278-286	лечилась	_	_	_	_	
5-8	287-296	народными	_	_	_	_	
5-9	297-307	средствами	_	_	_	_	
5-10	307-308	.	_	_	_	_	

#Text=Но и они оказались мало эффективными.
6-1	309-311	Но	_	_	_	_	
6-2	312-313	и	_	_	_	_	
6-3	314-317	они	_	_	_	_	
6-4	318-327	оказались	_	_	_	_	
6-5	328-332	мало	_	_	_	_	
6-6	333-345	эффективными	_	_	_	_	
6-7	345-346	.	_	_	_	_	

#Text=Нос не дышал, дышать было трудно воздуха катастрофически не хватало.
7-1	347-350	Нос	*[3]	DI[3]	_	_	
7-2	351-353	не	*[3]	DI[3]	_	_	
7-3	354-359	дышал	*[3]	DI[3]	_	_	
7-4	359-360	,	_	_	_	_	
7-5	361-367	дышать	_	_	_	_	
7-6	368-372	было	_	_	_	_	
7-7	373-379	трудно	_	_	_	_	
