sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
"I became nervous, Moody, just a little something-immediately screeching, to the grandparents does not go, everything is next to me and on the handles... Hard( and after all, before the nursery it was an active, sociable and cheerful baby... Doctors advised to drink a sedative.",0,0,0,1,1,DI[3]|Finding[1],252298,4,0.004357697907835245,0.004170464351773262,0.9161635637283325,0.8214288353919983,0.0861198902130127
"After a week of taking the baby, it's easier to stay in the garden, and even though we still cry there, the process of getting used to it is a little easier.",1,0,0,0,0,EF[2],252298,7,0.9934749007225037,0.01833917386829853,0.10629499703645706,0.1791011542081833,0.020996708422899246
"I am very happy that the tablets are not bitter, I dissolve them in water and my daughter has no problems drinking them without drinking water.",0,0,0,0,0,NEUTRAL,252298,8,0.053145602345466614,0.004423302132636309,0.008534787222743034,0.0037987246178090572,0.10775735974311829
"And so with the appearance of a child in our family and frequent colds and viral diseases in our medicine Cabinet for a long time and firmly settled ""Aflubin"".",0,0,0,1,0,DI[1],2457636,2,0.008582660928368568,0.005351031664758921,0.010300787165760994,0.9758735299110413,0.010442415252327919
"The disease receded a little, but then came with a new force and no longer what Aflubin """" did not help (although we drank it for prevention for a whole month).""",0,1,0,1,0,INF[3]|DI[2],2457636,5,0.03324511647224426,0.9652792811393738,0.022312123328447342,0.9881566166877747,0.030955743044614792
Sometimes it seemed that viruses are used to the drug and simply do not respond to it.,0,1,0,0,0,INF[4],2457636,6,0.005465069320052862,0.02068851701915264,0.005512498784810305,0.006045358721166849,0.01050109975039959
Well can not say completely useless but we are in the long-term use stopped to help at all.,0,0,0,0,0,NEUTRAL,2457636,1,0.10094661265611649,0.9882479310035706,0.014528175815939903,0.018680958077311516,0.02505292184650898
I've tried a lot of cold remedies.,0,0,0,1,0,DI[1],902248,1,0.0063237389549613,0.009397557005286217,0.00984660629183054,0.9735075831413269,0.007679699920117855
But the effect was zero.,0,1,0,0,0,INF[2],902248,4,0.012533396482467651,0.9742687940597534,0.014109758660197258,0.0279553085565567,0.018865687772631645
But I didn't find it working on me.,0,1,0,0,0,INF[3],902248,13,0.015949495136737823,0.97431480884552,0.01884152926504612,0.01743835024535656,0.017664508894085884
Overall impression: it doesn't help Me.Dislike.,0,1,0,0,0,INF[4],902248,17,0.01794547587633133,0.9777677655220032,0.018134133890271187,0.017287809401750565,0.02050522342324257
"At the first symptoms, I take powders.",0,0,0,0,0,NEUTRAL,902248,2,0.00600040378049016,0.0026656901463866234,0.007117954082787037,0.3966214954853058,0.005526963155716658
"After removing a small pappiloma on the face (which reappeared 6 months later), the dermatologist mentioned this drug, said you can try it.",0,0,0,1,0,DI[5],1410682,1,0.018775364384055138,0.005726325325667858,0.03877701982855797,0.9873620271682739,0.006338047329336405
"But after some time, pappiloma on the face began to return again, and even on the fingers of the hands began to appear small tumors.",0,0,0,1,0,DI[8],1410682,3,0.007054045796394348,0.011921579949557781,0.8943103551864624,0.4459867775440216,0.004302120301872492
Helped by 120%!,1,0,0,0,0,EF[4],1410682,6,0.9789000749588013,0.021215097978711128,0.01442774198949337,0.0319405235350132,0.012394893914461136
"Pappiloma on the face passed without a trace, neoplasms on the fingers of the hands passed + a wart on the pad of the index finger, which was with me for 10-15 years.",1,0,0,1,1,EF[1]|DI[2]|Finding[6],1410682,7,0.8510139584541321,0.0026203214656561613,0.3829958438873291,0.9851400256156921,0.10664693266153336
"Of the side effects, I had a headache and drowsiness.",0,0,1,0,0,ADR[3],1410682,9,0.015415175817906857,0.009373039938509464,0.9780318140983582,0.01041664183139801,0.01609303429722786
A little hair began to fall out (maybe not because of this).,0,0,1,0,0,ADR[7],1410682,10,0.0182814858853817,0.0038575672078877687,0.9546741247177124,0.037142787128686905,0.008536340668797493
I do not regret it and I am only glad!,0,0,0,0,0,NEUTRAL,1410682,12,0.13303908705711365,0.006933238357305527,0.00598669471219182,0.004278114996850491,0.008107826113700867
"I took half a tablet half an hour before bed, fell asleep, as if I fell somewhere... after an hour, my eyes opened and it started, my body is burning, my mouth is dry, my tongue sticks to the roof of my mouth, I feel so lethargic.",0,0,1,0,0,ADR[1],828011,2,0.015473263338208199,0.018132053315639496,0.9921316504478455,0.017048953101038933,0.02942010574042797
"In the end, I drank POLYSORB to wash myself.",0,0,0,0,0,NEUTRAL,828011,3,0.004677211865782738,0.005146305542439222,0.020867012441158295,0.009075688198208809,0.006322259549051523
"I often suffer from colds, so I buy different antivirals.",0,0,0,1,0,DI[1],2670520,3,0.007283989805728197,0.006790304556488991,0.009115398861467838,0.9751478433609009,0.01017574593424797
"The ointment should be placed in each nostril for a few hours, but usually after 15-20 minutes, strong discharge from the nose begins and it has to be cleaned.",0,0,0,1,0,DI[3],2670520,6,0.016998006030917168,0.0111716128885746,0.978956401348114,0.017724232748150826,0.015226454474031925
"With its help, the runny nose passes faster.",1,0,0,1,0,EF[2]|DI[4],2670520,8,0.9768649339675903,0.023799633607268333,0.0078003741800785065,0.9541117548942566,0.012938955798745155
