#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=webanno.custom.SentenceLink|referenceRelation|referenceType


#Text=Наверно как и у многих, у меня вечная проблема герпеса, до беременности вообще только немного подует ветер и все все губы в герпетическом высыпании .
1-1	0-7	Наверно	_	_	_	_	
1-2	8-11	как	_	_	_	_	
1-3	12-13	и	_	_	_	_	
1-4	14-15	у	_	_	_	_	
1-5	16-22	многих	_	_	_	_	
1-6	22-23	,	_	_	_	_	
1-7	24-25	у	_	_	_	_	
1-8	26-30	меня	_	_	_	_	
1-9	31-37	вечная	_	_	_	_	
1-10	38-46	проблема	_	_	_	_	
1-11	47-54	герпеса	*	DI	_	_	
1-12	54-55	,	_	_	_	_	
1-13	56-58	до	_	_	_	_	
1-14	59-71	беременности	_	_	_	_	
1-15	72-78	вообще	_	_	_	_	
1-16	79-85	только	_	_	_	_	
1-17	86-93	немного	_	_	_	_	
1-18	94-100	подует	_	_	_	_	
1-19	101-106	ветер	_	_	_	_	
1-20	107-108	и	_	_	_	_	
1-21	109-112	все	_	_	_	_	
1-22	113-116	все	_	_	_	_	
1-23	117-121	губы	_	_	_	_	
1-24	122-123	в	_	_	_	_	
1-25	124-137	герпетическом	*[1]	DI[1]	_	_	
1-26	138-147	высыпании	*[1]	DI[1]	_	_	
1-27	148-149	.	_	_	_	_	

#Text=Всегда только с губами была проблема, а вот и один раз появилась сыпь на спине в области лопатки, сразу не поняла что это такое, обратилась к врачу, самый обычный герпес, и назначил мне О" Протефлазид" в аптеке его не оказалась дали мне " Протфенолозид" состав такой же.
2-1	150-156	Всегда	_	_	_	_	
2-2	157-163	только	_	_	_	_	
2-3	164-165	с	_	_	_	_	
2-4	166-172	губами	_	_	_	_	
2-5	173-177	была	_	_	_	_	
2-6	178-186	проблема	_	_	_	_	
2-7	186-187	,	_	_	_	_	
2-8	188-189	а	_	_	_	_	
2-9	190-193	вот	_	_	_	_	
2-10	194-195	и	_	_	_	_	
2-11	196-200	один	_	_	_	_	
2-12	201-204	раз	_	_	_	_	
2-13	205-214	появилась	_	_	_	_	
2-14	215-219	сыпь	*[2]	DI[2]	_	_	
2-15	220-222	на	*[2]	DI[2]	_	_	
2-16	223-228	спине	*[2]	DI[2]	_	_	
2-17	229-230	в	_	_	_	_	
2-18	231-238	области	_	_	_	_	
2-19	239-246	лопатки	_	_	_	_	
2-20	246-247	,	_	_	_	_	
2-21	248-253	сразу	_	_	_	_	
2-22	254-256	не	_	_	_	_	
2-23	257-263	поняла	_	_	_	_	
2-24	264-267	что	_	_	_	_	
2-25	268-271	это	_	_	_	_	
2-26	272-277	такое	_	_	_	_	
2-27	277-278	,	_	_	_	_	
2-28	279-289	обратилась	_	_	_	_	
2-29	290-291	к	_	_	_	_	
2-30	292-297	врачу	_	_	_	_	
2-31	297-298	,	_	_	_	_	
2-32	299-304	самый	_	_	_	_	
2-33	305-312	обычный	_	_	_	_	
2-34	313-319	герпес	*	DI	_	_	
2-35	319-320	,	_	_	_	_	
2-36	321-322	и	_	_	_	_	
2-37	323-331	назначил	_	_	_	_	
2-38	332-335	мне	_	_	_	_	
2-39	336-337	О	_	_	_	_	
2-40	337-338	"	_	_	_	_	
2-41	339-350	Протефлазид	*	Drugname	_	_	
2-42	350-351	"	_	_	_	_	
2-43	352-353	в	_	_	_	_	
2-44	354-360	аптеке	_	_	_	_	
2-45	361-364	его	_	_	_	_	
2-46	365-367	не	_	_	_	_	
2-47	368-377	оказалась	_	_	_	_	
2-48	378-382	дали	_	_	_	_	
2-49	383-386	мне	_	_	_	_	
2-50	387-388	"	_	_	_	_	
2-51	389-402	Протфенолозид	*	Drugname	_	_	
2-52	402-403	"	_	_	_	_	
2-53	404-410	состав	_	_	_	_	
2-54	411-416	такой	_	_	_	_	
2-55	417-419	же	_	_	_	_	
2-56	419-420	.	_	_	_	_	

#Text=Внешние симптомы прошли буквально уже через 2-3 дня.
3-1	421-428	Внешние	_	_	*->1-1	EF[1]	
3-2	429-437	симптомы	_	_	*->1-1	EF[1]	
3-3	438-444	прошли	_	_	*->1-1	EF[1]	
3-4	445-454	буквально	_	_	*->1-1	EF[1]	
3-5	455-458	уже	_	_	*->1-1	EF[1]	
3-6	459-464	через	_	_	*->1-1	EF[1]	
3-7	465-468	2-3	_	_	*->1-1	EF[1]	
3-8	469-472	дня	_	_	*->1-1	EF[1]	
3-9	472-473	.	_	_	*->1-1	EF[1]	

#Text=У этого препарата один минус это достаточно дорогостоящий препарат.
4-1	474-475	У	_	_	_	_	
4-2	476-481	этого	_	_	_	_	
4-3	482-491	препарата	_	_	_	_	
4-4	492-496	один	_	_	_	_	
4-5	497-502	минус	_	_	_	_	
4-6	503-506	это	_	_	_	_	
4-7	507-517	достаточно	_	_	_	_	
4-8	518-531	дорогостоящий	_	_	_	_	
4-9	532-540	препарат	_	_	_	_	
4-10	540-541	.	_	_	_	_	

#Text=Я осталась очень довольна качеством, теперь храню его в атечке на всякий случай)) Время использования: 10дней
5-1	542-543	Я	_	_	_	_	
5-2	544-552	осталась	_	_	_	_	
5-3	553-558	очень	_	_	_	_	
5-4	559-567	довольна	_	_	_	_	
5-5	568-577	качеством	_	_	_	_	
5-6	577-578	,	_	_	_	_	
5-7	579-585	теперь	_	_	_	_	
5-8	586-591	храню	_	_	_	_	
5-9	592-595	его	_	_	_	_	
5-10	596-597	в	_	_	_	_	
5-11	598-604	атечке	_	_	_	_	
5-12	605-607	на	_	_	_	_	
5-13	608-614	всякий	_	_	_	_	
5-14	615-621	случай	_	_	_	_	
5-15	621-622	)	_	_	_	_	
5-16	622-623	)	_	_	_	_	
5-17	624-629	Время	_	_	_	_	
5-18	630-643	использования	_	_	_	_	
5-19	643-644	:	_	_	_	_	
5-20	645-651	10дней	_	_	_	_	
