sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
А вот с аквалором все стало намного проще.,0,0,0,0,0,NEUTRAL,877405,4,0.06822744756937027,0.010361519642174244,0.0029775837901979685,0.00581473670899868,0.0035180968698114157
Мои дети не аллергетики.,0,0,0,0,1,Finding[2],2886803,2,0.02589183859527111,0.03169545903801918,0.02351917140185833,0.02921171486377716,0.949479341506958
У моих деток после начала приема этого препарата появилась тяжелой формы медикаментозная аллергия.,0,0,1,0,0,ADR[3],2886803,3,0.012800374068319798,0.013891929760575294,0.9807683825492859,0.010061649605631828,0.013222087174654007
"В то время как мы попали в больницу, доктор нам сообщил, что именно после приема этого препарата очень много детей поступает в больницы скорой помощи с тяжелыми аллергическими реакциями.",0,0,1,0,0,ADR[1],2886803,5,0.014218823052942753,0.024643395096063614,0.2156859040260315,0.03672568500041962,0.9675869345664978
И протекала очень тяжело.,0,0,0,0,0,NEUTRAL,2886803,4,0.005905450787395239,0.010992929339408875,0.00480162026360631,0.011749062687158585,0.004226717632263899
"Как только я чувствовала, что начинаю заболевать, обычно у меня начинает чесаться нос, я часто чихаю и першит в горле, то сразу же я ставила эти свечи.",0,0,0,1,0,DI[2],5801040,7,0.011536325328052044,0.007256544195115566,0.007755749858915806,0.9912561178207397,0.007203841116279364
Кроме них я никакого лечения не начинала и как правило уже на третий день у меня все проходило.,1,0,0,0,0,EF[1],5801040,10,0.903362512588501,0.045388754457235336,0.004143966361880302,0.0073030199855566025,0.006505434401333332
"А сейчас и своему маленькому сынульке, если начинает болеть тоже их ставлю, легко и действенно, помогает всегда.",0,0,0,0,0,NEUTRAL,5801040,13,0.9930467009544373,0.017550701275467873,0.010045410133898258,0.10316874086856842,0.015348275192081928
"На работе, ближе к обеду я почувствовала себя плохо, начался озноб, стало болеть все тело.",0,0,0,1,0,DI[1],24065,1,0.002887549577280879,0.008140617050230503,0.644210696220398,0.8241645693778992,0.007675569504499435
"Как я знала, это были первые признаки простуды, если не принять меры, завтра я не смогу встать с постели.",0,0,0,1,0,DI[5],24065,2,0.006203687749803066,0.006816212087869644,0.005575006362050772,0.9907638430595398,0.02551240660250187
Принимала по инструкции и уже в конце рабочего дня почувствовала себя хорошо.,1,0,0,0,0,EF[3],24065,6,0.9277217984199524,0.006735766306519508,0.005865241400897503,0.015704533085227013,0.007298748008906841
"Для профилактики приняла еще одну таблетку, а сейчас всегда с собой ношу ""Ринзу"", мало ли что.",0,0,0,1,0,DI[2],24065,8,0.05192355439066887,0.007838333025574684,0.009805195964872837,0.9930465817451477,0.005226679611951113
"Не знаю как вам, но в моем случае помог, поэтому пока я ему доверяю.",1,0,0,0,0,EF[4],24065,10,0.9875098466873169,0.017231211066246033,0.013430661521852016,0.0158772561699152,0.015768589451909065
"Во время обеда пошла в аптеку, где мне посоветовали купить ""Арбидол"" или ""Ринза"", исходя из цены купила второе лекарство.",0,0,0,0,0,NEUTRAL,24065,4,0.005133397411555052,0.004755605943500996,0.006948578171432018,0.012829466722905636,0.006301539484411478
"К сожалению результата он не дал, через две недели мы заболели.",0,1,0,0,0,INF[2],217439,4,0.020688217133283615,0.9808557629585266,0.013517935760319233,0.01879919320344925,0.02372046560049057
"Вылечились, опять в сад с ИРС-19, но опять слегли, причем с сильным ринитом.",0,0,1,0,0,ADR[5],217439,5,0.23987820744514465,0.9059269428253174,0.0031157461926341057,0.9220283031463623,0.024597574025392532
