sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
"Стала нервной, капризной, чуть что -сразу визг, к бабушкам и дедушкам не идет, все рядом со мной да на ручках... Тяжело( А ведь перед яслями это был активный, общительный и жизнерадостный малыш... Врачи посоветовали попить успокоительное.",0,0,0,1,1,DI[3]|Finding[1],252298,4,0.009097378700971603,0.004698390141129494,0.02053813263773918,0.9943332672119141,0.030471645295619965
"После недельного приема дочурка легче стала оставаться в саду, и хоть мы все равно еще плачем там, процесс привыкания идет немного легче.",1,0,0,0,0,EF[2],252298,7,0.9962182641029358,0.01356755942106247,0.04200451821088791,0.19221262633800507,0.05341995507478714
"Очень радует то, что таблетки не горькие, я растворяю их в воде и дочка без проблем их пьет не запивая водой.",0,0,0,0,0,NEUTRAL,252298,8,0.04749574139714241,0.004075661767274141,0.008463815785944462,0.0037493351846933365,0.0101149408146739
"И так с появление ребенка в нашей семье и частыми простудными и вирусными заболеваниями в нашей аптечке надолго и крепко поселился ""Афлубин"".",0,0,0,1,0,DI[1],2457636,2,0.020177239552140236,0.0097816688939929,0.005276401061564684,0.9909749627113342,0.004966852720826864
"Болезнь немного отступала, но потом с новой силой приходила и уже не какой ""Афлубин"" не помогал (хотя и пили мы его для профилактики по целому месяцу).",0,1,0,1,0,INF[3]|DI[2],2457636,5,0.011733940802514553,0.9691696166992188,0.02052525244653225,0.977764904499054,0.02556297369301319
Иногда казалось что вирусы привыкли к лекарству и попросту на него не реагируют.,0,1,0,0,0,INF[4],2457636,6,0.004249971825629473,0.007624200079590082,0.00786877702921629,0.010142999701201916,0.01890205591917038
Ну как сказать не совсем и бесполезный но нам при длительном использовании перестал помогать вообще.,0,0,0,0,0,NEUTRAL,2457636,1,0.0421023890376091,0.9845007658004761,0.017154015600681305,0.016110505908727646,0.01655125990509987
Я перепрбовала очень много средсвт от простуды.,0,0,0,1,0,DI[1],902248,1,0.004133911337703466,0.010204092599451542,0.007819950580596924,0.9824288487434387,0.006817367859184742
Но эффекта было ноль.,0,1,0,0,0,INF[2],902248,4,0.017803480848670006,0.9804644584655762,0.015043724328279495,0.017060143873095512,0.023351607844233513
Но на себе его действия я не обнаружила.,0,1,0,0,0,INF[3],902248,13,0.010091348551213741,0.9751712083816528,0.017450576648116112,0.01908940263092518,0.020042402669787407
Общее впечатление : Мне не помогает.Не нравится.,0,1,0,0,0,INF[4],902248,17,0.020525358617305756,0.9774930477142334,0.016873018816113472,0.01546557992696762,0.0156865231692791
Ппри первых симптомах я принимаю порошки.,0,0,0,0,0,NEUTRAL,902248,2,0.005818103440105915,0.005397200118750334,0.004579473286867142,0.04667435958981514,0.0031156884506344795
"После удаления небольшой паппиломы на лице (которая появилась повторно спустя 6 месяцев), дерматолог упомянула этот препарат, сказала, можно попробовать.",0,0,0,1,0,DI[5],1410682,1,0.005870754364877939,0.008026020601391792,0.008311878889799118,0.979174792766571,0.008403793908655643
"Но через какое-то время паппилома на лице снова стала возвращаться, да и еще на пальцах рук стали появляться небольшие новообразования.",0,0,0,1,0,DI[8],1410682,3,0.045656438916921616,0.9331445097923279,0.5074856281280518,0.5454769730567932,0.00518559105694294
Помог на 120%!,1,0,0,0,0,EF[4],1410682,6,0.9811831712722778,0.01362493634223938,0.015333148650825024,0.015338621102273464,0.013546604663133621
"Бесследно прошла паппилома на лице, прошли новообразования на пальцах рук + прошла бородавка на подушечке указательного пальца, которая была со мной уже лет 10-15.",1,0,0,1,1,EF[1]|DI[2]|Finding[6],1410682,7,0.9862110018730164,0.0037291524931788445,0.05329255387187004,0.9591537117958069,0.10519637167453766
Из побочных действий у меня были головная боль и сонливость.,0,0,1,0,0,ADR[3],1410682,9,0.01367910299450159,0.01107817143201828,0.9813089966773987,0.01225327979773283,0.016504274681210518
Немного стали выпадать волосы (может не из-за этого).,0,0,1,0,0,ADR[7],1410682,10,0.030761977657675743,0.008426656946539879,0.9770759344100952,0.016833096742630005,0.009717254899442196
Не жалею и только рада!,0,0,0,0,0,NEUTRAL,1410682,12,0.5133545398712158,0.008597804233431816,0.005233347415924072,0.009526192210614681,0.003172691911458969
"Приняла полтаблетки за полчаса до сна, заснула, как будто провалилась куда-то... через час открылись глаза и началось, тело горит, во рту пересохло, язык к небу прилипает, встала такая вялость.",0,0,1,0,0,ADR[1],828011,2,0.01083486620336771,0.016883542761206627,0.9905692338943481,0.022000543773174286,0.030327146872878075
"В итоге выпиоа Полисорб, чтобы промыться.",0,0,0,0,0,NEUTRAL,828011,3,0.004886799491941929,0.002262138295918703,0.00877031683921814,0.956169068813324,0.023201262578368187
"Я очень часто болею простудными заболеваниями, поэтому покупаю разные противовирусные средства.",0,0,0,1,0,DI[1],2670520,3,0.004080718383193016,0.0043076202273368835,0.0051666623912751675,0.9717385768890381,0.027120478451251984
"Мазь нужно закладывать в каждую ноздрю на несколько часов, но обычно через минут 15-20 начинаются сильные выделения из носа и приходится его очищать.",0,0,0,1,0,DI[3],2670520,6,0.002217752393335104,0.007951971143484116,0.8558840155601501,0.04576518386602402,0.020536649972200394
С ее помощью насморк быстрее проходит.,1,0,0,1,0,EF[2]|DI[4],2670520,8,0.958929181098938,0.011482812464237213,0.006523837801069021,0.9850727915763855,0.016963301226496696
"Мазь имеет удобную упаковку, с широкой крышечкой, которая плотно закрывается, густую консистенцию, я использую ее ватной палочкой.",0,0,0,0,0,NEUTRAL,2670520,5,0.025984028354287148,0.0061010075733065605,0.009386639110744,0.005629405379295349,0.004148776642978191
"На следующее утро появились высыпания на лице и руках, похожие на комариные укусы.",0,0,1,0,0,ADR[1],2388814,2,0.006740981712937355,0.01196368969976902,0.9858996272087097,0.04771788418292999,0.022719725966453552
После отмены сыпь проходила медленно.,0,0,1,0,0,ADR[2],2388814,5,0.02926694229245186,0.00898358691483736,0.9824435710906982,0.011212652549147606,0.016170714050531387
Один-два комарика такое сделать не смогли бы.,0,0,0,0,0,NEUTRAL,2388814,3,0.005602938123047352,0.010194310918450356,0.008334245532751083,0.006652594543993473,0.006943712942302227
Кстати таблетки помогли несколько уменьшить симптомы болезни.,1,0,0,0,0,EF[1],2732826,6,0.9923297762870789,0.006711278110742569,0.021627679467201233,0.21101471781730652,0.015302769839763641
"Данные таблетки идут как антибиотик, точнее противовирусное средство.",0,0,0,0,0,NEUTRAL,2732826,3,0.0020870931912213564,0.009471557103097439,0.010871872305870056,0.03193984925746918,0.005143691319972277
"Если бы лежала дома и болела, то и не заметила бы побочных эффектов, а именно сонливость, когда лежала в следующий раз дома при ОРВИ, то спала отлично.",0,0,1,1,0,ADR[3]|DI[1],2800633,4,0.03372892737388611,0.023610690608620644,0.9899611473083496,0.8372541069984436,0.13838744163513184
"Но если Вы болезнь переносите на ногах, то это не Ваше средство и не дай Бог, если за рулём транспортного средства, предупреждение на упаковке есть... Так как я болезнь переносила на ногах, то выпив в течение рабочего дня 2 таблетки, через час после применения последней меня начало ""вырубать"" в маршрутном такси, пришлось себя щипать за руку)))) В своей жизни применяла 2 раза лично для себя, членам своей семьи не давала вообще.",0,0,1,0,0,ADR[2],2800633,5,0.02281651273369789,0.014964190311729908,0.7968161702156067,0.15738645195960999,0.3237219452857971
