#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Первую прививку АКДС (отечественную), сделали ребенку в 4 мес.
1-1	0-6	Первую	_	_	
1-2	7-15	прививку	_	_	
1-3	16-20	АКДС	*	Drugname	
1-4	21-22	(	_	_	
1-5	22-35	отечественную	_	_	
1-6	35-36	)	_	_	
1-7	36-37	,	_	_	
1-8	38-45	сделали	_	_	
1-9	46-53	ребенку	_	_	
1-10	54-55	в	_	_	
1-11	56-57	4	_	_	
1-12	58-61	мес	_	_	
1-13	61-62	.	_	_	

#Text=Сразу после прививки у ребенка глаза собрались в кучу... Через 3 часа поднялась температура, но это были цветочки... Темп.
2-1	63-68	Сразу	_	_	
2-2	69-74	после	_	_	
2-3	75-83	прививки	_	_	
2-4	84-85	у	_	_	
2-5	86-93	ребенка	_	_	
2-6	94-99	глаза	_	_	
2-7	100-109	собрались	_	_	
2-8	110-111	в	_	_	
2-9	112-116	кучу	_	_	
2-10	116-119	...	_	_	
2-11	120-125	Через	_	_	
2-12	126-127	3	_	_	
2-13	128-132	часа	_	_	
2-14	133-142	поднялась	_	_	
2-15	143-154	температура	*	ADR	
2-16	154-155	,	_	_	
2-17	156-158	но	_	_	
2-18	159-162	это	_	_	
2-19	163-167	были	_	_	
2-20	168-176	цветочки	_	_	
2-21	176-179	...	_	_	
2-22	180-184	Темп	_	_	
2-23	184-185	.	_	_	

#Text=мы сбили... Самое ужасное, то что ребенок орал 5 суток, неистовым криком, его было не успокоить, он плакал даже во сне... Мы плакали с ним вдвоем... Это было оч.
3-1	186-188	мы	_	_	
3-2	189-194	сбили	_	_	
3-3	194-197	...	_	_	
3-4	198-203	Самое	_	_	
3-5	204-211	ужасное	_	_	
3-6	211-212	,	_	_	
3-7	213-215	то	_	_	
3-8	216-219	что	_	_	
3-9	220-227	ребенок	*[1]	ADR[1]	
3-10	228-232	орал	*[1]	ADR[1]	
3-11	233-234	5	_	_	
3-12	235-240	суток	_	_	
3-13	240-241	,	_	_	
3-14	242-251	неистовым	_	_	
3-15	252-258	криком	_	_	
3-16	258-259	,	_	_	
3-17	260-263	его	_	_	
3-18	264-268	было	_	_	
3-19	269-271	не	*[2]	ADR[2]	
3-20	272-281	успокоить	*[2]	ADR[2]	
3-21	281-282	,	_	_	
3-22	283-285	он	_	_	
3-23	286-292	плакал	*[3]	ADR[3]	
3-24	293-297	даже	*[3]	ADR[3]	
3-25	298-300	во	*[3]	ADR[3]	
3-26	301-304	сне	*[3]	ADR[3]	
3-27	304-307	...	_	_	
3-28	308-310	Мы	_	_	
3-29	311-318	плакали	_	_	
3-30	319-320	с	_	_	
3-31	321-324	ним	_	_	
3-32	325-331	вдвоем	_	_	
3-33	331-334	...	_	_	
3-34	335-338	Это	_	_	
3-35	339-343	было	_	_	
3-36	344-346	оч	_	_	
3-37	346-347	.	_	_	

#Text=страшно.
4-1	348-355	страшно	_	_	
4-2	355-356	.	_	_	

#Text=Ребенок не узнавал лица.
5-1	357-364	Ребенок	_	_	
5-2	365-367	не	*[4]	ADR[4]	
5-3	368-375	узнавал	*[4]	ADR[4]	
5-4	376-380	лица	*[4]	ADR[4]	
5-5	380-381	.	_	_	

#Text=Вторую прививку мы сделали только через 3 месяца, и она была импортной.
6-1	382-388	Вторую	_	_	
6-2	389-397	прививку	_	_	
6-3	398-400	мы	_	_	
6-4	401-408	сделали	_	_	
6-5	409-415	только	_	_	
6-6	416-421	через	_	_	
6-7	422-423	3	_	_	
6-8	424-430	месяца	_	_	
6-9	430-431	,	_	_	
6-10	432-433	и	_	_	
6-11	434-437	она	_	_	
6-12	438-442	была	_	_	
6-13	443-452	импортной	_	_	
6-14	452-453	.	_	_	

#Text=После импортной, сложилось ощущение, будто мы не делали прививку вообще, реакции "0".
7-1	454-459	После	_	_	
7-2	460-469	импортной	_	_	
7-3	469-470	,	_	_	
7-4	471-480	сложилось	_	_	
7-5	481-489	ощущение	_	_	
7-6	489-490	,	_	_	
7-7	491-496	будто	_	_	
7-8	497-499	мы	_	_	
7-9	500-502	не	_	_	
7-10	503-509	делали	_	_	
7-11	510-518	прививку	_	_	
7-12	519-525	вообще	_	_	
7-13	525-526	,	_	_	
7-14	527-534	реакции	_	_	
7-15	535-536	"	_	_	
7-16	536-537	0	_	_	
7-17	537-538	"	_	_	
7-18	538-539	.	_	_	

#Text=Не ставьте опыты над детьми, я оч.
8-1	540-542	Не	_	_	
8-2	543-550	ставьте	_	_	
8-3	551-556	опыты	_	_	
8-4	557-560	над	_	_	
8-5	561-567	детьми	_	_	
8-6	567-568	,	_	_	
8-7	569-570	я	_	_	
8-8	571-573	оч	_	_	
8-9	573-574	.	_	_	

#Text=сильно жалею что решилась когда-то на отечеств.
9-1	575-581	сильно	_	_	
9-2	582-587	жалею	_	_	
9-3	588-591	что	_	_	
9-4	592-600	решилась	_	_	
9-5	601-609	когда-то	_	_	
9-6	610-612	на	_	_	
9-7	613-621	отечеств	_	_	
9-8	621-622	.	_	_	

#Text=прививку.
10-1	623-631	прививку	_	_	
10-2	631-632	.	_	_	

#Text=Многим она подходит... но риск слишком велик.
11-1	633-639	Многим	_	_	
11-2	640-643	она	_	_	
11-3	644-652	подходит	_	_	
11-4	652-655	...	_	_	
11-5	656-658	но	_	_	
11-6	659-663	риск	_	_	
11-7	664-671	слишком	_	_	
11-8	672-677	велик	_	_	
11-9	677-678	.	_	_	
