sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
"Стала нервной, капризной, чуть что -сразу визг, к бабушкам и дедушкам не идет, все рядом со мной да на ручках... Тяжело( А ведь перед яслями это был активный, общительный и жизнерадостный малыш... Врачи посоветовали попить успокоительное.",0,0,0,1,1,DI[3]|Finding[1],252298,4,0.004178956616669893,0.003606117097660899,0.3629660904407501,0.9870842099189758,0.003932316787540913
"После недельного приема дочурка легче стала оставаться в саду, и хоть мы все равно еще плачем там, процесс привыкания идет немного легче.",1,0,0,0,0,EF[2],252298,7,0.9959065914154053,0.015663355588912964,0.028891105204820633,0.9769086241722107,0.02025272324681282
"Очень радует то, что таблетки не горькие, я растворяю их в воде и дочка без проблем их пьет не запивая водой.",0,0,0,0,0,NEUTRAL,252298,8,0.01883830688893795,0.0016104194801300764,0.0036478096153587103,0.0017613287782296538,0.024021536111831665
"И так с появление ребенка в нашей семье и частыми простудными и вирусными заболеваниями в нашей аптечке надолго и крепко поселился ""Афлубин"".",0,0,0,1,0,DI[1],2457636,2,0.008077644743025303,0.003459653351455927,0.005670026410371065,0.9866182208061218,0.002776636043563485
"Болезнь немного отступала, но потом с новой силой приходила и уже не какой ""Афлубин"" не помогал (хотя и пили мы его для профилактики по целому месяцу).",0,1,0,1,0,INF[3]|DI[2],2457636,5,0.020367218181490898,0.9699989557266235,0.011352648958563805,0.9892051219940186,0.014326690696179867
Иногда казалось что вирусы привыкли к лекарству и попросту на него не реагируют.,0,1,0,0,0,INF[4],2457636,6,0.0017311136471107602,0.006343076471239328,0.001654301187954843,0.009464487433433533,0.010005415417253971
Ну как сказать не совсем и бесполезный но нам при длительном использовании перестал помогать вообще.,0,0,0,0,0,NEUTRAL,2457636,1,0.036213990300893784,0.9933711290359497,0.02188975177705288,0.01789204031229019,0.014209307730197906
Я перепрбовала очень много средсвт от простуды.,0,0,0,1,0,DI[1],902248,1,0.0037157072219997644,0.003259256947785616,0.006316171959042549,0.9829851984977722,0.0036361925303936005
Но эффекта было ноль.,0,1,0,0,0,INF[2],902248,4,0.011441103182733059,0.9881649017333984,0.016061503440141678,0.018173078075051308,0.017040587961673737
Но на себе его действия я не обнаружила.,0,1,0,0,0,INF[3],902248,13,0.008562810719013214,0.9771165251731873,0.016283387318253517,0.013143729418516159,0.011592322960495949
Общее впечатление : Мне не помогает.Не нравится.,0,1,0,0,0,INF[4],902248,17,0.012394181452691555,0.9852359294891357,0.011223495937883854,0.02190072275698185,0.01333414763212204
Ппри первых симптомах я принимаю порошки.,0,0,0,0,0,NEUTRAL,902248,2,0.012853113003075123,0.003495395416393876,0.0012625680537894368,0.1884460151195526,0.0009599938639439642
"После удаления небольшой паппиломы на лице (которая появилась повторно спустя 6 месяцев), дерматолог упомянула этот препарат, сказала, можно попробовать.",0,0,0,1,0,DI[5],1410682,1,0.003542853519320488,0.0032588434405624866,0.0028397454880177975,0.9014351963996887,0.0022379434667527676
"Но через какое-то время паппилома на лице снова стала возвращаться, да и еще на пальцах рук стали появляться небольшие новообразования.",0,0,0,1,0,DI[8],1410682,3,0.002324630506336689,0.3246247470378876,0.6082274913787842,0.040502771735191345,0.0005600989097729325
Помог на 120%!,1,0,0,0,0,EF[4],1410682,6,0.9790964722633362,0.012197855859994888,0.007799838669598103,0.014498447999358177,0.012481503188610077
"Бесследно прошла паппилома на лице, прошли новообразования на пальцах рук + прошла бородавка на подушечке указательного пальца, которая была со мной уже лет 10-15.",1,0,0,1,1,EF[1]|DI[2]|Finding[6],1410682,7,0.9904130101203918,0.01084149070084095,0.01317162811756134,0.9915056824684143,0.05231066793203354
Из побочных действий у меня были головная боль и сонливость.,0,0,1,0,0,ADR[3],1410682,9,0.0010692639043554664,0.0006936208810657263,0.995826780796051,0.0017017225036397576,0.00125397858209908
Немного стали выпадать волосы (может не из-за этого).,0,0,1,0,0,ADR[7],1410682,10,0.0017883332911878824,0.001421713037416339,0.9982548356056213,0.0012899682624265552,0.0016752897063270211
Не жалею и только рада!,0,0,0,0,0,NEUTRAL,1410682,12,0.2061479389667511,0.0032295838464051485,0.002861820859834552,0.003953286912292242,0.004659097176045179
"Приняла полтаблетки за полчаса до сна, заснула, как будто провалилась куда-то... через час открылись глаза и началось, тело горит, во рту пересохло, язык к небу прилипает, встала такая вялость.",0,0,1,0,0,ADR[1],828011,2,0.0015831973869353533,0.0018946914933621883,0.999261200428009,0.002128574764356017,0.004070335067808628
"В итоге выпиоа Полисорб, чтобы промыться.",0,0,0,0,0,NEUTRAL,828011,3,0.0014069778844714165,0.000823816517367959,0.004357248544692993,0.021232938393950462,0.00552303297445178
"Я очень часто болею простудными заболеваниями, поэтому покупаю разные противовирусные средства.",0,0,0,1,0,DI[1],2670520,3,0.004128861241042614,0.0030392983462661505,0.004834752529859543,0.9878437519073486,0.0065843830816447735
"Мазь нужно закладывать в каждую ноздрю на несколько часов, но обычно через минут 15-20 начинаются сильные выделения из носа и приходится его очищать.",0,0,0,1,0,DI[3],2670520,6,0.004835472907871008,0.006849140394479036,0.05271535366773605,0.006388148292899132,0.0003884533070959151
