sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
But on the second day-a rash all over the body.,0,0,1,0,0,ADR[3],594103,3,0.026108799502253532,0.029081040993332863,0.9645771384239197,0.01074754074215889,0.021815503016114235
"Overall impression: Helps, but gives a strong rash RATING 3 NOTE",1,0,1,0,0,EF[5]|ADR[6],594103,7,0.8941070437431335,0.0337216816842556,0.9665497541427612,0.1175830215215683,0.03262961283326149
I had to refuse.,0,0,0,0,0,NEUTRAL,594103,6,0.0049083903431892395,0.013675532303750515,0.021625187247991562,0.00769173726439476,0.012979686260223389
I try to get flu shots every year.,0,0,0,1,0,DI[4],652119,1,0.004125502426177263,0.005125846713781357,0.007266584783792496,0.5971353054046631,0.1683167964220047
"After vaccination, there was no fever, General condition was good too.",1,0,0,0,1,EF[9]|Finding[3],652119,6,0.9948523640632629,0.007539929822087288,0.11193935573101044,0.8646395206451416,0.15367992222309113
SARS was not strong (it took 2 months.,0,0,0,0,1,Finding[5],652119,7,0.09526491165161133,0.8790869116783142,0.022660521790385246,0.9947527647018433,0.02231515571475029
"), but there was pharyngitis (red throat) - they were on sick leave.",0,0,0,1,0,DI[6],652119,8,0.00665659224614501,0.02792537584900856,0.009190436452627182,0.9892210364341736,0.0188593789935112
For the first time felt malaise - TERRIBLE aching muscles in my legs (below the knees) and arms from elbows to fingertips.,0,0,1,0,0,ADR[7],652119,10,0.020016809925436974,0.021431583911180496,0.9205993413925171,0.5726600885391235,0.015177641063928604
"Since muscle pain is a symptom of the flu , I explained the pain to myself by immunizing the body.",0,0,1,1,0,ADR[8]|DI[1],652119,14,0.01317721325904131,0.005894222296774387,0.00851791724562645,0.9864501357078552,0.026642562821507454
I hope I won't get the flu.,0,0,0,1,0,DI[2],652119,16,0.003325418336316943,0.01068211067467928,0.005319574847817421,0.5338652729988098,0.2651405930519104
I did it in September.,0,0,0,0,0,NEUTRAL,652119,5,0.006573643069714308,0.009264468215405941,0.01635071448981762,0.00896401610225439,0.008486554957926273
"We start taking the"" shock dose "" at the first sign of a cold, and oddly enough (it may be autosuggestion), but it helps.",1,0,0,1,0,EF[6]|DI[5],639476,2,0.9893717765808105,0.008618965744972229,0.03445760905742645,0.9509817361831665,0.060016829520463943
"The disease is less pronounced, the child feels well, does not lie all day from fatigue.",1,0,0,0,1,EF[3]|Finding[4],639476,3,0.9959136843681335,0.02307915687561035,0.24054664373397827,0.9648454785346985,0.07799767702817917
"Sometimes, we have cold starts again in Peru months, then drink something else.",0,0,0,1,0,DI[2],639476,9,0.015348958782851696,0.014159227721393108,0.008047803305089474,0.9899396300315857,0.0117560513317585
"And so even for prevention we take, especially in the autumn-winter period.",0,0,0,1,0,DI[1],639476,10,0.017803382128477097,0.021335741505026817,0.007387762423604727,0.9921696782112122,0.0128624327480793
