#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Всем доброго времени суток.
1-1	0-4	Всем	_	_	
1-2	5-12	доброго	_	_	
1-3	13-20	времени	_	_	
1-4	21-26	суток	_	_	
1-5	26-27	.	_	_	

#Text=Хочу поделится с вами своими впечатлениями о таком назальном спрее как "Чистонос".
2-1	28-32	Хочу	_	_	
2-2	33-42	поделится	_	_	
2-3	43-44	с	_	_	
2-4	45-49	вами	_	_	
2-5	50-56	своими	_	_	
2-6	57-70	впечатлениями	_	_	
2-7	71-72	о	_	_	
2-8	73-78	таком	_	_	
2-9	79-88	назальном	_	_	
2-10	89-94	спрее	*	Drugform	
2-11	95-98	как	_	_	
2-12	99-100	"	_	_	
2-13	100-108	Чистонос	*	Drugname	
2-14	108-109	"	_	_	
2-15	109-110	.	_	_	

#Text=Этот препарат сделан по типу того как многие из вас в детстве промывали свои носы соленым раствором, но что лучше в спрее, это то что вам не нужно втягивать в себя соленый раствор, а просто легким движением руки вспрыснуть в нос.
3-1	111-115	Этот	_	_	
3-2	116-124	препарат	_	_	
3-3	125-131	сделан	_	_	
3-4	132-134	по	_	_	
3-5	135-139	типу	_	_	
3-6	140-144	того	_	_	
3-7	145-148	как	_	_	
3-8	149-155	многие	_	_	
3-9	156-158	из	_	_	
3-10	159-162	вас	_	_	
3-11	163-164	в	_	_	
3-12	165-172	детстве	_	_	
3-13	173-182	промывали	_	_	
3-14	183-187	свои	_	_	
3-15	188-192	носы	_	_	
3-16	193-200	соленым	_	_	
3-17	201-210	раствором	*	Drugform	
3-18	210-211	,	_	_	
3-19	212-214	но	_	_	
3-20	215-218	что	_	_	
3-21	219-224	лучше	_	_	
3-22	225-226	в	_	_	
3-23	227-232	спрее	*	Drugform	
3-24	232-233	,	_	_	
3-25	234-237	это	_	_	
3-26	238-240	то	_	_	
3-27	241-244	что	_	_	
3-28	245-248	вам	_	_	
3-29	249-251	не	_	_	
3-30	252-257	нужно	_	_	
3-31	258-267	втягивать	_	_	
3-32	268-269	в	_	_	
3-33	270-274	себя	_	_	
3-34	275-282	соленый	_	_	
3-35	283-290	раствор	*	Drugform	
3-36	290-291	,	_	_	
3-37	292-293	а	_	_	
3-38	294-300	просто	_	_	
3-39	301-307	легким	_	_	
3-40	308-317	движением	_	_	
3-41	318-322	руки	_	_	
3-42	323-333	вспрыснуть	_	_	
3-43	334-335	в	_	_	
3-44	336-339	нос	_	_	
3-45	339-340	.	_	_	

#Text=Данный срей дозированный, что так же облегчает вашу задачу.
4-1	341-347	Данный	_	_	
4-2	348-352	срей	*	Drugform	
4-3	353-365	дозированный	_	_	
4-4	365-366	,	_	_	
4-5	367-370	что	_	_	
4-6	371-374	так	_	_	
4-7	375-377	же	_	_	
4-8	378-387	облегчает	_	_	
4-9	388-392	вашу	_	_	
4-10	393-399	задачу	_	_	
4-11	399-400	.	_	_	

#Text=Мне нравится что в состав этого спрея входить не только изотонический раствор очищенной морской воды, но и витамин А, экстракт алоэ, экстракт календулы.
5-1	401-404	Мне	_	_	
5-2	405-413	нравится	_	_	
5-3	414-417	что	_	_	
5-4	418-419	в	_	_	
5-5	420-426	состав	_	_	
5-6	427-432	этого	_	_	
5-7	433-438	спрея	*	Drugform	
5-8	439-446	входить	_	_	
5-9	447-449	не	_	_	
5-10	450-456	только	_	_	
5-11	457-470	изотонический	_	_	
5-12	471-478	раствор	*	Drugform	
5-13	479-488	очищенной	_	_	
5-14	489-496	морской	_	_	
5-15	497-501	воды	_	_	
5-16	501-502	,	_	_	
5-17	503-505	но	_	_	
5-18	506-507	и	_	_	
5-19	508-515	витамин	_	_	
5-20	516-517	А	_	_	
5-21	517-518	,	_	_	
5-22	519-527	экстракт	_	_	
5-23	528-532	алоэ	_	_	
5-24	532-533	,	_	_	
5-25	534-542	экстракт	_	_	
5-26	543-552	календулы	_	_	
5-27	552-553	.	_	_	

#Text=Я этот препарат применяла при затрудненном носовом дыхании, при сухости в носу и наличии в нем корочек.
6-1	554-555	Я	_	_	
6-2	556-560	этот	_	_	
6-3	561-569	препарат	_	_	
6-4	570-579	применяла	_	_	
6-5	580-583	при	_	_	
6-6	584-596	затрудненном	*[1]	DI[1]	
6-7	597-604	носовом	*[1]	DI[1]	
6-8	605-612	дыхании	*[1]	DI[1]	
6-9	612-613	,	_	_	
6-10	614-617	при	_	_	
6-11	618-625	сухости	*[2]	DI[2]	
6-12	626-627	в	*[2]	DI[2]	
6-13	628-632	носу	*[2]	DI[2]	
6-14	633-634	и	_	_	
6-15	635-642	наличии	_	_	
6-16	643-644	в	_	_	
6-17	645-648	нем	_	_	
6-18	649-656	корочек	_	_	
6-19	656-657	.	_	_	

#Text=Объем спрея 30 мл., так что его хватает на достаточно долгое время.
7-1	658-663	Объем	_	_	
7-2	664-669	спрея	*	Drugform	
7-3	670-672	30	_	_	
7-4	673-676	мл.	_	_	
7-5	676-677	,	_	_	
7-6	678-681	так	_	_	
7-7	682-685	что	_	_	
7-8	686-689	его	_	_	
7-9	690-697	хватает	_	_	
7-10	698-700	на	_	_	
7-11	701-711	достаточно	_	_	
7-12	712-718	долгое	_	_	
7-13	719-724	время	_	_	
7-14	724-725	.	_	_	

#Text=Применять спрей можно при любых воспалительных процессах носовой полости.
8-1	726-735	Применять	_	_	
8-2	736-741	спрей	*	Drugform	
8-3	742-747	можно	_	_	
8-4	748-751	при	_	_	
8-5	752-757	любых	_	_	
8-6	758-772	воспалительных	*[3]	DI[3]	
8-7	773-782	процессах	*[3]	DI[3]	
8-8	783-790	носовой	*[3]	DI[3]	
8-9	791-798	полости	*[3]	DI[3]	
8-10	798-799	.	_	_	

#Text=Время использования: 2 недели
9-1	800-805	Время	_	_	
9-2	806-819	использования	_	_	
9-3	819-820	:	_	_	
9-4	821-822	2	_	_	
9-5	823-829	недели	_	_	
