0.0013529173	0.00074661913	0.9979005
0.002736594	0.9963426	0.0009208652
0.00079260196	0.00078804616	0.9984194
0.9966961	0.0005304603	0.0027733608
0.9982982	0.00054537255	0.001156335
0.00078617025	0.9982109	0.0010029154
0.18079586	0.011030973	0.8081732
0.99359083	0.0060177175	0.00039149163
0.0006662085	0.0007921165	0.9985417
0.0015805988	0.00074647	0.997673
0.0007758612	0.99832994	0.00089420954
0.00135909	0.9979673	0.0006736041
0.00084777136	0.9982399	0.0009123823
0.9917595	0.006550564	0.0016899396
0.00063301	0.0008381287	0.99852884
0.00089936034	0.00076005526	0.9983406
0.0009956267	0.98788816	0.011116208
0.9966954	0.0014335066	0.0018710829
0.0007767299	0.99823546	0.0009877988
0.059466712	0.93970966	0.0008236203
0.00088899635	0.0009519415	0.9981591
0.9984596	0.0007766383	0.00076383306
0.0006396798	0.0021373834	0.9972229
0.99832565	0.00086267176	0.0008116952
0.00062553905	0.0010661168	0.9983083
0.0004407023	0.018488146	0.9810712
0.99738115	0.0018975015	0.00072131347
0.0009331359	0.99830484	0.0007620447
0.0007593257	0.99548644	0.0037542097
0.00059909	0.00081559963	0.99858534
0.00082541286	0.9982955	0.0008791046
0.9983077	0.00080988446	0.00088247325
0.003058586	0.0016708266	0.99527055
0.0007954167	0.99826485	0.00093978614
0.0020188182	0.99730957	0.0006715571
0.99705315	0.000620085	0.0023267951
0.00066107773	0.00074503187	0.99859387
0.97469294	0.022905663	0.002401346
0.9977356	0.0005662727	0.0016980771
0.0007638446	0.00072585896	0.9985103
0.00072575617	0.0007000494	0.99857414
0.001005988	0.0007132393	0.99828076
0.00084876735	0.99838865	0.00076265534
0.00085483905	0.9982175	0.0009275842
0.9981658	0.0005775912	0.0012567089
0.00058498513	0.0010789414	0.99833614
0.001163742	0.0027791446	0.99605715
0.011388479	0.00065310585	0.98795843
0.0007008976	0.0007362743	0.9985629
0.34495577	0.46179947	0.19324479
0.0006304811	0.0010259252	0.9983436
0.0015989066	0.0006222756	0.99777883
0.6014013	0.39533493	0.0032637105
0.00052092137	0.0021160466	0.99736303
0.0005685936	0.00096874824	0.9984627
0.0006054386	0.0008364317	0.9985581
0.97875434	0.019554142	0.0016915033
0.010152335	0.0087098	0.9811379
0.0011240222	0.99811184	0.0007641247
