sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id,p_EF,p_INF,p_ADR,p_DI,p_Finding
"Then we tried to smear it in the summer - bitten by mosquitoes, and even combed - did not help either.",0,1,0,0,0,INF[6],591900,4,0.026801999658346176,0.030630625784397125,0.04906502366065979,0.28970757126808167,0.5950767993927002
"Of course, you may need to use it in combination with internal medication, but as a separate tool it didn't help us.",0,1,0,0,0,INF[3],591900,5,0.0017684391932561994,0.00187969533726573,0.03166878968477249,0.031777963042259216,0.032725218683481216
"I also suffered from mosquito bites in the summer, also smeared and also itched and itched.",0,1,0,0,0,INF[7],591900,6,0.00570661062374711,0.005051842890679836,0.9955812096595764,0.4026193916797638,0.0178744588047266
It seems to me that it is not effective.,0,1,0,0,0,INF[2],591900,7,0.0019534912426024675,0.0020426444243639708,0.12781879305839539,0.007494297809898853,0.011385778896510601
I agree that the same tools work differently for different people.,0,0,0,0,0,NEUTRAL,591900,2,0.003582800505682826,0.0038340662140399218,0.029286814853549004,0.08729121088981628,0.021675780415534973
But ingavirin was able to help me in 3 days.,1,0,0,0,0,EF[3],2663253,4,0.0028000695165246725,0.002980906516313553,0.059276558458805084,0.013271995820105076,0.014318316243588924
"I got SARS, bought Ingavirin in capsules at the pharmacy.",0,0,0,1,0,DI[1],2663253,5,0.003192601492628455,0.004129855427891016,0.01870279386639595,0.5395306348800659,0.017625009641051292
"And helped, on the third day felt great.",1,0,0,0,0,EF[6],2663253,9,0.0028319302946329117,0.0030183065682649612,0.04144977778196335,0.015304651111364365,0.018756963312625885
An excellent effective tool.,1,0,0,0,0,EF[4],2663253,10,0.0028392556123435497,0.003007086692377925,0.03774670511484146,0.020529452711343765,0.015497200191020966
"Though it may seem expensive, but for great action and you can spend, especially when you are sick and want to be in service as early as possible.",1,0,0,0,0,EF[2],2663253,11,0.003476292360574007,0.0038824419025331736,0.015126878395676613,0.04881502687931061,0.04744335636496544
I honestly recommend Ingavirin for the initial symptoms of a cold and even for prevention purposes.,0,0,0,1,0,DI[5],2663253,12,0.007765703834593296,0.009864876046776772,0.005314311943948269,0.48141995072364807,0.05500536784529686
Probably because of the ads.,0,0,0,0,0,NEUTRAL,2663253,2,0.0014611411606892943,0.0014524961588904262,0.042307764291763306,0.013410741463303566,0.07801638543605804
"Recently, I began to suffer from the appearance of herpes on the lips.",0,0,0,1,0,DI[7],832817,1,0.002487313002347946,0.0026113593485206366,0.8123095631599426,0.6421149969100952,0.022117367014288902
"I lived for twenty-three years and nothing like this ever appeared, and once I got sick, my immune system weakened and this nonsense popped out on my lips.",0,0,0,1,0,DI[10],832817,2,0.001125628245063126,0.0009775700746104121,0.9965870380401611,0.015159270726144314,0.02064225822687149
"I have tried all sorts of remedies: Herpevir, Zovirax and some other means, and the doctor recommended me to dry it with alcohol, or rather alcohol solution (by the way, it helped) at an early stage of the appearance of herpes.",0,0,0,1,0,DI[3],832817,3,0.007483977358788252,0.008754677139222622,0.009089997038245201,0.6957534551620483,0.28137093782424927
But once I had herpes again and again when I had a respiratory viral infection.,0,0,0,1,0,DI[9],832817,4,0.0017824305687099695,0.001832131645642221,0.041670165956020355,0.052216023206710815,0.7822380065917969
And the next day I was all over.,1,0,0,0,0,EF[6],832817,7,0.002677078125998378,0.002790191676467657,0.023341702297329903,0.025659484788775444,0.027368219569325447
"True, there was still a small wound, but the lip did not swell, did not spread, further herpes did not go.",1,0,0,1,1,EF[1]|DI[8]|Finding[2],832817,8,0.0006365338922478259,0.0005831284215673804,0.7101026773452759,0.02368614822626114,0.06683092564344406
An excellent tool for fighting herpes.,1,0,0,1,0,EF[5]|DI[4],832817,11,0.005111272446811199,0.006645407527685165,0.010238859802484512,0.4308986961841583,0.029020987451076508
"Overall impression: the main thing is to start using it at an early stage, the effect is RATING 4 NOTE",0,0,0,0,0,NEUTRAL,832817,13,0.0017768837278708816,0.0017150563653558493,0.1448148638010025,0.007247052155435085,0.014319204725325108
"We were first prescribed it by a doctor for ARVI, gave it a week, no result, then went to the hospital and we were prescribed other drugs.",1,0,0,1,0,EF[4]|DI[2],905423,1,0.0072072288021445274,0.009221551939845085,0.03347395732998848,0.9149422645568848,0.014123495668172836
"In General, I would not recommend buying it, as several times bought and the result was the same, no!",0,1,0,0,0,INF[1],905423,6,0.0009983772179111838,0.0010294272797182202,0.6845585703849792,0.002845549490302801,0.006084041204303503
The General impression : and treated and prevention bullshit!,0,1,0,1,0,INF[3]|DI[5],905423,7,0.0005344745004549623,0.0005199413280934095,0.9522343873977661,0.0025890846736729145,0.003520016558468342
"However, this syringe is very hard to see the numbers, the markings are dim.",0,0,0,0,0,NEUTRAL,905423,5,0.0006777859525755048,0.0006167314131744206,0.9962130784988403,0.002101148245856166,0.0024970723316073418
"They prescribe for children with any cold, although I did not notice any special effects from them, what you eat, what you listen to the radio.",0,0,0,1,0,DI[3],578508,1,0.011064075864851475,0.011618326418101788,0.00767235504463315,0.04258472099900246,0.9515399932861328
"I tried to give separately as prevention, eat the whole pack, and it's meaningless, and are not cheap.",0,1,0,1,0,INF[1]|DI[2],578508,4,0.0019233622588217258,0.0017936083022505045,0.029229609295725822,0.01590336114168167,0.13764430582523346
"One plus can be given to children from birth, does no harm, and mothers quietly it seems that give to protect.""""",0,0,0,0,0,NEUTRAL,578508,6,0.0024492864031344652,0.002338963793590665,0.027423696592450142,0.023484425619244576,0.5278255939483643
"And I alternate it with Nurofen, when the child's temperature quickly rises between Nurofen doses, and it is still too early to drink Nurofen.",0,0,0,1,0,DI[1],2707053,2,0.0014922197442501783,0.0017174296081066132,0.07130937278270721,0.019690049812197685,0.015473377890884876
"And that's why we always have two of these medications in our first-aid kit at home: Nurofen and an Analgesic and antipyretic ""Synthesis "" paracetamol for children in suspension.""",0,0,0,0,0,NEUTRAL,2707053,5,0.006376802455633879,0.007786900270730257,0.009147454984486103,0.7857112288475037,0.03414163365960121
"Last fall, I decided to try Ratiopharm Echinacea""tablets for prevention.""",0,0,0,1,0,DI[1],2443835,2,0.0038995095528662205,0.004646481480449438,0.012898526154458523,0.21655701100826263,0.018320146948099136
"I drank the course, got sick after all, but the disease was easier and I recovered faster.",1,0,0,0,0,EF[2],2443835,5,0.001284377765841782,0.0014542026910930872,0.03195684775710106,0.02765633538365364,0.08933019638061523
"I don't know, maybe it was just a suggestion that I saw a preventive drug, and can, indeed, ""Echinacea"" it worked.",0,0,0,1,0,DI[3],2443835,6,0.003277350217103958,0.003627597354352474,0.01082607451826334,0.09328453987836838,0.0319083034992218
"They are certainly more expensive than their domestic counterparts, but I think the quality is a little better.",0,0,0,0,0,NEUTRAL,2443835,3,0.0025113143492490053,0.0026435116305947304,0.033868301659822464,0.033547189086675644,0.014845674857497215
"Valerian-type remedies don't help me at all, so I started looking for a new remedy.",0,1,0,0,0,INF[1],264987,2,0.0037244304548949003,0.004424593411386013,0.03732762113213539,0.23810046911239624,0.012874851003289223
"Tried some, but from some headache, some no effect.",0,1,1,0,0,INF[5]|ADR[7],264987,3,0.0006032572709955275,0.0005533936200663447,0.9960259199142456,0.001865717931650579,0.002821473404765129
"Calms very well, no headaches, as I had from other means, drank for a month, the effect is very noticeable, became less irritable, more calm.",1,0,0,1,1,EF[8]|DI[2]|Finding[10],264987,8,0.0007506325491704047,0.000675148912705481,0.9972577691078186,0.0021016080863773823,0.0034161715302616358
"Now I have stopped drinking constantly, but I only use it in stressful situations.",0,0,0,1,0,DI[3],264987,9,0.008746219798922539,0.010247364640235901,0.004919923841953278,0.24753573536872864,0.25738388299942017
It is also good to drink at night-it normalizes sleep.,1,0,1,0,0,EF[12]|ADR[9],264987,10,0.0005839666118845344,0.0005921737756580114,0.9537696242332458,0.003046350320801139,0.0033410009928047657
"If you drink during the day, no sleepiness is observed, which is important at work.",0,0,0,0,1,Finding[6],264987,11,0.000755788292735815,0.0006824212032370269,0.9967380166053772,0.0018482613377273083,0.003163853194564581
"This tool is definitely suitable for me, but everything is purely individual.",1,0,0,0,0,EF[4],264987,12,0.001740780659019947,0.0018220380879938602,0.05144782364368439,0.024130182340741158,0.015577657148241997
Overall impression: the Only thing that helps me,1,0,0,0,0,EF[11],264987,13,0.0013419451424852014,0.001354909734800458,0.22025085985660553,0.0048651499673724174,0.01150929369032383
"If you believe the composition, it is based on herbs, honestly, I did not expect the effect, because I decided that herbs will not help me.",0,0,0,0,0,NEUTRAL,264987,5,0.006536904722452164,0.007255500182509422,0.008383295498788357,0.08608188480138779,0.22827152907848358
"The first time I encountered the drug when my grandmother was treated, she was already quite elderly and probably in her old age, she was recently worried about hypertension.",0,0,0,1,0,DI[1],618094,1,0.0006077567231841385,0.0005438264342956245,0.9897303581237793,0.026978803798556328,0.006791922263801098
"I took pills, but at one time I had a micro-stroke and my left side was paralyzed, so one of the drugs was Cavinton.",0,0,0,1,0,DI[6],618094,2,0.0005841411184519529,0.0005386947304941714,0.996171772480011,0.0018497901037335396,0.0033431306947022676
"For about two years, they used all kinds of drugs and had a good complex treatment, but the result was still weak, it let go a little, but the grandmother's arm and leg did not completely let go.",1,1,0,0,0,EF[4]|INF[3],618094,3,0.0006080984603613615,0.0005447667790576816,0.9969305396080017,0.0024289025459438562,0.0034796902909874916
"I personally encountered the drug in lore's office, was bothered by tinnitus, and to my surprise, I was prescribed Cavinton Forte.",0,0,0,1,0,DI[5],618094,4,0.0006842626607976854,0.0006040250882506371,0.9972479939460754,0.003922423347830772,0.0029247801285237074
"About a week taking the drug and threw it, started insomnia and tachycardia, he came up.",0,1,1,0,0,INF[9]|ADR[7],618094,5,0.0006406188476830721,0.0005784277454949915,0.9968929290771484,0.0021903961896896362,0.002809211378917098
I didn't feel any impact other than a side effect.,0,1,0,0,0,INF[10],618094,6,0.0005105133168399334,0.0005114499945193529,0.8106386661529541,0.0018492266535758972,0.007300931960344315
"To my surprise, my friend had problems with the Central nervous system and he was also treated with Cavinton, which helped him a lot.",1,0,0,1,0,EF[8]|DI[2],618094,7,0.003622346092015505,0.004656765144318342,0.027615640312433243,0.5705031752586365,0.022312218323349953
"So even I do not know how to evaluate the drug correctly, it did not give me a result, although it helped my friends.",0,0,0,0,0,NEUTRAL,618094,8,0.0012374281650409102,0.0013115116162225604,0.1406441181898117,0.007894240319728851,0.014635619707405567
"Pills do not cause any inconvenience, they just need to swallow it) Before really pills do not drink, and then picked up the flu virus and got sick.",0,0,0,1,0,DI[2],5967832,2,0.005302551202476025,0.0054417881183326244,0.048471253365278244,0.10241033881902695,0.9416019320487976
"A lot of medicines were written out, but there is no sense (((such a heavy flu...",0,0,0,1,0,DI[3],5967832,3,0.00550403818488121,0.006979901809245348,0.011496872641146183,0.9330199360847473,0.12298854440450668
