#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Воспалительными заболеваниями полости рта и горла страдаю часто, поэтому за свою жизнь перепробовал большое количество разнообразных лекарственных препаратов, в основном это были противовоспалительные антисептики для рассасывания.
1-1	0-15	Воспалительными	*[1]	DI[1]	
1-2	16-29	заболеваниями	*[1]	DI[1]	
1-3	30-37	полости	*[1]	DI[1]	
1-4	38-41	рта	*[1]	DI[1]	
1-5	42-43	и	*[1]	DI[1]	
1-6	44-49	горла	*[1]	DI[1]	
1-7	50-57	страдаю	_	_	
1-8	58-63	часто	_	_	
1-9	63-64	,	_	_	
1-10	65-72	поэтому	_	_	
1-11	73-75	за	_	_	
1-12	76-80	свою	_	_	
1-13	81-86	жизнь	_	_	
1-14	87-99	перепробовал	_	_	
1-15	100-107	большое	_	_	
1-16	108-118	количество	_	_	
1-17	119-132	разнообразных	_	_	
1-18	133-146	лекарственных	_	_	
1-19	147-157	препаратов	_	_	
1-20	157-158	,	_	_	
1-21	159-160	в	_	_	
1-22	161-169	основном	_	_	
1-23	170-173	это	_	_	
1-24	174-178	были	_	_	
1-25	179-200	противовоспалительные	*	Drugclass	
1-26	201-212	антисептики	*	Drugclass	
1-27	213-216	для	_	_	
1-28	217-229	рассасывания	_	_	
1-29	229-230	.	_	_	

#Text=Почему эта группа?
2-1	231-237	Почему	_	_	
2-2	238-241	эта	_	_	
2-3	242-248	группа	_	_	
2-4	248-249	?	_	_	

#Text=Потому что наиболее удобна в применении и обладает приятными вкусовыми качествами(попробуйте рассасывать любую обычную таблетку без оболочки и поймете).
3-1	250-256	Потому	_	_	
3-2	257-260	что	_	_	
3-3	261-269	наиболее	_	_	
3-4	270-276	удобна	_	_	
3-5	277-278	в	_	_	
3-6	279-289	применении	_	_	
3-7	290-291	и	_	_	
3-8	292-300	обладает	_	_	
3-9	301-310	приятными	_	_	
3-10	311-320	вкусовыми	_	_	
3-11	321-331	качествами	_	_	
3-12	331-332	(	_	_	
